actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
86,PT04M36.00S,2022-02-11T03:24:14.9Z,1,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,19,16,2022-02-11T03:24:14Z,860000,,,0,,E. Fournier Free Throw 1 of 2 (8 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
87,PT04M36.00S,2022-02-11T03:24:15.5Z,1,REGULAR,substitution,out,[],202689,,,1610612752,19,16,2022-02-11T03:24:26Z,870000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M36.00S,2022-02-11T03:24:15.5Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,19,16,2022-02-11T03:24:26Z,880000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M36.00S,2022-02-11T03:24:15.5Z,1,REGULAR,substitution,in,[],201959,,,1610612752,19,16,2022-02-11T03:24:26Z,890000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M36.00S,2022-02-11T03:24:15.5Z,1,REGULAR,substitution,in,[],202692,,,1610612752,19,16,2022-02-11T03:24:26Z,900000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2022-02-11T03:24:36.7Z,1,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,19,17,2022-02-11T03:24:36Z,910000,,,0,,E. Fournier Free Throw 2 of 2 (9 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
95,PT04M23.00S,2022-02-11T03:24:50.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,92.46057818659659,51.9607843137255,1610612744,21,17,2022-02-11T03:24:52Z,920000,10.0,18.0,1,right,K. Looney cutting DUNK (2 PTS) (S. Curry 4 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,2.08,Made,,,,,,,2.0,S. Curry,201939.0,4.0,,,,,,,,,
97,PT04M07.00S,2022-02-11T03:25:06.4Z,1,REGULAR,3pt,Jump Shot,[],201959,8.09789750328515,2.450980392156863,1610612752,21,20,2022-02-11T03:25:09Z,940000,238.0,24.0,1,left,T. Gibson 3PT  (3 PTS) (J. Randle 2 AST),"[201959, 203944]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,23.89,Made,,,,,,,3.0,J. Randle,203944.0,2.0,,,,,,,,,
99,PT03M54.00S,2022-02-11T03:25:20.1Z,1,REGULAR,3pt,Jump Shot,[],203952,74.19513797634691,11.76470588235294,1610612744,21,20,2022-02-11T03:25:22Z,960000,-191.0,190.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M52.00S,2022-02-11T03:25:22.1Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,21,20,2022-02-11T03:25:50Z,970000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
101,PT03M44.00S,2022-02-11T03:25:33.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,21,20,2022-02-11T03:25:33Z,980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M44.00S,2022-02-11T03:25:35.1Z,1,REGULAR,substitution,out,[],1626172,,,1610612752,21,20,2022-02-11T03:25:46Z,990000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M44.00S,2022-02-11T03:25:35.1Z,1,REGULAR,substitution,out,[],201939,,,1610612752,21,20,2022-02-11T03:25:46Z,1000000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M44.00S,2022-02-11T03:25:35.1Z,1,REGULAR,substitution,in,[],1627814,,,1610612752,21,20,2022-02-11T03:25:46Z,1010000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M44.00S,2022-02-11T03:25:35.1Z,1,REGULAR,substitution,in,[],202357,,,1610612752,21,20,2022-02-11T03:25:46Z,1020000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M40.00S,2022-02-11T03:25:59.6Z,1,REGULAR,3pt,Jump Shot,[],203095,32.40801576872536,35.294117647058826,1610612752,21,20,2022-02-11T03:26:02Z,1030000,74.0,252.0,1,left,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M37.00S,2022-02-11T03:26:02.6Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,21,20,2022-02-11T03:26:02Z,1040000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
108,PT03M30.00S,2022-02-11T03:26:10.2Z,1,REGULAR,turnover,out-of-bounds,[],1629673,,,1610612744,21,20,2022-02-11T03:26:11Z,1050000,,,0,,J. Poole bad pass out-of-bounds TURNOVER (1 TO),[1629673],1610612744.0,GSW,bad pass,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1.0,,,202053.0,,,,,
109,PT03M20.00S,2022-02-11T03:26:28.9Z,1,REGULAR,turnover,out-of-bounds,[],202692,,,1610612752,21,20,2022-02-11T03:26:31Z,1060000,,,0,,A. Burks lost ball out-of-bounds TURNOVER (1 TO),[202692],1610612752.0,NYK,lost ball,,,Burks,A. Burks,,,,,,,,,,,,,,,,,1.0,,,1627524.0,,,,,
110,PT03M07.00S,2022-02-11T03:26:47.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202357,72.7496714848883,12.009803921568627,1610612744,21,20,2022-02-11T03:26:49Z,1070000,-190.0,204.0,1,right,MISS N. Bjelica 27' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M04.00S,2022-02-11T03:26:50.8Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,21,20,2022-02-11T03:26:50Z,1080000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
112,PT03M02.00S,2022-02-11T03:26:52.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,27.94021024967148,82.59803921568627,1610612752,21,23,2022-02-11T03:26:55Z,1090000,-163.0,210.0,1,left,E. Fournier 26' 3PT  (12 PTS) (A. Burks 1 AST),"[203095, 202692]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.59,Made,,,,,,,12.0,A. Burks,202692.0,1.0,,,,,,,,,
114,PT02M33.00S,2022-02-11T03:27:21.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,71.69842312746385,13.970588235294118,1610612744,24,23,2022-02-11T03:27:23Z,1110000,-180.0,214.0,1,right,J. Poole 27' 3PT  (5 PTS) (A. Wiggins 2 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.93,Made,,,,,,,5.0,A. Wiggins,203952.0,2.0,,,,,,,,,
116,PT02M19.00S,2022-02-11T03:27:36.6Z,1,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612752,24,23,2022-02-11T03:27:48Z,1130000,,,0,,D. Lee shooting personal FOUL (1 PF) (Randle 2 FT),"[1627814, 203944]",1610612744.0,GSW,shooting,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Randle,203944.0,
118,PT02M19.00S,2022-02-11T03:27:46.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,24,23,2022-02-11T03:27:46Z,1150000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M19.00S,2022-02-11T03:29:20.1Z,1,REGULAR,substitution,out,[],1629656,,,1610612752,24,23,2022-02-11T03:30:21Z,1160000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M19.00S,2022-02-11T03:29:20.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,24,23,2022-02-11T03:30:21Z,1170000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M19.00S,2022-02-11T03:31:00.5Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,24,24,2022-02-11T03:31:00Z,1180000,,,0,,J. Randle Free Throw 1 of 2 (7 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
122,PT02M19.00S,2022-02-11T03:31:20.1Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,24,25,2022-02-11T03:31:20Z,1190000,,,0,,J. Randle Free Throw 2 of 2 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
123,PT02M07.00S,2022-02-11T03:31:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,74.58935611038108,11.519607843137255,1610612744,24,25,2022-02-11T03:31:35Z,1200000,-192.0,186.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M04.00S,2022-02-11T03:31:36.3Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,24,25,2022-02-11T03:31:36Z,1210000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,123.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
125,PT01M56.00S,2022-02-11T03:31:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201959,7.966491458607096,54.65686274509803,1610612752,24,27,2022-02-11T03:31:45Z,1220000,-23.0,22.0,1,left,T. Gibson cutting Layup (5 PTS) (J. Randle 3 AST),"[201959, 203944]",1610612752.0,NYK,cutting,,,Gibson,T. Gibson,,,,,3.23,Made,,,,,,,5.0,J. Randle,203944.0,3.0,,,,,,,,,
127,PT01M43.00S,2022-02-11T03:31:56.2Z,1,REGULAR,3pt,Jump Shot,[],1627814,95.3515111695138,1.9607843137254901,1610612744,24,27,2022-02-11T03:31:58Z,1240000,-240.0,-9.0,1,right,MISS D. Lee 24' 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M40.00S,2022-02-11T03:31:59.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,24,27,2022-02-11T03:31:59Z,1250000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,127.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
129,PT01M26.00S,2022-02-11T03:32:14.2Z,1,REGULAR,3pt,Jump Shot,[],201959,8.492115637319317,2.696078431372549,1610612752,24,30,2022-02-11T03:32:16Z,1260000,237.0,27.0,1,left,T. Gibson 3PT  (8 PTS) (A. Burks 2 AST),"[201959, 202692]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,23.81,Made,,,,,,,8.0,A. Burks,202692.0,2.0,,,,,,,,,
131,PT01M14.00S,2022-02-11T03:32:27.3Z,1,REGULAR,foul,personal,[],201959,,,1610612744,24,30,2022-02-11T03:32:33Z,1280000,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 203952]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Wiggins,203952.0,
133,PT01M14.00S,2022-02-11T03:32:35.6Z,1,REGULAR,substitution,out,[],203095,,,1610612744,24,30,2022-02-11T03:32:39Z,1300000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M14.00S,2022-02-11T03:32:35.6Z,1,REGULAR,substitution,in,[],1629629,,,1610612744,24,30,2022-02-11T03:32:39Z,1310000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M08.00S,2022-02-11T03:32:58.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,24,30,2022-02-11T03:32:58Z,1330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M02.00S,2022-02-11T03:33:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202357,92.59198423127464,56.61764705882353,1610612744,26,30,2022-02-11T03:33:22Z,1340000,33.0,17.0,1,right,N. Bjelica driving Layup (2 PTS) (A. Wiggins 3 AST),"[202357, 203952]",1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,3.73,Made,,,,,,,2.0,A. Wiggins,203952.0,3.0,,,,,,,,,
139,PT00M46.00S,2022-02-11T03:33:40.5Z,1,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,26,30,2022-02-11T03:33:42Z,1360000,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (1 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,1.0,,,1627524.0,,,,,
140,PT00M36.80S,2022-02-11T03:34:07.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,65.25952693823915,45.09803921568628,1610612744,26,30,2022-02-11T03:34:09Z,1370000,-25.0,274.0,1,right,MISS G. Payton II 27' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M33.20S,2022-02-11T03:34:10.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,26,30,2022-02-11T03:34:10Z,1380000,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,140.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
142,PT00M22.90S,2022-02-11T03:34:21.1Z,1,REGULAR,3pt,Jump Shot,[],1629629,12.302890932982917,96.32352941176471,1610612752,26,33,2022-02-11T03:34:23Z,1390000,-232.0,63.0,1,left,C. Reddish 24' 3PT  (3 PTS) (J. Randle 4 AST),"[1629629, 203944]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,24.0,Made,,,,,,,3.0,J. Randle,203944.0,4.0,,,,,,,,,
144,PT00M00.70S,2022-02-11T03:34:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,82.47371879106439,54.41176470588235,1610612744,28,33,2022-02-11T03:34:49Z,1410000,22.0,112.0,1,right,D. Lee 11' floating Jump Shot (2 PTS) (J. Poole 1 AST),"[1627814, 1629673]",1610612744.0,GSW,floating,,,Lee,D. Lee,,,,,11.44,Made,,,,,,,2.0,J. Poole,1629673.0,1.0,,,,,,,,,
146,PT00M00.00S,2022-02-11T03:34:53.8Z,1,REGULAR,period,end,[],0,,,1610612752,28,33,2022-02-11T03:34:53Z,1430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612752,28,33,2022-02-11T03:37:14Z,1440000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,out,['startperiod'],1627814,,,1610612752,28,33,2022-02-11T03:37:14Z,1450000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612752,28,33,2022-02-11T03:37:14Z,1460000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,28,33,2022-02-11T03:37:14Z,1470000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,in,['startperiod'],1630228,,,1610612752,28,33,2022-02-11T03:37:14Z,1480000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612752,28,33,2022-02-11T03:37:14Z,1490000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612752,28,33,2022-02-11T03:37:14Z,1500000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-02-11T03:36:47.3Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,28,33,2022-02-11T03:37:14Z,1510000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-02-11T03:37:29.6Z,2,REGULAR,period,start,[],0,,,1610612744,28,33,2022-02-11T03:37:29Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M52.00S,2022-02-11T03:37:37.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,84.31340341655716,40.931372549019606,1610612744,30,33,2022-02-11T03:37:40Z,1530000,-45.0,95.0,1,right,S. Curry 10' driving floating Jump Shot (4 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,10.52,Made,,,,,,,4.0,,,,,,,,,,,,
157,PT11M52.00S,2022-02-11T03:37:41.6Z,2,REGULAR,foul,personal,['1freethrow'],1630193,,,1610612744,30,33,2022-02-11T03:37:55Z,1540000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Curry 1 FT),"[1630193, 201939]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Curry,201939.0,
159,PT11M52.00S,2022-02-11T03:38:02.4Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,31,33,2022-02-11T03:38:02Z,1560000,,,0,,S. Curry Free Throw 1 of 1 (5 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
160,PT11M37.00S,2022-02-11T03:38:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,13.61695137976347,40.44117647058824,1610612752,31,33,2022-02-11T03:38:21Z,1570000,48.0,75.0,1,left,MISS A. Burks 8' turnaround Shot,[202692],1610612752.0,NYK,turnaround,,,Burks,A. Burks,,,,,8.94,Missed,,,,,,,,,,,,,,,,,,,
161,PT11M36.00S,2022-02-11T03:38:22.6Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,31,33,2022-02-11T03:38:22Z,1580000,,,0,,T. Gibson REBOUND (Off:1 Def:0),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,160.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
162,PT11M36.00S,2022-02-11T03:38:23.9Z,2,REGULAR,foul,personal,['2freethrow'],202357,,,1610612752,31,33,2022-02-11T03:38:31Z,1590000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Gibson 2 FT),"[202357, 201959]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Gibson,201959.0,
164,PT11M36.00S,2022-02-11T03:38:45.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201959,,,1610612752,31,34,2022-02-11T03:38:45Z,1610000,,,0,,T. Gibson Free Throw 1 of 2 (9 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
165,PT11M36.00S,2022-02-11T03:39:01.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201959,,,1610612752,31,35,2022-02-11T03:39:01Z,1620000,,,0,,T. Gibson Free Throw 2 of 2 (10 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
166,PT11M21.00S,2022-02-11T03:39:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,82.60512483574244,50.0,1610612744,31,35,2022-02-11T03:39:21Z,1630000,0.0,111.0,1,right,MISS K. Thompson 11' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,11.1,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M19.00S,2022-02-11T03:39:19.5Z,2,REGULAR,rebound,defensive,[],201959,,,1610612752,31,35,2022-02-11T03:39:32Z,1640000,,,0,,T. Gibson REBOUND (Off:1 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,166.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
168,PT11M02.00S,2022-02-11T03:39:35.5Z,2,REGULAR,3pt,Jump Shot,[],1630167,19.267411300919843,92.64705882352942,1610612752,31,35,2022-02-11T03:39:37Z,1650000,-213.0,129.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,,
169,PT11M00.00S,2022-02-11T03:39:38.1Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,31,35,2022-02-11T03:39:38Z,1660000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
170,PT10M49.00S,2022-02-11T03:39:49.4Z,2,REGULAR,3pt,Jump Shot,[],202691,87.86136662286465,95.34313725490196,1610612744,31,35,2022-02-11T03:39:52Z,1670000,227.0,62.0,1,right,MISS K. Thompson pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
171,PT10M47.00S,2022-02-11T03:39:51.4Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,31,35,2022-02-11T03:40:45Z,1680000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,170.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
172,PT10M41.00S,2022-02-11T03:39:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629629,6.915243101182654,58.333333333333336,1610612752,31,37,2022-02-11T03:41:34Z,1690000,-42.0,13.0,1,left,C. Reddish driving Layup (5 PTS) (A. Burks 3 AST),"[1629629, 202692]",1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,4.35,Made,,,,,,,5.0,A. Burks,202692.0,3.0,,,,,,,,,
174,PT10M28.00S,2022-02-11T03:40:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,91.67214191852825,42.8921568627451,1610612744,33,37,2022-02-11T03:40:14Z,1710000,-36.0,26.0,1,right,K. Thompson cutting finger roll Layup (8 PTS) (N. Bjelica 1 AST),"[202691, 202357]",1610612744.0,GSW,cutting finger roll,,,Thompson,K. Thompson,,,,,4.39,Made,,,,,,,8.0,N. Bjelica,202357.0,1.0,,,,,,,,,
176,PT10M12.00S,2022-02-11T03:40:26.3Z,2,REGULAR,3pt,Jump Shot,[],1629629,30.831143232588698,66.42156862745098,1610612752,33,37,2022-02-11T03:40:28Z,1730000,-82.0,237.0,1,left,MISS C. Reddish 25' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M09.00S,2022-02-11T03:40:28.9Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,33,37,2022-02-11T03:40:28Z,1740000,,,0,,N. Bjelica REBOUND (Off:0 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
178,PT10M05.00S,2022-02-11T03:40:34.5Z,2,REGULAR,3pt,Jump Shot,[],201939,70.64717477003943,13.23529411764706,1610612744,36,37,2022-02-11T03:40:37Z,1750000,-184.0,223.0,1,right,S. Curry 28' 3PT  (8 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.93,Made,,,,,,,8.0,,,,,,,,,,,,
179,PT09M45.00S,2022-02-11T03:40:58.1Z,2,REGULAR,turnover,out-of-bounds,[],1629629,,,1610612752,36,37,2022-02-11T03:41:01Z,1760000,,,0,,C. Reddish step out-of-bounds TURNOVER (1 TO),[1629629],1610612752.0,NYK,step,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,1.0,,,202053.0,,,,,
180,PT09M45.00S,2022-02-11T03:41:02.9Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,36,37,2022-02-11T03:41:07Z,1770000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M45.00S,2022-02-11T03:41:02.9Z,2,REGULAR,substitution,in,[],1627814,,,1610612744,36,37,2022-02-11T03:41:07Z,1780000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
