actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
25,PT10M19.00S,2022-02-13T01:44:02.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203076,,,1610612747,5,5,2022-02-13T01:44:02Z,250000,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M19.00S,2022-02-13T01:44:02.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,5,5,2022-02-13T01:44:02Z,260000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,
27,PT10M19.00S,2022-02-13T01:44:16.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203076,,,1610612747,5,5,2022-02-13T01:44:16Z,270000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
28,PT10M17.00S,2022-02-13T01:44:17.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,5,5,2022-02-13T01:44:17Z,280000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT09M59.00S,2022-02-13T01:44:34.7Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612744,5,5,2022-02-13T01:44:36Z,290000,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 201566]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,1.0,Westbrook,201566.0,,,
30,PT09M59.00S,2022-02-13T01:44:34.7Z,1,REGULAR,steal,,[],201566,,,1610612747,5,5,2022-02-13T01:44:36Z,300000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M55.00S,2022-02-13T01:44:40.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",201566,9.411957950065702,49.01960784313725,1610612747,5,7,2022-02-13T01:44:53Z,310000,5.0,36.0,1,left,R. Westbrook running Layup (2 PTS),[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,3.63,Made,,,,,2.0,,,,,,,,,,,,,,
32,PT09M55.00S,2022-02-13T01:44:46.2Z,1,REGULAR,violation,defensive goaltending,[],203952,,,1610612747,5,7,2022-02-13T01:44:48Z,320000,,,0,,A. Wiggins defensive goaltending VIOLATION,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
33,PT09M48.00S,2022-02-13T01:44:58.0Z,1,REGULAR,foul,personal,['3freethrow'],202340,,,1610612744,5,7,2022-02-13T01:45:06Z,330000,,,0,,A. Bradley shooting personal FOUL (1 PF) (Curry 3 FT),"[202340, 201939]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,,201245.0,1.0,0.0,Curry,201939.0,,,,,,,,,
35,PT09M48.00S,2022-02-13T01:45:26.0Z,1,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,6,7,2022-02-13T01:45:26Z,350000,,,0,,S. Curry Free Throw 1 of 3 (1 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
36,PT09M48.00S,2022-02-13T01:45:40.1Z,1,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,7,7,2022-02-13T01:45:40Z,360000,,,0,,S. Curry Free Throw 2 of 3 (2 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
37,PT09M48.00S,2022-02-13T01:45:59.7Z,1,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,8,7,2022-02-13T01:45:59Z,370000,,,0,,S. Curry Free Throw 3 of 3 (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
38,PT09M35.00S,2022-02-13T01:46:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.835085413929041,56.372549019607845,1610612747,8,7,2022-02-13T01:46:17Z,380000,-32.0,21.0,1,left,MISS L. James reverse Layup,[2544],1610612747.0,LAL,reverse,,,James,L. James,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M34.00S,2022-02-13T01:46:15.0Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,8,7,2022-02-13T01:46:38Z,390000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
40,PT09M26.00S,2022-02-13T01:46:25.1Z,1,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612744,8,7,2022-02-13T01:46:32Z,400000,,,0,,S. Johnson shooting personal FOUL (1 PF) (Looney 2 FT),"[1626169, 1626172]",1610612747.0,LAL,shooting,,,Johnson,S. Johnson,,,,,,,,,,,,1148.0,1.0,0.0,Looney,1626172.0,,,,,,,,,
42,PT09M26.00S,2022-02-13T01:46:49.9Z,1,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,8,7,2022-02-13T01:46:49Z,420000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
43,PT09M26.00S,2022-02-13T01:46:49.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,8,7,2022-02-13T01:46:49Z,430000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
44,PT09M26.00S,2022-02-13T01:47:13.1Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,9,7,2022-02-13T01:47:13Z,440000,,,0,,K. Looney Free Throw 2 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
45,PT09M13.00S,2022-02-13T01:47:26.6Z,1,REGULAR,2pt,Jump Shot,[],203076,8.229303547963205,68.62745098039215,1610612747,9,7,2022-02-13T01:47:29Z,450000,-93.0,25.0,1,left,MISS A. Davis 9' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,9.64,Missed,,,,,,,,,,,,,,,,,,,
46,PT09M10.00S,2022-02-13T01:47:30.2Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,9,7,2022-02-13T01:47:30Z,460000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
47,PT08M58.00S,2022-02-13T01:47:42.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,91.40932982917214,51.71568627450981,1610612744,11,7,2022-02-13T01:47:44Z,470000,9.0,28.0,1,right,J. Kuminga cutting DUNK (2 PTS) (K. Looney 1 AST),"[1630228, 1626172]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,2.96,Made,,,,,2.0,,,,,,K. Looney,1626172.0,1.0,,,,,,
49,PT08M48.00S,2022-02-13T01:47:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.258212877792378,57.35294117647059,1610612747,11,7,2022-02-13T01:47:54Z,490000,-37.0,6.0,1,left,MISS L. James driving finger roll Layup,[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
50,PT08M45.00S,2022-02-13T01:47:54.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,11,7,2022-02-13T01:47:54Z,500000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
51,PT08M41.00S,2022-02-13T01:48:02.4Z,1,REGULAR,foul,personal,[],1626169,,,1610612744,11,7,2022-02-13T01:48:27Z,510000,,,0,,S. Johnson personal FOUL (2 PF),"[1626169, 1630228]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,201245.0,2.0,0.0,Kuminga,1630228.0,,,,,,,,,
53,PT08M41.00S,2022-02-13T01:48:16.8Z,1,REGULAR,substitution,out,[],1626169,,,1610612744,11,7,2022-02-13T01:48:22Z,530000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M41.00S,2022-02-13T01:48:16.8Z,1,REGULAR,substitution,in,[],2772,,,1610612744,11,7,2022-02-13T01:48:22Z,540000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M32.00S,2022-02-13T01:48:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,88.51839684625493,52.20588235294118,1610612744,11,7,2022-02-13T01:48:41Z,550000,11.0,55.0,1,right,MISS A. Wiggins driving finger roll Layup,[203952],1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,5.65,Missed,,,,,,,,,,,,,,,,,,,
56,PT08M30.00S,2022-02-13T01:48:39.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,11,7,2022-02-13T01:52:48Z,560000,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
59,PT08M14.00S,2022-02-13T01:48:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.783837056504599,42.8921568627451,1610612747,11,7,2022-02-13T01:48:58Z,590000,36.0,11.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
60,PT08M11.00S,2022-02-13T01:48:59.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,11,7,2022-02-13T01:48:59Z,600000,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
61,PT08M06.00S,2022-02-13T01:49:04.2Z,1,REGULAR,3pt,Jump Shot,[],201939,66.5735873850197,17.647058823529413,1610612744,11,7,2022-02-13T01:52:32Z,610000,-162.0,262.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,30.77,Missed,,,,,,,,,,,,,,,,,,,
62,PT08M04.00S,2022-02-13T01:49:06.2Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,11,7,2022-02-13T01:50:20Z,620000,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
63,PT07M51.00S,2022-02-13T01:49:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202340,6.258212877792378,40.68627450980392,1610612747,11,7,2022-02-13T01:49:21Z,630000,47.0,6.0,1,left,MISS A. Bradley cutting Layup,[202340],1610612747.0,LAL,cutting,,,Bradley,A. Bradley,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M48.00S,2022-02-13T01:49:21.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,11,7,2022-02-13T01:49:21Z,640000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
65,PT07M29.00S,2022-02-13T01:49:42.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,90.88370565045992,52.94117647058824,1610612744,13,7,2022-02-13T01:49:45Z,650000,15.0,33.0,1,right,J. Kuminga driving DUNK (4 PTS) (S. Curry 2 AST),"[1630228, 201939]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,3.63,Made,,,,,4.0,,,,,,S. Curry,201939.0,2.0,,,,,,
67,PT07M29.00S,2022-02-13T01:49:47.7Z,1,REGULAR,foul,personal,['1freethrow'],201566,,,1610612744,13,7,2022-02-13T01:49:53Z,670000,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Kuminga 1 FT),"[201566, 1630228]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,1148.0,1.0,0.0,Kuminga,1630228.0,,,,,,,,,
69,PT07M29.00S,2022-02-13T01:50:12.9Z,1,REGULAR,freethrow,1 of 1,[],1630228,,,1610612744,14,7,2022-02-13T01:50:12Z,690000,,,0,,J. Kuminga Free Throw 1 of 1 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
70,PT07M12.00S,2022-02-13T01:50:32.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,16.90210249671485,52.450980392156865,1610612747,14,7,2022-02-13T01:50:35Z,700000,-12.0,106.0,1,left,MISS A. Davis 10' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,10.71,Missed,,,,,,,,,,,,,,,,,,,
71,PT07M09.00S,2022-02-13T01:50:36.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,14,7,2022-02-13T01:50:36Z,710000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
72,PT07M02.00S,2022-02-13T01:50:42.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.32917214191852,38.970588235294116,1610612744,14,7,2022-02-13T01:50:45Z,720000,-55.0,20.0,1,right,MISS S. Curry driving finger roll Layup - blocked,"[201939, 203076]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,5.85,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
73,PT07M02.00S,2022-02-13T01:50:42.8Z,1,REGULAR,block,,[],203076,,,1610612744,14,7,2022-02-13T01:50:46Z,730000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M59.00S,2022-02-13T01:50:47.0Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,14,7,2022-02-13T01:50:47Z,740000,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,72.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
75,PT06M55.00S,2022-02-13T01:50:49.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,6.1268068331143235,54.65686274509803,1610612747,14,9,2022-02-13T01:51:03Z,750000,-23.0,5.0,1,left,L. James running Layup (4 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,2.39,Made,,,,,4.0,,,,,,,,,,,,,,
76,PT06M39.00S,2022-02-13T01:51:05.3Z,1,REGULAR,turnover,bad pass,[],1626172,,,1610612744,14,9,2022-02-13T01:51:07Z,760000,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 202340]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,1.0,Bradley,202340.0,,,
77,PT06M39.00S,2022-02-13T01:51:05.3Z,1,REGULAR,steal,,[],202340,,,1610612747,14,9,2022-02-13T01:51:07Z,770000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M35.00S,2022-02-13T01:51:09.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",2544,9.017739816031538,48.28431372549019,1610612747,14,11,2022-02-13T01:51:14Z,780000,9.0,32.0,1,left,L. James DUNK (6 PTS) (A. Bradley 1 AST),"[2544, 202340]",1610612747.0,LAL,,,,James,L. James,,,,,3.34,Made,,,,,6.0,,,,,,A. Bradley,202340.0,1.0,,,,,,
80,PT06M34.00S,2022-02-13T01:51:17.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,14,11,2022-02-13T01:51:17Z,800000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M34.00S,2022-02-13T01:51:46.6Z,1,REGULAR,foul,technical,['1freethrow'],203597,,,1610612744,14,11,2022-02-13T01:52:11Z,810000,,,0,,TEAM foul technical,[203597],1610612747.0,LAL,,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
82,PT06M34.00S,2022-02-13T01:54:48.9Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,15,11,2022-02-13T01:54:48Z,820000,,,0,,S. Curry technical Free Throw 1 of 1 (4 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
83,PT06M17.00S,2022-02-13T01:55:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.85479632063075,56.61764705882353,1610612744,15,11,2022-02-13T01:55:24Z,830000,33.0,15.0,1,right,MISS K. Looney Layup - blocked,"[1626172, 203076]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,3.62,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
84,PT06M17.00S,2022-02-13T01:55:22.6Z,1,REGULAR,block,,[],203076,,,1610612744,15,11,2022-02-13T01:55:25Z,840000,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M14.00S,2022-02-13T01:55:25.4Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,15,11,2022-02-13T01:55:25Z,850000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
86,PT06M13.00S,2022-02-13T01:55:28.6Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612747,15,11,2022-02-13T01:55:37Z,860000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (James 2 FT),"[203952, 2544]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,202041.0,1.0,0.0,James,2544.0,,,,,,,,,
88,PT06M13.00S,2022-02-13T01:55:55.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,15,11,2022-02-13T01:55:55Z,880000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
89,PT06M13.00S,2022-02-13T01:55:55.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,15,11,2022-02-13T01:55:55Z,890000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,
90,PT06M13.00S,2022-02-13T01:56:10.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,15,11,2022-02-13T01:56:10Z,900000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
91,PT06M11.00S,2022-02-13T01:56:11.0Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,15,11,2022-02-13T01:56:11Z,910000,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,90.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
