actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-12-05T01:40:48.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-12-05T01:40:48Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2021-12-05T01:40:49.7Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2021-12-05T01:40:49Z,40000,,,0,,Jump Ball K. Looney vs. J. Poeltl: Tip to D. Green,"[203110, 1626172, 1627751]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2021-12-05T01:41:04.4Z,1,REGULAR,3pt,Jump Shot,[],203110,73.9323258869908,18.627450980392158,1610612744,0,0,2021-12-05T01:41:14Z,70000,-157.0,193.0,1,right,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2021-12-05T01:41:08.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,0,0,2021-12-05T01:41:14Z,80000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M30.00S,2021-12-05T01:41:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,5.601182654402102,48.28431372549019,1610612759,0,2,2021-12-05T01:41:28Z,90000,9.0,0.0,1,left,D. McDermott cutting Layup (2 PTS) (J. Poeltl 1 AST),"[203926, 1627751]",1610612759.0,SAS,cutting,,,McDermott,D. McDermott,,,,,0.86,Made,,,,,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,
11,PT11M14.00S,2021-12-05T01:41:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,69.59592641261499,27.450980392156865,1610612744,3,2,2021-12-05T01:41:39Z,110000,-113.0,233.0,1,right,J. Poole 25' 3PT  (3 PTS) (D. Green 1 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.91,Made,,,,,3.0,D. Green,203110.0,1.0,,,,,,,,,,,
13,PT11M00.00S,2021-12-05T01:41:47.9Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612759,3,2,2021-12-05T01:42:05Z,130000,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 201939]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1.0,Curry,201939.0,,,,,,,,
14,PT11M00.00S,2021-12-05T01:41:47.9Z,1,REGULAR,steal,,[],201939,,,1610612744,3,2,2021-12-05T01:47:10Z,140000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
15,PT10M52.00S,2021-12-05T01:41:55.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,73.80091984231275,18.137254901960784,1610612744,6,2,2021-12-05T01:42:18Z,150000,-159.0,194.0,1,right,A. Wiggins 25' 3PT  (3 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.09,Made,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,
17,PT10M37.00S,2021-12-05T01:42:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,15.325229960578188,45.83333333333333,1610612759,6,2,2021-12-05T01:44:03Z,170000,21.0,92.0,1,left,MISS J. Poeltl 9' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,9.39,Missed,,,,,,,,,,,,,,,,,,,
