actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M01.00S,2022-01-24T01:42:48.8Z,1,REGULAR,steal,,[],203490,,,1610612744,2,5,2022-01-24T01:42:50Z,160000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT09M50.00S,2022-01-24T01:42:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,6.652431011826544,61.76470588235294,1610612744,4,5,2022-01-24T01:43:04Z,170000,-59.0,10.0,1,left,J. Poole driving Layup (2 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,5.96,Made,,,,,2.0,,,,,,,,,,,,,,
19,PT09M38.00S,2022-01-24T01:43:11.6Z,1,REGULAR,3pt,Jump Shot,[],201144,67.49342969776609,67.8921568627451,1610612762,4,8,2022-01-24T01:43:14Z,180000,89.0,253.0,1,right,M. Conley 26' 3PT pullup (6 PTS),[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.85,Made,,,,,6.0,,,,,,,,,,,,,,
20,PT09M21.00S,2022-01-24T01:43:28.4Z,1,REGULAR,2pt,Jump Shot,[],203952,5.075558475689881,22.54901960784314,1610612744,6,8,2022-01-24T01:43:32Z,190000,137.0,-5.0,1,left,A. Wiggins 13' Jump Shot (2 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,13.74,Made,,,,,2.0,K. Looney,1626172.0,1.0,,,,,,,,,,,
22,PT09M06.00S,2022-01-24T01:43:44.1Z,1,REGULAR,3pt,Jump Shot,[],204060,69.85873850197109,71.56862745098039,1610612762,6,11,2022-01-24T01:43:47Z,210000,108.0,231.0,1,right,J. Ingles 25' 3PT pullup (3 PTS) (R. Gobert 1 AST),"[204060, 203497]",1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,25.47,Made,,,,,3.0,R. Gobert,203497.0,1.0,,,,,,,,,,,
24,PT08M42.00S,2022-01-24T01:44:07.7Z,1,REGULAR,2pt,Jump Shot,[],201939,4.02431011826544,22.54901960784314,1610612744,8,11,2022-01-24T01:44:11Z,230000,137.0,-15.0,1,left,S. Curry 13' turnaround fadeaway Jump Shot (2 PTS),[201939],1610612744.0,GSW,turnaround fadeaway,,,Curry,S. Curry,,,,,13.81,Made,,,,,2.0,,,,,,,,,,,,,,
25,PT08M25.00S,2022-01-24T01:44:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.27792378449409,47.794117647058826,1610612762,8,13,2022-01-24T01:44:28Z,240000,-11.0,29.0,1,right,B. Bogdanovic driving Layup (4 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,3.15,Made,,,,,4.0,,,,,,,,,,,,,,
26,PT08M04.00S,2022-01-24T01:44:45.8Z,1,REGULAR,2pt,Jump Shot,[],203490,19.793035479632064,22.30392156862745,1610612744,8,13,2022-01-24T01:44:48Z,250000,138.0,134.0,1,left,MISS O. Porter Jr. 19' pullup Shot,[203490],1610612744.0,GSW,pullup,,,Porter Jr.,O. Porter Jr.,,,,,19.24,Missed,,,,,,,,,,,,,,,,,,,
27,PT08M01.00S,2022-01-24T01:44:49.2Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,8,13,2022-01-24T01:44:49Z,260000,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
28,PT08M00.00S,2022-01-24T01:44:50.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,24.917871222076215,10.784313725490197,1610612744,8,13,2022-01-24T01:44:53Z,270000,196.0,182.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,,
29,PT07M58.00S,2022-01-24T01:44:52.8Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,8,13,2022-01-24T01:44:59Z,280000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
30,PT07M45.00S,2022-01-24T01:45:04.6Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612762,8,13,2022-01-24T01:45:06Z,290000,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 203490]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,2.0,Porter Jr.,203490.0,,,,,,,,
31,PT07M45.00S,2022-01-24T01:45:04.6Z,1,REGULAR,steal,,[],203490,,,1610612744,8,13,2022-01-24T01:45:06Z,300000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT07M44.00S,2022-01-24T01:45:07.9Z,1,REGULAR,foul,personal,[],204060,,,1610612744,8,13,2022-01-24T01:45:11Z,310000,,,0,,J. Ingles take personal FOUL (1 PF),"[204060, 203490]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Porter Jr.,203490.0,,,
34,PT07M44.00S,2022-01-24T01:45:22.4Z,1,REGULAR,substitution,out,[],201144,,,1610612744,8,13,2022-01-24T01:45:33Z,330000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT07M44.00S,2022-01-24T01:45:22.4Z,1,REGULAR,substitution,in,[],1630235,,,1610612744,8,13,2022-01-24T01:45:33Z,340000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT07M24.00S,2022-01-24T01:46:00.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,21.632720105124836,6.862745098039216,1610612744,11,13,2022-01-24T01:46:02Z,350000,216.0,151.0,1,left,A. Wiggins 26' 3PT  (5 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,26.32,Made,,,,,5.0,S. Curry,201939.0,1.0,,,,,,,,,,,
38,PT07M15.00S,2022-01-24T01:46:09.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],204060,75.77201051248358,88.72549019607843,1610612762,11,13,2022-01-24T01:46:13Z,370000,194.0,175.0,1,right,MISS J. Ingles 26' step back 3PT,[204060],1610612762.0,UTA,step back,,,Ingles,J. Ingles,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
39,PT07M13.00S,2022-01-24T01:46:11.6Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,11,13,2022-01-24T01:47:08Z,380000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT06M53.00S,2022-01-24T01:46:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.835085413929041,44.36274509803921,1610612744,13,13,2022-01-24T01:46:36Z,390000,28.0,21.0,1,left,K. Looney driving Layup (4 PTS) (S. Curry 2 AST),"[1626172, 201939]",1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,3.52,Made,,,,,4.0,S. Curry,201939.0,2.0,,,,,,,,,,,
42,PT06M53.00S,2022-01-24T01:46:37.3Z,1,REGULAR,foul,personal,['1freethrow'],1630235,,,1610612744,13,13,2022-01-24T01:50:03Z,410000,,,0,,T. Forrest shooting personal FOUL (1 PF) (Looney 1 FT),"[1630235, 1626172]",1610612762.0,UTA,shooting,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Looney,1626172.0,,,
44,PT06M53.00S,2022-01-24T01:47:01.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,13,13,2022-01-24T01:47:08Z,430000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT06M53.00S,2022-01-24T01:47:24.1Z,1,REGULAR,substitution,out,[],204060,,,1610612744,13,13,2022-01-24T01:49:43Z,440000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT06M53.00S,2022-01-24T01:47:24.1Z,1,REGULAR,substitution,out,[],203497,,,1610612744,13,13,2022-01-24T01:49:43Z,450000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT06M53.00S,2022-01-24T01:47:24.1Z,1,REGULAR,substitution,in,[],203903,,,1610612744,13,13,2022-01-24T01:49:43Z,460000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M53.00S,2022-01-24T01:47:24.1Z,1,REGULAR,substitution,in,[],1629672,,,1610612744,13,13,2022-01-24T01:49:43Z,470000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M53.00S,2022-01-24T01:50:04.0Z,1,REGULAR,freethrow,1 of 1,[],1626172,,,1610612744,14,13,2022-01-24T01:50:04Z,480000,,,0,,K. Looney Free Throw 1 of 1 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
50,PT06M37.00S,2022-01-24T01:50:22.6Z,1,REGULAR,3pt,Jump Shot,[],202711,93.64323258869908,4.411764705882353,1610612762,14,13,2022-01-24T01:50:25Z,490000,-228.0,7.0,1,right,MISS B. Bogdanovic step back 3PT,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
51,PT06M34.00S,2022-01-24T01:50:26.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,14,13,2022-01-24T01:50:26Z,500000,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
52,PT06M22.00S,2022-01-24T01:50:37.8Z,1,REGULAR,turnover,bad pass,[],1626172,,,1610612744,14,13,2022-01-24T01:50:39Z,510000,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 1630235]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,1.0,Forrest,1630235.0,,,,,,,,
53,PT06M22.00S,2022-01-24T01:50:37.8Z,1,REGULAR,steal,,[],1630235,,,1610612762,14,13,2022-01-24T01:51:00Z,520000,,,0,,T. Forrest STEAL (1 STL),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M17.00S,2022-01-24T01:50:43.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629672,89.96386333771353,42.64705882352941,1610612762,14,13,2022-01-24T01:50:47Z,530000,-37.0,42.0,1,right,MISS E. Paschall Layup - blocked,"[1629672, 1629673]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,5.57,Missed,,,,,,,,,,,,,,,,,Poole,1629673.0,
55,PT06M17.00S,2022-01-24T01:50:43.5Z,1,REGULAR,block,,[],1629673,,,1610612762,14,13,2022-01-24T01:51:51Z,540000,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M15.00S,2022-01-24T01:50:45.5Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,14,13,2022-01-24T01:51:51Z,550000,,,0,,S. Curry REBOUND (Off:1 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
57,PT06M01.00S,2022-01-24T01:50:58.5Z,1,REGULAR,3pt,Jump Shot,[],201939,26.888961892247043,10.53921568627451,1610612744,14,13,2022-01-24T01:51:01Z,560000,197.0,200.0,1,left,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.12,Missed,,,,,,,,,,,,,,,,,,,
58,PT05M58.00S,2022-01-24T01:51:02.1Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,14,13,2022-01-24T01:51:02Z,570000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
59,PT05M57.00S,2022-01-24T01:51:05.4Z,1,REGULAR,violation,kicked ball,[],1630235,,,1610612744,14,13,2022-01-24T01:51:11Z,580000,,,0,,T. Forrest kicked ball VIOLATION,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,1363.0,,,,,,,
60,PT05M57.00S,2022-01-24T01:51:13.5Z,1,REGULAR,substitution,out,[],1629673,,,1610612744,14,13,2022-01-24T01:51:19Z,590000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M57.00S,2022-01-24T01:51:13.5Z,1,REGULAR,substitution,out,[],203490,,,1610612744,14,13,2022-01-24T01:51:19Z,600000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M57.00S,2022-01-24T01:51:13.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,14,13,2022-01-24T01:51:19Z,610000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M57.00S,2022-01-24T01:51:13.5Z,1,REGULAR,substitution,in,[],1627814,,,1610612744,14,13,2022-01-24T01:51:19Z,620000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M50.00S,2022-01-24T01:51:36.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203952,18.74178712220762,22.794117647058822,1610612744,14,13,2022-01-24T01:51:39Z,630000,136.0,124.0,1,left,MISS A. Wiggins 18' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,18.38,Missed,,,,,,,,,,,,,,,,,,,
65,PT05M48.00S,2022-01-24T01:51:38.4Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612762,14,13,2022-01-24T01:52:10Z,640000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
66,PT05M35.00S,2022-01-24T01:51:50.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.32917214191852,59.55882352941176,1610612762,14,13,2022-01-24T01:51:53Z,650000,48.0,20.0,1,right,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M32.00S,2022-01-24T01:51:53.9Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,14,13,2022-01-24T01:51:53Z,660000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
68,PT05M24.00S,2022-01-24T01:52:01.5Z,1,REGULAR,3pt,Jump Shot,[],201939,24.392247043363994,91.42156862745098,1610612744,17,13,2022-01-24T01:52:04Z,670000,-207.0,177.0,1,left,S. Curry 27' 3PT  (5 PTS) (A. Wiggins 1 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.23,Made,,,,,5.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,
70,PT05M09.00S,2022-01-24T01:52:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,94.03745072273325,57.35294117647059,1610612762,17,15,2022-01-24T01:52:18Z,690000,37.0,4.0,1,right,B. Bogdanovic driving reverse Layup (6 PTS),[202711],1610612762.0,UTA,driving reverse,,,Bogdanovic,B. Bogdanovic,,,,,3.7,Made,,,,,6.0,,,,,,,,,,,,,,
71,PT04M51.00S,2022-01-24T01:52:34.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,9.149145860709593,51.225490196078425,1610612744,17,15,2022-01-24T01:52:48Z,700000,-6.0,34.0,1,left,MISS G. Payton II cutting DUNK - blocked,"[1627780, 1630235]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,3.41,Missed,,,,,,,,,,,,,,,,,Forrest,1630235.0,
72,PT04M51.00S,2022-01-24T01:52:34.8Z,1,REGULAR,block,,[],1630235,,,1610612744,17,15,2022-01-24T01:52:38Z,710000,,,0,,T. Forrest BLOCK (1 BLK),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M49.00S,2022-01-24T01:52:36.8Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,17,15,2022-01-24T01:53:01Z,720000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
74,PT04M46.00S,2022-01-24T01:52:39.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,5.590000152587891,50.0,1610612744,19,15,2022-01-24T01:52:39Z,730000,0.0,0.0,1,left,G. Payton II putback Layup (2 PTS),[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
75,PT04M38.00S,2022-01-24T01:52:50.5Z,1,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612762,19,15,2022-01-24T01:52:56Z,740000,,,0,,G. Payton II shooting personal FOUL (1 PF) (Forrest 2 FT),"[1627780, 1630235]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Forrest,1630235.0,,,
77,PT04M38.00S,2022-01-24T01:53:19.5Z,1,REGULAR,freethrow,1 of 2,[],1630235,,,1610612762,19,16,2022-01-24T01:53:19Z,760000,,,0,,T. Forrest Free Throw 1 of 2 (1 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
78,PT04M38.00S,2022-01-24T01:53:20.0Z,1,REGULAR,substitution,out,[],1626172,,,1610612762,19,16,2022-01-24T01:53:30Z,770000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M38.00S,2022-01-24T01:53:20.0Z,1,REGULAR,substitution,in,[],202357,,,1610612762,19,16,2022-01-24T01:53:30Z,780000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M38.00S,2022-01-24T01:53:40.5Z,1,REGULAR,freethrow,2 of 2,[],1630235,,,1610612762,19,17,2022-01-24T01:53:40Z,790000,,,0,,T. Forrest Free Throw 2 of 2 (2 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
81,PT04M24.00S,2022-01-24T01:53:59.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,11.908672798948752,48.77450980392157,1610612744,19,17,2022-01-24T01:54:01Z,800000,6.0,59.0,1,left,MISS A. Wiggins turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,5.97,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M21.00S,2022-01-24T01:54:02.4Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,19,17,2022-01-24T01:54:02Z,810000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
83,PT04M17.00S,2022-01-24T01:54:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,91.01511169513797,62.254901960784316,1610612762,19,19,2022-01-24T01:54:10Z,820000,61.0,32.0,1,right,B. Bogdanovic 6' driving floating Jump Shot (8 PTS) (J. Clarkson 1 AST),"[202711, 203903]",1610612762.0,UTA,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,6.91,Made,,,,,8.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,
85,PT04M17.00S,2022-01-24T01:54:12.9Z,1,REGULAR,foul,personal,['1freethrow'],202357,,,1610612762,19,19,2022-01-24T01:54:20Z,840000,,,0,,N. Bjelica shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[202357, 202711]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Bogdanovic,202711.0,,,
87,PT04M17.00S,2022-01-24T01:54:32.7Z,1,REGULAR,freethrow,1 of 1,[],202711,,,1610612762,19,20,2022-01-24T01:54:32Z,860000,,,0,,B. Bogdanovic Free Throw 1 of 1 (9 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
88,PT04M01.00S,2022-01-24T01:54:51.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.5722733245729295,58.08823529411765,1610612744,21,20,2022-01-24T01:54:54Z,870000,-40.0,19.0,1,left,S. Curry reverse Layup (7 PTS) (N. Bjelica 1 AST),"[201939, 202357]",1610612744.0,GSW,reverse,,,Curry,S. Curry,,,,,4.45,Made,,,,,7.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,
