actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT11M01.00S,2022-01-30T01:42:18.6Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,0,3,2022-01-30T01:42:29Z,160000,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,15.0,2.0,1.0,1.0,,,,,,,,
19,PT11M01.00S,2022-01-30T01:42:33.0Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612751,0,3,2022-01-30T01:42:45Z,190000,,,0,,K. Thompson shooting personal FOUL (1 PF) (Claxton 2 FT),"[202691, 1629651]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Claxton,1629651.0,,,
21,PT11M01.00S,2022-01-30T01:42:55.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,0,3,2022-01-30T01:42:55Z,210000,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
22,PT11M01.00S,2022-01-30T01:42:55.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,0,3,2022-01-30T01:42:55Z,220000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,
23,PT11M01.00S,2022-01-30T01:43:11.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,0,4,2022-01-30T01:43:10Z,230000,,,0,,N. Claxton Free Throw 2 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
24,PT10M43.00S,2022-01-30T01:43:31.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,84.83902759526939,42.64705882352941,1610612744,0,4,2022-01-30T01:51:27Z,240000,-37.0,90.0,1,right,MISS A. Wiggins 9' turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,9.72,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M39.00S,2022-01-30T01:43:35.0Z,1,REGULAR,rebound,offensive,[],203490,,,1610612744,0,4,2022-01-30T01:43:38Z,250000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:0),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,
26,PT10M39.00S,2022-01-30T01:43:37.6Z,1,REGULAR,foul,personal,[],1627761,,,1610612744,0,4,2022-01-30T01:43:57Z,260000,,,0,,D. Bembry personal FOUL (1 PF),"[1627761, 203490]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Porter Jr.,203490.0,,,
28,PT10M33.00S,2022-01-30T01:44:06.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,67.7562417871222,77.20588235294117,1610612744,0,4,2022-01-30T01:44:10Z,280000,136.0,251.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,28.51,Missed,,,,,,,,,,,,,,,,,,,
29,PT10M30.00S,2022-01-30T01:44:09.2Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612751,0,4,2022-01-30T01:44:10Z,290000,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,
30,PT10M22.00S,2022-01-30T01:44:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,6.521024967148489,40.44117647058824,1610612751,0,4,2022-01-30T01:44:23Z,300000,48.0,9.0,1,left,MISS P. Mills driving Layup - blocked,"[201988, 203952]",1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,4.86,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0,
31,PT10M22.00S,2022-01-30T01:44:17.5Z,1,REGULAR,block,,[],203952,,,1610612751,0,4,2022-01-30T01:44:21Z,310000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT10M17.00S,2022-01-30T01:44:22.5Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,0,4,2022-01-30T01:44:23Z,320000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,
33,PT10M15.00S,2022-01-30T01:44:24.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,92.85479632063075,54.90196078431373,1610612744,2,4,2022-01-30T01:44:34Z,330000,25.0,15.0,1,right,A. Wiggins driving Layup (2 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,2.86,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,,
35,PT10M06.00S,2022-01-30T01:44:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,13.091327201051248,49.50980392156863,1610612751,2,6,2022-01-30T01:44:40Z,350000,2.0,71.0,1,left,N. Claxton 7' cutting Layup (3 PTS) (P. Mills 1 AST),"[1629651, 201988]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,7.06,Made,3.0,P. Mills,201988.0,1.0,,,,,,,,,,,,,,,
37,PT09M53.00S,2022-01-30T01:44:45.7Z,1,REGULAR,3pt,Jump Shot,[],202691,66.96780551905388,36.76470588235294,1610612744,5,6,2022-01-30T01:44:50Z,370000,-66.0,258.0,1,right,K. Thompson 26' 3PT pullup (3 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,26.64,Made,3.0,,,,,,,,,,,,,,,,,,
38,PT09M41.00S,2022-01-30T01:44:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,11.12023653088042,50.73529411764706,1610612751,5,6,2022-01-30T01:45:07Z,380000,-4.0,52.0,1,left,MISS N. Claxton cutting Layup,[1629651],1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,5.21,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M32.00S,2022-01-30T01:45:08.3Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,5,6,2022-01-30T01:45:07Z,390000,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,38.0,3.0,1.0,2.0,,,,,,,,
40,PT09M32.00S,2022-01-30T01:45:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,5,8,2022-01-30T01:45:06Z,400000,0.0,0.0,1,left,N. Claxton putback Layup (5 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
41,PT09M22.00S,2022-01-30T01:45:17.6Z,1,REGULAR,3pt,Jump Shot,[],201939,66.04796320630749,45.09803921568628,1610612744,5,8,2022-01-30T01:45:22Z,410000,-25.0,267.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.77,Missed,,,,,,,,,,,,,,,,,,,
42,PT09M19.00S,2022-01-30T01:45:20.6Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,5,8,2022-01-30T01:45:22Z,420000,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
44,PT09M13.00S,2022-01-30T01:45:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627761,5.469776609724048,47.30392156862745,1610612751,5,8,2022-01-30T01:45:33Z,440000,13.0,-1.0,1,left,MISS D. Bembry cutting Layup,[1627761],1610612751.0,BKN,cutting,,,Bembry,D. Bembry,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
45,PT09M09.00S,2022-01-30T01:45:31.0Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,5,8,2022-01-30T01:45:31Z,450000,,,0,,N. Claxton REBOUND (Off:3 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,44.0,4.0,1.0,3.0,,,,,,,,
46,PT08M57.00S,2022-01-30T01:45:44.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202681,8.672798948751643,28.821997549019606,1610612751,5,10,2022-01-30T01:45:59Z,460000,106.0,29.0,1,left,K. Irving 10' driving floating bank Jump Shot (2 PTS),[202681],1610612751.0,BKN,driving floating bank,,,Irving,K. Irving,,,,,10.98,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT08M57.00S,2022-01-30T01:45:56.5Z,1,REGULAR,foul,personal,['1freethrow'],201939,,,1610612751,5,10,2022-01-30T01:46:05Z,480000,,,0,,S. Curry shooting personal FOUL (1 PF) (Irving 1 FT),"[201939, 202681]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Irving,202681.0,,,
50,PT08M57.00S,2022-01-30T01:46:14.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],202681,,,1610612751,5,11,2022-01-30T01:46:14Z,500000,,,0,,K. Irving Free Throw 1 of 1 (3 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
51,PT08M43.00S,2022-01-30T01:46:34.4Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612744,5,11,2022-01-30T01:46:44Z,510000,,,0,,K. Irving shooting personal FOUL (1 PF) (Thompson 2 FT),"[202681, 202691]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Thompson,202691.0,,,
53,PT08M43.00S,2022-01-30T01:47:02.1Z,1,REGULAR,freethrow,1 of 2,[],202691,,,1610612744,6,11,2022-01-30T01:47:02Z,530000,,,0,,K. Thompson Free Throw 1 of 2 (4 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
54,PT08M43.00S,2022-01-30T01:47:18.0Z,1,REGULAR,freethrow,2 of 2,[],202691,,,1610612744,7,11,2022-01-30T01:47:18Z,540000,,,0,,K. Thompson Free Throw 2 of 2 (5 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
56,PT08M27.00S,2022-01-30T01:47:36.6Z,1,REGULAR,2pt,Jump Shot,[],201988,22.552562417871222,63.970588235294116,1610612751,7,11,2022-01-30T01:47:44Z,560000,-70.0,159.0,1,left,MISS P. Mills 17' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,17.41,Missed,,,,,,,,,,,,,,,,,,,
57,PT08M21.00S,2022-01-30T01:47:42.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,7,11,2022-01-30T01:47:42Z,570000,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,
58,PT08M16.00S,2022-01-30T01:47:47.3Z,1,REGULAR,2pt,Jump Shot,[],202691,92.77266754270697,71.34650735294117,1610612744,7,11,2022-01-30T01:48:26Z,580000,107.0,15.0,1,right,MISS K. Thompson 10' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,10.78,Missed,,,,,,,,,,,,,,,,,,,
59,PT08M12.00S,2022-01-30T01:47:51.3Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,7,11,2022-01-30T01:48:08Z,590000,,,0,,K. Irving REBOUND (Off:0 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT07M55.00S,2022-01-30T01:48:07.7Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612751,7,11,2022-01-30T01:48:13Z,600000,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 203952]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,1.0,Wiggins,203952.0,,,,,,,,,,,,
61,PT07M55.00S,2022-01-30T01:48:07.7Z,1,REGULAR,steal,,[],203952,,,1610612744,7,11,2022-01-30T01:52:01Z,610000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M44.00S,2022-01-30T01:48:17.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,77.34888304862024,7.8431372549019605,1610612744,7,11,2022-01-30T01:50:48Z,620000,-211.0,160.0,1,right,MISS K. Thompson 26' step back 3PT - blocked,"[202691, 201988]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,26.49,Missed,,,,,,,,,,,,,,,,,Mills,201988.0,
68,PT07M44.00S,2022-01-30T01:48:17.9Z,1,REGULAR,block,,[],201988,,,1610612744,7,11,2022-01-30T01:50:15Z,625000,,,0,,P. Mills BLOCK (1 BLK),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M44.00S,2022-01-30T01:48:17.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,7,11,2022-01-30T01:50:15Z,627500,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,
63,PT07M44.00S,2022-01-30T01:48:28.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,7,11,2022-01-30T01:48:28Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M38.00S,2022-01-30T01:48:43.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626172,92.06636005256242,48.77450980392157,1610612744,9,11,2022-01-30T01:50:15Z,640000,-6.0,22.0,1,right,K. Looney cutting DUNK (2 PTS) (O. Porter Jr. 1 AST),"[1626172, 203490]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,2.29,Made,2.0,O. Porter Jr.,203490.0,1.0,,,,,,,,,,,,,,,
66,PT07M36.00S,2022-01-30T01:48:56.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,9,11,2022-01-30T01:48:57Z,660000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M21.00S,2022-01-30T01:52:29.8Z,1,REGULAR,turnover,traveling,[],1630556,,,1610612751,9,11,2022-01-30T01:52:36Z,670000,,,0,,K. Edwards traveling TURNOVER (2 TO),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,2.0,,,,,,,203593.0,,,,,,,
71,PT06M59.00S,2022-01-30T01:53:00.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203952,76.42904073587385,50.98039215686274,1610612744,11,11,2022-01-30T01:53:05Z,680000,5.0,169.0,1,right,A. Wiggins 16' step back Jump Shot (4 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,16.92,Made,4.0,,,,,,,,,,,,,,,,,,
72,PT06M47.00S,2022-01-30T01:53:11.4Z,1,REGULAR,3pt,Jump Shot,[],201988,6.915243101182654,4.6568627450980395,1610612751,11,11,2022-01-30T01:53:26Z,690000,227.0,13.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M47.00S,2022-01-30T01:53:11.4Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,11,11,2022-01-30T01:53:26Z,695000,,,0,,N. Claxton REBOUND (Off:4 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,72.0,5.0,1.0,4.0,,,,,,,,
77,PT06M46.00S,2022-01-30T01:53:29.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,11,13,2022-01-30T01:59:43Z,730000,0.0,0.0,1,left,N. Claxton tip Layup (7 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
78,PT06M26.00S,2022-01-30T01:53:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.9862023653088,56.86274509803921,1610612744,11,13,2022-01-30T02:06:26Z,740000,34.0,13.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,3.68,Missed,,,,,,,,,,,,,,,,,,,
79,PT06M26.00S,2022-01-30T01:53:31.7Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,11,13,2022-01-30T01:53:41Z,750000,,,0,,N. Claxton REBOUND (Off:4 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,78.0,6.0,2.0,4.0,,,,,,,,
80,PT06M11.00S,2022-01-30T01:53:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630556,16.90210249671485,92.64705882352942,1610612751,11,13,2022-01-30T01:53:52Z,760000,-213.0,106.0,1,left,MISS K. Edwards 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,23.83,Missed,,,,,,,,,,,,,,,,,,,
81,PT06M11.00S,2022-01-30T01:53:46.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,11,13,2022-01-30T01:53:52Z,770000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,
82,PT06M00.00S,2022-01-30T01:53:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.72339027595268,44.11764705882353,1610612744,13,13,2022-01-30T02:01:05Z,780000,-29.0,16.0,1,right,A. Wiggins driving Layup (6 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,3.34,Made,6.0,,,,,,,,,,,,,,,,,,
83,PT05M51.00S,2022-01-30T01:54:10.0Z,1,REGULAR,foul,personal,[],1626172,,,1610612751,13,13,2022-01-30T01:54:15Z,790000,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 202681]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Irving,202681.0,,,
85,PT05M51.00S,2022-01-30T01:54:19.1Z,1,REGULAR,substitution,out,[],203490,,,1610612751,13,13,2022-01-30T01:54:29Z,810000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M51.00S,2022-01-30T01:54:19.1Z,1,REGULAR,substitution,out,[],202691,,,1610612751,13,13,2022-01-30T01:54:29Z,820000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M51.00S,2022-01-30T01:54:19.1Z,1,REGULAR,substitution,in,[],1629673,,,1610612751,13,13,2022-01-30T01:54:29Z,830000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M51.00S,2022-01-30T01:54:19.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612751,13,13,2022-01-30T01:54:29Z,840000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M45.00S,2022-01-30T01:54:41.6Z,1,REGULAR,turnover,lost ball,[],1629651,,,1610612751,13,13,2022-01-30T01:54:47Z,850000,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 203952]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,1.0,Wiggins,203952.0,,,,,,,,,,,,
90,PT05M45.00S,2022-01-30T01:54:41.6Z,1,REGULAR,steal,,[],203952,,,1610612744,13,13,2022-01-30T01:54:43Z,860000,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M28.00S,2022-01-30T01:54:58.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,75.1149802890933,86.27450980392157,1610612744,16,13,2022-01-30T01:55:05Z,870000,181.0,181.0,1,right,A. Wiggins 25' 3PT  (9 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.65,Made,9.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,,
93,PT05M18.00S,2022-01-30T01:55:11.5Z,1,REGULAR,foul,personal,[],1629673,,,1610612751,16,13,2022-01-30T01:55:25Z,890000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1629651]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Claxton,1629651.0,,,
95,PT05M18.00S,2022-01-30T01:55:29.3Z,1,REGULAR,substitution,out,[],1630556,,,1610612751,16,13,2022-01-30T01:55:41Z,910000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M18.00S,2022-01-30T01:55:29.3Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,16,13,2022-01-30T01:55:41Z,920000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M18.00S,2022-01-30T01:55:29.3Z,1,REGULAR,substitution,in,[],201949,,,1610612751,16,13,2022-01-30T01:55:41Z,930000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M18.00S,2022-01-30T01:55:29.3Z,1,REGULAR,substitution,in,[],200746,,,1610612751,16,13,2022-01-30T01:55:41Z,940000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
