actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
94,PT04M25.00S,2022-04-03T00:54:13.7Z,1,REGULAR,2pt,Jump Shot,[],203952,17.16491458607096,20.588235294117645,1610612744,18,22,2022-04-03T00:54:16Z,940000,147.0,109.0,1,left,A. Wiggins 18' Jump Shot (7 PTS) (D. Green 4 AST),"[203952, 203110]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,18.3,Made,7.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,,
96,PT04M09.00S,2022-04-03T00:54:33.4Z,1,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,18,22,2022-04-03T00:54:36Z,960000,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,202037.0,,,,,1.0,,,,,
97,PT04M09.00S,2022-04-03T00:54:37.3Z,1,REGULAR,substitution,out,[],203110,,,1610612744,18,22,2022-04-03T00:54:48Z,970000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M09.00S,2022-04-03T00:54:37.3Z,1,REGULAR,substitution,out,[],1626220,,,1610612744,18,22,2022-04-03T00:54:48Z,980000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M09.00S,2022-04-03T00:54:37.3Z,1,REGULAR,substitution,out,[],202711,,,1610612744,18,22,2022-04-03T00:54:48Z,990000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M09.00S,2022-04-03T00:54:37.3Z,1,REGULAR,substitution,in,[],202357,,,1610612744,18,22,2022-04-03T00:54:48Z,1000000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M09.00S,2022-04-03T00:54:37.3Z,1,REGULAR,substitution,in,[],1627823,,,1610612744,18,22,2022-04-03T00:54:48Z,1010000,,,0,,SUB in: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M09.00S,2022-04-03T00:54:37.3Z,1,REGULAR,substitution,in,[],1627863,,,1610612744,18,22,2022-04-03T00:54:48Z,1020000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2022-04-03T00:55:45.9Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,18,22,2022-04-03T00:55:48Z,1030000,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,202037.0,,,,,1.0,,,,,
104,PT03M52.00S,2022-04-03T00:55:50.3Z,1,REGULAR,substitution,out,[],203952,,,1610612762,18,22,2022-04-03T00:55:54Z,1040000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M52.00S,2022-04-03T00:55:50.3Z,1,REGULAR,substitution,in,[],2738,,,1610612762,18,22,2022-04-03T00:55:54Z,1050000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M40.00S,2022-04-03T00:56:13.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,69.59592641261499,79.65686274509804,1610612762,18,25,2022-04-03T00:56:16Z,1060000,148.0,233.0,1,right,D. Mitchell 27' 3PT step back (11 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,27.64,Made,11.0,,,,,,,,,,,,,,,,,,
107,PT03M25.00S,2022-04-03T00:56:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,9.937582128777924,40.68627450980392,1610612744,18,25,2022-04-03T00:56:30Z,1070000,47.0,41.0,1,left,MISS J. Poole 6' driving Layup - blocked,"[1629673, 202355]",1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,6.2,Missed,,,,,,,,,,,,,,,Whiteside,202355.0,,,
108,PT03M25.00S,2022-04-03T00:56:28.0Z,1,REGULAR,block,,[],202355,,,1610612744,18,25,2022-04-03T00:56:31Z,1080000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M23.00S,2022-04-03T00:56:30.0Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,18,25,2022-04-03T00:57:15Z,1090000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,107.0,2.0,2.0,0.0,,,,,,,,,,,
110,PT03M20.00S,2022-04-03T00:56:33.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627863,96.00854139290408,5.147058823529411,1610612762,18,25,2022-04-03T00:59:53Z,1100000,-224.0,-15.0,1,right,MISS D. House Jr. running 3PT,[1627863],1610612762.0,UTA,running,,,House Jr.,D. House Jr.,,,,,22.48,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M17.00S,2022-04-03T00:56:36.8Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,18,25,2022-04-03T00:59:53Z,1110000,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,110.0,1.0,0.0,1.0,,,,,,,,,,,
112,PT03M04.00S,2022-04-03T00:56:48.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203903,78.0059132720105,7.598039215686274,1610612762,18,25,2022-04-03T00:56:51Z,1120000,-212.0,154.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M02.00S,2022-04-03T00:56:55.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,18,25,2022-04-03T00:56:55Z,1130000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,
114,PT03M02.00S,2022-04-03T00:56:56.4Z,1,REGULAR,foul,personal,[],202357,,,1610612762,18,25,2022-04-03T00:57:05Z,1140000,,,0,,N. Bjelica loose ball personal FOUL (1 PF),"[202357, 202355]",1610612744.0,GSW,loose ball,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,202037.0,1.0,0.0,Whiteside,202355.0,,,,,,
116,PT03M02.00S,2022-04-03T00:57:27.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,18,25,2022-04-03T00:57:27Z,1160000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M02.00S,2022-04-03T01:00:16.7Z,1,REGULAR,substitution,out,[],1629673,,,1610612762,18,25,2022-04-03T01:00:33Z,1170000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M02.00S,2022-04-03T01:00:16.7Z,1,REGULAR,substitution,out,[],202355,,,1610612762,18,25,2022-04-03T01:00:33Z,1180000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M02.00S,2022-04-03T01:00:16.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,18,25,2022-04-03T01:00:33Z,1190000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M02.00S,2022-04-03T01:00:16.7Z,1,REGULAR,substitution,in,[],202691,,,1610612762,18,25,2022-04-03T01:00:33Z,1200000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M02.00S,2022-04-03T01:00:16.7Z,1,REGULAR,substitution,in,[],203497,,,1610612762,18,25,2022-04-03T01:00:33Z,1210000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M02.00S,2022-04-03T01:00:16.7Z,1,REGULAR,substitution,in,[],201144,,,1610612762,18,25,2022-04-03T01:00:33Z,1220000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2022-04-03T01:00:34.5Z,1,REGULAR,turnover,out-of-bounds,[],1627863,,,1610612762,18,25,2022-04-03T01:00:36Z,1230000,,,0,,D. House Jr. bad pass out-of-bounds TURNOVER (1 TO),[1627863],1610612762.0,UTA,bad pass,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,2005.0,,,,,1.0,,,,,
124,PT02M37.00S,2022-04-03T01:00:56.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202691,10.463206307490145,40.44117647058824,1610612744,18,25,2022-04-03T01:00:58Z,1240000,48.0,46.0,1,left,MISS K. Thompson 6' driving Layup - blocked,"[202691, 1627863]",1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,6.63,Missed,,,,,,,,,,,,,,,House Jr.,1627863.0,,,
125,PT02M37.00S,2022-04-03T01:00:56.1Z,1,REGULAR,block,,[],1627863,,,1610612744,18,25,2022-04-03T01:01:00Z,1250000,,,0,,D. House Jr. BLOCK (1 BLK),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M35.00S,2022-04-03T01:00:58.1Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,18,25,2022-04-03T01:01:40Z,1260000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,
127,PT02M30.00S,2022-04-03T01:01:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,92.46057818659659,43.872549019607845,1610612762,18,25,2022-04-03T01:02:23Z,1270000,-31.0,18.0,1,right,MISS D. House Jr. running Layup - blocked,"[1627863, 1627780]",1610612762.0,UTA,running,,,House Jr.,D. House Jr.,,,,,3.57,Missed,,,,,,,,,,,,,,,Payton II,1627780.0,,,
128,PT02M30.00S,2022-04-03T01:01:02.9Z,1,REGULAR,block,,[],1627780,,,1610612762,18,25,2022-04-03T01:01:07Z,1280000,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M28.00S,2022-04-03T01:01:04.9Z,1,REGULAR,rebound,defensive,[],2738,,,1610612744,18,25,2022-04-03T01:01:35Z,1290000,,,0,,A. Iguodala REBOUND (Off:0 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,
130,PT02M23.00S,2022-04-03T01:01:09.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202691,6.521024967148489,54.166666666666664,1610612744,20,25,2022-04-03T01:02:58Z,1300000,-21.0,9.0,1,left,K. Thompson running DUNK (4 PTS) (A. Iguodala 1 AST),"[202691, 2738]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,2.26,Made,4.0,A. Iguodala,2738.0,1.0,,,,,,,,,,,,,,,
132,PT02M06.00S,2022-04-03T01:01:26.7Z,1,REGULAR,3pt,Jump Shot,[],1627863,95.3515111695138,95.83333333333334,1610612762,20,28,2022-04-03T01:01:29Z,1320000,229.0,-9.0,1,right,D. House Jr. 3PT  (3 PTS) (J. Hernangomez 1 AST),"[1627863, 1627823]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,22.94,Made,3.0,J. Hernangomez,1627823.0,1.0,,,,,,,,,,,,,,,
134,PT01M40.00S,2022-04-03T01:01:53.2Z,1,REGULAR,2pt,Jump Shot,[],202691,25.312089356110377,55.88235294117647,1610612744,20,28,2022-04-03T01:01:55Z,1340000,-29.0,185.0,1,left,MISS K. Thompson 18' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,18.77,Missed,,,,,,,,,,,,,,,,,,,
135,PT01M38.00S,2022-04-03T01:01:55.2Z,1,REGULAR,rebound,offensive,[],202357,,,1610612744,20,28,2022-04-03T01:02:09Z,1350000,,,0,,N. Bjelica REBOUND (Off:1 Def:0),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,134.0,1.0,0.0,1.0,,,,,,,,,,,
136,PT01M34.00S,2022-04-03T01:01:58.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,31.750985545335087,42.8921568627451,1610612744,23,28,2022-04-03T01:02:00Z,1360000,36.0,246.0,1,left,K. Thompson 24' 3PT  (7 PTS) (N. Bjelica 1 AST),"[202691, 202357]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.85,Made,7.0,N. Bjelica,202357.0,1.0,,,,,,,,,,,,,,,
138,PT01M21.00S,2022-04-03T01:02:11.1Z,1,REGULAR,3pt,Jump Shot,[],201144,65.25952693823915,68.38235294117648,1610612762,23,28,2022-04-03T01:02:13Z,1380000,92.0,274.0,1,right,MISS M. Conley 28' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,28.91,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M19.00S,2022-04-03T01:02:14.0Z,1,REGULAR,rebound,defensive,[],202357,,,1610612744,23,28,2022-04-03T01:02:14Z,1390000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,,,,
140,PT01M12.00S,2022-04-03T01:02:20.7Z,1,REGULAR,3pt,Jump Shot,[],203490,21.632720105124836,9.068627450980392,1610612744,23,28,2022-04-03T01:02:23Z,1400000,205.0,151.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M09.00S,2022-04-03T01:02:24.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,23,28,2022-04-03T01:02:24Z,1410000,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,140.0,5.0,4.0,1.0,,,,,,,,,,,
142,PT01M02.00S,2022-04-03T01:02:33.2Z,1,REGULAR,foul,personal,[],203490,,,1610612762,23,28,2022-04-03T01:02:39Z,1420000,,,0,,O. Porter Jr. personal FOUL (1 PF),"[203490, 203497]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,202027.0,1.0,0.0,Gobert,203497.0,,,,,,
144,PT00M53.20S,2022-04-03T01:03:05.7Z,1,REGULAR,3pt,Jump Shot,[],1627823,94.95729303547962,3.431372549019608,1610612762,23,28,2022-04-03T01:03:08Z,1440000,-233.0,-5.0,1,right,MISS J. Hernangomez 3PT,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M51.50S,2022-04-03T01:03:07.4Z,1,REGULAR,rebound,defensive,[],2738,,,1610612744,23,28,2022-04-03T01:03:55Z,1450000,,,0,,A. Iguodala REBOUND (Off:0 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,144.0,2.0,2.0,0.0,,,,,,,,,,,
146,PT00M42.60S,2022-04-03T01:03:16.9Z,1,REGULAR,3pt,Jump Shot,[],202357,33.065045992115635,39.950980392156865,1610612744,23,28,2022-04-03T01:03:20Z,1460000,50.0,258.0,1,left,MISS N. Bjelica 26' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,26.31,Missed,,,,,,,,,,,,,,,,,,,
147,PT00M40.10S,2022-04-03T01:03:19.4Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,23,28,2022-04-03T01:04:20Z,1470000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,,,,
148,PT00M33.00S,2022-04-03T01:03:26.4Z,1,REGULAR,3pt,Jump Shot,[],203903,69.33311432325887,23.284313725490197,1610612762,23,28,2022-04-03T01:05:47Z,1480000,-134.0,236.0,1,right,MISS J. Clarkson 27' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
149,PT00M31.80S,2022-04-03T01:03:27.6Z,1,REGULAR,rebound,offensive,[],1627823,,,1610612762,23,28,2022-04-03T01:03:50Z,1490000,,,0,,J. Hernangomez REBOUND (Off:1 Def:0),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,148.0,1.0,0.0,1.0,,,,,,,,,,,
150,PT00M19.10S,2022-04-03T01:03:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627823,92.19776609724047,45.09803921568628,1610612762,23,30,2022-04-03T01:03:43Z,1500000,-25.0,21.0,1,right,J. Hernangomez cutting Layup (2 PTS) (M. Conley 2 AST),"[1627823, 201144]",1610612762.0,UTA,cutting,,,Hernangomez,J. Hernangomez,,,,,3.21,Made,2.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,,
152,PT00M03.10S,2022-04-03T01:04:01.3Z,1,REGULAR,foul,personal,[],1627863,,,1610612744,23,30,2022-04-03T01:04:06Z,1520000,,,0,,D. House Jr. personal FOUL (1 PF),"[1627863, 1627780]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,202027.0,1.0,0.0,Payton II,1627780.0,,,,,,
154,PT00M03.10S,2022-04-03T01:04:12.3Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,23,30,2022-04-03T01:04:15Z,1540000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M03.10S,2022-04-03T01:04:12.3Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,23,30,2022-04-03T01:04:15Z,1550000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M01.10S,2022-04-03T01:04:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202357,14.668199737187912,47.549019607843135,1610612744,23,30,2022-04-03T01:06:06Z,1560000,12.0,85.0,1,left,MISS N. Bjelica 8' driving floating Shot,[202357],1610612744.0,GSW,driving floating,,,Bjelica,N. Bjelica,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M00.10S,2022-04-03T01:04:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,23,30,2022-04-03T01:06:06Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,
158,PT00M00.00S,2022-04-03T01:04:39.4Z,1,REGULAR,period,end,[],0,,,1610612744,23,30,2022-04-03T01:04:39Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-04-03T01:06:51.3Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,23,30,2022-04-03T01:07:03Z,1590000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-04-03T01:06:51.3Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,23,30,2022-04-03T01:07:03Z,1600000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-04-03T01:07:13.2Z,2,REGULAR,period,start,[],0,,,1610612744,23,30,2022-04-03T01:07:13Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M48.00S,2022-04-03T01:07:24.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,11.383048620236531,63.48039215686274,1610612744,25,30,2022-04-03T01:08:56Z,1620000,-67.0,55.0,1,left,K. Thompson 8' driving floating bank Jump Shot (9 PTS),[202691],1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,8.67,Made,9.0,,,,,,,,,,,,,,,,,,
163,PT11M26.00S,2022-04-03T01:07:45.9Z,2,REGULAR,3pt,Jump Shot,[],1627823,66.17936925098554,44.36274509803921,1610612762,25,33,2022-04-03T01:07:48Z,1630000,-28.0,265.0,1,right,J. Hernangomez 26' 3PT  (5 PTS) (J. Clarkson 1 AST),"[1627823, 203903]",1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,26.69,Made,5.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,,,,
165,PT11M07.00S,2022-04-03T01:08:05.0Z,2,REGULAR,3pt,Jump Shot,[],202691,21.50131406044678,8.088235294117647,1610612744,28,33,2022-04-03T01:08:07Z,1650000,210.0,150.0,1,left,K. Thompson 25' 3PT  (12 PTS) (G. Payton II 1 AST),"[202691, 1627780]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.75,Made,12.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,,
167,PT10M39.00S,2022-04-03T01:08:33.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203903,88.38699080157687,55.14705882352941,1610612762,28,33,2022-04-03T01:08:36Z,1670000,26.0,57.0,1,right,MISS J. Clarkson 6' driving DUNK,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,6.23,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M36.00S,2022-04-03T01:08:36.7Z,2,REGULAR,rebound,offensive,[],203903,,,1610612762,28,33,2022-04-03T01:08:36Z,1680000,,,0,,J. Clarkson REBOUND (Off:2 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,167.0,3.0,1.0,2.0,,,,,,,,,,,
169,PT10M35.00S,2022-04-03T01:08:37.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,94.1688567674113,3.9215686274509802,1610612762,28,36,2022-04-03T01:08:40Z,1690000,-230.0,2.0,1,right,M. Conley 3PT  (6 PTS) (J. Clarkson 2 AST),"[201144, 203903]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,23.04,Made,6.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,,,,
171,PT10M20.00S,2022-04-03T01:08:51.3Z,2,REGULAR,3pt,Jump Shot,[],202691,27.414586070959263,77.20588235294117,1610612744,28,36,2022-04-03T01:08:54Z,1710000,-136.0,205.0,1,left,MISS K. Thompson 24' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M18.00S,2022-04-03T01:08:55.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,28,36,2022-04-03T01:08:55Z,1720000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,171.0,6.0,5.0,1.0,,,,,,,,,,,
173,PT10M10.00S,2022-04-03T01:09:03.1Z,2,REGULAR,3pt,Jump Shot,[],201144,70.25295663600527,21.568627450980394,1610612762,28,36,2022-04-03T01:09:06Z,1730000,-142.0,227.0,1,right,MISS M. Conley 26' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
174,PT10M08.00S,2022-04-03T01:09:05.1Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,28,36,2022-04-03T01:09:41Z,1740000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,173.0,3.0,2.0,1.0,,,,,,,,,,,
175,PT09M58.00S,2022-04-03T01:09:15.1Z,2,REGULAR,3pt,Jump Shot,[],1627780,12.828515111695138,95.83333333333334,1610612744,28,36,2022-04-03T01:09:18Z,1750000,-229.0,68.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
176,PT09M56.00S,2022-04-03T01:09:17.1Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,28,36,2022-04-03T01:09:37Z,1760000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,
177,PT09M43.00S,2022-04-03T01:09:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.19776609724047,43.38235294117647,1610612762,28,38,2022-04-03T01:11:03Z,1770000,-33.0,21.0,1,right,J. Clarkson driving reverse Layup (5 PTS),[203903],1610612762.0,UTA,driving reverse,,,Clarkson,J. Clarkson,,,,,3.91,Made,5.0,,,,,,,,,,,,,,,,,,
178,PT09M21.00S,2022-04-03T01:09:51.0Z,2,REGULAR,3pt,Jump Shot,[],2738,27.020367936925098,16.666666666666664,1610612744,28,38,2022-04-03T01:11:28Z,1780000,167.0,201.0,1,left,MISS A. Iguodala 26' step back 3PT,[2738],1610612744.0,GSW,step back,,,Iguodala,A. Iguodala,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
179,PT09M18.00S,2022-04-03T01:09:54.0Z,2,REGULAR,rebound,defensive,[],1627823,,,1610612762,28,38,2022-04-03T01:11:28Z,1790000,,,0,,J. Hernangomez REBOUND (Off:1 Def:1),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,
