actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
21,PT10M28.00S,2021-11-09T03:12:35.4Z,1,REGULAR,3pt,Jump Shot,[],203992,5.732588699080158,95.09803921568627,1610612737,8,0,2021-11-09T03:12:37Z,210000,-225.0,1.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M25.00S,2021-11-09T03:12:41.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,8,0,2021-11-09T03:12:41Z,220000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,
23,PT10M25.00S,2021-11-09T03:12:42.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,8,0,2021-11-09T03:12:42Z,230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M21.00S,2021-11-09T03:13:02.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,28.33442838370565,13.970588235294118,1610612737,8,3,2021-11-09T03:13:04Z,240000,180.0,214.0,1,left,J. Collins 27' 3PT  (3 PTS) (T. Young 1 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,27.95,Made,3.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,,
26,PT10M08.00S,2021-11-09T03:13:15.7Z,1,REGULAR,3pt,Jump Shot,[],203952,69.72733245729303,14.460784313725492,1610612744,8,3,2021-11-09T03:13:19Z,260000,-178.0,232.0,1,right,MISS A. Wiggins 29' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,29.23,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M06.00S,2021-11-09T03:13:20.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,8,3,2021-11-09T03:13:20Z,270000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,
28,PT10M06.00S,2021-11-09T03:13:21.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,8,3,2021-11-09T03:13:21Z,280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M59.00S,2021-11-09T03:13:32.7Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,8,3,2021-11-09T03:13:34Z,290000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 203110]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,1.0,Green,203110.0,,,,,,,,
30,PT09M59.00S,2021-11-09T03:13:32.7Z,1,REGULAR,steal,,[],203110,,,1610612744,8,3,2021-11-09T03:16:25Z,300000,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M54.00S,2021-11-09T03:13:44.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203952,91.27792378449409,55.88235294117647,1610612744,8,3,2021-11-09T03:16:11Z,320000,29.0,29.0,1,right,MISS A. Wiggins running alley-oop DUNK,[203952],1610612744.0,GSW,running alley-oop,,,Wiggins,A. Wiggins,,,,,4.16,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M52.00S,2021-11-09T03:13:46.1Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,8,3,2021-11-09T03:14:13Z,330000,,,0,,S. Curry REBOUND (Off:2 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,32.0,2.0,0.0,2.0,,,,,,,,,,,
34,PT09M50.00S,2021-11-09T03:13:48.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",201939,94.40999984741211,50.0,1610612744,10,3,2021-11-09T03:16:57Z,340000,0.0,0.0,1,right,S. Curry Layup (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
35,PT09M42.00S,2021-11-09T03:13:54.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,10,3,2021-11-09T03:13:54Z,350000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M32.00S,2021-11-09T03:16:56.4Z,1,REGULAR,3pt,Jump Shot,[],1629027,34.510512483574246,46.32352941176471,1610612737,10,6,2021-11-09T03:17:00Z,360000,18.0,272.0,1,left,T. Young 27' 3PT step back (3 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,27.25,Made,3.0,,,,,,,,,,,,,,,,,,
37,PT09M11.00S,2021-11-09T03:17:17.0Z,1,REGULAR,2pt,Jump Shot,[],1626172,75.90341655716163,58.82352941176471,1610612744,10,6,2021-11-09T03:18:15Z,370000,44.0,174.0,1,right,MISS K. Looney 17' step back Shot,[1626172],1610612744.0,GSW,step back,,,Looney,K. Looney,,,,,17.95,Missed,,,,,,,,,,,,,,,,,,,
38,PT09M08.00S,2021-11-09T03:17:20.6Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,10,6,2021-11-09T03:17:20Z,380000,,,0,,D. Green REBOUND (Off:1 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,,,,
39,PT09M06.00S,2021-11-09T03:17:21.9Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,10,6,2021-11-09T03:17:23Z,390000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1629027]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,1.0,Young,1629027.0,,,,,,,,
40,PT09M06.00S,2021-11-09T03:17:21.9Z,1,REGULAR,steal,,[],1629027,,,1610612737,10,6,2021-11-09T03:17:24Z,400000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M01.00S,2021-11-09T03:17:30.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,10,6,2021-11-09T03:17:30Z,410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2021-11-09T03:17:51.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203992,17.95335085413929,48.529411764705884,1610612737,10,8,2021-11-09T03:17:55Z,420000,7.0,116.0,1,left,B. Bogdanovic 11' step back Jump Shot (2 PTS) (C. Capela 1 AST),"[203992, 203991]",1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,11.65,Made,2.0,C. Capela,203991.0,1.0,,,,,,,,,,,,,,,
44,PT08M48.00S,2021-11-09T03:18:09.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,10,8,2021-11-09T03:18:09Z,440000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2021-11-09T03:21:07.9Z,1,REGULAR,3pt,Jump Shot,[],203110,74.45795006570303,9.068627450980392,1610612744,10,8,2021-11-09T03:21:10Z,450000,-205.0,188.0,1,right,MISS D. Green 27' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M38.00S,2021-11-09T03:21:09.9Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,10,8,2021-11-09T03:22:04Z,460000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,,
47,PT08M23.00S,2021-11-09T03:21:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,17.821944809461236,48.77450980392157,1610612737,10,10,2021-11-09T03:21:28Z,470000,6.0,115.0,1,left,B. Bogdanovic 11' turnaround fadeaway Jump Shot (4 PTS),[203992],1610612737.0,ATL,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,11.52,Made,4.0,,,,,,,,,,,,,,,,,,
48,PT08M11.00S,2021-11-09T03:21:37.4Z,1,REGULAR,3pt,Jump Shot,[],203952,75.3777923784494,9.558823529411764,1610612744,10,10,2021-11-09T03:21:40Z,480000,-202.0,179.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M09.00S,2021-11-09T03:21:39.4Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,10,10,2021-11-09T03:21:59Z,490000,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,
50,PT07M59.00S,2021-11-09T03:21:54.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,10,10,2021-11-09T03:21:54Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M58.00S,2021-11-09T03:22:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,10.988830486202366,45.34313725490196,1610612737,10,12,2021-11-09T03:22:13Z,510000,23.0,51.0,1,left,J. Collins alley-oop Layup (5 PTS) (T. Young 2 AST),"[1628381, 1629027]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,5.59,Made,5.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,,
53,PT07M45.00S,2021-11-09T03:22:22.4Z,1,REGULAR,3pt,Jump Shot,[],201939,73.01248357424441,16.666666666666664,1610612744,10,12,2021-11-09T03:22:25Z,530000,-167.0,201.0,1,right,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M43.00S,2021-11-09T03:22:24.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,10,12,2021-11-09T03:23:22Z,540000,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,
55,PT07M33.00S,2021-11-09T03:22:36.5Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612737,10,12,2021-11-09T03:22:44Z,550000,,,0,,K. Looney shooting personal FOUL (1 PF) (Capela 2 FT),"[1626172, 203991]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Capela,203991.0,,,
57,PT07M33.00S,2021-11-09T03:22:58.4Z,1,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,10,12,2021-11-09T03:22:58Z,570000,,,0,,MISS C. Capela Free Throw 1 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M33.00S,2021-11-09T03:22:58.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,10,12,2021-11-09T03:22:58Z,580000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,
59,PT07M33.00S,2021-11-09T03:23:13.9Z,1,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,10,12,2021-11-09T03:23:13Z,590000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M31.00S,2021-11-09T03:23:15.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,10,12,2021-11-09T03:23:15Z,600000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,59.0,2.0,1.0,1.0,,,,,,,,,,,
62,PT07M19.00S,2021-11-09T03:23:31.6Z,1,REGULAR,foul,personal,['3freethrow'],1629631,,,1610612744,10,12,2021-11-09T03:23:38Z,620000,,,0,,D. Hunter shooting personal FOUL (1 PF) (Curry 3 FT),"[1629631, 201939]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Curry,201939.0,,,
64,PT07M19.00S,2021-11-09T03:23:56.5Z,1,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,11,12,2021-11-09T03:23:56Z,640000,,,0,,S. Curry Free Throw 1 of 3 (11 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
65,PT07M19.00S,2021-11-09T03:24:11.3Z,1,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,12,12,2021-11-09T03:24:11Z,650000,,,0,,S. Curry Free Throw 2 of 3 (12 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
66,PT07M19.00S,2021-11-09T03:24:24.8Z,1,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,13,12,2021-11-09T03:24:24Z,660000,,,0,,S. Curry Free Throw 3 of 3 (13 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
67,PT07M02.00S,2021-11-09T03:24:43.2Z,1,REGULAR,2pt,Jump Shot,[],1629027,23.209592641261498,48.03921568627451,1610612737,13,14,2021-11-09T03:24:46Z,670000,10.0,166.0,1,left,T. Young 16' step back Jump Shot (5 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,16.6,Made,5.0,C. Capela,203991.0,2.0,,,,,,,,,,,,,,,
69,PT06M50.00S,2021-11-09T03:24:54.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,91.27792378449409,53.67647058823529,1610612744,15,14,2021-11-09T03:24:56Z,690000,18.0,29.0,1,right,A. Wiggins cutting DUNK (2 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,3.48,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,,
71,PT06M45.00S,2021-11-09T03:25:00.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,36.48160315374508,48.03921568627451,1610612737,15,14,2021-11-09T03:25:47Z,710000,10.0,290.0,1,left,MISS T. Young 29' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,29.06,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M43.00S,2021-11-09T03:25:02.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,15,14,2021-11-09T03:25:23Z,720000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,
73,PT06M38.00S,2021-11-09T03:25:08.9Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612737,15,14,2021-11-09T03:25:15Z,730000,,,0,,K. Looney shooting personal FOUL (2 PF) (Collins 2 FT),"[1626172, 1628381]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Collins,1628381.0,,,
75,PT06M38.00S,2021-11-09T03:25:33.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612737,15,15,2021-11-09T03:25:33Z,750000,,,0,,J. Collins Free Throw 1 of 2 (6 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
76,PT06M38.00S,2021-11-09T03:25:34.8Z,1,REGULAR,substitution,out,[],201939,,,1610612737,15,15,2021-11-09T03:25:49Z,760000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M38.00S,2021-11-09T03:25:34.8Z,1,REGULAR,substitution,out,[],1626172,,,1610612737,15,15,2021-11-09T03:25:49Z,770000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M38.00S,2021-11-09T03:25:34.8Z,1,REGULAR,substitution,in,[],1627780,,,1610612737,15,15,2021-11-09T03:25:49Z,780000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M38.00S,2021-11-09T03:25:34.8Z,1,REGULAR,substitution,in,[],202357,,,1610612737,15,15,2021-11-09T03:25:49Z,790000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M38.00S,2021-11-09T03:25:54.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612737,15,16,2021-11-09T03:25:54Z,800000,,,0,,J. Collins Free Throw 2 of 2 (7 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
81,PT06M26.00S,2021-11-09T03:26:06.8Z,1,REGULAR,3pt,Jump Shot,[],1629673,74.85216819973719,87.74509803921569,1610612744,18,16,2021-11-09T03:26:09Z,810000,189.0,184.0,1,right,J. Poole 26' 3PT  (3 PTS) (A. Wiggins 1 AST),"[1629673, 203952]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.35,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,,
83,PT06M10.00S,2021-11-09T03:26:22.7Z,1,REGULAR,3pt,Jump Shot,[],1629027,31.750985545335087,76.22549019607843,1610612737,18,19,2021-11-09T03:26:25Z,830000,-131.0,246.0,1,left,T. Young 27' 3PT step back (8 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,27.88,Made,8.0,,,,,,,,,,,,,,,,,,
84,PT05M58.00S,2021-11-09T03:26:35.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,83.13074901445466,60.5392156862745,1610612744,18,19,2021-11-09T03:26:39Z,840000,53.0,106.0,1,right,MISS D. Green 11' floating Shot,[203110],1610612744.0,GSW,floating,,,Green,D. Green,,,,,11.85,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M55.00S,2021-11-09T03:26:40.2Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,18,19,2021-11-09T03:26:40Z,850000,,,0,,D. Green REBOUND (Off:2 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,84.0,2.0,0.0,2.0,,,,,,,,,,,
86,PT05M55.00S,2021-11-09T03:26:43.2Z,1,REGULAR,foul,personal,[],1629631,,,1610612744,18,19,2021-11-09T03:26:47Z,860000,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 203110]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Green,203110.0,,,
88,PT05M55.00S,2021-11-09T03:26:53.3Z,1,REGULAR,substitution,out,[],1629631,,,1610612744,18,19,2021-11-09T03:27:04Z,880000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M55.00S,2021-11-09T03:26:53.3Z,1,REGULAR,substitution,out,[],203991,,,1610612744,18,19,2021-11-09T03:27:04Z,890000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M55.00S,2021-11-09T03:26:53.3Z,1,REGULAR,substitution,in,[],1628989,,,1610612744,18,19,2021-11-09T03:27:04Z,900000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M55.00S,2021-11-09T03:26:53.3Z,1,REGULAR,substitution,in,[],201568,,,1610612744,18,19,2021-11-09T03:27:04Z,910000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT05M49.00S,2021-11-09T03:27:05.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203952,91.67214191852825,53.18627450980392,1610612744,18,19,2021-11-09T03:41:18Z,915000,16.0,26.0,1,right,MISS A. Wiggins alley-oop DUNK,[203952],1610612744.0,GSW,alley-oop,,,Wiggins,A. Wiggins,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,,
185,PT05M49.00S,2021-11-09T03:27:05.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,18,19,2021-11-09T03:41:18Z,917500,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,
96,PT05M49.00S,2021-11-09T03:27:25.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,18,19,2021-11-09T03:28:01Z,925000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
