actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
19,PT11M06.00S,2022-02-04T03:12:32.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,1,2,2022-02-04T03:12:32Z,180000,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,
20,PT10M48.00S,2022-02-04T03:12:50.5Z,1,REGULAR,2pt,Jump Shot,[],203952,90.88370565045992,73.2843137254902,1610612744,1,2,2022-02-04T03:12:53Z,190000,116.0,33.0,1,right,MISS A. Wiggins 12' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,12.1,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M46.00S,2022-02-04T03:12:52.5Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,1,2,2022-02-04T03:14:12Z,200000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,
22,PT10M30.00S,2022-02-04T03:13:07.9Z,1,REGULAR,2pt,Jump Shot,[],1630558,15.062417871222076,32.35294117647059,1610612758,1,2,2022-02-04T03:13:11Z,210000,88.0,89.0,1,left,MISS D. Mitchell 12' step back Shot,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,12.54,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M28.00S,2022-02-04T03:13:09.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,1,2,2022-02-04T03:15:25Z,220000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,22.0,2.0,2.0,0.0,,,,,,
24,PT10M16.00S,2022-02-04T03:13:23.1Z,1,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612744,1,2,2022-02-04T03:13:43Z,230000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Looney 2 FT),"[1626158, 1626172]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,203592.0,1.0,0.0,Looney,1626172.0,,,,,,,,,,
26,PT10M16.00S,2022-02-04T03:13:51.4Z,1,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,2,2,2022-02-04T03:13:51Z,250000,,,0,,K. Looney Free Throw 1 of 2 (2 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
27,PT10M16.00S,2022-02-04T03:14:06.8Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,2,2,2022-02-04T03:14:06Z,260000,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
28,PT10M14.00S,2022-02-04T03:14:07.7Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,2,2,2022-02-04T03:14:07Z,270000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,
29,PT10M04.00S,2022-02-04T03:14:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,14.273981603153747,47.549019607843135,1610612758,2,2,2022-02-04T03:14:21Z,280000,12.0,82.0,1,left,MISS H. Barnes 8' turnaround fadeaway Shot,[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,,
30,PT10M02.00S,2022-02-04T03:14:20.2Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,2,2,2022-02-04T03:15:18Z,290000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,
31,PT09M50.00S,2022-02-04T03:14:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,91.85282522996057,41.27221200980392,1610612744,4,2,2022-02-04T03:18:03Z,300000,-44.0,24.0,1,right,K. Thompson pullup bank Jump Shot (2 PTS),[202691],1610612744.0,GSW,pullup bank,,,Thompson,K. Thompson,,,,,4.98,Made,2.0,,,,,,,,,,,,,,,,,,
32,PT09M34.00S,2022-02-04T03:14:47.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,12.828515111695138,60.049019607843135,1610612758,4,2,2022-02-04T03:14:50Z,310000,-50.0,68.0,1,left,MISS R. Holmes 8' turnaround Hook,[1626158],1610612758.0,SAC,turnaround,,,Holmes,R. Holmes,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M31.00S,2022-02-04T03:14:50.7Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,4,2,2022-02-04T03:14:50Z,320000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,
34,PT09M26.00S,2022-02-04T03:14:56.0Z,1,REGULAR,3pt,Jump Shot,[],201939,78.0059132720105,8.333333333333332,1610612744,7,2,2022-02-04T03:15:00Z,330000,-208.0,154.0,1,right,S. Curry 25' 3PT  (3 PTS) (K. Thompson 1 AST),"[201939, 202691]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.92,Made,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,,
36,PT09M15.00S,2022-02-04T03:15:09.6Z,1,REGULAR,foul,personal,[],201939,,,1610612758,7,2,2022-02-04T03:15:12Z,350000,,,0,,S. Curry personal FOUL (2 PF),"[201939, 203084]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,203592.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,
38,PT09M11.00S,2022-02-04T03:15:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,13.748357424441524,37.5,1610612758,7,2,2022-02-04T03:15:35Z,370000,62.0,77.0,1,left,MISS T. Haliburton 9' driving finger roll Layup,[1630169],1610612758.0,SAC,driving finger roll,,,Haliburton,T. Haliburton,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M09.00S,2022-02-04T03:15:38.4Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612758,7,2,2022-02-04T03:15:38Z,380000,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,38.0,2.0,1.0,1.0,,,,,,
40,PT09M09.00S,2022-02-04T03:15:38.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,5.590000152587891,50.0,1610612758,7,2,2022-02-04T03:15:38Z,390000,0.0,0.0,1,left,MISS R. Holmes tip Layup,[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
41,PT09M09.00S,2022-02-04T03:15:39.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,7,2,2022-02-04T03:15:39Z,400000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,
42,PT09M09.00S,2022-02-04T03:15:40.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,7,2,2022-02-04T03:15:40Z,410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M57.00S,2022-02-04T03:15:55.8Z,1,REGULAR,3pt,Jump Shot,[],203952,75.90341655716163,11.76470588235294,1610612744,7,2,2022-02-04T03:15:58Z,420000,-191.0,174.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M55.00S,2022-02-04T03:15:57.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,7,2,2022-02-04T03:16:29Z,430000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,
45,PT08M51.00S,2022-02-04T03:16:02.6Z,1,REGULAR,turnover,out-of-bounds,[],203084,,,1610612758,7,2,2022-02-04T03:16:04Z,440000,,,0,,H. Barnes bad pass out-of-bounds TURNOVER (1 TO),[203084],1610612758.0,SAC,bad pass,,,Barnes,H. Barnes,,,,,,,,,,,2714.0,,,,,,,,,1.0,,,,,
46,PT08M38.00S,2022-02-04T03:16:20.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,94.1688567674113,3.1862745098039214,1610612744,10,2,2022-02-04T03:16:22Z,450000,-234.0,2.0,1,right,M. Moody 3PT  (3 PTS) (A. Wiggins 1 AST),"[1630541, 203952]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,23.41,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,,
48,PT08M20.00S,2022-02-04T03:16:37.9Z,1,REGULAR,turnover,bad pass,[],1626158,,,1610612758,10,2,2022-02-04T03:16:39Z,470000,,,0,,R. Holmes bad pass TURNOVER (1 TO),"[1626158, 1626172]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,1.0,Looney,1626172.0,,,
49,PT08M20.00S,2022-02-04T03:16:37.9Z,1,REGULAR,steal,,[],1626172,,,1610612744,10,2,2022-02-04T03:19:06Z,480000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M15.00S,2022-02-04T03:16:43.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,66.3107752956636,63.725490196078425,1610612744,13,2,2022-02-04T03:16:48Z,490000,69.0,264.0,1,right,S. Curry 27' 3PT  (6 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.3,Made,6.0,,,,,,,,,,,,,,,,,,
51,PT08M05.00S,2022-02-04T03:16:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,13,2,2022-02-04T03:16:56Z,500000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M05.00S,2022-02-04T03:19:09.3Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,13,2,2022-02-04T03:19:49Z,510000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M05.00S,2022-02-04T03:19:09.3Z,1,REGULAR,substitution,in,[],1627745,,,1610612758,13,2,2022-02-04T03:19:49Z,520000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M58.00S,2022-02-04T03:20:12.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,5.863994743758213,57.59803921568627,1610612758,13,2,2022-02-04T03:20:14Z,530000,-38.0,3.0,1,left,MISS D. Jones reverse Layup - blocked,"[1627745, 1626172]",1610612758.0,SAC,reverse,,,Jones,D. Jones,,,,,3.81,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0,
55,PT07M58.00S,2022-02-04T03:20:12.1Z,1,REGULAR,block,,[],1626172,,,1610612758,13,2,2022-02-04T03:20:16Z,540000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M55.00S,2022-02-04T03:20:15.1Z,1,REGULAR,rebound,offensive,[],1627745,,,1610612758,13,2,2022-02-04T03:20:25Z,550000,,,0,,D. Jones REBOUND (Off:1 Def:0),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,
57,PT07M52.00S,2022-02-04T03:20:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627745,5.590000152587891,50.0,1610612758,13,4,2022-02-04T03:20:17Z,560000,0.0,0.0,1,left,D. Jones putback Layup (2 PTS),[1627745],1610612758.0,SAC,putback,,,Jones,D. Jones,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2022-02-04T03:20:31.3Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612744,13,4,2022-02-04T03:20:32Z,570000,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1630169]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,
59,PT07M39.00S,2022-02-04T03:20:31.3Z,1,REGULAR,steal,,[],1630169,,,1610612758,13,4,2022-02-04T03:20:33Z,580000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M33.00S,2022-02-04T03:20:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,6.521024967148489,40.68627450980392,1610612758,13,6,2022-02-04T03:20:41Z,590000,47.0,9.0,1,left,D. Mitchell driving Layup (2 PTS) (T. Haliburton 1 AST),"[1630558, 1630169]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,4.74,Made,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,,
62,PT07M25.00S,2022-02-04T03:20:45.1Z,1,REGULAR,3pt,Jump Shot,[],202691,73.9323258869908,14.215686274509803,1610612744,16,6,2022-02-04T03:20:50Z,610000,-179.0,193.0,1,right,K. Thompson 26' 3PT running (5 PTS) (S. Curry 1 AST),"[202691, 201939]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,26.28,Made,5.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,,
64,PT07M14.00S,2022-02-04T03:20:56.2Z,1,REGULAR,2pt,Jump Shot,[],1627745,23.866622864651774,46.81372549019608,1610612758,16,8,2022-02-04T03:23:12Z,630000,16.0,172.0,1,left,D. Jones 17' Jump Shot (4 PTS) (T. Haliburton 2 AST),"[1627745, 1630169]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,17.25,Made,4.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
66,PT06M53.00S,2022-02-04T03:21:17.7Z,1,REGULAR,turnover,lost ball,[],202691,,,1610612744,16,8,2022-02-04T03:21:19Z,650000,,,0,,K. Thompson lost ball TURNOVER (2 TO),"[202691, 203090]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,2.0,Harkless,203090.0,,,
67,PT06M53.00S,2022-02-04T03:21:17.7Z,1,REGULAR,steal,,[],203090,,,1610612758,16,8,2022-02-04T03:26:17Z,660000,,,0,,M. Harkless STEAL (1 STL),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M47.00S,2022-02-04T03:21:23.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630558,27.808804204993432,16.176470588235293,1610612758,16,11,2022-02-04T03:24:30Z,670000,169.0,209.0,1,left,D. Mitchell 26' 3PT running (5 PTS) (M. Harkless 1 AST),"[1630558, 203090]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,26.88,Made,5.0,M. Harkless,203090.0,1.0,,,,,,,,,,,,,,,
70,PT06M37.00S,2022-02-04T03:21:33.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,92.85479632063075,95.83333333333334,1610612744,16,11,2022-02-04T03:22:02Z,690000,229.0,15.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M35.00S,2022-02-04T03:21:35.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,16,11,2022-02-04T03:21:43Z,700000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,,
72,PT06M23.00S,2022-02-04T03:21:48.0Z,1,REGULAR,3pt,Jump Shot,[],1630558,24.917871222076215,11.519607843137255,1610612758,16,14,2022-02-04T03:21:50Z,710000,192.0,182.0,1,left,D. Mitchell 26' 3PT  (8 PTS) (D. Jones 1 AST),"[1630558, 1627745]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,26.46,Made,8.0,D. Jones,1627745.0,1.0,,,,,,,,,,,,,,,
74,PT06M01.00S,2022-02-04T03:22:09.4Z,1,REGULAR,3pt,Jump Shot,[],202691,94.43166885676742,3.9215686274509802,1610612744,19,14,2022-02-04T03:25:43Z,730000,-230.0,0.0,1,right,K. Thompson 3PT step back (8 PTS) (S. Curry 2 AST),"[202691, 201939]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,23.04,Made,8.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,,
76,PT05M51.00S,2022-02-04T03:22:18.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,8.754927726675426,37.99019607843137,1610612758,19,16,2022-02-04T03:22:22Z,750000,60.0,30.0,1,left,H. Barnes 6' driving Layup (4 PTS) (D. Mitchell 1 AST),"[203084, 1630558]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,6.7,Made,4.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,,
78,PT05M40.00S,2022-02-04T03:22:32.1Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612744,19,16,2022-02-04T03:22:40Z,770000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Curry 2 FT),"[1630558, 201939]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,2714.0,1.0,0.0,Curry,201939.0,,,,,,,,,,
80,PT05M40.00S,2022-02-04T03:23:03.5Z,1,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,20,16,2022-02-04T03:23:03Z,790000,,,0,,S. Curry Free Throw 1 of 2 (7 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
81,PT05M40.00S,2022-02-04T03:23:04.3Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,20,16,2022-02-04T03:23:12Z,800000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M40.00S,2022-02-04T03:23:04.3Z,1,REGULAR,substitution,out,[],202691,,,1610612744,20,16,2022-02-04T03:23:12Z,810000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M40.00S,2022-02-04T03:23:04.3Z,1,REGULAR,substitution,out,[],203090,,,1610612744,20,16,2022-02-04T03:23:12Z,820000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M40.00S,2022-02-04T03:23:04.3Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,20,16,2022-02-04T03:23:12Z,830000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M40.00S,2022-02-04T03:23:04.3Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,20,16,2022-02-04T03:23:12Z,840000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M40.00S,2022-02-04T03:23:04.3Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,20,16,2022-02-04T03:23:12Z,850000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M40.00S,2022-02-04T03:23:26.6Z,1,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,21,16,2022-02-04T03:23:26Z,860000,,,0,,S. Curry Free Throw 2 of 2 (8 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
88,PT05M31.00S,2022-02-04T03:23:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,7.178055190538765,57.59803921568627,1610612758,21,18,2022-02-04T03:23:38Z,870000,-38.0,15.0,1,left,D. Mitchell driving Layup (10 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,4.09,Made,10.0,,,,,,,,,,,,,,,,,,
89,PT05M18.00S,2022-02-04T03:23:49.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,91.27792378449409,47.05882352941176,1610612744,21,18,2022-02-04T03:23:51Z,880000,-15.0,29.0,1,right,MISS G. Payton II cutting DUNK - blocked,"[1627780, 1627745]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,3.3,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0,
90,PT05M18.00S,2022-02-04T03:23:49.3Z,1,REGULAR,block,,[],1627745,,,1610612744,21,18,2022-02-04T03:23:54Z,890000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M16.00S,2022-02-04T03:23:51.3Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,21,18,2022-02-04T03:24:13Z,900000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,89.0,3.0,2.0,1.0,,,,,,
