actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-12-07T03:11:04.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-12-07T03:11:04Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-12-07T03:11:07.4Z,1,REGULAR,jumpball,recovered,[],1628976,,,1610612753,0,0,2021-12-07T03:11:07Z,40000,,,0,,Jump Ball M. Bamba vs. K. Looney: Tip to W. Carter Jr.,"[1628976, 1628964, 1626172]",1610612753.0,ORL,startperiod,W. Carter Jr.,1628976.0,Carter Jr.,W. Carter Jr.,Bamba,1628964.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2021-12-07T03:11:22.3Z,1,REGULAR,3pt,Jump Shot,[],203914,92.46057818659659,96.56862745098039,1610612753,0,3,2021-12-07T03:11:25Z,70000,233.0,18.0,1,right,G. Harris 3PT  (3 PTS) (F. Wagner 1 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.35,Made,3.0,F. Wagner,1630532.0,1.0,,,,,,,,,,,,,,,
9,PT11M25.00S,2021-12-07T03:11:38.5Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,0,3,2021-12-07T03:11:40Z,90000,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1628976]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,,,,,,,,,
10,PT11M25.00S,2021-12-07T03:11:38.5Z,1,REGULAR,steal,,[],1628976,,,1610612753,0,3,2021-12-07T03:21:41Z,100000,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
11,PT11M19.00S,2021-12-07T03:11:44.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203914,91.80354796320631,96.56862745098039,1610612753,0,3,2021-12-07T03:11:46Z,110000,233.0,25.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M16.00S,2021-12-07T03:11:48.0Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,0,3,2021-12-07T03:11:48Z,120000,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,
13,PT11M00.00S,2021-12-07T03:12:04.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,24.655059132720105,11.029411764705882,1610612744,0,3,2021-12-07T03:12:07Z,130000,195.0,179.0,1,left,MISS J. Poole 26' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2021-12-07T03:12:06.2Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,0,3,2021-12-07T03:13:55Z,140000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,
15,PT10M51.00S,2021-12-07T03:12:12.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629673,23.47240473061761,49.50980392156863,1610612744,0,3,2021-12-07T03:12:15Z,150000,2.0,168.0,1,left,MISS J. Poole 16' driving floating Shot,[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,16.81,Missed,,,,,,,,,,,,,,,,,,,
