actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M25.00S,2022-03-09T03:17:32.3Z,1,REGULAR,foul,offensive,[],1629611,,,1610612746,2,7,2022-03-09T03:17:39Z,170000,,,0,,T. Mann charge offensive FOUL (1 PF),"[1629611, 1630541]",1610612746.0,LAC,charge,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Moody,1630541.0,,,
19,PT10M25.00S,2022-03-09T03:17:32.3Z,1,REGULAR,turnover,offensive foul,[],1629611,,,1610612746,2,7,2022-03-09T03:17:32Z,190000,,,0,,T. Mann offensive foul TURNOVER (1 TO),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,1.0,,,,,,,202058.0,,,,,,,
21,PT10M11.00S,2022-03-09T03:18:01.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203952,21.76412614980289,59.068627450980394,1610612744,2,7,2022-03-09T03:18:10Z,210000,-45.0,152.0,1,left,MISS A. Wiggins 15' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,15.87,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2022-03-09T03:18:06.9Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,2,7,2022-03-09T03:18:10Z,220000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT10M01.00S,2022-03-09T03:18:12.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201587,66.96780551905388,55.63725490196079,1610612746,2,7,2022-03-09T03:18:17Z,230000,28.0,258.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M57.00S,2022-03-09T03:18:16.0Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,2,7,2022-03-09T03:18:17Z,240000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,
25,PT09M51.00S,2022-03-09T03:18:21.3Z,1,REGULAR,2pt,Jump Shot,[],202691,20.18725361366623,27.450980392156865,1610612744,2,7,2022-03-09T03:18:26Z,250000,113.0,137.0,1,left,MISS K. Thompson 17' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,17.76,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M48.00S,2022-03-09T03:18:24.3Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,2,7,2022-03-09T03:18:26Z,260000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT09M40.00S,2022-03-09T03:18:32.4Z,1,REGULAR,turnover,lost ball,[],202694,,,1610612746,2,7,2022-03-09T03:18:39Z,270000,,,0,,M. Morris Sr. lost ball TURNOVER (1 TO),"[202694, 1630541]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,1.0,Moody,1630541.0,,,,,,,,,,,,
28,PT09M40.00S,2022-03-09T03:18:32.4Z,1,REGULAR,steal,,[],1630541,,,1610612744,2,7,2022-03-09T03:18:34Z,280000,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT09M36.00S,2022-03-09T03:18:39.3Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612744,2,7,2022-03-09T03:27:12Z,300000,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[203952, 1627826]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,2.0,Zubac,1627826.0,,,,,,,,,,,,
82,PT09M36.00S,2022-03-09T03:18:39.3Z,1,REGULAR,steal,,[],1627826,,,1610612746,2,7,2022-03-09T03:27:01Z,310000,,,0,,I. Zubac STEAL (2 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M28.00S,2022-03-09T03:18:46.3Z,1,REGULAR,turnover,traveling,[],1627826,,,1610612746,2,7,2022-03-09T03:18:58Z,320000,,,0,,I. Zubac traveling TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,1.0,,,,,,,201638.0,,,,,,,
33,PT09M21.00S,2022-03-09T03:19:07.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,31.09395532194481,36.029411764705884,1610612744,2,7,2022-03-09T03:19:16Z,330000,70.0,240.0,1,left,MISS S. Curry 24' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2022-03-09T03:19:16.1Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,2,7,2022-03-09T03:19:16Z,340000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,
35,PT09M12.00S,2022-03-09T03:19:14.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203952,5.590000152587891,50.0,1610612744,2,7,2022-03-09T03:33:04Z,350000,0.0,0.0,1,left,MISS A. Wiggins tip Layup,[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M12.00S,2022-03-09T03:19:14.7Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,2,7,2022-03-09T03:19:18Z,360000,,,0,,A. Wiggins REBOUND (Off:2 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,35.0,2.0,0.0,2.0,,,,,,,,
37,PT09M10.00S,2022-03-09T03:19:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203952,5.590000152587891,50.0,1610612744,4,7,2022-03-09T03:19:17Z,370000,0.0,0.0,1,left,A. Wiggins putback Layup (2 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
38,PT09M06.00S,2022-03-09T03:19:20.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202694,76.2976346911958,12.254901960784313,1610612746,4,7,2022-03-09T03:19:29Z,380000,-189.0,170.0,1,right,MISS M. Morris Sr. 25' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M05.00S,2022-03-09T03:19:21.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,4,7,2022-03-09T03:19:29Z,390000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,
40,PT09M05.00S,2022-03-09T03:19:27.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,4,7,2022-03-09T03:19:27Z,400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M43.00S,2022-03-09T03:19:48.4Z,1,REGULAR,3pt,Jump Shot,[],202691,28.777923784494085,22.326899509803923,1610612744,4,7,2022-03-09T03:19:56Z,410000,138.0,218.0,1,left,MISS K. Thompson 25' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M40.00S,2022-03-09T03:19:51.4Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,4,7,2022-03-09T03:19:56Z,420000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,
43,PT08M26.00S,2022-03-09T03:20:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,92.59198423127464,47.30392156862745,1610612746,4,7,2022-03-09T03:20:17Z,430000,-13.0,17.0,1,right,MISS I. Zubac cutting Layup,[1627826],1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M26.00S,2022-03-09T03:20:05.7Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,4,7,2022-03-09T03:20:17Z,450000,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,43.0,1.0,0.0,1.0,,,,,,,,
47,PT08M26.00S,2022-03-09T03:20:15.3Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612746,4,7,2022-03-09T03:20:24Z,470000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Zubac 2 FT),"[203952, 1627826]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Zubac,1627826.0,,,
49,PT08M26.00S,2022-03-09T03:20:31.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,4,8,2022-03-09T03:20:31Z,490000,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
50,PT08M26.00S,2022-03-09T03:20:49.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,4,9,2022-03-09T03:20:49Z,500000,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
51,PT08M05.00S,2022-03-09T03:21:14.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,5.995400788436268,50.49019607843137,1610612744,6,9,2022-03-09T03:21:19Z,510000,-2.0,4.0,1,left,K. Looney cutting DUNK (2 PTS) (A. Wiggins 1 AST),"[1626172, 203952]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,0.46,Made,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,,
53,PT07M39.00S,2022-03-09T03:21:39.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,88.25558475689881,45.83333333333333,1610612746,6,9,2022-03-09T03:21:44Z,530000,-21.0,58.0,1,right,MISS I. Zubac 6' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,6.15,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M35.00S,2022-03-09T03:21:43.7Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,6,9,2022-03-09T03:21:44Z,540000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
55,PT07M20.00S,2022-03-09T03:21:58.9Z,1,REGULAR,2pt,Jump Shot,[],203952,26.757555847568987,34.31372549019608,1610612744,6,9,2022-03-09T03:22:22Z,550000,78.0,199.0,1,left,MISS A. Wiggins 21' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,21.39,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M15.00S,2022-03-09T03:22:03.9Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,6,9,2022-03-09T03:22:22Z,560000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,,,,
57,PT07M15.00S,2022-03-09T03:22:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,6,9,2022-03-09T03:22:03Z,570000,0.0,0.0,1,left,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M14.00S,2022-03-09T03:22:04.3Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,6,9,2022-03-09T03:22:04Z,580000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,
59,PT07M12.00S,2022-03-09T03:22:08.9Z,1,REGULAR,foul,personal,['2freethrow'],201939,,,1610612746,6,9,2022-03-09T03:22:21Z,590000,,,0,,S. Curry shooting personal FOUL (1 PF) (Mann 2 FT),"[201939, 1629611]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Mann,1629611.0,,,
61,PT07M12.00S,2022-03-09T03:22:32.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612746,6,10,2022-03-09T03:22:32Z,610000,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
62,PT07M12.00S,2022-03-09T03:22:48.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612746,6,11,2022-03-09T03:22:48Z,620000,,,0,,T. Mann Free Throw 2 of 2 (2 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
63,PT07M00.00S,2022-03-09T03:23:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.389618922470433,50.98039215686274,1610612744,8,11,2022-03-09T03:23:06Z,630000,-5.0,8.0,1,left,S. Curry driving Layup (2 PTS) (K. Looney 1 AST),"[201939, 1626172]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,0.9,Made,2.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,,
64,PT06M43.00S,2022-03-09T03:23:18.6Z,1,REGULAR,3pt,Jump Shot,[],201587,88.51839684625493,94.36274509803921,1610612746,8,11,2022-03-09T03:23:24Z,640000,222.0,55.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,22.86,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2022-03-09T03:23:22.6Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,8,11,2022-03-09T03:23:27Z,650000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,
66,PT06M33.00S,2022-03-09T03:23:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,6.258212877792378,58.57843137254902,1610612744,8,11,2022-03-09T03:23:31Z,660000,-43.0,6.0,1,left,MISS K. Thompson Layup - blocked,"[202691, 1629611]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,4.34,Missed,,,,,,,,,,,,,,,,,Mann,1629611.0,
74,PT06M33.00S,2022-03-09T03:23:27.6Z,1,REGULAR,block,,[],1629611,,,1610612744,8,11,2022-03-09T03:35:04Z,665000,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2022-03-09T03:23:29.6Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,8,11,2022-03-09T03:35:04Z,670000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,66.0,2.0,2.0,0.0,,,,,,,,
68,PT06M26.00S,2022-03-09T03:23:35.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202694,73.66951379763469,79.65686274509804,1610612746,8,11,2022-03-09T03:23:43Z,680000,148.0,195.0,1,right,MISS M. Morris Sr. 24' 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M22.00S,2022-03-09T03:23:39.9Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,8,11,2022-03-09T03:23:39Z,690000,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,
70,PT06M20.00S,2022-03-09T03:23:43.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,25.312089356110377,18.137254901960784,1610612744,8,11,2022-03-09T03:32:36Z,700000,159.0,185.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M18.00S,2022-03-09T03:23:45.6Z,1,REGULAR,rebound,offensive,[],202691,,,1610612744,8,11,2022-03-09T03:32:36Z,710000,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,70.0,3.0,2.0,1.0,,,,,,,,
72,PT06M18.00S,2022-03-09T03:23:47.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202691,12.828515111695138,44.85294117647059,1610612744,8,11,2022-03-09T03:31:33Z,720000,26.0,68.0,1,left,MISS K. Thompson 7' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,7.28,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M15.00S,2022-03-09T03:23:50.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,8,11,2022-03-09T03:31:33Z,730000,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,72.0,3.0,2.0,1.0,,,,,,,,
75,PT06M00.00S,2022-03-09T03:24:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,84.97043363994744,49.26470588235294,1610612746,8,11,2022-03-09T03:24:06Z,740000,-4.0,89.0,1,right,MISS I. Zubac 8' floating Shot,[1627826],1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,8.89,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M58.00S,2022-03-09T03:24:03.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,8,11,2022-03-09T03:24:06Z,750000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,75.0,2.0,1.0,1.0,,,,,,,,
77,PT05M50.00S,2022-03-09T03:24:12.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,17.821944809461236,49.754901960784316,1610612744,10,11,2022-03-09T03:24:23Z,760000,1.0,115.0,1,left,S. Curry 11' floating Jump Shot (4 PTS) (M. Moody 2 AST),"[201939, 1630541]",1610612744.0,GSW,floating,,,Curry,S. Curry,,,,,11.5,Made,4.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,,
79,PT05M48.00S,2022-03-09T03:24:23.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,10,11,2022-03-09T03:24:23Z,780000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M48.00S,2022-03-09T03:27:21.2Z,1,REGULAR,substitution,out,[],202691,,,1610612746,10,11,2022-03-09T03:27:42Z,790000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M48.00S,2022-03-09T03:27:21.2Z,1,REGULAR,substitution,in,[],1629673,,,1610612746,10,11,2022-03-09T03:27:42Z,800000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M37.00S,2022-03-09T03:27:55.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,81.42247043363994,56.372549019607845,1610612746,10,13,2022-03-09T03:28:03Z,810000,32.0,122.0,1,right,M. Morris Sr. 12' turnaround fadeaway Jump Shot (4 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,12.62,Made,4.0,,,,,,,,,,,,,,,,,,
86,PT05M12.00S,2022-03-09T03:28:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,6.652431011826544,49.50980392156863,1610612744,10,13,2022-03-09T03:28:25Z,820000,2.0,10.0,1,left,MISS A. Wiggins Layup,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,1.03,Missed,,,,,,,,,,,,,,,,,,,
88,PT05M12.00S,2022-03-09T03:28:20.2Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,10,13,2022-03-09T03:28:27Z,840000,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,86.0,3.0,1.0,2.0,,,,,,,,
89,PT05M09.00S,2022-03-09T03:28:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,7.703679369250986,47.549019607843135,1610612744,12,13,2022-03-09T03:28:30Z,850000,12.0,20.0,1,left,K. Looney putback Layup (4 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,2.34,Made,4.0,,,,,,,,,,,,,,,,,,
90,PT04M49.00S,2022-03-09T03:28:43.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.52496714848883,61.029411764705884,1610612746,12,13,2022-03-09T03:28:48Z,860000,55.0,102.0,1,right,MISS M. Morris Sr. 11' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,11.63,Missed,,,,,,,,,,,,,,,,,,,
