actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
95,PT04M42.00S,2021-11-06T02:30:50.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,89.04402102496715,46.07843137254902,1610612740,21,20,2021-11-06T02:30:54Z,950000,-20.0,50.0,1,right,MISS J. Valanciunas turnaround Hook,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,,,,5.42,Missed,,,,,,,,,,,,,,
96,PT04M42.00S,2021-11-06T02:30:55.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,21,20,2021-11-06T02:30:55Z,960000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,
97,PT04M42.00S,2021-11-06T02:30:56.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,21,20,2021-11-06T02:30:56Z,970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M42.00S,2021-11-06T02:30:57.4Z,1,REGULAR,substitution,out,[],1628984,,,1610612740,21,20,2021-11-06T02:31:01Z,980000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M42.00S,2021-11-06T02:30:57.4Z,1,REGULAR,substitution,in,[],1630184,,,1610612740,21,20,2021-11-06T02:31:01Z,990000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M34.00S,2021-11-06T02:31:20.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,93.9060446780552,43.872549019607845,1610612740,21,22,2021-11-06T02:31:23Z,1000000,-31.0,5.0,1,right,J. Valanciunas alley-oop Layup (9 PTS) (K. Lewis Jr. 1 AST),"[202685, 1630184]",1610612740.0,NOP,alley-oop,,,Valanciunas,J. Valanciunas,,,,,,,,,,3.1,Made,,,,,,,,9.0,K. Lewis Jr.,1630184.0,1.0,,,
102,PT04M23.00S,2021-11-06T02:31:31.3Z,1,REGULAR,3pt,Jump Shot,[],1627780,7.5722733245729295,4.6568627450980395,1610612744,21,22,2021-11-06T02:31:34Z,1020000,227.0,19.0,1,left,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,22.75,Missed,,,,,,,,,,,,,,
103,PT04M21.00S,2021-11-06T02:31:33.3Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,21,22,2021-11-06T02:31:45Z,1030000,,,0,,D. Green REBOUND (Off:2 Def:0),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,102.0,2.0,0.0,2.0,,,,,,,,,,
104,PT04M19.00S,2021-11-06T02:31:36.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,5.590000152587891,50.0,1610612744,23,22,2021-11-06T02:31:36Z,1040000,0.0,0.0,1,left,D. Green tip Layup (4 PTS),[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,,,,,,0.0,Made,,,,,,,,4.0,,,,,,
105,PT04M01.00S,2021-11-06T02:31:53.3Z,1,REGULAR,2pt,Jump Shot,[],1630184,91.40932982917214,30.88235294117647,1610612740,23,22,2021-11-06T02:31:56Z,1050000,-96.0,28.0,1,right,MISS K. Lewis Jr. 9' driving floating Shot,[1630184],1610612740.0,NOP,driving floating,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,9.97,Missed,,,,,,,,,,,,,,
106,PT03M59.00S,2021-11-06T02:31:56.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,23,22,2021-11-06T02:31:56Z,1060000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,
107,PT03M53.00S,2021-11-06T02:32:03.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,23,22,2021-11-06T02:32:03Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M53.00S,2021-11-06T02:32:05.3Z,1,REGULAR,substitution,out,[],203952,,,1610612744,23,22,2021-11-06T02:32:15Z,1080000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M53.00S,2021-11-06T02:32:05.3Z,1,REGULAR,substitution,out,[],1629638,,,1610612744,23,22,2021-11-06T02:32:15Z,1090000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M53.00S,2021-11-06T02:32:05.3Z,1,REGULAR,substitution,in,[],2738,,,1610612744,23,22,2021-11-06T02:32:15Z,1100000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M53.00S,2021-11-06T02:32:05.3Z,1,REGULAR,substitution,in,[],203107,,,1610612744,23,22,2021-11-06T02:32:15Z,1110000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M53.00S,2021-11-06T02:32:24.5Z,1,REGULAR,substitution,out,[],1630230,,,1610612744,23,22,2021-11-06T02:32:36Z,1120000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M53.00S,2021-11-06T02:32:24.5Z,1,REGULAR,substitution,in,[],1629638,,,1610612744,23,22,2021-11-06T02:32:36Z,1130000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M47.00S,2021-11-06T02:32:42.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.440867279894875,51.9607843137255,1610612744,23,22,2021-11-06T02:32:46Z,1140000,-10.0,17.0,1,left,MISS S. Curry cutting Layup,[201939],1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,,,,,,2.0,Missed,,,,,,,,,,,,,,
115,PT03M45.00S,2021-11-06T02:32:44.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,23,22,2021-11-06T02:33:01Z,1150000,,,0,,J. Valanciunas REBOUND (Off:1 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,114.0,4.0,3.0,1.0,,,,,,,,,,
116,PT03M39.00S,2021-11-06T02:32:51.7Z,1,REGULAR,turnover,traveling,[],202685,,,1610612740,23,22,2021-11-06T02:32:53Z,1160000,,,0,,J. Valanciunas traveling TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1627962.0,,,,,,,,,,,1.0,,,,,,,,,
117,PT03M26.00S,2021-11-06T02:33:14.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202357,3.3672798948751645,96.07843137254902,1610612744,26,22,2021-11-06T02:33:17Z,1170000,-230.0,-21.0,1,left,N. Bjelica 3PT  (3 PTS) (G. Payton II 1 AST),"[202357, 1627780]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,23.13,Made,,,,,,,,3.0,G. Payton II,1627780.0,1.0,,,
119,PT03M07.00S,2021-11-06T02:33:33.1Z,1,REGULAR,2pt,Jump Shot,[],1629638,75.90341655716163,39.705882352941174,1610612740,26,24,2021-11-06T02:33:36Z,1190000,-51.0,174.0,1,right,N. Alexander-Walker 18' Jump Shot (5 PTS) (T. Satoransky 1 AST),"[1629638, 203107]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,18.15,Made,,,,,,,,5.0,T. Satoransky,203107.0,1.0,,,
121,PT02M55.00S,2021-11-06T02:33:45.1Z,1,REGULAR,3pt,Jump Shot,[],1627780,26.49474375821288,15.196078431372548,1610612744,26,24,2021-11-06T02:33:47Z,1210000,174.0,197.0,1,left,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,26.25,Missed,,,,,,,,,,,,,,
122,PT02M53.00S,2021-11-06T02:33:47.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,26,24,2021-11-06T02:37:58Z,1220000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,121.0,4.0,4.0,0.0,,,,,,,,,,
123,PT02M44.00S,2021-11-06T02:33:55.6Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,26,24,2021-11-06T02:33:58Z,1230000,,,0,,J. Valanciunas lost ball TURNOVER (2 TO),"[202685, 203110]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,2.0,Green,203110.0,,,,,,,
124,PT02M44.00S,2021-11-06T02:33:55.6Z,1,REGULAR,steal,,[],203110,,,1610612744,26,24,2021-11-06T02:33:59Z,1240000,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M39.00S,2021-11-06T02:34:01.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,36.35019710906702,44.85294117647059,1610612744,29,24,2021-11-06T02:34:05Z,1250000,26.0,289.0,1,left,S. Curry 29' 3PT  (12 PTS) (A. Iguodala 1 AST),"[201939, 2738]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,29.03,Made,,,,,,,,12.0,A. Iguodala,2738.0,1.0,,,
127,PT02M24.00S,2021-11-06T02:34:15.1Z,1,REGULAR,3pt,Jump Shot,[],1629638,66.17936925098554,41.911764705882355,1610612740,29,27,2021-11-06T02:34:18Z,1270000,-40.0,265.0,1,right,N. Alexander-Walker 26' 3PT pullup (8 PTS) (J. Valanciunas 2 AST),"[1629638, 202685]",1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,26.85,Made,,,,,,,,8.0,J. Valanciunas,202685.0,2.0,,,
129,PT02M11.00S,2021-11-06T02:34:28.4Z,1,REGULAR,3pt,Jump Shot,[],1627780,11.383048620236531,96.81372549019608,1610612744,32,27,2021-11-06T02:34:31Z,1290000,-234.0,55.0,1,left,G. Payton II 24' 3PT  (3 PTS) (A. Iguodala 2 AST),"[1627780, 2738]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,24.04,Made,,,,,,,,3.0,A. Iguodala,2738.0,2.0,,,
131,PT01M57.00S,2021-11-06T02:34:42.4Z,1,REGULAR,3pt,Jump Shot,[],1630184,76.16622864651774,87.5,1610612740,32,27,2021-11-06T02:34:44Z,1310000,188.0,172.0,1,right,MISS K. Lewis Jr. 25' 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,25.41,Missed,,,,,,,,,,,,,,
132,PT01M55.00S,2021-11-06T02:34:45.3Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,32,27,2021-11-06T02:34:45Z,1320000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,
133,PT01M51.00S,2021-11-06T02:34:48.6Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,32,27,2021-11-06T02:34:51Z,1330000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1628404]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,1.0,Hart,1628404.0,,,,,,,
134,PT01M51.00S,2021-11-06T02:34:48.6Z,1,REGULAR,steal,,[],1628404,,,1610612740,32,27,2021-11-06T02:34:51Z,1340000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M45.00S,2021-11-06T02:34:56.7Z,1,REGULAR,turnover,out-of-bounds,[],1630184,,,1610612740,32,27,2021-11-06T02:34:59Z,1350000,,,0,,K. Lewis Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630184],1610612740.0,NOP,bad pass,,,Lewis Jr.,K. Lewis Jr.,,,,,2714.0,,,,,,,,,,,1.0,,,,,,,,,
136,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,out,[],203110,,,1610612744,32,27,2021-11-06T02:35:20Z,1360000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,out,[],1628404,,,1610612744,32,27,2021-11-06T02:35:20Z,1370000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,out,[],202685,,,1610612744,32,27,2021-11-06T02:35:20Z,1380000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,out,[],1629638,,,1610612744,32,27,2021-11-06T02:35:20Z,1390000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,in,[],203490,,,1610612744,32,27,2021-11-06T02:35:20Z,1400000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,in,[],1630530,,,1610612744,32,27,2021-11-06T02:35:20Z,1410000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,in,[],1630230,,,1610612744,32,27,2021-11-06T02:35:20Z,1420000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M45.00S,2021-11-06T02:35:03.6Z,1,REGULAR,substitution,in,[],202066,,,1610612744,32,27,2021-11-06T02:35:20Z,1430000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M29.00S,2021-11-06T02:35:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,9.937582128777924,50.245098039215684,1610612744,32,27,2021-11-06T02:35:44Z,1440000,-1.0,41.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,,,4.09,Missed,,,,,,,,,,,,,,
145,PT01M27.00S,2021-11-06T02:35:42.8Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,32,27,2021-11-06T02:37:49Z,1450000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,
146,PT01M16.00S,2021-11-06T02:35:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,86.5473061760841,45.588235294117645,1610612740,32,29,2021-11-06T02:35:58Z,1460000,-22.0,74.0,1,right,N. Marshall 7' floating Jump Shot (2 PTS) (K. Lewis Jr. 2 AST),"[1630230, 1630184]",1610612740.0,NOP,floating,,,Marshall,N. Marshall,,,,,,,,,,7.72,Made,,,,,,,,2.0,K. Lewis Jr.,1630184.0,2.0,,,
148,PT00M59.20S,2021-11-06T02:36:10.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2738,8.886333771353483,53.92156862745098,1610612744,32,29,2021-11-06T02:36:13Z,1480000,-20.0,31.0,1,left,MISS A. Iguodala driving Layup,[2738],1610612744.0,GSW,driving,,,Iguodala,A. Iguodala,,,,,,,,,,3.67,Missed,,,,,,,,,,,,,,
150,PT00M57.80S,2021-11-06T02:36:12.1Z,1,REGULAR,rebound,offensive,[],2738,,,1610612744,32,29,2021-11-06T02:41:04Z,1500000,,,0,,A. Iguodala REBOUND (Off:1 Def:0),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,148.0,1.0,0.0,1.0,,,,,,,,,,
151,PT00M55.80S,2021-11-06T02:36:18.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203490,23.99802890932983,7.352941176470589,1610612744,35,29,2021-11-06T02:36:20Z,1510000,213.0,173.0,1,left,O. Porter Jr. 27' 3PT  (3 PTS) (A. Iguodala 3 AST),"[203490, 2738]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,27.46,Made,,,,,,,,3.0,A. Iguodala,2738.0,3.0,,,
153,PT00M46.80S,2021-11-06T02:36:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,89.96386333771353,57.107843137254896,1610612740,35,31,2021-11-06T02:36:32Z,1530000,36.0,42.0,1,right,K. Lewis Jr. driving finger roll Layup (2 PTS) (G. Temple 1 AST),"[1630184, 202066]",1610612740.0,NOP,driving finger roll,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,5.48,Made,,,,,,,,2.0,G. Temple,202066.0,1.0,,,
155,PT00M36.60S,2021-11-06T02:36:40.3Z,1,REGULAR,3pt,Jump Shot,[],203490,25.04927726675427,14.950980392156863,1610612744,38,31,2021-11-06T02:36:42Z,1550000,175.0,183.0,1,left,O. Porter Jr. 25' 3PT  (6 PTS) (A. Iguodala 4 AST),"[203490, 2738]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,25.33,Made,,,,,,,,6.0,A. Iguodala,2738.0,4.0,,,
157,PT00M22.10S,2021-11-06T02:36:59.6Z,1,REGULAR,3pt,Jump Shot,[],1630530,70.25295663600527,86.27450980392157,1610612740,38,31,2021-11-06T02:37:01Z,1570000,181.0,227.0,1,right,MISS T. Murphy III 29' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,29.07,Missed,,,,,,,,,,,,,,
158,PT00M20.80S,2021-11-06T02:37:00.9Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,38,31,2021-11-06T02:37:35Z,1580000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,157.0,2.0,2.0,0.0,,,,,,,,,,
159,PT00M08.30S,2021-11-06T02:37:13.3Z,1,REGULAR,3pt,Jump Shot,[],201939,24.78646517739816,88.48039215686273,1610612744,38,31,2021-11-06T02:37:16Z,1590000,-192.0,180.0,1,left,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,26.38,Missed,,,,,,,,,,,,,,
160,PT00M06.10S,2021-11-06T02:37:15.5Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612740,38,31,2021-11-06T02:37:40Z,1600000,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,,,
161,PT00M00.50S,2021-11-06T02:37:21.0Z,1,REGULAR,turnover,lost ball,[],1630230,,,1610612740,38,31,2021-11-06T02:37:22Z,1610000,,,0,,N. Marshall lost ball TURNOVER (1 TO),"[1630230, 2738]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,1.0,Iguodala,2738.0,,,,,,,
162,PT00M00.50S,2021-11-06T02:37:21.0Z,1,REGULAR,steal,,[],2738,,,1610612744,38,31,2021-11-06T02:37:23Z,1620000,,,0,,A. Iguodala STEAL (1 STL),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2021-11-06T02:37:25.7Z,1,REGULAR,period,end,[],0,,,1610612744,38,31,2021-11-06T02:37:25Z,1630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-06T02:38:28.9Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,38,31,2021-11-06T02:40:58Z,1640000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-06T02:38:28.9Z,2,REGULAR,substitution,out,['startperiod'],202357,,,1610612744,38,31,2021-11-06T02:40:58Z,1650000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2021-11-06T02:38:28.9Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,38,31,2021-11-06T02:40:58Z,1660000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-06T02:38:28.9Z,2,REGULAR,substitution,in,['startperiod'],1629673,,,1610612744,38,31,2021-11-06T02:40:58Z,1670000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-11-06T02:38:28.9Z,2,REGULAR,substitution,in,['startperiod'],1627814,,,1610612744,38,31,2021-11-06T02:40:58Z,1680000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-06T02:38:28.9Z,2,REGULAR,substitution,in,['startperiod'],1629308,,,1610612744,38,31,2021-11-06T02:40:58Z,1690000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-06T02:41:05.1Z,2,REGULAR,period,start,[],0,,,1610612740,38,31,2021-11-06T02:41:05Z,1700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M43.00S,2021-11-06T02:41:22.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,38,31,2021-11-06T02:41:22Z,1710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M35.00S,2021-11-06T02:41:40.9Z,2,REGULAR,2pt,Jump Shot,[],203107,89.88173455978975,29.31985294117647,1610612740,38,33,2021-11-06T02:41:51Z,1720000,-103.0,43.0,1,right,T. Satoransky 11' driving floating Jump Shot (2 PTS),[203107],1610612740.0,NOP,driving floating,,,Satoransky,T. Satoransky,,,,,,,,,,11.18,Made,,,,,,,,2.0,,,,,,
173,PT11M18.00S,2021-11-06T02:42:00.1Z,2,REGULAR,foul,offensive,[],1629308,,,1610612744,38,33,2021-11-06T02:42:04Z,1730000,,,0,,J. Toscano-Anderson offensive FOUL (1 PF),"[1629308, 202066]",1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,2714.0,1.0,0.0,Temple,202066.0,,,,,,,,,,,,,,,,
175,PT11M18.00S,2021-11-06T02:42:00.1Z,2,REGULAR,turnover,offensive foul,[],1629308,,,1610612744,38,33,2021-11-06T02:42:00Z,1750000,,,0,,J. Toscano-Anderson offensive foul TURNOVER (1 TO),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,2714.0,,,,,,,,,,,1.0,,,,,,,,,
176,PT11M06.00S,2021-11-06T02:42:23.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630230,73.53810775295663,85.7843137254902,1610612740,38,33,2021-11-06T02:42:26Z,1760000,179.0,196.0,1,right,MISS N. Marshall 26' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,26.55,Missed,,,,,,,,,,,,,,
177,PT11M04.00S,2021-11-06T02:42:25.8Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,38,33,2021-11-06T02:42:51Z,1770000,,,0,,A. Iguodala REBOUND (Off:1 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,,
178,PT10M46.00S,2021-11-06T02:42:42.7Z,2,REGULAR,2pt,Jump Shot,[],2738,5.206964520367937,16.666666666666664,1610612744,40,33,2021-11-06T02:42:45Z,1780000,167.0,-4.0,1,left,A. Iguodala 16' Jump Shot (2 PTS),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,16.67,Made,,,,,,,,2.0,,,,,,
179,PT10M28.00S,2021-11-06T02:43:02.6Z,2,REGULAR,turnover,out-of-bounds,[],1630184,,,1610612740,40,33,2021-11-06T02:43:04Z,1790000,,,0,,K. Lewis Jr. bad pass out-of-bounds TURNOVER (2 TO),[1630184],1610612740.0,NOP,bad pass,,,Lewis Jr.,K. Lewis Jr.,,,,,1627962.0,,,,,,,,,,,2.0,,,,,,,,,
180,PT10M05.00S,2021-11-06T02:43:31.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,9.149145860709593,4.166666666666666,1610612744,43,33,2021-11-06T02:43:34Z,1800000,229.0,34.0,1,left,J. Poole 3PT  (5 PTS) (A. Iguodala 5 AST),"[1629673, 2738]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,23.16,Made,,,,,,,,5.0,A. Iguodala,2738.0,5.0,,,
182,PT09M36.00S,2021-11-06T02:44:01.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,43,33,2021-11-06T02:44:11Z,1820000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,1201.0,,,,,,,,,,,,,,,,,,,,
183,PT09M36.00S,2021-11-06T02:44:19.2Z,2,REGULAR,substitution,out,[],1630184,,,1610612744,43,33,2021-11-06T02:44:23Z,1830000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
