actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
88,PT04M53.00S,2022-02-17T03:25:36.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,9.937582128777924,39.950980392156865,1610612743,17,13,2022-02-17T03:25:38Z,880000,50.0,41.0,1,left,N. Jokic 6' turnaround Hook (7 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,6.48,Made,7.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,
91,PT04M38.00S,2022-02-17T03:25:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.11760840998686,55.14705882352941,1610612744,17,13,2022-02-17T03:25:54Z,910000,26.0,12.0,1,right,MISS J. Kuminga driving Layup - blocked,"[1630228, 203999]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,,,2.84,Missed,,,,,,,,,,,,,,,Jokic,203999.0,
92,PT04M38.00S,2022-02-17T03:25:51.2Z,1,REGULAR,block,,[],203999,,,1610612744,17,13,2022-02-17T03:25:55Z,920000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2022-02-17T03:25:53.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,17,13,2022-02-17T03:26:44Z,930000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,91.0,6.0,6.0,0.0,,,,,,,,,
94,PT04M30.00S,2022-02-17T03:26:00.0Z,1,REGULAR,3pt,Jump Shot,[],203085,5.732588699080158,95.34313725490196,1610612743,17,13,2022-02-17T03:26:03Z,940000,-227.0,1.0,1,left,MISS A. Rivers 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,22.67,Missed,,,,,,,,,,,,,,,,,
95,PT04M28.00S,2022-02-17T03:26:02.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,13,2022-02-17T03:26:28Z,950000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,94.0,5.0,4.0,1.0,,,,,,,,,
96,PT04M20.00S,2022-02-17T03:26:08.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,69.07030223390277,17.401960784313726,1610612744,17,13,2022-02-17T03:30:37Z,960000,-163.0,238.0,1,right,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,28.86,Missed,,,,,,,,,,,,,,,,,
97,PT04M18.00S,2022-02-17T03:26:10.9Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,17,13,2022-02-17T03:26:35Z,970000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,96.0,6.0,4.0,2.0,,,,,,,,,
98,PT04M10.00S,2022-02-17T03:26:19.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,67.62483574244416,30.14705882352941,1610612744,20,13,2022-02-17T03:26:22Z,980000,-99.0,252.0,1,right,J. Poole 27' 3PT step back (3 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,,,27.07,Made,3.0,,,,,,,,,,,,,,,,
99,PT04M00.00S,2022-02-17T03:26:31.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,20,13,2022-02-17T03:26:31Z,990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M00.00S,2022-02-17T03:26:36.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612743,20,13,2022-02-17T03:26:39Z,1000000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M00.00S,2022-02-17T03:26:36.3Z,1,REGULAR,substitution,in,[],202357,,,1610612743,20,13,2022-02-17T03:26:39Z,1010000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M58.00S,2022-02-17T03:26:51.9Z,1,REGULAR,3pt,Jump Shot,[],1627854,7.703679369250986,4.901960784313726,1610612743,20,16,2022-02-17T03:26:54Z,1020000,225.0,20.0,1,left,B. Forbes 3PT  (3 PTS) (M. Morris 2 AST),"[1627854, 1628420]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,22.64,Made,3.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,
104,PT03M56.00S,2022-02-17T03:26:57.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,20,16,2022-02-17T03:26:57Z,1040000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M56.00S,2022-02-17T03:28:38.4Z,1,REGULAR,substitution,out,[],201939,,,1610612744,20,16,2022-02-17T03:29:51Z,1050000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M56.00S,2022-02-17T03:28:38.4Z,1,REGULAR,substitution,out,[],1628420,,,1610612744,20,16,2022-02-17T03:29:51Z,1060000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M56.00S,2022-02-17T03:28:38.4Z,1,REGULAR,substitution,in,[],202691,,,1610612744,20,16,2022-02-17T03:29:51Z,1070000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M56.00S,2022-02-17T03:28:38.4Z,1,REGULAR,substitution,in,[],1630538,,,1610612744,20,16,2022-02-17T03:29:51Z,1080000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M36.00S,2022-02-17T03:30:17.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,81.94809461235218,41.911764705882355,1610612744,22,16,2022-02-17T03:30:21Z,1090000,-40.0,117.0,1,right,J. Poole 12' driving floating Jump Shot (5 PTS) (J. Kuminga 1 AST),"[1629673, 1630228]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,,,12.4,Made,5.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,
111,PT03M10.00S,2022-02-17T03:30:43.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,6.521024967148489,58.57843137254902,1610612743,22,18,2022-02-17T03:30:46Z,1110000,-43.0,9.0,1,left,N. Jokic driving reverse Layup (9 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,driving reverse,,,Jokic,N. Jokic,,,,,,,4.38,Made,9.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,
113,PT02M58.00S,2022-02-17T03:30:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202357,91.93495400788436,57.107843137254896,1610612744,24,18,2022-02-17T03:30:57Z,1130000,36.0,23.0,1,right,N. Bjelica cutting Layup (2 PTS) (J. Poole 1 AST),"[202357, 1629673]",1610612744.0,GSW,cutting,,,Bjelica,N. Bjelica,,,,,,,4.25,Made,2.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,
115,PT02M49.00S,2022-02-17T03:31:04.5Z,1,REGULAR,3pt,Jump Shot,[],203932,10.200394218134035,95.58823529411765,1610612743,24,18,2022-02-17T03:31:31Z,1150000,-228.0,43.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,23.2,Missed,,,,,,,,,,,,,,,,,
116,PT02M48.00S,2022-02-17T03:31:05.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,24,18,2022-02-17T03:31:31Z,1160000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,
117,PT02M48.00S,2022-02-17T03:31:10.3Z,1,REGULAR,foul,personal,[],202357,,,1610612743,24,18,2022-02-17T03:31:16Z,1170000,,,0,,N. Bjelica loose ball personal FOUL (1 PF),"[202357, 203999]",1610612744.0,GSW,loose ball,,,Bjelica,N. Bjelica,,,,,203593.0,,,,,,,,,,,,1.0,0.0,Jokic,203999.0,,,,,
119,PT02M48.00S,2022-02-17T03:31:18.1Z,1,REGULAR,substitution,out,[],203932,,,1610612743,24,18,2022-02-17T03:31:20Z,1190000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2022-02-17T03:31:18.1Z,1,REGULAR,substitution,in,[],203210,,,1610612743,24,18,2022-02-17T03:31:20Z,1200000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M39.00S,2022-02-17T03:31:37.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630538,5.995400788436268,54.90196078431373,1610612743,24,18,2022-02-17T03:31:40Z,1210000,-25.0,4.0,1,left,MISS B. Hyland driving Layup,[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,,,2.48,Missed,,,,,,,,,,,,,,,,,
122,PT02M37.00S,2022-02-17T03:31:39.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,24,18,2022-02-17T03:32:29Z,1220000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,121.0,7.0,6.0,1.0,,,,,,,,,
123,PT02M34.00S,2022-02-17T03:31:42.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,24,20,2022-02-17T03:31:42Z,1230000,0.0,0.0,1,left,N. Jokic tip Layup (11 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,
124,PT02M28.00S,2022-02-17T03:31:49.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629673,91.40932982917214,41.911764705882355,1610612744,24,20,2022-02-17T03:32:23Z,1240000,-40.0,28.0,1,right,MISS J. Poole running Layup,[1629673],1610612744.0,GSW,running,,,Poole,J. Poole,,,,,,,4.93,Missed,,,,,,,,,,,,,,,,,
125,PT02M27.00S,2022-02-17T03:31:50.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,24,20,2022-02-17T03:32:23Z,1250000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,124.0,8.0,7.0,1.0,,,,,,,,,
126,PT02M27.00S,2022-02-17T03:31:55.3Z,1,REGULAR,foul,personal,[],1630228,,,1610612743,24,20,2022-02-17T03:31:59Z,1260000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 203999]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,203593.0,,,,,,,,,,,,1.0,0.0,Jokic,203999.0,,,,,
128,PT02M27.00S,2022-02-17T03:32:01.7Z,1,REGULAR,substitution,out,[],203952,,,1610612743,24,20,2022-02-17T03:32:15Z,1280000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M27.00S,2022-02-17T03:32:01.7Z,1,REGULAR,substitution,out,[],203999,,,1610612743,24,20,2022-02-17T03:32:15Z,1290000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M27.00S,2022-02-17T03:32:01.7Z,1,REGULAR,substitution,in,[],203490,,,1610612743,24,20,2022-02-17T03:32:15Z,1300000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M27.00S,2022-02-17T03:32:01.7Z,1,REGULAR,substitution,in,[],202326,,,1610612743,24,20,2022-02-17T03:32:15Z,1310000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M18.00S,2022-02-17T03:32:36.1Z,1,REGULAR,turnover,bad pass,[],203210,,,1610612743,24,20,2022-02-17T03:32:39Z,1320000,,,0,,J. Green bad pass TURNOVER (1 TO),"[203210, 1630228]",1610612743.0,DEN,,,,Green,J. Green,,,,,,1.0,,,,,,,,,,,,,,,Kuminga,1630228.0,,,
133,PT02M18.00S,2022-02-17T03:32:36.1Z,1,REGULAR,steal,,[],1630228,,,1610612744,24,20,2022-02-17T03:32:39Z,1330000,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M10.00S,2022-02-17T03:32:44.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,89.17542706964521,51.470588235294116,1610612744,26,20,2022-02-17T03:32:47Z,1340000,7.0,49.0,1,right,J. Kuminga driving Layup (2 PTS) (J. Poole 2 AST),"[1630228, 1629673]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,,,4.99,Made,2.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,
136,PT01M58.00S,2022-02-17T03:32:57.0Z,1,REGULAR,3pt,Jump Shot,[],202326,27.151773981603156,16.666666666666664,1610612743,26,23,2022-02-17T03:32:59Z,1360000,167.0,203.0,1,left,D. Cousins 26' 3PT  (3 PTS) (A. Rivers 1 AST),"[202326, 203085]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,26.24,Made,3.0,A. Rivers,203085.0,1.0,,,,,,,,,,,,,
138,PT01M36.00S,2022-02-17T03:33:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630228,79.05716162943496,7.598039215686274,1610612744,29,23,2022-02-17T03:33:21Z,1380000,-212.0,144.0,1,right,J. Kuminga 25' 3PT  (5 PTS) (J. Poole 3 AST),"[1630228, 1629673]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,25.65,Made,5.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,
140,PT01M20.00S,2022-02-17T03:33:34.8Z,1,REGULAR,turnover,lost ball,[],203085,,,1610612743,29,23,2022-02-17T03:33:36Z,1400000,,,0,,A. Rivers lost ball TURNOVER (1 TO),"[203085, 1629673]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,1.0,,,,,,,,,,,,,,,Poole,1629673.0,,,
141,PT01M20.00S,2022-02-17T03:33:34.8Z,1,REGULAR,steal,,[],1629673,,,1610612744,29,23,2022-02-17T03:33:37Z,1410000,,,0,,J. Poole STEAL (1 STL),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M06.00S,2022-02-17T03:33:48.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,90.09526938239159,50.0,1610612744,31,23,2022-02-17T03:33:50Z,1420000,0.0,41.0,1,right,J. Kuminga driving Layup (7 PTS) (K. Thompson 2 AST),"[1630228, 202691]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,,,4.06,Made,7.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,
144,PT00M51.20S,2022-02-17T03:34:04.0Z,1,REGULAR,3pt,Jump Shot,[],1627854,31.225361366622867,30.14705882352941,1610612743,31,23,2022-02-17T03:34:06Z,1440000,99.0,241.0,1,left,MISS B. Forbes 26' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,26.07,Missed,,,,,,,,,,,,,,,,,
145,PT00M48.40S,2022-02-17T03:34:07.2Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,31,23,2022-02-17T03:34:07Z,1450000,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,
146,PT00M39.10S,2022-02-17T03:34:16.5Z,1,REGULAR,3pt,Jump Shot,[],203490,72.88107752956637,12.990196078431374,1610612744,31,23,2022-02-17T03:34:19Z,1460000,-185.0,202.0,1,right,MISS O. Porter Jr. 27' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,27.42,Missed,,,,,,,,,,,,,,,,,
147,PT00M37.50S,2022-02-17T03:34:18.1Z,1,REGULAR,rebound,offensive,[],202357,,,1610612744,31,23,2022-02-17T03:35:34Z,1470000,,,0,,N. Bjelica REBOUND (Off:1 Def:0),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,
148,PT00M35.50S,2022-02-17T03:34:21.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202357,94.40999984741211,50.0,1610612744,31,23,2022-02-17T03:35:50Z,1480000,0.0,0.0,1,right,MISS N. Bjelica tip Layup,[202357],1610612744.0,GSW,tip,,,Bjelica,N. Bjelica,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
149,PT00M33.90S,2022-02-17T03:34:22.7Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,31,23,2022-02-17T03:35:50Z,1490000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,
150,PT00M28.80S,2022-02-17T03:34:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630538,24.129434954007884,87.00980392156863,1610612743,31,23,2022-02-17T03:37:52Z,1500000,-185.0,174.0,1,left,MISS B. Hyland 25' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,,,25.42,Missed,,,,,,,,,,,,,,,,,
151,PT00M26.40S,2022-02-17T03:34:29.2Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,31,23,2022-02-17T03:35:14Z,1510000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,,
152,PT00M09.40S,2022-02-17T03:34:46.2Z,1,REGULAR,2pt,Jump Shot,[],202691,76.82325886990802,71.07843137254902,1610612744,33,23,2022-02-17T03:34:49Z,1520000,105.0,165.0,1,right,K. Thompson 19' pullup Jump Shot (7 PTS) (J. Poole 4 AST),"[202691, 1629673]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,,,19.61,Made,7.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,,
154,PT00M00.90S,2022-02-17T03:34:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,6.1268068331143235,58.82352941176471,1610612743,33,25,2022-02-17T03:35:00Z,1540000,-44.0,5.0,1,left,B. Forbes driving finger roll Layup (5 PTS),[1627854],1610612743.0,DEN,driving finger roll,,,Forbes,B. Forbes,,,,,,,4.44,Made,5.0,,,,,,,,,,,,,,,,
155,PT00M00.00S,2022-02-17T03:35:03.5Z,1,REGULAR,period,end,[],0,,,1610612744,33,25,2022-02-17T03:35:03Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-02-17T03:36:26.2Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612744,33,25,2022-02-17T03:37:51Z,1560000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-02-17T03:36:26.2Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,33,25,2022-02-17T03:37:51Z,1570000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-02-17T03:37:52.7Z,2,REGULAR,period,start,[],0,,,1610612744,33,25,2022-02-17T03:37:52Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M48.00S,2022-02-17T03:38:06.2Z,2,REGULAR,foul,personal,['2freethrow'],203210,,,1610612744,33,25,2022-02-17T03:38:14Z,1590000,,,0,,J. Green shooting personal FOUL (1 PF) (Poole 2 FT),"[203210, 1629673]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,203593.0,,,,,,,,,,,,1.0,0.0,Poole,1629673.0,,,,,
161,PT11M48.00S,2022-02-17T03:38:28.1Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,33,25,2022-02-17T03:38:28Z,1610000,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,
162,PT11M48.00S,2022-02-17T03:38:28.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,33,25,2022-02-17T03:38:28Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,
163,PT11M48.00S,2022-02-17T03:38:49.0Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,34,25,2022-02-17T03:38:49Z,1630000,,,0,,J. Poole Free Throw 2 of 2 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
164,PT11M35.00S,2022-02-17T03:39:03.2Z,2,REGULAR,3pt,Jump Shot,[],1627854,6.1268068331143235,1.9607843137254901,1610612743,34,28,2022-02-17T03:39:06Z,1640000,240.0,5.0,1,left,B. Forbes 24' 3PT  (8 PTS) (B. Hyland 1 AST),"[1627854, 1630538]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,24.03,Made,8.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,,,
166,PT11M23.00S,2022-02-17T03:39:15.7Z,2,REGULAR,3pt,Jump Shot,[],203490,87.07293035479631,3.6764705882352944,1610612744,34,28,2022-02-17T03:39:18Z,1660000,-232.0,69.0,1,right,MISS O. Porter Jr. 24' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,24.17,Missed,,,,,,,,,,,,,,,,,
167,PT11M21.00S,2022-02-17T03:39:19.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,34,28,2022-02-17T03:39:19Z,1670000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,166.0,,,,,,,,,,,,
168,PT11M21.00S,2022-02-17T03:39:20.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,34,28,2022-02-17T03:39:20Z,1680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M06.00S,2022-02-17T03:39:38.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,12.828515111695138,49.50980392156863,1610612743,34,30,2022-02-17T03:39:40Z,1690000,2.0,68.0,1,left,B. Hyland 6' driving floating Jump Shot (2 PTS),[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,,,6.81,Made,2.0,,,,,,,,,,,,,,,,
170,PT10M53.00S,2022-02-17T03:39:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,91.40932982917214,42.15686274509804,1610612744,36,30,2022-02-17T03:39:53Z,1700000,-39.0,28.0,1,right,S. Curry driving Layup (5 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,4.83,Made,5.0,,,,,,,,,,,,,,,,
171,PT10M41.00S,2022-02-17T03:40:02.4Z,2,REGULAR,2pt,Jump Shot,[],1630538,23.603810775295663,35.049019607843135,1610612743,36,30,2022-02-17T03:40:05Z,1710000,75.0,169.0,1,left,MISS B. Hyland 18' pullup Shot,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,,,18.52,Missed,,,,,,,,,,,,,,,,,
172,PT10M39.00S,2022-02-17T03:40:04.4Z,2,REGULAR,rebound,offensive,[],202326,,,1610612743,36,30,2022-02-17T03:40:11Z,1720000,,,0,,D. Cousins REBOUND (Off:1 Def:0),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,171.0,1.0,0.0,1.0,,,,,,,,,
173,PT10M37.00S,2022-02-17T03:40:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,5.590000152587891,50.0,1610612743,36,32,2022-02-17T03:40:06Z,1730000,0.0,0.0,1,left,D. Cousins tip Layup (5 PTS),[202326],1610612743.0,DEN,tip,,,Cousins,D. Cousins,,,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,
174,PT10M24.00S,2022-02-17T03:40:19.6Z,2,REGULAR,3pt,Jump Shot,[],1630228,69.72733245729303,22.30392156862745,1610612744,39,32,2022-02-17T03:40:22Z,1740000,-138.0,232.0,1,right,J. Kuminga 27' 3PT  (10 PTS) (J. Poole 5 AST),"[1630228, 1629673]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,27.03,Made,10.0,J. Poole,1629673.0,5.0,,,,,,,,,,,,,
176,PT09M59.00S,2022-02-17T03:40:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,9.674770039421814,39.705882352941174,1610612743,39,32,2022-02-17T03:40:47Z,1760000,51.0,38.0,1,left,MISS B. Hyland 6' driving Layup,[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,,,6.42,Missed,,,,,,,,,,,,,,,,,
177,PT09M56.00S,2022-02-17T03:40:48.7Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,39,32,2022-02-17T03:40:48Z,1770000,,,0,,N. Bjelica REBOUND (Off:1 Def:1),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,
178,PT09M55.00S,2022-02-17T03:40:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,90.22667542706965,45.09803921568628,1610612744,41,32,2022-02-17T03:40:54Z,1780000,-25.0,39.0,1,right,S. Curry running Layup (7 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,,,4.64,Made,7.0,,,,,,,,,,,,,,,,
