actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
37,PT09M12.00S,2022-01-28T03:08:56.7Z,1,REGULAR,steal,,[],203490,,,1610612744,6,10,2022-01-28T03:08:59Z,370000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M08.00S,2022-01-28T03:09:01.6Z,1,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,6,10,2022-01-28T03:09:14Z,380000,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (2 TO),[202691],1610612744.0,GSW,bad pass,,,Thompson,K. Thompson,,,,,,,,,,,2.0,,,,,,,2002.0,,,,,,,
39,PT08M51.00S,2022-01-28T03:09:21.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,31.225361366622867,55.88235294117647,1610612750,6,10,2022-01-28T03:09:28Z,390000,-29.0,241.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M47.00S,2022-01-28T03:09:25.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,6,10,2022-01-28T03:09:28Z,400000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT08M42.00S,2022-01-28T03:09:31.2Z,1,REGULAR,3pt,Jump Shot,[],202691,78.9257555847569,90.44117647058823,1610612744,6,10,2022-01-28T03:09:39Z,410000,202.0,146.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M39.00S,2022-01-28T03:09:34.2Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,6,10,2022-01-28T03:09:39Z,420000,,,0,,A. Edwards REBOUND (Off:1 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,
43,PT08M24.00S,2022-01-28T03:10:29.1Z,1,REGULAR,jumpball,recovered,[],203952,,,1610612750,6,10,2022-01-28T03:10:29Z,430000,,,0,,Jump Ball K. Looney vs. K. Towns: Tip to A. Wiggins,"[203952, 1626172, 1626157]",1610612744.0,GSW,heldball,A. Wiggins,203952.0,Wiggins,A. Wiggins,Looney,1626172.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,
46,PT08M24.00S,2022-01-28T03:10:29.1Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,6,10,2022-01-28T03:13:28Z,460000,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 1626172]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,1.0,Looney,1626172.0,,,,,,,,,,,,
47,PT08M24.00S,2022-01-28T03:10:29.1Z,1,REGULAR,steal,,[],1626172,,,1610612744,6,10,2022-01-28T03:10:29Z,470000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M16.00S,2022-01-28T03:10:37.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201939,86.41590013140605,37.99019607843137,1610612744,6,10,2022-01-28T03:17:07Z,480000,-60.0,75.0,1,right,MISS S. Curry 9' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M12.00S,2022-01-28T03:10:41.3Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,6,10,2022-01-28T03:10:46Z,490000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,
50,PT07M55.00S,2022-01-28T03:10:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.521024967148489,54.166666666666664,1610612750,6,12,2022-01-28T03:11:03Z,500000,-21.0,9.0,1,left,K. Towns driving Layup (4 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,2.26,Made,4.0,,,,,,,,,,,,,,,,,,
51,PT07M43.00S,2022-01-28T03:11:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,92.32917214191852,55.88235294117647,1610612744,6,12,2022-01-28T03:11:16Z,510000,29.0,20.0,1,right,MISS K. Looney turnaround Shot,[1626172],1610612744.0,GSW,turnaround,,,Looney,K. Looney,,,,,3.53,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2022-01-28T03:11:13.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,6,12,2022-01-28T03:11:16Z,520000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,51.0,1.0,0.0,1.0,,,,,,,,
53,PT07M39.00S,2022-01-28T03:11:14.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,6,12,2022-01-28T04:20:29Z,530000,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M39.00S,2022-01-28T03:11:14.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,6,12,2022-01-28T04:20:29Z,540000,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,53.0,4.0,3.0,1.0,,,,,,,,
55,PT07M31.00S,2022-01-28T03:11:21.8Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,6,12,2022-01-28T03:11:28Z,550000,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 201939]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,1.0,Curry,201939.0,,,,,,,,,,,,
56,PT07M31.00S,2022-01-28T03:11:21.8Z,1,REGULAR,steal,,[],201939,,,1610612744,6,12,2022-01-28T03:11:25Z,560000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2022-01-28T03:11:28.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,66.5735873850197,62.5,1610612744,9,12,2022-01-28T03:18:33Z,570000,62.0,262.0,1,right,S. Curry 26' 3PT running pullup (3 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,26.91,Made,3.0,,,,,,,,,,,,,,,,,,
58,PT07M10.00S,2022-01-28T03:11:44.5Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612750,9,12,2022-01-28T03:11:55Z,580000,,,0,,K. Looney shooting personal FOUL (1 PF) (Edwards 2 FT),"[1626172, 1630162]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Edwards,1630162.0,,,
60,PT07M10.00S,2022-01-28T03:12:04.4Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,9,13,2022-01-28T03:12:04Z,600000,,,0,,A. Edwards Free Throw 1 of 2 (1 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
61,PT07M10.00S,2022-01-28T03:12:16.0Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,9,14,2022-01-28T03:12:16Z,610000,,,0,,A. Edwards Free Throw 2 of 2 (2 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
62,PT06M52.00S,2022-01-28T03:12:37.5Z,1,REGULAR,2pt,Jump Shot,[],203952,90.88370565045992,77.69607843137256,1610612744,11,14,2022-01-28T03:19:48Z,620000,138.0,33.0,1,right,A. Wiggins 14' step back Jump Shot (2 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,14.24,Made,2.0,,,,,,,,,,,,,,,,,,
63,PT06M45.00S,2022-01-28T03:12:46.9Z,1,REGULAR,foul,personal,[],203490,,,1610612750,11,14,2022-01-28T03:26:02Z,630000,,,0,,O. Porter Jr. personal FOUL (1 PF),"[203490, 1629020]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Vanderbilt,1629020.0,,,
65,PT06M45.00S,2022-01-28T03:13:04.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,14,2022-01-28T03:13:04Z,650000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M36.00S,2022-01-28T03:16:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.770696452036795,35.294117647058826,1610612750,11,14,2022-01-28T03:16:36Z,660000,74.0,105.0,1,left,MISS D. Russell 12' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,12.83,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M32.00S,2022-01-28T03:16:33.9Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,11,14,2022-01-28T03:16:36Z,670000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,
68,PT06M25.00S,2022-01-28T03:16:42.5Z,1,REGULAR,foul,offensive,[],1626172,,,1610612744,11,14,2022-01-28T03:16:57Z,680000,,,0,,K. Looney off-the-ball offensive FOUL (2 PF),"[1626172, 1630183]",1610612744.0,GSW,off-the-ball,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,McDaniels,1630183.0,,,
70,PT06M25.00S,2022-01-28T03:16:42.5Z,1,REGULAR,turnover,offensive foul,[],1626172,,,1610612744,11,14,2022-01-28T03:16:42Z,700000,,,0,,K. Looney offensive foul TURNOVER (1 TO),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,1.0,,,,,,,2002.0,,,,,,,
71,PT06M25.00S,2022-01-28T03:17:07.8Z,1,REGULAR,substitution,out,[],1626156,,,1610612750,11,14,2022-01-28T03:17:11Z,710000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M25.00S,2022-01-28T03:17:07.8Z,1,REGULAR,substitution,in,[],1629669,,,1610612750,11,14,2022-01-28T03:17:11Z,720000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2022-01-28T03:17:22.6Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,11,14,2022-01-28T03:17:27Z,730000,,,0,,K. Towns bad pass TURNOVER (2 TO),"[1626157, 203952]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,2.0,Wiggins,203952.0,,,,,,,,,,,,
74,PT06M10.00S,2022-01-28T03:17:22.6Z,1,REGULAR,steal,,[],203952,,,1610612744,11,14,2022-01-28T03:17:24Z,740000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M56.00S,2022-01-28T03:17:37.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203952,76.5604467805519,13.725490196078432,1610612744,14,14,2022-01-28T03:17:48Z,750000,-181.0,168.0,1,right,A. Wiggins 24' 3PT  (5 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.71,Made,5.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,,
77,PT05M42.00S,2022-01-28T03:17:51.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,9.904730617608408,36.76470588235294,1610612750,14,14,2022-01-28T03:22:26Z,770000,66.0,41.0,1,left,MISS J. McDaniels 7' pullup Shot - blocked,"[1630183, 202691]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,7.77,Missed,,,,,,,,,,,,,,,,,Thompson,202691.0,
78,PT05M42.00S,2022-01-28T03:17:51.1Z,1,REGULAR,block,,[],202691,,,1610612750,14,14,2022-01-28T03:17:52Z,780000,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M38.00S,2022-01-28T03:17:55.1Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,14,14,2022-01-28T03:17:57Z,790000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,77.0,1.0,0.0,1.0,,,,,,,,
80,PT05M38.00S,2022-01-28T03:17:55.6Z,1,REGULAR,2pt,Hook,['2ndchance'],1629020,13.87976346911958,31.862745098039213,1610612750,14,14,2022-01-28T04:20:55Z,800000,91.0,78.0,1,left,MISS J. Vanderbilt 11' turnaround Hook,[1629020],1610612750.0,MIN,turnaround,,,Vanderbilt,J. Vanderbilt,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M38.00S,2022-01-28T03:17:55.6Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,14,14,2022-01-28T03:18:01Z,810000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,
82,PT05M31.00S,2022-01-28T03:18:02.0Z,1,REGULAR,2pt,Jump Shot,[],201939,73.40670170827858,54.90196078431373,1610612744,14,14,2022-01-28T03:24:01Z,820000,25.0,197.0,1,right,MISS S. Curry 19' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,19.9,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M27.00S,2022-01-28T03:18:06.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,14,14,2022-01-28T03:18:10Z,830000,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,82.0,3.0,2.0,1.0,,,,,,,,
84,PT05M22.00S,2022-01-28T03:18:11.3Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,14,14,2022-01-28T03:18:16Z,840000,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 201939]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,2.0,Curry,201939.0,,,,,,,,,,,,
85,PT05M22.00S,2022-01-28T03:18:11.3Z,1,REGULAR,steal,,[],201939,,,1610612744,14,14,2022-01-28T03:24:23Z,850000,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M19.00S,2022-01-28T03:18:14.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,72.48685939553219,81.37254901960785,1610612744,17,14,2022-01-28T03:25:03Z,860000,157.0,206.0,1,right,K. Thompson 25' 3PT running (6 PTS) (S. Curry 3 AST),"[202691, 201939]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,25.9,Made,6.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,,
88,PT04M53.00S,2022-01-28T03:18:42.6Z,1,REGULAR,foul,personal,['2freethrow'],203490,,,1610612750,17,14,2022-01-28T03:18:54Z,880000,,,0,,O. Porter Jr. shooting personal FOUL (2 PF) (Edwards 2 FT),"[203490, 1630162]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Edwards,1630162.0,,,
