actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
82,PT05M43.00S,2023-04-09T17:22:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630561,94.03745072273325,48.529411764705884,1610612751,10,16,2023-04-09T17:22:39Z,820000,False,-7.0,4.0,1,right,D. Duke Jr. running Layup (2 PTS),[1630561],1610612751.0,BKN,running,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.82,Made,,,,,2.0,,,,,,,,
83,PT05M27.00S,2023-04-09T17:22:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,6.652431011826544,55.14705882352941,1610612755,10,18,2023-04-09T17:22:54Z,830000,False,-26.0,10.0,1,left,S. Milton driving Layup (2 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,2.76,Made,,,,,2.0,,,,,,,,
84,PT05M05.00S,2023-04-09T17:23:11.5Z,1,REGULAR,turnover,bad pass,[],201988,,,1610612751,10,18,2023-04-09T17:23:24Z,840000,False,,,0,,P. Mills bad pass TURNOVER (2 TO),"[201988, 1629667]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,McDaniels,1629667.0,,
85,PT05M05.00S,2023-04-09T17:23:11.5Z,1,REGULAR,steal,,[],1629667,,,1610612755,10,18,2023-04-09T17:23:13Z,850000,False,,,0,,J. McDaniels STEAL (2 STL),[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
86,PT05M01.00S,2023-04-09T17:23:18.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627863,5.601182654402102,46.32352941176471,1610612755,10,20,2023-04-09T17:24:05Z,860000,False,18.0,0.0,1,left,D. House Jr. running Layup (2 PTS) (J. McDaniels 2 AST),"[1627863, 1629667]",1610612755.0,PHI,running,,,House Jr.,D. House Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,,,,,2.0,J. McDaniels,1629667.0,2.0,,,,,
88,PT05M01.00S,2023-04-09T17:23:20.9Z,1,REGULAR,foul,personal,['1freethrow'],1630549,,,1610612755,10,20,2023-04-09T17:23:36Z,880000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (House Jr. 1 FT),"[1630549, 1627863]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,House Jr.,1627863.0,,,,,,,,,,,,,,,
90,PT05M01.00S,2023-04-09T17:23:30.8Z,1,REGULAR,substitution,out,[],1630549,,,1610612755,10,20,2023-04-09T17:23:35Z,900000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M01.00S,2023-04-09T17:23:30.8Z,1,REGULAR,substitution,out,[],1629667,,,1610612755,10,20,2023-04-09T17:23:35Z,910000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612755.0,PHI,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M01.00S,2023-04-09T17:23:30.8Z,1,REGULAR,substitution,in,[],1630564,,,1610612755,10,20,2023-04-09T17:23:35Z,920000,False,,,0,,SUB in: R. Gray,[1630564],1610612751.0,BKN,,,,Gray,R. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M01.00S,2023-04-09T17:23:30.8Z,1,REGULAR,substitution,in,[],1629663,,,1610612755,10,20,2023-04-09T17:23:35Z,930000,False,,,0,,SUB in: L. King,[1629663],1610612755.0,PHI,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M01.00S,2023-04-09T17:23:45.1Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627863,,,1610612755,10,21,2023-04-09T17:23:45Z,940000,False,,,0,,D. House Jr. Free Throw 1 of 1 (3 PTS),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
95,PT04M50.00S,2023-04-09T17:24:01.6Z,1,REGULAR,foul,personal,[],1627863,,,1610612751,10,21,2023-04-09T17:24:17Z,950000,False,,,0,,D. House Jr. personal FOUL (1 PF),"[1627863, 1630560]",1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Mid-Range,8-16 Left,1627541.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
97,PT04M50.00S,2023-04-09T17:24:14.5Z,1,REGULAR,substitution,out,[],1629003,,,1610612751,10,21,2023-04-09T17:24:18Z,970000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M50.00S,2023-04-09T17:24:14.5Z,1,REGULAR,substitution,in,[],1627788,,,1610612751,10,21,2023-04-09T17:24:18Z,980000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M43.00S,2023-04-09T17:24:32.3Z,1,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612751,10,21,2023-04-09T17:24:46Z,990000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Gray 2 FT),"[1630194, 1630564]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,2714.0,1.0,0.0,Gray,1630564.0,,,,,,,,,,,,,,,
101,PT04M43.00S,2023-04-09T17:24:53.2Z,1,REGULAR,freethrow,1 of 2,[],1630564,,,1610612751,11,21,2023-04-09T17:24:53Z,1010000,False,,,0,,R. Gray Free Throw 1 of 2 (1 PTS),[1630564],1610612751.0,BKN,,,,Gray,R. Gray,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
102,PT04M43.00S,2023-04-09T17:25:07.6Z,1,REGULAR,freethrow,2 of 2,[],1630564,,,1610612751,12,21,2023-04-09T17:25:07Z,1020000,False,,,0,,R. Gray Free Throw 2 of 2 (2 PTS),[1630564],1610612751.0,BKN,,,,Gray,R. Gray,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
103,PT04M28.00S,2023-04-09T17:25:24.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630644,14.14257555847569,40.931372549019606,1610612755,12,21,2023-04-09T17:25:28Z,1030000,False,45.0,80.0,1,left,MISS M. McClung 9' driving floating Shot,[1630644],1610612755.0,PHI,driving floating,,,McClung,M. McClung,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.23,Missed,,,,,,,,,,,,,
104,PT04M24.00S,2023-04-09T17:25:28.1Z,1,REGULAR,rebound,offensive,[],1630644,,,1610612755,12,21,2023-04-09T17:25:28Z,1040000,False,,,0,,M. McClung REBOUND (Off:1 Def:1),[1630644],1610612755.0,PHI,,,,McClung,M. McClung,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,103.0,2.0,1.0,1.0,,,,,,,,,
105,PT04M24.00S,2023-04-09T17:25:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630644,5.590000152587891,50.0,1610612755,12,21,2023-04-09T17:25:27Z,1050000,False,0.0,0.0,1,left,MISS M. McClung tip Layup,[1630644],1610612755.0,PHI,tip,,,McClung,M. McClung,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
106,PT04M23.00S,2023-04-09T17:25:28.0Z,1,REGULAR,rebound,defensive,[],1630561,,,1610612751,12,21,2023-04-09T17:25:28Z,1060000,False,,,0,,D. Duke Jr. REBOUND (Off:0 Def:1),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,
108,PT04M20.00S,2023-04-09T17:25:42.0Z,1,REGULAR,substitution,out,[],1630194,,,1610612751,12,21,2023-04-09T17:25:48Z,1080000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M20.00S,2023-04-09T17:25:42.0Z,1,REGULAR,substitution,in,[],203473,,,1610612751,12,21,2023-04-09T17:25:48Z,1090000,False,,,0,,SUB in: D. Dedmon,[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M11.00S,2023-04-09T17:26:05.6Z,1,REGULAR,3pt,Jump Shot,[],1630560,68.80749014454665,31.61764705882353,1610612751,15,21,2023-04-09T17:26:12Z,1100000,False,-92.0,241.0,1,right,C. Thomas 25' 3PT step back (5 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,25.76,Made,,,,,5.0,,,,,,,,
111,PT03M49.00S,2023-04-09T17:26:26.4Z,1,REGULAR,3pt,Jump Shot,[],1629663,10.200394218134035,96.32352941176471,1610612755,15,24,2023-04-09T17:26:30Z,1110000,False,-232.0,43.0,1,left,L. King 3PT  (3 PTS) (M. McClung 2 AST),"[1629663, 1630644]",1610612755.0,PHI,,,,King,L. King,,,,,Left Corner 3,24+ Left,,,,,,23.56,Made,,,,,3.0,M. McClung,1630644.0,2.0,,,,,
113,PT03M40.00S,2023-04-09T17:26:39.1Z,1,REGULAR,foul,personal,[],1630644,,,1610612751,15,24,2023-04-09T17:26:53Z,1130000,False,,,0,,M. McClung personal FOUL (1 PF),"[1630644, 201988]",1610612755.0,PHI,,,,McClung,M. McClung,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,1.0,0.0,Mills,201988.0,,,,,,,,,,,,,,,
115,PT03M40.00S,2023-04-09T17:26:53.4Z,1,REGULAR,substitution,out,[],201988,,,1610612751,15,24,2023-04-09T17:26:56Z,1150000,False,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M40.00S,2023-04-09T17:26:53.4Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,15,24,2023-04-09T17:26:56Z,1160000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M31.00S,2023-04-09T17:27:11.5Z,1,REGULAR,2pt,Jump Shot,[],1630560,80.6340341655716,67.64705882352942,1610612751,15,24,2023-04-09T17:27:15Z,1170000,False,88.0,130.0,1,right,MISS C. Thomas 15' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,15.67,Missed,,,,,,,,,,,,,
118,PT03M27.00S,2023-04-09T17:27:15.5Z,1,REGULAR,rebound,defensive,[],1630644,,,1610612755,15,24,2023-04-09T17:27:15Z,1180000,False,,,0,,M. McClung REBOUND (Off:1 Def:2),[1630644],1610612755.0,PHI,,,,McClung,M. McClung,,,,,Mid-Range,8-16 Right,,,,,,,,117.0,3.0,2.0,1.0,,,,,,,,,
119,PT03M21.00S,2023-04-09T17:27:21.0Z,1,REGULAR,2pt,Jump Shot,[],1629663,7.046649145860711,69.11764705882352,1610612755,15,26,2023-04-09T17:27:58Z,1190000,False,-96.0,14.0,1,left,L. King 9' driving floating Jump Shot (5 PTS) (M. McClung 3 AST),"[1629663, 1630644]",1610612755.0,PHI,driving floating,,,King,L. King,,,,,Mid-Range,8-16 Left,,,,,,9.66,Made,,,,,5.0,M. McClung,1630644.0,3.0,,,,,
121,PT03M04.00S,2023-04-09T17:27:37.2Z,1,REGULAR,2pt,Jump Shot,[],1630561,83.26215505913272,77.69607843137256,1610612751,17,26,2023-04-09T17:27:43Z,1210000,False,138.0,105.0,1,right,D. Duke Jr. 17' pullup Jump Shot (4 PTS),[1630561],1610612751.0,BKN,pullup,,,Duke Jr.,D. Duke Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,17.37,Made,,,,,4.0,,,,,,,,
122,PT02M47.00S,2023-04-09T17:27:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203473,7.178055190538765,51.9607843137255,1610612755,17,28,2023-04-09T17:27:58Z,1220000,False,-10.0,15.0,1,left,D. Dedmon Layup (2 PTS) (D. House Jr. 3 AST),"[203473, 1627863]",1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,,,,,,1.79,Made,,,,,2.0,D. House Jr.,1627863.0,3.0,,,,,
124,PT02M35.00S,2023-04-09T17:28:06.2Z,1,REGULAR,3pt,Jump Shot,[],1629139,94.82588699080158,2.450980392156863,1610612751,17,28,2023-04-09T17:28:11Z,1240000,False,-238.0,-4.0,1,right,MISS Y. Watanabe 3PT,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Left Corner 3,24+ Left,,,,,,23.77,Missed,,,,,,,,,,,,,
125,PT02M33.00S,2023-04-09T17:28:08.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612755,17,28,2023-04-09T17:28:11Z,1250000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,Left Corner 3,24+ Left,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,
126,PT02M23.00S,2023-04-09T17:28:19.4Z,1,REGULAR,3pt,Jump Shot,[],1627788,26.10052562417871,19.11764705882353,1610612755,17,31,2023-04-09T17:28:24Z,1260000,False,154.0,193.0,1,left,F. Korkmaz 24' 3PT  (3 PTS) (D. Dedmon 1 AST),"[1627788, 203473]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Right Center,,,,,,24.7,Made,,,,,3.0,D. Dedmon,203473.0,1.0,,,,,
128,PT02M02.00S,2023-04-09T17:28:41.8Z,1,REGULAR,foul,personal,['2freethrow'],203473,,,1610612751,17,31,2023-04-09T17:29:01Z,1280000,False,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Thomas 2 FT),"[203473, 1630560]",1610612755.0,PHI,shooting,,,Dedmon,D. Dedmon,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
130,PT02M02.00S,2023-04-09T17:28:51.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,17,31,2023-04-09T17:29:05Z,1300000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M02.00S,2023-04-09T17:29:08.2Z,1,REGULAR,substitution,out,[],1627863,,,1610612751,17,31,2023-04-09T17:31:35Z,1310000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M02.00S,2023-04-09T17:29:08.2Z,1,REGULAR,substitution,in,[],1626149,,,1610612751,17,31,2023-04-09T17:31:35Z,1320000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M02.00S,2023-04-09T17:31:56.5Z,1,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,18,31,2023-04-09T17:31:56Z,1330000,False,,,0,,C. Thomas Free Throw 1 of 2 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
134,PT02M02.00S,2023-04-09T17:32:07.9Z,1,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,19,31,2023-04-09T17:32:07Z,1340000,False,,,0,,C. Thomas Free Throw 2 of 2 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
136,PT01M43.00S,2023-04-09T17:32:41.9Z,1,REGULAR,3pt,Jump Shot,[],1630644,8.492115637319317,4.166666666666666,1610612755,19,31,2023-04-09T17:32:47Z,1360000,False,229.0,27.0,1,left,MISS M. McClung 3PT,[1630644],1610612755.0,PHI,,,,McClung,M. McClung,,,,,Right Corner 3,24+ Right,,,,,,23.08,Missed,,,,,,,,,,,,,
137,PT01M39.00S,2023-04-09T17:32:45.9Z,1,REGULAR,rebound,defensive,[],1630561,,,1610612751,19,31,2023-04-09T17:32:47Z,1370000,False,,,0,,D. Duke Jr. REBOUND (Off:0 Def:2),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,
138,PT01M35.00S,2023-04-09T17:32:51.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629663,,,1610612751,19,31,2023-04-09T17:33:02Z,1380000,False,,,0,,L. King shooting personal FOUL (1 PF) (Duke Jr. 2 FT),"[1629663, 1630561]",1610612755.0,PHI,shooting,,,King,L. King,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Duke Jr.,1630561.0,,,,,,,,,,,,,,,
140,PT01M35.00S,2023-04-09T17:33:17.6Z,1,REGULAR,freethrow,1 of 2,[],1630561,,,1610612751,20,31,2023-04-09T17:33:17Z,1400000,False,,,0,,D. Duke Jr. Free Throw 1 of 2 (5 PTS),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
141,PT01M35.00S,2023-04-09T17:33:30.6Z,1,REGULAR,freethrow,2 of 2,[],1630561,,,1610612751,21,31,2023-04-09T17:33:30Z,1410000,False,,,0,,D. Duke Jr. Free Throw 2 of 2 (6 PTS),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
142,PT01M19.00S,2023-04-09T17:33:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,11.251642575558476,39.705882352941174,1610612755,21,31,2023-04-09T17:33:57Z,1420000,False,51.0,53.0,1,left,MISS F. Korkmaz 7' driving finger roll Layup,[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.41,Missed,,,,,,,,,,,,,
143,PT01M18.00S,2023-04-09T17:33:50.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,21,31,2023-04-09T17:34:51Z,1430000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,142.0,,,,,,,,,,,,
145,PT01M18.00S,2023-04-09T17:33:55.6Z,1,REGULAR,substitution,out,[],1630561,,,1610612751,21,31,2023-04-09T17:34:03Z,1450000,False,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M18.00S,2023-04-09T17:33:55.6Z,1,REGULAR,substitution,out,[],1629139,,,1610612751,21,31,2023-04-09T17:34:03Z,1460000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M18.00S,2023-04-09T17:33:55.6Z,1,REGULAR,substitution,in,[],201988,,,1610612751,21,31,2023-04-09T17:34:03Z,1470000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M18.00S,2023-04-09T17:33:55.6Z,1,REGULAR,substitution,in,[],1630696,,,1610612751,21,31,2023-04-09T17:34:03Z,1480000,False,,,0,,SUB in: D. Smith,[1630696],1610612751.0,BKN,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M05.00S,2023-04-09T17:34:29.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,88.91261498028909,50.49019607843137,1610612751,21,31,2023-04-09T17:34:44Z,1490000,False,2.0,52.0,1,right,MISS D. Sharpe turnaround Hook,[1630549],1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.18,Missed,,,,,,,,,,,,,
150,PT01M02.00S,2023-04-09T17:34:32.5Z,1,REGULAR,rebound,defensive,[],203473,,,1610612755,21,31,2023-04-09T17:34:44Z,1500000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,,,
151,PT00M56.70S,2023-04-09T17:34:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,11.645860709592641,48.77450980392157,1610612755,21,31,2023-04-09T17:35:02Z,1510000,False,6.0,57.0,1,left,MISS M. Harrell driving floating Shot,[1626149],1610612755.0,PHI,driving floating,,,Harrell,M. Harrell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.73,Missed,,,,,,,,,,,,,
153,PT00M56.70S,2023-04-09T17:34:38.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,21,31,2023-04-09T17:35:02Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,151.0,,,,,,,,,,,,
156,PT00M47.40S,2023-04-09T17:35:08.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203473,10.988830486202366,10.784313725490197,1610612755,21,33,2023-04-09T17:35:13Z,1550000,False,196.0,51.0,1,left,D. Dedmon 20' step back Jump Shot (4 PTS),[203473],1610612755.0,PHI,step back,,,Dedmon,D. Dedmon,,,,,Mid-Range,16-24 Right,,,,,,20.26,Made,,,,,4.0,,,,,,,,
157,PT00M39.20S,2023-04-09T17:35:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630696,81.8166885676741,37.254901960784316,1610612751,21,33,2023-04-09T17:35:23Z,1560000,False,-64.0,118.0,1,right,MISS D. Smith 13' floating Shot,[1630696],1610612751.0,BKN,floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.44,Missed,,,,,,,,,,,,,
158,PT00M36.10S,2023-04-09T17:35:21.4Z,1,REGULAR,rebound,defensive,[],203473,,,1610612755,21,33,2023-04-09T17:35:21Z,1570000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:3),[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,157.0,3.0,3.0,0.0,,,,,,,,,
159,PT00M30.90S,2023-04-09T17:35:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630644,6.521024967148489,49.50980392156863,1610612755,21,35,2023-04-09T17:35:33Z,1580000,False,2.0,9.0,1,left,M. McClung running Layup (4 PTS),[1630644],1610612755.0,PHI,running,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,,,,,,0.91,Made,,,,,4.0,,,,,,,,
160,PT00M30.90S,2023-04-09T17:35:31.2Z,1,REGULAR,foul,personal,['1freethrow'],1630549,,,1610612755,21,35,2023-04-09T17:35:49Z,1590000,False,,,0,,D. Sharpe shooting personal FOUL (2 PF) (McClung 1 FT),"[1630549, 1630644]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2714.0,2.0,0.0,McClung,1630644.0,,,,,,,,,,,,,,,
162,PT00M30.90S,2023-04-09T17:35:44.8Z,1,REGULAR,substitution,out,[],1630549,,,1610612755,21,35,2023-04-09T17:35:48Z,1610000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M30.90S,2023-04-09T17:35:44.8Z,1,REGULAR,substitution,in,[],1629139,,,1610612755,21,35,2023-04-09T17:35:48Z,1620000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M30.90S,2023-04-09T17:35:59.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630644,,,1610612755,21,36,2023-04-09T17:35:59Z,1630000,False,,,0,,M. McClung Free Throw 1 of 1 (5 PTS),[1630644],1610612755.0,PHI,,,,McClung,M. McClung,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
165,PT00M15.00S,2023-04-09T17:36:17.7Z,1,REGULAR,3pt,Jump Shot,[],1630564,93.38042049934296,96.32352941176471,1610612751,21,36,2023-04-09T17:36:25Z,1640000,False,232.0,10.0,1,right,MISS R. Gray 3PT,[1630564],1610612751.0,BKN,,,,Gray,R. Gray,,,,,Right Corner 3,24+ Right,,,,,,23.18,Missed,,,,,,,,,,,,,
166,PT00M12.10S,2023-04-09T17:36:20.7Z,1,REGULAR,rebound,defensive,[],203473,,,1610612755,21,36,2023-04-09T17:36:20Z,1650000,False,,,0,,D. Dedmon REBOUND (Off:0 Def:4),[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,Right Corner 3,24+ Right,,,,,,,,165.0,4.0,4.0,0.0,,,,,,,,,
167,PT00M00.00S,2023-04-09T17:36:34.3Z,1,REGULAR,3pt,Jump Shot,[],1626149,29.38567674113009,70.34313725490196,1610612755,21,36,2023-04-09T17:39:56Z,1660000,False,-102.0,224.0,1,left,MISS M. Harrell 24' step back 3PT,[1626149],1610612755.0,PHI,step back,,,Harrell,M. Harrell,,,,,Above the Break 3,24+ Left Center,,,,,,24.57,Missed,,,,,,,,,,,,,
168,PT00M00.00S,2023-04-09T17:36:34.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,21,36,2023-04-09T17:39:56Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,167.0,,,,,,,,,,,,
169,PT00M00.00S,2023-04-09T17:36:36.7Z,1,REGULAR,period,end,[],0,,,1610612755,21,36,2023-04-09T17:36:36Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-04-09T17:37:17.7Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612755,21,36,2023-04-09T17:39:13Z,1690000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
