actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-04-04T23:41:00.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-04T23:41:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-04-04T23:41:03.0Z,1,REGULAR,jumpball,recovered,[],203915,,,1610612751,0,0,2023-04-04T23:41:03Z,40000,False,,,0,,Jump Ball N. Claxton vs. R. Gobert: Tip to S. Dinwiddie,"[203915, 1629651, 203497]",1610612751.0,BKN,startperiod,S. Dinwiddie,203915.0,Dinwiddie,S. Dinwiddie,Claxton,1629651.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-04-04T23:41:13.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,79.05716162943496,33.82352941176471,1610612751,0,0,2023-04-04T23:41:18Z,70000,False,-81.0,144.0,1,right,MISS M. Bridges 16' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,16.55,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-04-04T23:41:15.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,0,2023-04-04T23:41:18Z,80000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-04-04T23:41:32.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,12.040078843626807,58.57843137254902,1610612750,0,2,2023-04-04T23:41:35Z,90000,False,-43.0,61.0,1,left,K. Towns 7' turnaround Hook (2 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.43,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M11.00S,2023-04-04T23:41:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,89.17542706964521,37.745098039215684,1610612751,0,2,2023-04-04T23:41:53Z,100000,False,-61.0,49.0,1,right,MISS M. Bridges 7' fadeaway bank Shot,[1628969],1610612751.0,BKN,fadeaway bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.87,Missed,,,,,,,,,,,,,,,,,,
11,PT11M09.00S,2023-04-04T23:41:49.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,2,2023-04-04T23:41:53Z,110000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,10.0,2.0,2.0,0.0,,,,,,,,,,,,,,
12,PT11M03.00S,2023-04-04T23:41:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.601182654402102,46.07843137254902,1610612750,0,4,2023-04-04T23:41:59Z,120000,False,20.0,0.0,1,left,R. Gobert Layup (2 PTS) (K. Towns 1 AST),"[203497, 1626157]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,
14,PT10M52.00S,2023-04-04T23:42:06.7Z,1,REGULAR,3pt,Jump Shot,[],1627827,73.01248357424441,12.254901960784313,1610612751,3,4,2023-04-04T23:42:11Z,140000,False,-189.0,201.0,1,right,D. Finney-Smith 27' 3PT  (3 PTS) (S. Dinwiddie 1 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,27.58,Made,,,,,3.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
16,PT10M39.00S,2023-04-04T23:42:22.9Z,1,REGULAR,foul,personal,[],1627827,,,1610612750,3,4,2023-04-04T23:42:32Z,160000,False,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 1626157]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201246.0,1.0,0.0,Towns,1626157.0,,,,,
18,PT10M34.00S,2023-04-04T23:42:46.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,26.888961892247043,19.11764705882353,1610612750,3,4,2023-04-04T23:43:21Z,180000,False,154.0,200.0,1,left,MISS K. Towns 25' pullup 3PT,[1626157],1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.29,Missed,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2023-04-04T23:42:49.0Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612750,3,4,2023-04-04T23:42:52Z,190000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,18.0,3.0,2.0,1.0,,,,,,,,,,,,,,
20,PT10M29.00S,2023-04-04T23:42:51.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,7.835085413929041,3.431372549019608,1610612750,3,7,2023-04-04T23:43:52Z,200000,False,233.0,21.0,1,left,M. Conley 3PT pullup (3 PTS) (K. Towns 2 AST),"[201144, 1626157]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,23.38,Made,,,,,3.0,K. Towns,1626157.0,2.0,,,,,,,,,,
22,PT10M17.00S,2023-04-04T23:43:03.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.64323258869908,49.50980392156863,1610612751,5,7,2023-04-04T23:43:08Z,220000,False,-2.0,7.0,1,right,N. Claxton alley-oop DUNK (2 PTS) (S. Dinwiddie 2 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
24,PT10M06.00S,2023-04-04T23:43:13.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,12.171484888304862,57.84313725490197,1610612750,5,7,2023-04-04T23:43:16Z,240000,False,-39.0,62.0,1,left,MISS A. Edwards 7' driving floating Shot - blocked,"[1630162, 1629651]",1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
25,PT10M06.00S,2023-04-04T23:43:13.6Z,1,REGULAR,block,,[],1629651,,,1610612750,5,7,2023-04-04T23:43:15Z,250000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M05.00S,2023-04-04T23:43:14.6Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,5,7,2023-04-04T23:43:16Z,260000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT10M01.00S,2023-04-04T23:43:19.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,74.72076215505913,85.5392156862745,1610612751,8,7,2023-04-04T23:43:26Z,270000,False,178.0,185.0,1,right,C. Johnson 25' 3PT running pullup (3 PTS) (M. Bridges 1 AST),"[1629661, 1628969]",1610612751.0,BKN,running pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
29,PT09M40.00S,2023-04-04T23:43:39.9Z,1,REGULAR,3pt,Jump Shot,[],1630183,4.418528252299605,96.32352941176471,1610612750,8,10,2023-04-04T23:43:43Z,290000,False,-232.0,-11.0,1,left,J. McDaniels 3PT  (3 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.19,Made,,,,,3.0,R. Gobert,203497.0,1.0,,,,,,,,,,
31,PT09M21.00S,2023-04-04T23:43:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,90.62089356110381,37.745098039215684,1610612751,8,10,2023-04-04T23:44:02Z,310000,False,-61.0,36.0,1,right,MISS N. Claxton 7' floating Shot,[1629651],1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
32,PT09M19.00S,2023-04-04T23:44:00.8Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,8,10,2023-04-04T23:44:02Z,320000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT09M16.00S,2023-04-04T23:44:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,95.22010512483574,40.68627450980392,1610612751,8,10,2023-04-04T23:44:08Z,330000,False,-47.0,-8.0,1,right,MISS N. Claxton putback Layup,[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
34,PT09M14.00S,2023-04-04T23:44:05.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,8,10,2023-04-04T23:44:08Z,340000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M55.00S,2023-04-04T23:44:27.6Z,1,REGULAR,2pt,Jump Shot,[],1626157,6.652431011826544,70.34313725490196,1610612750,8,10,2023-04-04T23:46:13Z,350000,False,-102.0,10.0,1,left,MISS K. Towns 10' fadeaway bank Shot,[1626157],1610612750.0,MIN,fadeaway bank,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,10.22,Missed,,,,,,,,,,,,,,,,,,
36,PT08M53.00S,2023-04-04T23:44:29.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,8,10,2023-04-04T23:44:53Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Left,,,35.0,,,,,,,,,,,,,,,,,
37,PT08M53.00S,2023-04-04T23:44:35.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,8,10,2023-04-04T23:44:38Z,370000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2534.0,,,,,,,,,
38,PT08M43.00S,2023-04-04T23:44:50.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,66.44218134034165,35.53921568627451,1610612751,8,10,2023-04-04T23:44:55Z,380000,False,-72.0,263.0,1,right,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
39,PT08M40.00S,2023-04-04T23:44:53.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,8,10,2023-04-04T23:44:55Z,390000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,38.0,4.0,3.0,1.0,,,,,,,,,,,,,,
40,PT08M25.00S,2023-04-04T23:45:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,5.732588699080158,59.80392156862745,1610612750,8,10,2023-04-04T23:45:11Z,400000,False,-49.0,1.0,1,left,MISS J. McDaniels driving Layup - blocked,"[1630183, 1629651]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,,
41,PT08M25.00S,2023-04-04T23:45:07.8Z,1,REGULAR,block,,[],1629651,,,1610612750,8,10,2023-04-04T23:45:10Z,410000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M23.00S,2023-04-04T23:45:09.8Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,8,10,2023-04-04T23:45:11Z,420000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M20.00S,2023-04-04T23:45:13.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628969,93.11760840998686,49.50980392156863,1610612751,10,10,2023-04-04T23:45:18Z,430000,False,-2.0,12.0,1,right,M. Bridges running DUNK (2 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,,,,,,
45,PT07M56.00S,2023-04-04T23:45:37.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,7.440867279894875,95.58823529411765,1610612750,10,10,2023-04-04T23:45:40Z,450000,False,-228.0,17.0,1,left,MISS K. Towns 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
46,PT07M53.00S,2023-04-04T23:45:40.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,10,10,2023-04-04T23:45:40Z,460000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,45.0,2.0,1.0,1.0,,,,,,,,,,,,,,
47,PT07M48.00S,2023-04-04T23:45:47.9Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612751,10,10,2023-04-04T23:45:53Z,470000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Johnson 2 FT),"[201144, 1629661]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2534.0,1.0,0.0,Johnson,1629661.0,,,,,
49,PT07M48.00S,2023-04-04T23:46:16.3Z,1,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,11,10,2023-04-04T23:46:16Z,490000,False,,,0,,C. Johnson Free Throw 1 of 2 (4 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
50,PT07M48.00S,2023-04-04T23:46:33.4Z,1,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,12,10,2023-04-04T23:46:33Z,500000,False,,,0,,C. Johnson Free Throw 2 of 2 (5 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
51,PT07M35.00S,2023-04-04T23:46:50.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.338370565045992,49.50980392156863,1610612750,12,12,2023-04-04T23:46:53Z,510000,False,2.0,-2.0,1,left,R. Gobert cutting DUNK (4 PTS) (K. Towns 3 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,4.0,K. Towns,1626157.0,3.0,,,,,,,,,,
53,PT07M22.00S,2023-04-04T23:47:02.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,65.91655716162943,49.01960784313725,1610612751,12,12,2023-04-04T23:47:06Z,530000,False,-5.0,268.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
54,PT07M20.00S,2023-04-04T23:47:05.2Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,12,12,2023-04-04T23:47:05Z,540000,False,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,53.0,3.0,1.0,2.0,,,,,,,,,,,,,,
55,PT07M16.00S,2023-04-04T23:47:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,93.38042049934296,53.18627450980392,1610612751,12,12,2023-04-04T23:47:12Z,550000,False,16.0,10.0,1,right,MISS N. Claxton driving reverse Layup,[1629651],1610612751.0,BKN,driving reverse,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
