actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
48,PT09M07.00S,2023-02-11T23:15:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.062417871222076,51.225490196078425,1610612755,9,6,2023-02-11T23:15:41Z,480000,False,-6.0,89.0,1,left,MISS J. Embiid 8' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,8.93,Missed,,,,,,,,,,,,,,,,,,
49,PT09M03.00S,2023-02-11T23:15:40.9Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,9,6,2023-02-11T23:15:41Z,490000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT08M55.00S,2023-02-11T23:15:49.3Z,1,REGULAR,2pt,Jump Shot,[],1629661,94.43166885676742,31.862745098039213,1610612751,11,6,2023-02-11T23:15:53Z,500000,False,-91.0,0.0,1,right,C. Johnson 9' turnaround Jump Shot (5 PTS),[1629661],1610612751.0,BKN,turnaround,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,9.07,Made,,,,,5.0,,,,,,,,,,,,,
51,PT08M41.00S,2023-02-11T23:16:02.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.463206307490145,45.09803921568628,1610612755,11,6,2023-02-11T23:16:08Z,510000,False,25.0,46.0,1,left,MISS J. Harden floating Shot,[201935],1610612755.0,PHI,floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
52,PT08M39.00S,2023-02-11T23:16:04.4Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,11,6,2023-02-11T23:16:08Z,520000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT08M33.00S,2023-02-11T23:16:10.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,73.01248357424441,15.686274509803921,1610612751,11,6,2023-02-11T23:16:16Z,530000,False,-172.0,201.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
54,PT08M28.00S,2023-02-11T23:16:15.6Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,11,6,2023-02-11T23:16:15Z,540000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT08M26.00S,2023-02-11T23:16:17.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,68.01905387647832,63.23529411764706,1610612751,14,6,2023-02-11T23:16:21Z,550000,False,66.0,248.0,1,right,D. Finney-Smith 25' 3PT pullup (3 PTS),[1627827],1610612751.0,BKN,pullup,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,3.0,,,,,,,,,,,,,
56,PT08M01.00S,2023-02-11T23:16:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,10.726018396846255,56.86274509803921,1610612755,14,6,2023-02-11T23:16:47Z,560000,False,-34.0,48.0,1,left,MISS T. Harris driving floating Shot - blocked,"[202699, 1629651]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,Claxton,1629651.0
57,PT08M01.00S,2023-02-11T23:16:43.2Z,1,REGULAR,block,,[],1629651,,,1610612755,14,6,2023-02-11T23:16:45Z,570000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M57.00S,2023-02-11T23:16:47.2Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,14,6,2023-02-11T23:16:47Z,580000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT07M48.00S,2023-02-11T23:16:56.1Z,1,REGULAR,2pt,Jump Shot,[],203915,84.83902759526939,71.56862745098039,1610612751,14,6,2023-02-11T23:17:19Z,590000,False,108.0,90.0,1,right,MISS S. Dinwiddie 14' driving floating bank Shot,[203915],1610612751.0,BKN,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,14.04,Missed,,,,,,,,,,,,,,,,,,
60,PT07M44.00S,2023-02-11T23:17:00.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,14,6,2023-02-11T23:17:08Z,600000,False,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,
61,PT07M41.00S,2023-02-11T23:17:03.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],200782,7.966491458607096,4.6568627450980395,1610612755,14,6,2023-02-11T23:17:14Z,610000,False,227.0,22.0,1,left,MISS P. Tucker running 3PT,[200782],1610612755.0,PHI,running,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,22.78,Missed,,,,,,,,,,,,,,,,,,
62,PT07M36.00S,2023-02-11T23:17:08.5Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,14,6,2023-02-11T23:17:14Z,620000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,,
63,PT07M31.00S,2023-02-11T23:17:17.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,14,6,2023-02-11T23:17:17Z,630000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M31.00S,2023-02-11T23:17:18.8Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,14,6,2023-02-11T23:19:52Z,640000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M31.00S,2023-02-11T23:17:18.8Z,1,REGULAR,substitution,out,[],1629001,,,1610612751,14,6,2023-02-11T23:19:52Z,650000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M31.00S,2023-02-11T23:17:18.8Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,14,6,2023-02-11T23:19:52Z,660000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M31.00S,2023-02-11T23:17:18.8Z,1,REGULAR,substitution,in,[],1630178,,,1610612751,14,6,2023-02-11T23:19:52Z,670000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M23.00S,2023-02-11T23:20:24.6Z,1,REGULAR,2pt,Jump Shot,[],1628969,86.5473061760841,31.127450980392158,1610612751,14,6,2023-02-11T23:20:29Z,680000,False,-94.0,74.0,1,right,MISS M. Bridges 11' floating Shot,[1628969],1610612751.0,BKN,floating,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,11.99,Missed,,,,,,,,,,,,,,,,,,
69,PT07M18.00S,2023-02-11T23:20:29.6Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,14,6,2023-02-11T23:20:29Z,690000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,
70,PT07M18.00S,2023-02-11T23:20:29.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,16,6,2023-02-11T23:24:45Z,700000,False,0.0,0.0,1,right,D. Sharpe putback Layup (2 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
71,PT06M54.00S,2023-02-11T23:20:53.1Z,1,REGULAR,3pt,Jump Shot,[],201935,32.14520367936925,62.00980392156863,1610612755,16,9,2023-02-11T23:20:58Z,710000,False,-60.0,250.0,1,left,J. Harden 25' 3PT step back (5 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,5.0,,,,,,,,,,,,,
72,PT06M29.00S,2023-02-11T23:21:17.1Z,1,REGULAR,3pt,Jump Shot,[],1630549,94.95729303547962,97.54901960784314,1610612751,16,9,2023-02-11T23:21:23Z,720000,False,238.0,-5.0,1,right,MISS D. Sharpe 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
73,PT06M26.00S,2023-02-11T23:21:20.1Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,16,9,2023-02-11T23:21:23Z,730000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT06M18.00S,2023-02-11T23:21:28.8Z,1,REGULAR,3pt,Jump Shot,[],1630178,29.38567674113009,73.77450980392157,1610612755,16,9,2023-02-11T23:21:34Z,740000,False,-119.0,224.0,1,left,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
75,PT06M15.00S,2023-02-11T23:21:31.8Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,16,9,2023-02-11T23:21:34Z,750000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,,,
76,PT06M05.00S,2023-02-11T23:21:42.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,93.51182654402102,49.50980392156863,1610612751,18,9,2023-02-11T23:26:00Z,760000,False,-2.0,8.0,1,right,D. Sharpe cutting DUNK (4 PTS) (C. Johnson 1 AST),"[1630549, 1629661]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,4.0,,,,,,,,,C. Johnson,1629661.0,1.0,,
78,PT05M41.00S,2023-02-11T23:22:05.6Z,1,REGULAR,2pt,Jump Shot,[],203954,8.360709592641262,19.852941176470587,1610612755,18,11,2023-02-11T23:22:12Z,780000,False,151.0,26.0,1,left,J. Embiid 15' pullup Jump Shot (6 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,15.29,Made,,,,,6.0,,,,,,,,,,,,,
