actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-12-03T00:41:08.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-03T00:41:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-12-03T00:41:10.4Z,1,REGULAR,jumpball,recovered,[],201142,,,1610612751,0,0,2022-12-03T00:41:10Z,40000,False,,,0,,Jump Ball N. Claxton vs. C. Koloko: Tip to K. Durant,"[201142, 1629651, 1631132]",1610612751.0,BKN,startperiod,K. Durant,201142.0,Durant,K. Durant,Claxton,1629651.0,Koloko,1631132.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2022-12-03T00:41:24.0Z,1,REGULAR,3pt,Jump Shot,[],202681,71.43561103810775,20.098039215686274,1610612751,3,0,2022-12-03T00:41:28Z,70000,False,-150.0,216.0,1,right,K. Irving 26' 3PT  (3 PTS) (K. Durant 1 AST),"[202681, 201142]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.27,Made,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2022-12-03T00:41:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.863994743758213,48.28431372549019,1610612761,3,0,2022-12-03T00:41:44Z,90000,False,9.0,3.0,1,left,MISS O. Anunoby cutting Layup,[1628384],1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2022-12-03T00:41:42.2Z,1,REGULAR,rebound,offensive,[],1631132,,,1610612761,3,0,2022-12-03T00:42:26Z,100000,False,,,0,,C. Koloko REBOUND (Off:1 Def:0),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M25.00S,2022-12-03T00:41:42.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631132,5.590000152587891,50.0,1610612761,3,0,2022-12-03T00:42:30Z,110000,False,0.0,0.0,1,left,MISS C. Koloko tip Layup,[1631132],1610612761.0,TOR,tip,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
12,PT11M24.00S,2022-12-03T00:41:43.6Z,1,REGULAR,rebound,offensive,[],1631132,,,1610612761,3,0,2022-12-03T00:42:16Z,120000,False,,,0,,C. Koloko REBOUND (Off:2 Def:0),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,11.0,2.0,0.0,2.0,,,,,,,,,,
13,PT11M20.00S,2022-12-03T00:41:47.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627783,32.276609724047304,49.26470588235294,1610612761,3,3,2022-12-03T00:41:52Z,130000,False,4.0,251.0,1,left,P. Siakam 25' 3PT  (3 PTS) (F. VanVleet 1 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,25.09,Made,3.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
15,PT10M57.00S,2022-12-03T00:42:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.23324572930355,41.42156862745098,1610612751,5,3,2022-12-03T00:42:19Z,150000,False,-43.0,86.0,1,right,K. Durant 9' fadeaway Jump Shot (2 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,9.64,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2022-12-03T00:42:23.5Z,1,REGULAR,foul,personal,[],202681,,,1610612761,5,3,2022-12-03T00:42:31Z,160000,False,,,0,,K. Irving personal FOUL (1 PF),"[202681, 1627832]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627524.0,1.0,0.0,VanVleet,1627832.0,,,,,
