actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT03M57.00S,2022-11-27T20:25:47.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,20,18,2022-11-27T20:25:47Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,
88,PT03M57.00S,2022-11-27T20:25:48.7Z,1,REGULAR,substitution,out,[],203994,,,1610612751,20,18,2022-11-27T20:25:52Z,880000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M57.00S,2022-11-27T20:25:48.7Z,1,REGULAR,substitution,in,[],1629234,,,1610612751,20,18,2022-11-27T20:25:52Z,890000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M57.00S,2022-11-27T20:26:07.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629651,,,1610612751,21,18,2022-11-27T20:26:07Z,900000,False,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
91,PT03M49.00S,2022-11-27T20:26:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,6.258212877792378,51.9607843137255,1610612757,21,20,2022-11-27T20:28:38Z,910000,False,-10.0,6.0,1,left,T. Watford driving reverse Layup (4 PTS),[1630570],1610612757.0,POR,driving reverse,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,1.17,Made,,,,,4.0,,,,,,,,
92,PT03M28.00S,2022-11-27T20:26:38.1Z,1,REGULAR,2pt,Jump Shot,[],201142,77.21747700394218,48.529411764705884,1610612751,21,20,2022-11-27T20:26:42Z,920000,False,-7.0,162.0,1,right,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,16.19,Missed,,,,,,,,,,,,,
93,PT03M26.00S,2022-11-27T20:26:40.1Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,21,20,2022-11-27T20:26:42Z,930000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,
94,PT03M18.00S,2022-11-27T20:26:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,17.821944809461236,44.85294117647059,1610612757,21,20,2022-11-27T20:26:58Z,940000,False,26.0,115.0,1,left,MISS S. Sharpe 11' turnaround fadeaway Shot,[1631101],1610612757.0,POR,turnaround fadeaway,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.78,Missed,,,,,,,,,,,,,
95,PT03M13.00S,2022-11-27T20:26:54.1Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,21,20,2022-11-27T20:26:58Z,950000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,94.0,2.0,2.0,0.0,,,,,,,,,
96,PT02M58.00S,2022-11-27T20:27:08.6Z,1,REGULAR,3pt,Jump Shot,[],203552,78.26872536136662,90.44117647058823,1610612751,24,20,2022-11-27T20:27:13Z,960000,False,202.0,152.0,1,right,S. Curry 25' 3PT  (6 PTS) (K. Durant 2 AST),"[203552, 201142]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,25.28,Made,,,,,6.0,K. Durant,201142.0,2.0,,,,,
98,PT02M45.00S,2022-11-27T20:27:26.5Z,1,REGULAR,foul,personal,[],1629651,,,1610612757,24,20,2022-11-27T20:27:32Z,980000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1629234]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,2715.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
100,PT02M45.00S,2022-11-27T20:27:39.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,24,20,2022-11-27T20:27:39Z,1000000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,out,[],1626220,,,1610612757,24,20,2022-11-27T20:30:13Z,1010000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,out,[],1629651,,,1610612757,24,20,2022-11-27T20:30:13Z,1020000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,24,20,2022-11-27T20:30:13Z,1030000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,out,[],1628404,,,1610612757,24,20,2022-11-27T20:30:13Z,1040000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,in,[],202681,,,1610612757,24,20,2022-11-27T20:30:13Z,1050000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,in,[],1627732,,,1610612757,24,20,2022-11-27T20:30:13Z,1060000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,in,[],203924,,,1610612757,24,20,2022-11-27T20:30:13Z,1070000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M45.00S,2022-11-27T20:27:40.0Z,1,REGULAR,substitution,in,[],1626159,,,1610612757,24,20,2022-11-27T20:30:13Z,1080000,False,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M39.00S,2022-11-27T20:30:39.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,6.389618922470433,48.529411764705884,1610612757,24,22,2022-11-27T20:30:44Z,1090000,False,7.0,8.0,1,left,D. Eubanks cutting DUNK (2 PTS) (J. Grant 2 AST),"[1629234, 203924]",1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,1.06,Made,,,,,2.0,J. Grant,203924.0,2.0,,,,,
111,PT02M23.00S,2022-11-27T20:30:57.9Z,1,REGULAR,turnover,traveling,[],201142,,,1610612751,24,22,2022-11-27T20:31:03Z,1110000,False,,,0,,K. Durant traveling TURNOVER (1 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,204059.0,,,,,,,,,,,,,,,,,1.0,,
112,PT02M14.00S,2022-11-27T20:31:15.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203924,31.35676741130092,31.862745098039213,1610612757,24,22,2022-11-27T20:31:20Z,1120000,False,91.0,242.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,25.87,Missed,,,,,,,,,,,,,
113,PT02M10.00S,2022-11-27T20:31:19.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,24,22,2022-11-27T20:31:19Z,1130000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,112.0,1.0,0.0,1.0,,,,,,,,,
115,PT01M59.00S,2022-11-27T20:31:51.4Z,1,REGULAR,turnover,bad pass,[],1626159,,,1610612757,24,22,2022-11-27T20:36:19Z,1150000,False,,,0,,J. Winslow bad pass TURNOVER (1 TO),"[1626159, 1627732]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Simmons,1627732.0
116,PT01M59.00S,2022-11-27T20:31:51.4Z,1,REGULAR,steal,,[],1627732,,,1610612751,24,22,2022-11-27T20:32:23Z,1160000,False,,,0,,B. Simmons STEAL (1 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
123,PT01M57.00S,2022-11-27T20:32:07.9Z,1,REGULAR,turnover,lost ball,[],1627732,,,1610612751,24,22,2022-11-27T20:33:22Z,1165000,False,,,0,,B. Simmons lost ball TURNOVER (1 TO),"[1627732, 1629234]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Eubanks,1629234.0
124,PT01M57.00S,2022-11-27T20:32:07.9Z,1,REGULAR,steal,,[],1629234,,,1610612757,24,22,2022-11-27T20:35:12Z,1167500,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT01M46.00S,2022-11-27T20:32:24.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626159,12.171484888304862,48.03921568627451,1610612757,24,22,2022-11-27T20:35:34Z,1170000,False,10.0,62.0,1,left,MISS J. Winslow 6' driving floating Shot,[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.27,Missed,,,,,,,,,,,,,
118,PT01M43.00S,2022-11-27T20:32:27.8Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,24,22,2022-11-27T20:32:27Z,1180000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,
119,PT01M39.00S,2022-11-27T20:32:31.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203552,68.80749014454665,69.11764705882352,1610612751,24,22,2022-11-27T20:35:58Z,1190000,False,96.0,241.0,1,right,MISS S. Curry 25' step back 3PT,[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,25.9,Missed,,,,,,,,,,,,,
120,PT01M35.00S,2022-11-27T20:32:35.6Z,1,REGULAR,rebound,offensive,[],202681,,,1610612751,24,22,2022-11-27T20:35:58Z,1200000,False,,,0,,K. Irving REBOUND (Off:1 Def:0),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,119.0,1.0,0.0,1.0,,,,,,,,,
121,PT01M32.00S,2022-11-27T20:32:37.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628410,81.68528252299606,58.57843137254902,1610612751,26,22,2022-11-27T20:32:58Z,1210000,False,43.0,120.0,1,right,E. Sumner 12' Jump Shot (2 PTS) (K. Irving 1 AST),"[1628410, 202681]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.72,Made,,,,,2.0,K. Irving,202681.0,1.0,,,,,
125,PT01M10.00S,2022-11-27T20:32:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,7.703679369250986,57.59803921568627,1610612757,26,22,2022-11-27T20:33:04Z,1230000,False,-38.0,20.0,1,left,MISS T. Watford turnaround Shot,[1630570],1610612757.0,POR,turnaround,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,4.29,Missed,,,,,,,,,,,,,
126,PT01M08.00S,2022-11-27T20:33:01.6Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,26,22,2022-11-27T20:33:04Z,1240000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,125.0,4.0,3.0,1.0,,,,,,,,,
127,PT01M05.00S,2022-11-27T20:33:05.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,80.23981603153744,91.91176470588235,1610612751,26,22,2022-11-27T20:37:42Z,1250000,False,210.0,133.0,1,right,MISS K. Durant 24' running 3PT,[201142],1610612751.0,BKN,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,24.83,Missed,,,,,,,,,,,,,
128,PT01M01.00S,2022-11-27T20:33:09.9Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,26,22,2022-11-27T20:33:11Z,1260000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,,
129,PT00M55.70S,2022-11-27T20:33:15.0Z,1,REGULAR,3pt,Jump Shot,[],1631101,26.49474375821288,19.11764705882353,1610612757,26,22,2022-11-27T20:33:22Z,1270000,False,154.0,197.0,1,left,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,25.0,Missed,,,,,,,,,,,,,
130,PT00M52.70S,2022-11-27T20:33:18.0Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,26,22,2022-11-27T20:33:22Z,1280000,False,,,0,,B. Simmons REBOUND (Off:1 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,129.0,5.0,4.0,1.0,,,,,,,,,
131,PT00M46.50S,2022-11-27T20:33:24.7Z,1,REGULAR,3pt,Jump Shot,[],203552,68.54467805519053,69.6078431372549,1610612751,29,22,2022-11-27T20:33:28Z,1290000,False,98.0,243.0,1,right,S. Curry 26' 3PT  (9 PTS) (K. Irving 2 AST),"[203552, 202681]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,26.22,Made,,,,,9.0,K. Irving,202681.0,2.0,,,,,
133,PT00M32.00S,2022-11-27T20:33:44.1Z,1,REGULAR,2pt,Jump Shot,[],203924,7.467559132720098,33.555453431372555,1610612757,29,24,2022-11-27T20:38:40Z,1310000,False,82.0,18.0,1,left,J. Grant 8' driving floating Jump Shot (5 PTS),[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,,,8.41,Made,,,,,5.0,,,,,,,,
134,PT00M24.90S,2022-11-27T20:33:59.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,29,24,2022-11-27T20:33:59Z,1320000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M24.90S,2022-11-27T20:34:00.7Z,1,REGULAR,substitution,out,[],1628410,,,1610612751,29,24,2022-11-27T20:35:37Z,1330000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M24.90S,2022-11-27T20:34:00.7Z,1,REGULAR,substitution,out,[],1626159,,,1610612751,29,24,2022-11-27T20:35:37Z,1340000,False,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M24.90S,2022-11-27T20:34:00.7Z,1,REGULAR,substitution,in,[],203925,,,1610612751,29,24,2022-11-27T20:35:37Z,1350000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M24.90S,2022-11-27T20:34:00.7Z,1,REGULAR,substitution,in,[],1629014,,,1610612751,29,24,2022-11-27T20:35:37Z,1360000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M17.60S,2022-11-27T20:35:42.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,81.94809461235218,59.55882352941176,1610612751,31,24,2022-11-27T20:35:56Z,1370000,False,48.0,117.0,1,right,K. Irving 12' pullup Jump Shot (2 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.66,Made,,,,,2.0,,,,,,,,
140,PT00M04.20S,2022-11-27T20:35:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.440867279894875,53.18627450980392,1610612757,31,24,2022-11-27T20:36:03Z,1380000,False,-16.0,17.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,2.36,Missed,,,,,,,,,,,,,
141,PT00M02.30S,2022-11-27T20:36:01.6Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,31,24,2022-11-27T20:36:01Z,1390000,False,,,0,,K. Irving REBOUND (Off:1 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,,140.0,2.0,1.0,1.0,,,,,,,,,
142,PT00M00.00S,2022-11-27T20:36:06.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202681,72.22404730617609,23.03921568627451,1610612751,31,24,2022-11-27T20:39:42Z,1400000,False,-135.0,209.0,1,right,MISS K. Irving 24' running pullup 3PT,[202681],1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,,,24.84,Missed,,,,,,,,,,,,,
143,PT00M00.00S,2022-11-27T20:36:06.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,31,24,2022-11-27T20:36:23Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,142.0,,,,,,,,,,,,
144,PT00M00.00S,2022-11-27T20:36:14.7Z,1,REGULAR,period,end,[],0,,,1610612751,31,24,2022-11-27T20:36:14Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,31,24,2022-11-27T20:38:29Z,1430000,False,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612751,31,24,2022-11-27T20:38:29Z,1440000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612751,31,24,2022-11-27T20:38:29Z,1450000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,out,['startperiod'],1629014,,,1610612751,31,24,2022-11-27T20:38:29Z,1460000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,in,['startperiod'],1626220,,,1610612751,31,24,2022-11-27T20:38:29Z,1470000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,in,['startperiod'],1629642,,,1610612751,31,24,2022-11-27T20:38:29Z,1480000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,in,['startperiod'],1626159,,,1610612751,31,24,2022-11-27T20:38:29Z,1490000,False,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-11-27T20:36:28.7Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612751,31,24,2022-11-27T20:38:29Z,1500000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-11-27T20:38:42.3Z,2,REGULAR,period,start,[],0,,,1610612751,31,24,2022-11-27T20:38:42Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M46.00S,2022-11-27T20:38:55.9Z,2,REGULAR,3pt,Jump Shot,[],203925,66.3107752956636,46.32352941176471,1610612751,31,24,2022-11-27T20:39:00Z,1520000,False,-18.0,264.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,,,26.48,Missed,,,,,,,,,,,,,
156,PT11M42.00S,2022-11-27T20:38:59.9Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,31,24,2022-11-27T20:39:00Z,1530000,False,,,0,,J. Winslow REBOUND (Off:1 Def:3),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Center,,,,,,,,155.0,4.0,3.0,1.0,,,,,,,,,
157,PT11M29.00S,2022-11-27T20:39:11.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,11.251642575558476,48.28431372549019,1610612757,31,26,2022-11-27T20:39:33Z,1540000,False,9.0,53.0,1,left,J. Nurkic turnaround Hook (2 PTS) (J. Winslow 2 AST),"[203994, 1626159]",1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.4,Made,,,,,2.0,J. Winslow,1626159.0,2.0,,,,,
158,PT11M16.00S,2022-11-27T20:39:25.9Z,2,REGULAR,2pt,Jump Shot,[],202681,75.50919842312747,26.47058823529412,1610612751,31,26,2022-11-27T20:39:35Z,1550000,False,-118.0,178.0,1,right,MISS K. Irving 21' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,21.31,Missed,,,,,,,,,,,,,
159,PT11M16.00S,2022-11-27T20:39:25.9Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,31,26,2022-11-27T20:39:35Z,1560000,False,,,0,,J. Winslow REBOUND (Off:1 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,16-24 Left Center,,,,,,,,158.0,5.0,4.0,1.0,,,,,,,,,
161,PT10M52.00S,2022-11-27T20:39:49.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,14.273981603153747,38.72549019607843,1610612757,31,26,2022-11-27T20:39:55Z,1570000,False,56.0,82.0,1,left,MISS J. Nurkic 9' turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.93,Missed,,,,,,,,,,,,,
162,PT10M48.00S,2022-11-27T20:39:53.2Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,31,26,2022-11-27T20:39:55Z,1580000,False,,,0,,B. Simmons REBOUND (Off:1 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,161.0,6.0,5.0,1.0,,,,,,,,,
163,PT10M34.00S,2022-11-27T20:40:06.6Z,2,REGULAR,2pt,Jump Shot,[],203552,80.6340341655716,20.588235294117645,1610612751,31,26,2022-11-27T20:40:10Z,1590000,False,-147.0,130.0,1,right,MISS S. Curry 19' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,19.6,Missed,,,,,,,,,,,,,
164,PT10M31.00S,2022-11-27T20:40:09.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,31,26,2022-11-27T20:40:10Z,1600000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,163.0,2.0,2.0,0.0,,,,,,,,,
165,PT10M18.00S,2022-11-27T20:40:24.0Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,31,26,2022-11-27T20:40:27Z,1610000,False,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 203552]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,Curry,203552.0
166,PT10M18.00S,2022-11-27T20:40:24.0Z,2,REGULAR,steal,,[],203552,,,1610612751,31,26,2022-11-27T20:40:25Z,1620000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
167,PT10M12.00S,2022-11-27T20:40:30.1Z,2,REGULAR,turnover,bad pass,[],203552,,,1610612751,31,26,2022-11-27T20:40:34Z,1630000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1629642]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Little,1629642.0
168,PT10M12.00S,2022-11-27T20:40:30.1Z,2,REGULAR,steal,,[],1629642,,,1610612757,31,26,2022-11-27T20:40:34Z,1640000,False,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
