actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
86,PT04M11.00S,2022-12-24T00:54:30.8Z,1,REGULAR,violation,kicked ball,[],1629651,,,1610612749,20,15,2022-12-24T00:55:06Z,860000,False,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,
87,PT04M11.00S,2022-12-24T00:54:36.2Z,1,REGULAR,substitution,out,[],202681,,,1610612749,20,15,2022-12-24T00:54:42Z,870000,False,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M11.00S,2022-12-24T00:54:36.2Z,1,REGULAR,substitution,in,[],1628410,,,1610612749,20,15,2022-12-24T00:54:42Z,880000,False,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M04.00S,2022-12-24T00:54:55.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,91.93495400788436,43.872549019607845,1610612749,20,15,2022-12-24T00:55:11Z,890000,False,-31.0,23.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
90,PT04M00.00S,2022-12-24T00:54:59.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,20,15,2022-12-24T00:54:59Z,900000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT03M59.00S,2022-12-24T00:55:01.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,31.488173455978973,33.33333333333333,1610612751,23,15,2022-12-24T00:55:16Z,910000,False,83.0,243.0,1,left,K. Durant 25' 3PT running pullup (6 PTS),[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.74,Made,,,,,,,,6.0,,,,,,,,,,
92,PT03M57.00S,2022-12-24T00:55:07.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,23,15,2022-12-24T00:55:07Z,920000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M43.00S,2022-12-24T00:56:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,87.99277266754271,47.549019607843135,1610612749,23,15,2022-12-24T00:59:44Z,925000,False,-12.0,60.0,1,right,MISS G. Allen 6' driving Layup - blocked,"[1628960, 1628410]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,Sumner,1628410.0
110,PT03M43.00S,2022-12-24T00:56:39.8Z,1,REGULAR,block,,[],1628410,,,1610612749,23,15,2022-12-24T00:59:44Z,927500,False,,,0,,E. Sumner BLOCK (1 BLK),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT03M43.00S,2022-12-24T00:56:39.8Z,1,REGULAR,rebound,defensive,[],1628410,,,1610612751,23,15,2022-12-24T01:02:11Z,928750,False,,,0,,E. Sumner REBOUND (Off:0 Def:1),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT03M39.00S,2022-12-24T00:58:17.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628410,5.995400788436268,46.568627450980394,1610612751,23,15,2022-12-24T00:59:50Z,950000,False,17.0,4.0,1,left,MISS E. Sumner running Layup,[1628410],1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
96,PT03M36.00S,2022-12-24T00:58:20.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,23,15,2022-12-24T00:58:25Z,960000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT03M21.00S,2022-12-24T00:58:43.4Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,23,15,2022-12-24T00:58:48Z,1010000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M21.00S,2022-12-24T00:58:43.4Z,1,REGULAR,substitution,in,[],1630699,,,1610612749,23,15,2022-12-24T00:58:48Z,1020000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M16.00S,2022-12-24T00:59:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,89.56964520367937,54.41176470588235,1610612749,23,17,2022-12-24T01:04:53Z,1030000,False,22.0,46.0,1,right,B. Lopez floating Jump Shot (6 PTS) (J. Ingles 1 AST),"[201572, 204060]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,,,,,,,,6.0,,,,,,J. Ingles,204060.0,1.0,,
105,PT03M03.00S,2022-12-24T00:59:16.5Z,1,REGULAR,2pt,Jump Shot,[],201142,16.507884362680684,23.03921568627451,1610612751,25,17,2022-12-24T00:59:21Z,1050000,False,135.0,103.0,1,left,K. Durant 16' pullup Jump Shot (8 PTS) (N. Claxton 2 AST),"[201142, 1629651]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,16.95,Made,,,,,,,,8.0,,,,,,N. Claxton,1629651.0,2.0,,
107,PT02M45.00S,2022-12-24T00:59:34.2Z,1,REGULAR,2pt,Jump Shot,[],201572,73.80091984231275,51.470588235294116,1610612749,25,17,2022-12-24T00:59:53Z,1070000,False,7.0,194.0,1,right,MISS B. Lopez 19' Jump Shot,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Center,19.39,Missed,,,,,,,,,,,,,,,,,,
108,PT02M41.00S,2022-12-24T00:59:38.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,25,17,2022-12-24T00:59:38Z,1080000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT02M36.00S,2022-12-24T00:59:46.2Z,1,REGULAR,foul,personal,['2freethrow'],1630699,,,1610612751,25,17,2022-12-24T00:59:56Z,1090000,False,,,0,,M. Beauchamp shooting personal FOUL (1 PF) (Sumner 2 FT),"[1630699, 1628410]",1610612749.0,MIL,shooting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,1.0,0.0,Sumner,1628410.0,,,,,
114,PT02M36.00S,2022-12-24T01:00:11.9Z,1,REGULAR,freethrow,1 of 2,[],1628410,,,1610612751,26,17,2022-12-24T01:00:11Z,1110000,False,,,0,,E. Sumner Free Throw 1 of 2 (1 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
115,PT02M36.00S,2022-12-24T01:00:12.6Z,1,REGULAR,substitution,out,[],1626220,,,1610612751,26,17,2022-12-24T01:00:19Z,1120000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M36.00S,2022-12-24T01:00:12.6Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,26,17,2022-12-24T01:00:19Z,1130000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M36.00S,2022-12-24T01:00:12.6Z,1,REGULAR,substitution,in,[],203933,,,1610612751,26,17,2022-12-24T01:00:19Z,1140000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M36.00S,2022-12-24T01:00:12.6Z,1,REGULAR,substitution,in,[],1629139,,,1610612751,26,17,2022-12-24T01:00:19Z,1150000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M36.00S,2022-12-24T01:00:32.1Z,1,REGULAR,freethrow,2 of 2,[],1628410,,,1610612751,27,17,2022-12-24T01:00:32Z,1160000,False,,,0,,E. Sumner Free Throw 2 of 2 (2 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
120,PT02M26.00S,2022-12-24T01:00:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.46057818659659,45.34313725490196,1610612749,27,19,2022-12-24T01:00:56Z,1170000,False,-23.0,18.0,1,right,J. Holiday driving Layup (2 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,2.0,,,,,,,,,,
121,PT02M26.00S,2022-12-24T01:00:47.6Z,1,REGULAR,foul,personal,['1freethrow'],1629139,,,1610612749,27,19,2022-12-24T01:00:55Z,1180000,False,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Holiday 1 FT),"[1629139, 201950]",1610612751.0,BKN,shooting,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2003.0,1.0,0.0,Holiday,201950.0,,,,,
123,PT02M26.00S,2022-12-24T01:01:05.9Z,1,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,27,20,2022-12-24T01:01:05Z,1200000,False,,,0,,J. Holiday Free Throw 1 of 1 (3 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
124,PT02M15.00S,2022-12-24T01:01:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,16.376478318002626,59.55882352941176,1610612751,29,20,2022-12-24T01:01:23Z,1210000,False,-48.0,101.0,1,left,K. Durant 11' pullup Jump Shot (10 PTS) (T. Warren 1 AST),"[201142, 203933]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,11.21,Made,,,,,,,,10.0,,,,,,T. Warren,203933.0,1.0,,
126,PT02M05.00S,2022-12-24T01:01:30.6Z,1,REGULAR,foul,personal,['2freethrow'],203933,,,1610612749,29,20,2022-12-24T01:01:44Z,1230000,False,,,0,,T. Warren shooting personal FOUL (1 PF) (Holiday 2 FT),"[203933, 201950]",1610612751.0,BKN,shooting,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201245.0,1.0,0.0,Holiday,201950.0,,,,,
128,PT02M05.00S,2022-12-24T01:01:58.0Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,29,21,2022-12-24T01:02:18Z,1250000,False,,,0,,J. Holiday Free Throw 1 of 2 (4 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
129,PT02M05.00S,2022-12-24T01:01:58.0Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,29,21,2022-12-24T01:02:18Z,1260000,False,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT02M03.00S,2022-12-24T01:02:00.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,29,21,2022-12-24T01:02:18Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,
132,PT01M58.00S,2022-12-24T01:02:34.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],204060,90.22667542706965,2.696078431372549,1610612749,29,21,2022-12-24T01:02:38Z,1290000,False,-237.0,39.0,1,right,MISS J. Ingles 3PT,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Left Corner 3,24+ Left,23.98,Missed,,,,,,,,,,,,,,,,,,
133,PT01M56.00S,2022-12-24T01:02:36.6Z,1,REGULAR,rebound,defensive,[],203933,,,1610612751,29,21,2022-12-24T01:02:38Z,1300000,False,,,0,,T. Warren REBOUND (Off:0 Def:1),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT01M42.00S,2022-12-24T01:02:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628410,7.5722733245729295,58.08823529411765,1610612751,31,21,2022-12-24T01:02:54Z,1310000,False,-40.0,19.0,1,left,E. Sumner driving Layup (4 PTS),[1628410],1610612751.0,BKN,driving,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,4.0,,,,,,,,,,
136,PT01M33.00S,2022-12-24T01:02:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,93.64323258869908,52.450980392156865,1610612749,31,23,2022-12-24T01:03:03Z,1330000,False,12.0,7.0,1,right,B. Lopez alley-oop Layup (8 PTS) (J. Holiday 3 AST),"[201572, 201950]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,,8.0,,,,,,J. Holiday,201950.0,3.0,,
138,PT01M15.00S,2022-12-24T01:03:17.6Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612751,31,23,2022-12-24T01:03:26Z,1350000,False,,,0,,K. Durant lost ball TURNOVER (2 TO),"[201142, 201950]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,Holiday,201950.0,,,,,,,,,,,
139,PT01M15.00S,2022-12-24T01:03:17.6Z,1,REGULAR,steal,,[],201950,,,1610612749,31,23,2022-12-24T01:03:19Z,1360000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
140,PT01M11.00S,2022-12-24T01:03:21.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201950,72.48685939553219,18.872549019607842,1610612749,31,26,2022-12-24T01:03:30Z,1370000,False,-156.0,206.0,1,right,J. Holiday 25' 3PT running pullup (7 PTS),[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,,,,7.0,,,,,,,,,,
141,PT00M56.10S,2022-12-24T01:03:36.6Z,1,REGULAR,2pt,Jump Shot,[],203933,6.783837056504599,16.42156862745098,1610612751,31,26,2022-12-24T01:49:26Z,1380000,False,168.0,11.0,1,left,MISS T. Warren 16' driving floating Shot,[203933],1610612751.0,BKN,driving floating,,,Warren,T. Warren,,,,,Mid-Range,16-24 Right,16.83,Missed,,,,,,,,,,,,,,,,,,
142,PT00M54.10S,2022-12-24T01:03:38.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,31,26,2022-12-24T01:03:41Z,1390000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,
143,PT00M47.90S,2022-12-24T01:03:48.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628410,,,1610612749,31,26,2022-12-24T01:03:59Z,1400000,False,,,0,,E. Sumner personal FOUL (1 PF) (Lopez 2 FT),"[1628410, 201572]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627529.0,1.0,0.0,Lopez,201572.0,,,,,
145,PT00M47.90S,2022-12-24T01:04:24.8Z,1,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,31,26,2022-12-24T01:04:24Z,1420000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
146,PT00M47.90S,2022-12-24T01:04:24.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,31,26,2022-12-24T01:04:24Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,
147,PT00M47.90S,2022-12-24T01:04:25.4Z,1,REGULAR,substitution,out,[],1629139,,,1610612749,31,26,2022-12-24T01:04:48Z,1440000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M47.90S,2022-12-24T01:04:25.4Z,1,REGULAR,substitution,out,[],204060,,,1610612749,31,26,2022-12-24T01:04:48Z,1450000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M47.90S,2022-12-24T01:04:25.4Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,31,26,2022-12-24T01:04:48Z,1460000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M47.90S,2022-12-24T01:04:25.4Z,1,REGULAR,substitution,in,[],1627732,,,1610612749,31,26,2022-12-24T01:04:48Z,1470000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M47.90S,2022-12-24T01:04:25.4Z,1,REGULAR,substitution,in,[],203507,,,1610612749,31,26,2022-12-24T01:04:48Z,1480000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M47.90S,2022-12-24T01:04:25.4Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,31,26,2022-12-24T01:04:48Z,1490000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M47.90S,2022-12-24T01:04:51.8Z,1,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,31,27,2022-12-24T01:04:51Z,1500000,False,,,0,,B. Lopez Free Throw 2 of 2 (9 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
154,PT00M35.60S,2022-12-24T01:05:00.1Z,1,REGULAR,3pt,Jump Shot,[],203933,32.933639947437584,48.77450980392157,1610612751,34,27,2022-12-24T01:05:05Z,1510000,False,6.0,257.0,1,left,T. Warren 25' 3PT  (3 PTS) (K. Durant 3 AST),"[203933, 201142]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Center,25.72,Made,,,,,,,,3.0,,,,,,K. Durant,201142.0,3.0,,
156,PT00M30.50S,2022-12-24T01:05:14.1Z,1,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,34,27,2022-12-24T01:05:23Z,1530000,False,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,,2003.0,,,,,,,,,
157,PT00M30.50S,2022-12-24T01:05:18.4Z,1,REGULAR,substitution,out,[],201572,,,1610612751,34,27,2022-12-24T01:05:24Z,1540000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M30.50S,2022-12-24T01:05:18.4Z,1,REGULAR,substitution,in,[],1626171,,,1610612751,34,27,2022-12-24T01:05:24Z,1550000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M12.80S,2022-12-24T01:05:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203933,8.09789750328515,53.67647058823529,1610612751,34,27,2022-12-24T01:07:40Z,1560000,False,-18.0,24.0,1,left,MISS T. Warren driving Layup,[203933],1610612751.0,BKN,driving,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
161,PT00M11.60S,2022-12-24T01:05:47.7Z,1,REGULAR,rebound,offensive,[],203933,,,1610612751,34,27,2022-12-24T01:07:40Z,1580000,False,,,0,,T. Warren REBOUND (Off:1 Def:1),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,
167,PT00M10.80S,2022-12-24T01:05:48.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203933,9.067017082785808,50.88082107843137,1610612751,34,27,2022-12-24T01:08:14Z,1585000,False,-4.0,33.0,1,left,MISS T. Warren tip Layup,[203933],1610612751.0,BKN,tip,,,Warren,T. Warren,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
168,PT00M10.80S,2022-12-24T01:05:48.8Z,1,REGULAR,rebound,offensive,[],1627732,,,1610612751,34,27,2022-12-24T01:08:14Z,1587500,False,,,0,,B. Simmons REBOUND (Off:1 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,,,
162,PT00M10.60S,2022-12-24T01:05:51.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627732,5.590000152587891,50.0,1610612751,36,27,2022-12-24T01:08:14Z,1590000,False,0.0,0.0,1,left,B. Simmons tip DUNK (4 PTS),[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,4.0,,,,,,,,,,
163,PT00M02.90S,2022-12-24T01:05:59.2Z,1,REGULAR,2pt,Jump Shot,[],201950,94.1688567674113,76.47058823529412,1610612749,36,29,2022-12-24T01:06:09Z,1600000,False,132.0,2.0,1,right,J. Holiday 13' fadeaway Jump Shot (9 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,13.24,Made,,,,,,,,9.0,,,,,,,,,,
164,PT00M00.00S,2022-12-24T01:06:06.5Z,1,REGULAR,3pt,Jump Shot,[],1628410,46.33705650459921,18.38235294117647,1610612751,36,29,2022-12-24T01:06:13Z,1610000,False,158.0,383.0,1,left,MISS E. Sumner 41' running 3PT,[1628410],1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Right Center,41.44,Missed,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2022-12-24T01:06:06.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,36,29,2022-12-24T01:06:13Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,164.0,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2022-12-24T01:06:10.2Z,1,REGULAR,period,end,[],0,,,1610612751,36,29,2022-12-24T01:06:10Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,out,['startperiod'],1628410,,,1610612751,36,29,2022-12-24T01:08:33Z,1640000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,36,29,2022-12-24T01:08:33Z,1650000,False,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,out,['startperiod'],1630699,,,1610612751,36,29,2022-12-24T01:08:33Z,1660000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612751,36,29,2022-12-24T01:08:33Z,1670000,False,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,in,['startperiod'],202681,,,1610612751,36,29,2022-12-24T01:08:33Z,1680000,False,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,in,['startperiod'],1629139,,,1610612751,36,29,2022-12-24T01:08:33Z,1690000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,in,['startperiod'],204060,,,1610612751,36,29,2022-12-24T01:08:33Z,1700000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-12-24T01:07:18.1Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612751,36,29,2022-12-24T01:08:33Z,1710000,False,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-12-24T01:08:44.1Z,2,REGULAR,period,start,[],0,,,1610612751,36,29,2022-12-24T01:08:44Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
