actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-02T19:40:33.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-02T19:40:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2023-04-02T19:40:37.8Z,1,REGULAR,jumpball,recovered,[],203915,,,1610612751,0,0,2023-04-02T19:40:37Z,40000,False,,,0,,Jump Ball N. Claxton vs. W. Kessler: Tip to S. Dinwiddie,"[203915, 1629651, 1631117]",1610612751.0,BKN,startperiod,S. Dinwiddie,203915.0,Dinwiddie,S. Dinwiddie,Claxton,1629651.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-04-02T19:40:56.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.995400788436268,51.470588235294116,1610612751,2,0,2023-04-02T19:41:02Z,70000,False,-7.0,4.0,1,left,N. Claxton cutting DUNK (2 PTS) (M. Bridges 1 AST),"[1629651, 1628969]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.84,Made,2.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
9,PT11M09.00S,2023-04-02T19:41:24.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,67.36202365308804,31.127450980392158,1610612762,2,0,2023-04-02T19:42:16Z,90000,False,-94.0,254.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
10,PT11M06.00S,2023-04-02T19:41:27.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,2,0,2023-04-02T19:42:16Z,100000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M00.00S,2023-04-02T19:41:32.8Z,1,REGULAR,2pt,Jump Shot,[],1628969,3.630091984231275,73.77450980392157,1610612751,2,0,2023-04-02T19:41:38Z,110000,False,-119.0,-18.0,1,left,MISS M. Bridges 12' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,12.03,Missed,,,,,,,,,,,,,,,,,,
12,PT10M56.00S,2023-04-02T19:41:36.8Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,2,0,2023-04-02T19:41:38Z,120000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M46.00S,2023-04-02T19:41:45.9Z,1,REGULAR,2pt,Jump Shot,[],1629659,84.44480946123521,31.862745098039213,1610612762,2,0,2023-04-02T19:41:52Z,130000,False,-91.0,94.0,1,right,MISS T. Horton-Tucker 13' turnaround fadeaway Shot,[1629659],1610612762.0,UTA,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,13.04,Missed,,,,,,,,,,,,,,,,,,
14,PT10M43.00S,2023-04-02T19:41:48.9Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,2,0,2023-04-02T19:41:52Z,140000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M29.00S,2023-04-02T19:42:03.8Z,1,REGULAR,2pt,Jump Shot,[],1629651,5.338370565045992,29.65686274509804,1610612751,4,0,2023-04-02T19:43:12Z,150000,False,102.0,-2.0,1,left,N. Claxton 10' floating Jump Shot (4 PTS) (D. Finney-Smith 1 AST),"[1629651, 1627827]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,10.17,Made,4.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,,,
17,PT10M18.00S,2023-04-02T19:42:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,93.9060446780552,49.26470588235294,1610612762,4,2,2023-04-02T19:42:19Z,170000,False,-4.0,5.0,1,right,W. Kessler cutting Layup (2 PTS) (T. Horton-Tucker 1 AST),"[1631117, 1629659]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,,,,,
19,PT10M05.00S,2023-04-02T19:42:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.1268068331143235,45.588235294117645,1610612751,4,2,2023-04-02T19:42:31Z,190000,False,22.0,5.0,1,left,MISS S. Dinwiddie driving finger roll Layup,[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
20,PT10M02.00S,2023-04-02T19:42:30.6Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,4,2,2023-04-02T19:42:31Z,200000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,
21,PT09M58.00S,2023-04-02T19:42:34.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630534,94.1688567674113,3.6764705882352944,1610612762,4,2,2023-04-02T19:42:41Z,210000,False,-232.0,2.0,1,right,MISS O. Agbaji running 3PT,[1630534],1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
22,PT09M55.00S,2023-04-02T19:42:37.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,2,2023-04-02T19:42:41Z,220000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M48.00S,2023-04-02T19:42:45.6Z,1,REGULAR,2pt,Jump Shot,[],1628969,16.90210249671485,66.91176470588235,1610612751,6,2,2023-04-02T19:44:31Z,230000,False,-85.0,106.0,1,left,M. Bridges 13' fadeaway Jump Shot (2 PTS) (S. Dinwiddie 1 AST),"[1628969, 203915]",1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,13.59,Made,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
