actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
86,PT04M25.00S,2023-02-16T00:54:29.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628997,,,1610612748,18,16,2023-02-16T00:55:03Z,860000,False,,,0,,MISS C. Martin Free Throw 1 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
87,PT04M25.00S,2023-02-16T00:54:29.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,18,16,2023-02-16T00:55:03Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,
88,PT04M25.00S,2023-02-16T00:54:29.9Z,1,REGULAR,substitution,out,[],1629661,,,1610612748,18,16,2023-02-16T00:54:47Z,880000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M25.00S,2023-02-16T00:54:29.9Z,1,REGULAR,substitution,out,[],203915,,,1610612748,18,16,2023-02-16T00:54:47Z,890000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2023-02-16T00:54:29.9Z,1,REGULAR,substitution,out,[],1629622,,,1610612748,18,16,2023-02-16T00:54:47Z,900000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2023-02-16T00:54:29.9Z,1,REGULAR,substitution,in,[],203552,,,1610612748,18,16,2023-02-16T00:54:47Z,910000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M25.00S,2023-02-16T00:54:29.9Z,1,REGULAR,substitution,in,[],1626220,,,1610612748,18,16,2023-02-16T00:54:47Z,920000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M25.00S,2023-02-16T00:54:29.9Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,18,16,2023-02-16T00:54:47Z,930000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2023-02-16T00:54:29.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628997,,,1610612748,18,16,2023-02-16T00:55:03Z,940000,False,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT04M18.00S,2023-02-16T00:54:36.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,18,16,2023-02-16T01:00:37Z,950000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT04M03.00S,2023-02-16T00:55:17.4Z,1,REGULAR,3pt,Jump Shot,[],1627827,94.69448094612353,94.85294117647058,1610612751,18,16,2023-02-16T00:55:22Z,960000,False,224.0,-3.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
97,PT04M00.00S,2023-02-16T00:55:20.4Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,18,16,2023-02-16T00:55:22Z,970000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT03M51.00S,2023-02-16T00:55:30.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,21.76412614980289,11.519607843137255,1610612748,18,19,2023-02-16T00:55:34Z,980000,False,192.0,152.0,1,left,G. Vincent 24' 3PT  (6 PTS) (C. Martin 1 AST),"[1629216, 1628997]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,24.53,Made,,,,,6.0,,,,,,C. Martin,1628997.0,1.0,,,,,
100,PT03M36.00S,2023-02-16T00:55:44.3Z,1,REGULAR,3pt,Jump Shot,[],1626220,71.43561103810775,22.058823529411764,1610612751,18,19,2023-02-16T00:55:50Z,1000000,False,-140.0,216.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
101,PT03M32.00S,2023-02-16T00:55:47.8Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,18,19,2023-02-16T00:55:47Z,1010000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,100.0,2.0,1.0,1.0,,,,,,,,,,,,,,
102,PT03M31.00S,2023-02-16T00:55:49.9Z,1,REGULAR,turnover,bad pass,[],1627827,,,1610612751,18,19,2023-02-16T00:55:53Z,1020000,False,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1629130]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Robinson,1629130.0
103,PT03M31.00S,2023-02-16T00:55:49.9Z,1,REGULAR,steal,,[],1629130,,,1610612748,18,19,2023-02-16T00:55:51Z,1030000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
104,PT03M19.00S,2023-02-16T00:56:02.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,27.54599211563732,21.813725490196077,1610612748,18,19,2023-02-16T00:56:06Z,1040000,False,141.0,206.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
105,PT03M16.00S,2023-02-16T00:56:05.1Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,18,19,2023-02-16T00:56:06Z,1050000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT03M12.00S,2023-02-16T00:56:11.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,93.11760840998686,53.18627450980392,1610612751,20,19,2023-02-16T00:56:15Z,1060000,False,16.0,12.0,1,right,M. Bridges running Layup (11 PTS) (B. Simmons 2 AST),"[1628969, 1627732]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,11.0,,,,,,B. Simmons,1627732.0,2.0,,,,,
108,PT03M12.00S,2023-02-16T00:56:13.7Z,1,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612751,20,19,2023-02-16T00:56:37Z,1080000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Bridges 1 FT),"[1629130, 1628969]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,1.0,0.0,Bridges,1628969.0,,,,,,,,
110,PT03M12.00S,2023-02-16T00:56:25.6Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,20,19,2023-02-16T00:56:36Z,1100000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M12.00S,2023-02-16T00:56:25.6Z,1,REGULAR,substitution,out,[],1629216,,,1610612751,20,19,2023-02-16T00:56:36Z,1110000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M12.00S,2023-02-16T00:56:25.6Z,1,REGULAR,substitution,out,[],202710,,,1610612751,20,19,2023-02-16T00:56:36Z,1120000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M12.00S,2023-02-16T00:56:25.6Z,1,REGULAR,substitution,in,[],203925,,,1610612751,20,19,2023-02-16T00:56:36Z,1130000,False,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2023-02-16T00:56:25.6Z,1,REGULAR,substitution,in,[],1631123,,,1610612751,20,19,2023-02-16T00:56:36Z,1140000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612748.0,MIA,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M12.00S,2023-02-16T00:56:25.6Z,1,REGULAR,substitution,in,[],1629312,,,1610612751,20,19,2023-02-16T00:56:36Z,1150000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2023-02-16T00:56:46.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628969,,,1610612751,21,19,2023-02-16T00:56:46Z,1160000,False,,,0,,M. Bridges Free Throw 1 of 1 (12 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
117,PT02M59.00S,2023-02-16T00:57:01.5Z,1,REGULAR,3pt,Jump Shot,[],1629130,24.392247043363994,15.686274509803921,1610612748,21,19,2023-02-16T00:57:05Z,1170000,False,172.0,177.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
118,PT02M55.00S,2023-02-16T00:57:05.5Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612748,21,19,2023-02-16T00:57:05Z,1180000,False,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,117.0,1.0,0.0,1.0,,,,,,,,,,,,,,
119,PT02M53.00S,2023-02-16T00:57:06.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631115,11.908672798948752,42.40196078431372,1610612748,21,19,2023-02-16T00:57:11Z,1190000,False,38.0,59.0,1,left,MISS O. Robinson 7' Hook,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
120,PT02M50.00S,2023-02-16T00:57:09.3Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,21,19,2023-02-16T00:58:45Z,1200000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,119.0,2.0,2.0,0.0,,,,,,,,,,,,,,
121,PT02M42.00S,2023-02-16T00:57:17.8Z,1,REGULAR,3pt,Jump Shot,[],203552,69.33311432325887,68.87254901960785,1610612751,21,19,2023-02-16T00:57:22Z,1210000,False,94.0,236.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
122,PT02M39.00S,2023-02-16T00:57:20.8Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612751,21,19,2023-02-16T00:57:22Z,1220000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,121.0,2.0,1.0,1.0,,,,,,,,,,,,,,
123,PT02M33.00S,2023-02-16T00:57:35.1Z,1,REGULAR,turnover,offensive-kicked-ball,[],203552,,,1610612751,21,19,2023-02-16T00:57:41Z,1230000,False,,,0,,S. Curry offensive-kicked-ball TURNOVER (1 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,,
124,PT02M33.00S,2023-02-16T00:57:40.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,21,19,2023-02-16T00:57:40Z,1240000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M33.00S,2023-02-16T00:57:41.0Z,1,REGULAR,substitution,out,[],1628997,,,1610612748,21,19,2023-02-16T01:00:03Z,1260000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2023-02-16T00:57:41.0Z,1,REGULAR,substitution,out,[],1631115,,,1610612748,21,19,2023-02-16T01:00:03Z,1270000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M33.00S,2023-02-16T00:57:41.0Z,1,REGULAR,substitution,in,[],203915,,,1610612748,21,19,2023-02-16T01:00:03Z,1280000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M33.00S,2023-02-16T00:57:41.0Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,21,19,2023-02-16T01:00:03Z,1290000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M33.00S,2023-02-16T00:57:41.0Z,1,REGULAR,substitution,in,[],1629622,,,1610612748,21,19,2023-02-16T01:00:03Z,1300000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M33.00S,2023-02-16T00:57:41.0Z,1,REGULAR,substitution,out,[],1628969,,,1610612748,21,19,2023-02-16T01:00:15Z,1310000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M24.00S,2023-02-16T01:00:36.5Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612748,21,19,2023-02-16T01:00:43Z,1320000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Highsmith 2 FT),"[1626220, 1629312]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,1162.0,1.0,0.0,Highsmith,1629312.0,,,,,,,,
134,PT02M24.00S,2023-02-16T01:01:01.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629312,,,1610612748,21,20,2023-02-16T01:01:01Z,1340000,False,,,0,,H. Highsmith Free Throw 1 of 2 (1 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
135,PT02M24.00S,2023-02-16T01:01:14.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629312,,,1610612748,21,21,2023-02-16T01:01:14Z,1350000,False,,,0,,H. Highsmith Free Throw 2 of 2 (2 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
136,PT02M09.00S,2023-02-16T01:01:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203925,94.03745072273325,48.28431372549019,1610612751,23,21,2023-02-16T01:01:55Z,1360000,False,-9.0,4.0,1,right,J. Harris reverse Layup (2 PTS) (S. Dinwiddie 2 AST),"[203925, 203915]",1610612751.0,BKN,reverse,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,2.0,,,,,,S. Dinwiddie,203915.0,2.0,,,,,
138,PT01M55.00S,2023-02-16T01:01:48.9Z,1,REGULAR,foul,personal,['2freethrow'],203925,,,1610612748,23,21,2023-02-16T01:01:54Z,1380000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Adebayo 2 FT),"[203925, 1628389]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1162.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
140,PT01M55.00S,2023-02-16T01:02:14.6Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,23,22,2023-02-16T01:02:14Z,1400000,False,,,0,,B. Adebayo Free Throw 1 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
141,PT01M55.00S,2023-02-16T01:02:32.8Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,23,23,2023-02-16T01:02:32Z,1410000,False,,,0,,B. Adebayo Free Throw 2 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
142,PT01M36.00S,2023-02-16T01:02:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203552,92.85479632063075,57.59803921568627,1610612751,23,23,2023-02-16T01:02:59Z,1420000,False,38.0,15.0,1,right,MISS S. Curry driving Layup,[203552],1610612751.0,BKN,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
143,PT01M32.00S,2023-02-16T01:02:57.8Z,1,REGULAR,rebound,defensive,[],1631123,,,1610612748,23,23,2023-02-16T01:02:57Z,1430000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:1),[1631123],1610612748.0,MIA,,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT01M22.00S,2023-02-16T01:03:17.1Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,23,23,2023-02-16T01:03:22Z,1440000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,1162.0,,,,,,,,,,1.0,,
145,PT01M14.00S,2023-02-16T01:03:31.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203925,71.04139290407359,78.67647058823529,1610612751,23,23,2023-02-16T01:03:36Z,1450000,False,143.0,220.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
146,PT01M10.00S,2023-02-16T01:03:35.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,23,23,2023-02-16T01:03:36Z,1460000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,145.0,4.0,3.0,1.0,,,,,,,,,,,,,,
147,PT01M00.00S,2023-02-16T01:03:47.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612748,23,23,2023-02-16T01:03:57Z,1470000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Strus 2 FT),"[1626220, 1629622]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,1204.0,2.0,0.0,Strus,1629622.0,,,,,,,,
149,PT01M00.00S,2023-02-16T01:04:09.2Z,1,REGULAR,freethrow,1 of 2,[],1629622,,,1610612748,23,24,2023-02-16T01:04:09Z,1490000,False,,,0,,M. Strus Free Throw 1 of 2 (6 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
150,PT01M00.00S,2023-02-16T01:04:23.3Z,1,REGULAR,freethrow,2 of 2,[],1629622,,,1610612748,23,25,2023-02-16T01:04:23Z,1500000,False,,,0,,M. Strus Free Throw 2 of 2 (7 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
151,PT00M40.50S,2023-02-16T01:04:51.9Z,1,REGULAR,foul,offensive,['inpenalty'],1627732,,,1610612751,23,25,2023-02-16T01:05:11Z,1510000,False,,,0,,B. Simmons offensive FOUL (2 PF),"[1627732, 1629312]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left,,,,,,,,201245.0,2.0,0.0,Highsmith,1629312.0,,,,,,,,
153,PT00M40.50S,2023-02-16T01:04:51.9Z,1,REGULAR,turnover,offensive foul,[],1627732,,,1610612751,23,25,2023-02-16T01:05:11Z,1530000,False,,,0,,B. Simmons offensive foul TURNOVER (1 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left,,,,,,,,201245.0,,,,,,,,,,1.0,,
154,PT00M29.60S,2023-02-16T01:05:17.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,32.933639947437584,48.77450980392157,1610612748,23,25,2023-02-16T01:05:22Z,1540000,False,6.0,257.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
155,PT00M25.10S,2023-02-16T01:05:21.8Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,23,25,2023-02-16T01:05:22Z,1550000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,,
156,PT00M05.10S,2023-02-16T01:05:41.8Z,1,REGULAR,3pt,Jump Shot,[],203915,69.72733245729303,71.81372549019608,1610612751,26,25,2023-02-16T01:05:46Z,1560000,False,109.0,232.0,1,right,S. Dinwiddie 25' 3PT pullup (3 PTS),[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,3.0,,,,,,,,,,,,,
157,PT00M00.50S,2023-02-16T01:05:49.7Z,1,REGULAR,3pt,Jump Shot,[],1629622,31.225361366622867,36.27450980392157,1610612748,26,25,2023-02-16T01:05:59Z,1570000,False,69.0,241.0,1,left,MISS M. Strus 25' running pullup 3PT,[1629622],1610612748.0,MIA,running pullup,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
158,PT00M00.50S,2023-02-16T01:05:49.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,26,25,2023-02-16T01:05:56Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,157.0,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2023-02-16T01:05:53.7Z,1,REGULAR,period,end,[],0,,,1610612748,26,25,2023-02-16T01:05:53Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-16T01:06:01.0Z,2,REGULAR,substitution,out,['startperiod'],1627732,,,1610612748,26,25,2023-02-16T01:08:33Z,1600000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-02-16T01:06:01.0Z,2,REGULAR,substitution,out,['startperiod'],203552,,,1610612748,26,25,2023-02-16T01:08:33Z,1610000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-02-16T01:06:01.0Z,2,REGULAR,substitution,in,['startperiod'],1630560,,,1610612748,26,25,2023-02-16T01:08:33Z,1620000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-02-16T01:06:01.0Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612748,26,25,2023-02-16T01:08:33Z,1630000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-02-16T01:08:33.9Z,2,REGULAR,period,start,[],0,,,1610612751,26,25,2023-02-16T01:08:34Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M41.00S,2023-02-16T01:08:52.6Z,2,REGULAR,3pt,Jump Shot,[],203925,94.30026281208936,3.9215686274509802,1610612751,29,25,2023-02-16T01:08:56Z,1650000,False,-230.0,1.0,1,right,J. Harris 3PT  (5 PTS) (R. O'Neale 1 AST),"[203925, 1626220]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,5.0,,,,,,R. O'Neale,1626220.0,1.0,,,,,
167,PT11M24.00S,2023-02-16T01:09:08.8Z,2,REGULAR,3pt,Jump Shot,[],1629130,31.225361366622867,64.4607843137255,1610612748,29,25,2023-02-16T01:09:13Z,1670000,False,-72.0,241.0,1,left,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
168,PT11M21.00S,2023-02-16T01:09:11.8Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612751,29,25,2023-02-16T01:09:13Z,1680000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT11M10.00S,2023-02-16T01:09:25.9Z,2,REGULAR,foul,offensive,[],1629651,,,1610612751,29,25,2023-02-16T01:09:33Z,1690000,False,,,0,,N. Claxton offensive FOUL (1 PF),"[1629651, 1629130]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,1.0,0.0,Robinson,1629130.0,,,,,,,,
