actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
26,PT09M43.00S,2023-03-23T23:44:14.9Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612739,6,9,2023-03-23T23:44:23Z,260000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1629651, 1628378]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1198.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
28,PT09M43.00S,2023-03-23T23:44:47.0Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,6,10,2023-03-23T23:44:47Z,280000,False,,,0,,D. Mitchell Free Throw 1 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
29,PT09M43.00S,2023-03-23T23:45:10.0Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,6,11,2023-03-23T23:45:10Z,290000,False,,,0,,D. Mitchell Free Throw 2 of 2 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
30,PT09M29.00S,2023-03-23T23:45:28.2Z,1,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612751,6,11,2023-03-23T23:45:37Z,300000,False,,,0,,D. Finney-Smith step out-of-bounds TURNOVER (1 TO),[1627827],1610612751.0,BKN,step,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,201246.0,,,,,,,,,,,,,,,1.0,,,,
31,PT09M18.00S,2023-03-23T23:45:48.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,27.414586070959263,38.72549019607843,1610612739,6,11,2023-03-23T23:45:55Z,310000,False,56.0,205.0,1,left,MISS D. Garland 21' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,Missed,,21.28,,,,,,,,,,,,
32,PT09M11.00S,2023-03-23T23:45:55.8Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,6,11,2023-03-23T23:45:55Z,320000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,
33,PT09M09.00S,2023-03-23T23:45:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,94.1688567674113,47.30392156862745,1610612751,6,11,2023-03-23T23:46:05Z,330000,False,-13.0,2.0,1,right,MISS C. Johnson running reverse Layup,[1629661],1610612751.0,BKN,running reverse,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.37,,,,,,,,,,,,
34,PT09M06.00S,2023-03-23T23:46:00.1Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612751,6,11,2023-03-23T23:46:29Z,340000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,
35,PT09M06.00S,2023-03-23T23:45:59.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627827,94.40999984741211,50.0,1610612751,6,11,2023-03-24T00:50:37Z,350000,False,0.0,0.0,1,right,MISS D. Finney-Smith tip DUNK - blocked,"[1627827, 1630596]",1610612751.0,BKN,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,Mobley,1630596.0,,
39,PT09M06.00S,2023-03-23T23:45:59.8Z,1,REGULAR,block,,[],1630596,,,1610612751,6,11,2023-03-23T23:46:24Z,355000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M06.00S,2023-03-23T23:45:59.8Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612751,6,11,2023-03-23T23:46:24Z,360000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,35.0,1.0,0.0,1.0,,,,,
37,PT09M05.00S,2023-03-23T23:46:03.3Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612751,6,11,2023-03-23T23:46:15Z,370000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Finney-Smith 2 FT),"[1628386, 1627827]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1198.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,
40,PT09M05.00S,2023-03-23T23:46:25.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627827,,,1610612751,7,11,2023-03-23T23:46:25Z,390000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (1 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
41,PT09M05.00S,2023-03-23T23:46:40.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627827,,,1610612751,8,11,2023-03-23T23:46:40Z,400000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (2 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
42,PT08M45.00S,2023-03-23T23:47:01.7Z,1,REGULAR,3pt,Jump Shot,[],1630596,3.4986859395532193,95.34313725490196,1610612739,8,11,2023-03-23T23:47:06Z,410000,False,-227.0,-20.0,1,left,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.75,,,,,,,,,,,,
43,PT08M41.00S,2023-03-23T23:47:05.7Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,8,11,2023-03-23T23:47:06Z,420000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,42.0,2.0,1.0,1.0,,,,,
44,PT08M35.00S,2023-03-23T23:47:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,90.22667542706965,35.049019607843135,1610612751,10,11,2023-03-23T23:47:15Z,430000,False,-75.0,39.0,1,right,M. Bridges 8' pullup bank Jump Shot (6 PTS),[1628969],1610612751.0,BKN,pullup bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,6.0,8.45,,,,,,,,,,,,
47,PT08M25.00S,2023-03-23T23:47:44.0Z,1,REGULAR,foul,personal,[],1628969,,,1610612739,10,11,2023-03-23T23:48:09Z,460000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629636]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,201246.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
49,PT08M15.00S,2023-03-23T23:47:53.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,7.5722733245729295,3.431372549019608,1610612739,10,14,2023-03-23T23:47:59Z,480000,False,233.0,19.0,1,left,I. Okoro 3PT  (3 PTS) (J. Allen 1 AST),"[1630171, 1628386]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.35,J. Allen,1628386.0,1.0,,,,,,,,,
51,PT08M00.00S,2023-03-23T23:48:08.6Z,1,REGULAR,2pt,Jump Shot,[],1628969,76.5604467805519,71.56862745098039,1610612751,12,14,2023-03-23T23:48:29Z,500000,False,108.0,168.0,1,right,M. Bridges 19' pullup Jump Shot (8 PTS) (S. Dinwiddie 1 AST),"[1628969, 203915]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,Made,8.0,19.94,S. Dinwiddie,203915.0,1.0,,,,,,,,,
52,PT07M48.00S,2023-03-23T23:48:25.3Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612739,12,14,2023-03-23T23:48:34Z,510000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Mobley 2 FT),"[1628969, 1630596]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,2715.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
54,PT07M48.00S,2023-03-23T23:48:46.1Z,1,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,12,15,2023-03-23T23:48:46Z,530000,False,,,0,,E. Mobley Free Throw 1 of 2 (1 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
55,PT07M48.00S,2023-03-23T23:49:05.4Z,1,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,12,16,2023-03-23T23:49:05Z,540000,False,,,0,,E. Mobley Free Throw 2 of 2 (2 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
56,PT07M23.00S,2023-03-23T23:49:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,85.3646517739816,50.98039215686274,1610612751,14,16,2023-03-23T23:49:36Z,550000,False,5.0,85.0,1,right,M. Bridges 8' turnaround fadeaway Jump Shot (10 PTS),[1628969],1610612751.0,BKN,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,8.52,,,,,,,,,,,,
57,PT07M12.00S,2023-03-23T23:49:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,3.7614980289093296,95.83333333333334,1610612739,14,19,2023-03-23T23:49:46Z,560000,False,-229.0,-17.0,1,left,I. Okoro 3PT  (6 PTS) (D. Mitchell 1 AST),"[1630171, 1628378]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,22.98,D. Mitchell,1628378.0,1.0,,,,,,,,,
59,PT06M56.00S,2023-03-23T23:49:58.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,91.01511169513797,94.11764705882352,1610612751,14,19,2023-03-23T23:50:02Z,580000,False,221.0,32.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.29,,,,,,,,,,,,
60,PT06M53.00S,2023-03-23T23:50:01.2Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,14,19,2023-03-23T23:50:02Z,590000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,
61,PT06M50.00S,2023-03-23T23:50:04.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.61957950065703,49.754901960784316,1610612739,14,19,2023-03-23T23:50:26Z,600000,False,1.0,245.0,1,left,MISS D. Mitchell 24' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.47,,,,,,,,,,,,
62,PT06M50.00S,2023-03-23T23:50:04.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,14,19,2023-03-23T23:50:17Z,610000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,
64,PT06M34.00S,2023-03-23T23:50:20.9Z,1,REGULAR,3pt,Jump Shot,[],1629661,70.90998685939553,74.26470588235294,1610612751,14,19,2023-03-23T23:51:38Z,620000,False,121.0,221.0,1,right,MISS C. Johnson 25' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.2,,,,,,,,,,,,
65,PT06M32.00S,2023-03-23T23:50:22.9Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,14,19,2023-03-23T23:50:28Z,630000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,
66,PT06M19.00S,2023-03-23T23:50:36.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,10.988830486202366,5.147058823529411,1610612739,14,22,2023-03-23T23:50:43Z,640000,False,224.0,51.0,1,left,D. Mitchell 3PT  (12 PTS) (I. Okoro 1 AST),"[1628378, 1630171]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,Made,12.0,23.0,I. Okoro,1630171.0,1.0,,,,,,,,,
68,PT06M14.00S,2023-03-23T23:50:45.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,14,22,2023-03-23T23:50:45Z,660000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M14.00S,2023-03-23T23:50:46.9Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,14,22,2023-03-23T23:53:51Z,670000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M14.00S,2023-03-23T23:50:46.9Z,1,REGULAR,substitution,in,[],1626220,,,1610612751,14,22,2023-03-23T23:53:51Z,680000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M01.00S,2023-03-23T23:54:16.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,89.30683311432325,42.8921568627451,1610612751,16,22,2023-03-23T23:54:26Z,690000,False,-36.0,48.0,1,right,N. Claxton driving bank Jump Shot (2 PTS) (S. Dinwiddie 2 AST),"[1629651, 203915]",1610612751.0,BKN,driving bank,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,5.97,S. Dinwiddie,203915.0,2.0,,,,,,,,,
73,PT05M36.00S,2023-03-23T23:54:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,18.74178712220762,47.30392156862745,1610612739,16,22,2023-03-23T23:54:46Z,710000,False,13.0,124.0,1,left,MISS E. Mobley 12' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.44,,,,,,,,,,,,
74,PT05M33.00S,2023-03-23T23:54:45.3Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,16,22,2023-03-23T23:54:46Z,720000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,73.0,3.0,2.0,1.0,,,,,
75,PT05M27.00S,2023-03-23T23:54:50.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.47371879106439,42.8921568627451,1610612751,16,22,2023-03-23T23:55:08Z,730000,False,-36.0,112.0,1,right,MISS M. Bridges 11' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.77,,,,,,,,,,,,
76,PT05M24.00S,2023-03-23T23:54:53.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,16,22,2023-03-23T23:55:08Z,740000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,
77,PT05M12.00S,2023-03-23T23:55:06.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.09395532194481,33.57843137254902,1610612739,16,22,2023-03-23T23:55:11Z,750000,False,82.0,240.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.35,,,,,,,,,,,,
78,PT05M12.00S,2023-03-23T23:55:06.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,16,22,2023-03-23T23:55:11Z,760000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,77.0,4.0,3.0,1.0,,,,,
79,PT05M02.00S,2023-03-23T23:55:16.5Z,1,REGULAR,3pt,Jump Shot,[],1626220,74.58935611038108,15.196078431372548,1610612751,16,22,2023-03-23T23:55:21Z,770000,False,-174.0,186.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.5,,,,,,,,,,,,
80,PT04M58.00S,2023-03-23T23:55:20.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,16,22,2023-03-23T23:55:21Z,780000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,
81,PT04M44.00S,2023-03-23T23:55:34.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.966491458607096,53.67647058823529,1610612739,16,24,2023-03-23T23:55:38Z,790000,False,-18.0,22.0,1,left,J. Allen Layup (4 PTS) (D. Garland 1 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.9,D. Garland,1629636.0,1.0,,,,,,,,,
83,PT04M17.00S,2023-03-23T23:56:00.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,93.77463863337714,53.18627450980392,1610612751,16,24,2023-03-23T23:56:05Z,810000,False,16.0,6.0,1,right,MISS N. Claxton driving bank Shot,[1629651],1610612751.0,BKN,driving bank,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.7,,,,,,,,,,,,
