actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
615,PT01M57.00S,2022-10-28T01:52:03.5Z,4,REGULAR,turnover,lost ball,[],202681,,,1610612751,110,110,2022-10-28T01:52:14Z,5970000,,,0,,K. Irving lost ball TURNOVER (3 TO),"[202681, 1629029]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,Doncic,1629029.0,,
616,PT01M57.00S,2022-10-28T01:52:03.5Z,4,REGULAR,steal,,[],1629029,,,1610612742,110,110,2022-10-28T01:52:05Z,5980000,,,0,,L. Doncic STEAL (3 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
617,PT01M36.00S,2022-10-28T01:52:24.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,66.96780551905388,44.36274509803921,1610612742,110,110,2022-10-28T01:52:29Z,5990000,-28.0,258.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
618,PT01M33.00S,2022-10-28T01:52:27.5Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,110,110,2022-10-28T01:52:29Z,6000000,,,0,,B. Simmons REBOUND (Off:1 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,617.0,6.0,5.0,1.0,,,,,,,,,,,,,,
619,PT01M24.00S,2022-10-28T01:52:36.5Z,4,REGULAR,2pt,Jump Shot,[],201142,23.866622864651774,32.35294117647059,1610612751,110,110,2022-10-28T01:53:00Z,6010000,88.0,172.0,1,left,MISS K. Durant 19' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,19.31,Missed,,,,,,,,,,,,,,,,,,
620,PT01M21.00S,2022-10-28T01:52:39.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,110,110,2022-10-28T01:53:00Z,6020000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right Center,,,619.0,,,,,,,,,,,,,,,,,
621,PT01M21.00S,2022-10-28T01:52:44.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630561,,,1610612742,110,110,2022-10-28T01:53:14Z,6030000,,,0,,D. Duke Jr. loose ball personal FOUL (6 PF) (Hardaway Jr. 2 FT),"[1630561, 203501]",1610612751.0,BKN,loose ball,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,6.0,0.0,Hardaway Jr.,203501.0,,,,,
623,PT01M21.00S,2022-10-28T01:53:24.1Z,4,REGULAR,substitution,out,[],1630561,,,1610612742,110,110,2022-10-28T01:53:27Z,6050000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M21.00S,2022-10-28T01:53:24.1Z,4,REGULAR,substitution,in,[],1629139,,,1610612742,110,110,2022-10-28T01:53:27Z,6060000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M21.00S,2022-10-28T01:53:42.2Z,4,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,110,111,2022-10-28T01:53:42Z,6070000,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (12 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
626,PT01M21.00S,2022-10-28T01:53:56.6Z,4,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,110,112,2022-10-28T01:53:56Z,6080000,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (13 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
627,PT01M04.00S,2022-10-28T01:54:15.2Z,4,REGULAR,2pt,Jump Shot,[],202681,7.966491458607096,70.34313725490196,1610612751,110,112,2022-10-28T01:54:20Z,6090000,-102.0,22.0,1,left,MISS K. Irving 10' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,10.41,Missed,,,,,,,,,,,,,,,,,,
628,PT01M00.00S,2022-10-28T01:54:19.2Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,110,112,2022-10-28T01:54:20Z,6100000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,,,627.0,1.0,1.0,0.0,,,,,,,,,,,,,,
629,PT00M43.20S,2022-10-28T01:54:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.06636005256242,51.71568627450981,1610612742,110,112,2022-10-28T01:57:44Z,6110000,9.0,22.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 201142]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
635,PT00M43.20S,2022-10-28T01:54:40.9Z,4,REGULAR,block,,[],201142,,,1610612742,110,112,2022-10-28T01:57:16Z,6112500,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
634,PT00M43.20S,2022-10-28T01:54:40.9Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612751,110,112,2022-10-28T02:01:40Z,6115000,,,0,,Y. Watanabe REBOUND (Off:0 Def:4),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,629.0,4.0,4.0,0.0,,,,,,,,,,,,,,
643,PT00M43.20S,2022-10-28T01:56:32.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,110,112,2022-10-28T01:59:39Z,6145000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M35.40S,2022-10-28T01:58:14.3Z,4,REGULAR,3pt,Jump Shot,[],201142,28.203022339027594,76.22549019607843,1610612751,110,112,2022-10-28T01:58:19Z,6160000,-131.0,213.0,1,left,MISS K. Durant 24' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
637,PT00M31.10S,2022-10-28T01:58:18.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,110,112,2022-10-28T01:58:19Z,6170000,,,0,,L. Doncic REBOUND (Off:1 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,636.0,10.0,9.0,1.0,,,,,,,,,,,,,,
638,PT00M12.40S,2022-10-28T01:58:37.0Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,110,112,2022-10-28T01:58:40Z,6180000,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 1627732]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,5.0,Simmons,1627732.0,,
639,PT00M12.40S,2022-10-28T01:58:37.0Z,4,REGULAR,steal,,[],1627732,,,1610612751,110,112,2022-10-28T01:58:38Z,6190000,,,0,,B. Simmons STEAL (3 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
640,PT00M08.80S,2022-10-28T01:58:41.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201142,5.469776609724048,48.529411764705884,1610612751,112,112,2022-10-28T01:59:01Z,6200000,7.0,-1.0,1,left,K. Durant running DUNK (30 PTS) (B. Simmons 3 AST),"[201142, 1627732]",1610612751.0,BKN,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,30.0,B. Simmons,1627732.0,3.0,,,,,,,,,,
642,PT00M08.80S,2022-10-28T01:58:55.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,112,112,2022-10-28T01:58:55Z,6220000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M08.80S,2022-10-28T02:00:07.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,112,112,2022-10-28T02:00:07Z,6230000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M08.80S,2022-10-28T02:00:08.3Z,4,REGULAR,substitution,out,[],1629139,,,1610612742,112,112,2022-10-28T02:01:10Z,6240000,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M08.80S,2022-10-28T02:00:08.3Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,112,112,2022-10-28T02:01:10Z,6250000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M08.80S,2022-10-28T02:00:08.3Z,4,REGULAR,substitution,in,[],1629651,,,1610612742,112,112,2022-10-28T02:01:10Z,6260000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M08.80S,2022-10-28T02:00:08.3Z,4,REGULAR,substitution,in,[],203915,,,1610612742,112,112,2022-10-28T02:01:10Z,6270000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M01.00S,2022-10-28T02:01:39.6Z,4,REGULAR,3pt,Jump Shot,[],203493,91.67214191852825,5.147058823529411,1610612742,112,112,2022-10-28T02:01:48Z,6280000,-224.0,26.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
650,PT00M01.00S,2022-10-28T02:01:39.6Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,112,112,2022-10-28T02:01:48Z,6290000,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,649.0,5.0,2.0,3.0,,,,,,,,,,,,,,
651,PT00M00.00S,2022-10-28T02:01:45.7Z,4,REGULAR,period,end,[],0,,,1610612751,112,112,2022-10-28T02:01:45Z,6300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M00.00S,2022-10-28T02:01:54.5Z,5,OVERTIME,substitution,out,['startperiod'],1629651,,,1610612751,112,112,2022-10-28T02:04:07Z,6310000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M00.00S,2022-10-28T02:01:54.5Z,5,OVERTIME,substitution,out,['startperiod'],203915,,,1610612751,112,112,2022-10-28T02:04:07Z,6320000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M00.00S,2022-10-28T02:01:54.5Z,5,OVERTIME,substitution,in,['startperiod'],1629139,,,1610612751,112,112,2022-10-28T02:04:07Z,6330000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M00.00S,2022-10-28T02:01:54.5Z,5,OVERTIME,substitution,in,['startperiod'],1627827,,,1610612751,112,112,2022-10-28T02:04:07Z,6340000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M00.00S,2022-10-28T02:04:41.8Z,5,OVERTIME,period,start,[],0,,,0,112,112,2022-10-28T02:04:41Z,6350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M56.00S,2022-10-28T02:04:44.8Z,5,OVERTIME,jumpball,recovered,[],1629029,,,1610612742,112,112,2022-10-28T02:04:44Z,6370000,,,0,,Jump Ball M. Kleber vs. K. Durant: Tip to L. Doncic,"[1629029, 1628467, 201142]",1610612742.0,DAL,startperiod,L. Doncic,1629029.0,Doncic,L. Doncic,Kleber,1628467.0,Durant,201142.0,,,,,,,,,,,,,,,,,,,,,,
661,PT04M44.00S,2022-10-28T02:04:56.3Z,5,OVERTIME,2pt,Jump Shot,[],1629029,79.05716162943496,72.54901960784314,1610612742,112,114,2022-10-28T02:05:02Z,6400000,113.0,144.0,1,right,L. Doncic 18' pullup Jump Shot (39 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,18.32,Made,,,,,39.0,,,,,,,,,,,,,
662,PT04M30.00S,2022-10-28T02:05:10.0Z,5,OVERTIME,2pt,Jump Shot,[],201142,23.078186596583443,68.38235294117648,1610612751,112,114,2022-10-28T02:05:31Z,6410000,-92.0,164.0,1,left,MISS K. Durant 18' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,18.83,Missed,,,,,,,,,,,,,,,,,,
663,PT04M27.00S,2022-10-28T02:05:13.0Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612742,112,114,2022-10-28T02:05:31Z,6420000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Left Center,,,662.0,,,,,,,,,,,,,,,,,
665,PT04M11.00S,2022-10-28T02:05:36.9Z,5,OVERTIME,3pt,Jump Shot,[],203501,66.83639947437582,57.84313725490197,1610612742,112,117,2022-10-28T02:05:41Z,6440000,39.0,259.0,1,right,T. Hardaway Jr. 26' 3PT  (16 PTS) (L. Doncic 11 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.21,Made,,,,,16.0,L. Doncic,1629029.0,11.0,,,,,,,,,,
667,PT03M55.00S,2022-10-28T02:05:55.0Z,5,OVERTIME,foul,personal,['2freethrow'],203493,,,1610612751,112,117,2022-10-28T02:06:17Z,6460000,,,0,,R. Bullock shooting personal FOUL (2 PF) (Irving 2 FT),"[203493, 202681]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,2.0,0.0,Irving,202681.0,,,,,
669,PT03M55.00S,2022-10-28T02:06:26.6Z,5,OVERTIME,freethrow,1 of 2,[],202681,,,1610612751,113,117,2022-10-28T02:06:26Z,6480000,,,0,,K. Irving Free Throw 1 of 2 (34 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
670,PT03M55.00S,2022-10-28T02:06:46.1Z,5,OVERTIME,freethrow,2 of 2,[],202681,,,1610612751,114,117,2022-10-28T02:06:46Z,6490000,,,0,,K. Irving Free Throw 2 of 2 (35 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,Made,,,,,35.0,,,,,,,,,,,,,
671,PT03M35.00S,2022-10-28T02:07:07.4Z,5,OVERTIME,3pt,Jump Shot,[],1628467,66.5735873850197,47.549019607843135,1610612742,114,120,2022-10-28T02:07:12Z,6500000,-12.0,262.0,1,right,M. Kleber 26' 3PT  (15 PTS) (L. Doncic 12 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,26.2,Made,,,,,15.0,L. Doncic,1629029.0,12.0,,,,,,,,,,
673,PT03M23.00S,2022-10-28T02:07:19.3Z,5,OVERTIME,3pt,Jump Shot,[],202681,31.09395532194481,32.59803921568628,1610612751,114,120,2022-10-28T02:07:24Z,6520000,87.0,240.0,1,left,MISS K. Irving 25' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
674,PT03M20.00S,2022-10-28T02:07:22.3Z,5,OVERTIME,rebound,defensive,[],203501,,,1610612742,114,120,2022-10-28T02:07:24Z,6530000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,673.0,2.0,2.0,0.0,,,,,,,,,,,,,,
675,PT03M10.00S,2022-10-28T02:07:32.9Z,5,OVERTIME,3pt,Jump Shot,[],203493,67.62483574244416,40.44117647058824,1610612742,114,123,2022-10-28T02:07:38Z,6540000,-48.0,252.0,1,right,R. Bullock 25' 3PT  (8 PTS) (L. Doncic 13 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,8.0,L. Doncic,1629029.0,13.0,,,,,,,,,,
677,PT03M09.00S,2022-10-28T02:07:41.7Z,5,OVERTIME,timeout,full,"['team', 'mandatory']",0,,,1610612751,114,123,2022-10-28T02:07:41Z,6560000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M58.00S,2022-10-28T02:09:32.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],201142,5.469776609724048,48.03921568627451,1610612751,116,123,2022-10-28T02:09:38Z,6570000,10.0,-1.0,1,left,K. Durant driving finger roll Layup (32 PTS) (K. Irving 4 AST),"[201142, 202681]",1610612751.0,BKN,driving finger roll,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,32.0,K. Irving,202681.0,4.0,,,,,,,,,,
682,PT02M33.00S,2022-10-28T02:09:47.5Z,5,OVERTIME,2pt,Jump Shot,[],203501,96.40275952693824,89.70588235294117,1610612742,116,123,2022-10-28T02:11:00Z,6581250,199.0,-19.0,1,right,MISS T. Hardaway Jr. 19' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right,19.94,Missed,,,,,,,,,,,,,,,,,,
683,PT02M32.00S,2022-10-28T02:09:48.5Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612742,116,123,2022-10-28T02:11:00Z,6581875,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right,,,682.0,,,,,,,,,,,,,,,,,
680,PT02M32.00S,2022-10-28T02:10:02.1Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612742,116,123,2022-10-28T02:10:52Z,6582500,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
681,PT02M17.00S,2022-10-28T02:10:31.0Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1626220,15.719448094612352,95.58823529411765,1610612751,116,123,2022-10-28T02:11:00Z,6600000,-228.0,95.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
684,PT02M14.00S,2022-10-28T02:10:33.9Z,5,OVERTIME,rebound,defensive,[],1629029,,,1610612742,116,123,2022-10-28T02:10:33Z,6610000,,,0,,L. Doncic REBOUND (Off:1 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,681.0,11.0,10.0,1.0,,,,,,,,,,,,,,
685,PT02M09.00S,2022-10-28T02:10:41.2Z,5,OVERTIME,foul,personal,[],1627732,,,1610612742,116,123,2022-10-28T02:10:54Z,6620000,,,0,,B. Simmons personal FOUL (4 PF),"[1627732, 1629029]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202053.0,4.0,0.0,Doncic,1629029.0,,,,,
687,PT01M53.00S,2022-10-28T02:11:14.3Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629029,87.86136662286465,48.28431372549019,1610612742,116,125,2022-10-28T02:11:18Z,6640000,-9.0,62.0,1,right,L. Doncic 6' driving floating Jump Shot (41 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,,,,,41.0,,,,,,,,,,,,,
688,PT01M40.00S,2022-10-28T02:11:32.5Z,5,OVERTIME,foul,personal,['2freethrow'],1628467,,,1610612751,116,125,2022-10-28T02:11:41Z,6650000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Durant 2 FT),"[1628467, 201142]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,2.0,0.0,Durant,201142.0,,,,,
690,PT01M40.00S,2022-10-28T02:12:01.8Z,5,OVERTIME,freethrow,1 of 2,[],201142,,,1610612751,117,125,2022-10-28T02:12:01Z,6670000,,,0,,K. Durant Free Throw 1 of 2 (33 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
692,PT01M40.00S,2022-10-28T02:13:30.2Z,5,OVERTIME,substitution,out,[],1629139,,,1610612751,117,125,2022-10-28T02:13:49Z,6690000,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT01M40.00S,2022-10-28T02:13:30.2Z,5,OVERTIME,substitution,in,[],1629651,,,1610612751,117,125,2022-10-28T02:13:49Z,6700000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT01M40.00S,2022-10-28T02:14:48.8Z,5,OVERTIME,freethrow,2 of 2,[],201142,,,1610612751,118,125,2022-10-28T02:14:48Z,6710000,,,0,,K. Durant Free Throw 2 of 2 (34 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,34.0,,,,,,,,,,,,,
695,PT01M17.00S,2022-10-28T02:15:12.7Z,5,OVERTIME,2pt,Jump Shot,[],1629029,78.53153745072274,51.9607843137255,1610612742,118,125,2022-10-28T02:15:18Z,6720000,10.0,149.0,1,right,MISS L. Doncic 14' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
696,PT01M12.00S,2022-10-28T02:15:17.7Z,5,OVERTIME,rebound,defensive,[],1626220,,,1610612751,118,125,2022-10-28T02:15:18Z,6730000,,,0,,R. O'Neale REBOUND (Off:0 Def:6),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Center,,,695.0,6.0,6.0,0.0,,,,,,,,,,,,,,
698,PT01M04.00S,2022-10-28T02:15:35.1Z,5,OVERTIME,2pt,Jump Shot,[],201142,18.873193166885677,68.87254901960785,1610612751,118,125,2022-10-28T02:15:56Z,6750000,-94.0,125.0,1,left,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,15.66,Missed,,,,,,,,,,,,,,,,,,
699,PT01M01.00S,2022-10-28T02:15:38.7Z,5,OVERTIME,rebound,offensive,[],1627732,,,1610612751,118,125,2022-10-28T02:15:38Z,6760000,,,0,,B. Simmons REBOUND (Off:2 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,698.0,7.0,5.0,2.0,,,,,,,,,,,,,,
700,PT00M59.60S,2022-10-28T02:15:40.6Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1626220,4.812746386333772,96.56862745098039,1610612751,118,125,2022-10-28T02:15:48Z,6770000,-233.0,-7.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
701,PT00M56.10S,2022-10-28T02:15:44.1Z,5,OVERTIME,rebound,offensive,[],1627732,,,1610612751,118,125,2022-10-28T02:15:48Z,6780000,,,0,,B. Simmons REBOUND (Off:3 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Left Corner 3,24+ Left,,,700.0,8.0,5.0,3.0,,,,,,,,,,,,,,
702,PT00M54.00S,2022-10-28T02:15:47.6Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,6.521024967148489,52.20588235294118,1610612751,120,125,2022-10-28T02:15:51Z,6790000,-11.0,9.0,1,left,K. Irving driving Layup (37 PTS) (B. Simmons 4 AST),"[202681, 1627732]",1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,37.0,B. Simmons,1627732.0,4.0,,,,,,,,,,
705,PT00M32.10S,2022-10-28T02:16:37.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203501,93.9060446780552,51.71568627450981,1610612742,120,127,2022-10-28T02:16:41Z,6820000,9.0,5.0,1,right,T. Hardaway Jr. cutting Layup (18 PTS) (L. Doncic 14 AST),"[203501, 1629029]",1610612742.0,DAL,cutting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,18.0,L. Doncic,1629029.0,14.0,,,,,,,,,,
707,PT00M26.20S,2022-10-28T02:16:46.6Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],201142,31.225361366622867,39.46078431372549,1610612751,123,127,2022-10-28T02:17:10Z,6840000,53.0,241.0,1,left,K. Durant 24' 3PT running pullup (37 PTS),[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,24.67,Made,,,,,37.0,,,,,,,,,,,,,
