actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-22T00:40:34.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-22T00:40:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-22T00:40:36.5Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2022-12-22T00:40:36Z,40000,False,,,0,,Jump Ball K. Looney vs. N. Claxton: Tip to D. Green,"[203110, 1626172, 1629651]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2022-12-22T00:40:52.2Z,1,REGULAR,turnover,bad pass,[],1630228,,,1610612744,0,0,2022-12-22T00:40:55Z,70000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 203925]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,1.0,Harris,203925.0,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2022-12-22T00:40:52.2Z,1,REGULAR,steal,,[],203925,,,1610612751,0,0,2022-12-22T00:40:54Z,80000,False,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2022-12-22T00:40:57.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626220,73.40670170827858,18.38235294117647,1610612751,3,0,2022-12-22T00:41:04Z,90000,False,-158.0,197.0,1,right,R. O'Neale 25' 3PT  (3 PTS) (B. Simmons 1 AST),"[1626220, 1627732]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,25.3,Made,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,
11,PT11M15.00S,2022-12-22T00:41:21.3Z,1,REGULAR,foul,personal,[],1627732,,,1610612744,3,0,2022-12-22T00:41:39Z,110000,False,,,0,,B. Simmons personal FOUL (1 PF),"[1627732, 203110]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627526.0,1.0,0.0,Green,203110.0,,,,,,
13,PT11M02.00S,2022-12-22T00:41:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,5.206964520367937,46.81372549019608,1610612744,3,2,2022-12-22T00:42:09Z,130000,False,16.0,-4.0,1,left,D. Green cutting Layup (2 PTS) (J. Kuminga 1 AST),"[203110, 1630228]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,1.63,Made,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,
15,PT10M41.00S,2022-12-22T00:42:13.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,88.51839684625493,50.73529411764706,1610612751,5,2,2022-12-22T00:42:29Z,150000,False,4.0,55.0,1,right,N. Claxton Hook (2 PTS) (K. Durant 1 AST),"[1629651, 201142]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.55,Made,2.0,K. Durant,201142.0,1.0,,,,,,,,,,,
17,PT10M29.00S,2022-12-22T00:42:24.5Z,1,REGULAR,turnover,bad pass,[],1630228,,,1610612744,5,2,2022-12-22T00:42:31Z,170000,False,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1629651]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,2.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,
18,PT10M29.00S,2022-12-22T00:42:24.5Z,1,REGULAR,steal,,[],1629651,,,1610612751,5,2,2022-12-22T00:42:26Z,180000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M26.00S,2022-12-22T00:42:28.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203925,96.66557161629436,96.81372549019608,1610612751,8,2,2022-12-22T00:42:34Z,190000,False,234.0,-21.0,1,right,J. Harris 3PT  (3 PTS) (B. Simmons 2 AST),"[203925, 1627732]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Right Corner 3,24+ Right,,,,23.51,Made,3.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,
21,PT10M12.00S,2022-12-22T00:42:43.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,7.178055190538765,47.794117647058826,1610612744,8,4,2022-12-22T00:43:18Z,210000,False,11.0,15.0,1,left,K. Looney cutting DUNK (2 PTS) (D. Green 1 AST),"[1626172, 203110]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,1.86,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,
23,PT10M10.00S,2022-12-22T00:42:48.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,8,4,2022-12-22T00:42:48Z,230000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M03.00S,2022-12-22T00:45:46.6Z,1,REGULAR,3pt,Jump Shot,[],1626220,74.85216819973719,87.00980392156863,1610612751,11,4,2022-12-22T00:45:51Z,240000,False,185.0,184.0,1,right,R. O'Neale 26' 3PT  (6 PTS) (B. Simmons 3 AST),"[1626220, 1627732]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,26.09,Made,6.0,B. Simmons,1627732.0,3.0,,,,,,,,,,,
26,PT09M50.00S,2022-12-22T00:46:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,5.469776609724048,53.67647058823529,1610612744,11,4,2022-12-22T00:46:04Z,260000,False,-18.0,-1.0,1,left,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.84,Missed,,,,,,,,,,,,,,,
27,PT09M48.00S,2022-12-22T00:46:02.0Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,11,4,2022-12-22T00:46:02Z,270000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,26.0,1.0,0.0,1.0,,
28,PT09M43.00S,2022-12-22T00:46:07.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,3.1044678055190538,95.83333333333334,1610612744,11,4,2022-12-22T00:46:11Z,280000,False,-229.0,-23.0,1,left,MISS J. Poole 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,23.04,Missed,,,,,,,,,,,,,,,
29,PT09M40.00S,2022-12-22T00:46:10.1Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,11,4,2022-12-22T00:46:11Z,290000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,
30,PT09M35.00S,2022-12-22T00:46:14.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203925,67.09921156373193,45.588235294117645,1610612751,14,4,2022-12-22T00:46:19Z,300000,False,-22.0,257.0,1,right,J. Harris 25' 3PT  (6 PTS) (B. Simmons 4 AST),"[203925, 1627732]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,,,,25.77,Made,6.0,B. Simmons,1627732.0,4.0,,,,,,,,,,,
32,PT09M24.00S,2022-12-22T00:46:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,4.5499342969776615,47.794117647058826,1610612744,14,6,2022-12-22T00:46:32Z,320000,False,11.0,-10.0,1,left,J. Poole cutting Layup (2 PTS) (D. Green 2 AST),"[1629673, 203110]",1610612744.0,GSW,cutting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.47,Made,2.0,D. Green,203110.0,2.0,,,,,,,,,,,
34,PT09M16.00S,2022-12-22T00:46:32.8Z,1,REGULAR,3pt,Jump Shot,[],1626220,71.96123521681997,78.18627450980392,1610612751,17,6,2022-12-22T00:46:40Z,340000,False,141.0,211.0,1,right,R. O'Neale 25' 3PT  (9 PTS) (J. Harris 1 AST),"[1626220, 203925]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,25.38,Made,9.0,J. Harris,203925.0,1.0,,,,,,,,,,,
36,PT08M59.00S,2022-12-22T00:46:50.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,13.61695137976347,47.30392156862745,1610612744,17,8,2022-12-22T00:47:32Z,360000,False,13.0,75.0,1,left,M. Moody 7' driving floating Jump Shot (2 PTS) (D. Green 3 AST),"[1630541, 203110]",1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,7.67,Made,2.0,D. Green,203110.0,3.0,,,,,,,,,,,
