actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT05M28.00S,2023-02-10T00:47:56.7Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,7,7,2023-02-10T00:48:05Z,810000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M28.00S,2023-02-10T00:48:20.7Z,1,REGULAR,freethrow,2 of 2,[],1627936,,,1610612741,7,8,2023-02-10T00:48:20Z,820000,False,,,0,,A. Caruso Free Throw 2 of 2 (2 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
83,PT05M20.00S,2023-02-10T00:48:32.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,11.383048620236531,37.745098039215684,1610612751,9,8,2023-02-10T00:48:37Z,830000,False,61.0,55.0,1,left,B. Simmons 8' turnaround Hook (2 PTS),[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Right,8.2,Made,,,,,2.0,,,,,,,,,,,,,
84,PT05M07.00S,2023-02-10T00:48:46.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,93.11760840998686,48.77450980392157,1610612741,9,10,2023-02-10T00:50:15Z,840000,False,-6.0,12.0,1,right,Z. LaVine driving DUNK (2 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,,,,,,,,,,,,,
85,PT04M58.00S,2023-02-10T00:48:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,7.178055190538765,45.34313725490196,1610612751,9,10,2023-02-10T00:49:21Z,850000,False,23.0,15.0,1,left,MISS B. Simmons driving finger roll Layup,[1627732],1610612751.0,BKN,driving finger roll,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,,,,,,,,,,,
86,PT04M58.00S,2023-02-10T00:48:54.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,10,2023-02-10T00:49:07Z,860000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,85.0,5.0,5.0,0.0,,,,,,,,,,,,,,
87,PT04M51.00S,2023-02-10T00:49:01.7Z,1,REGULAR,3pt,Jump Shot,[],1627936,71.17279894875165,23.03921568627451,1610612741,9,10,2023-02-10T00:49:12Z,870000,False,-135.0,218.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,
88,PT04M48.00S,2023-02-10T00:49:04.7Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,9,10,2023-02-10T00:49:12Z,880000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,
89,PT04M40.00S,2023-02-10T00:49:12.9Z,1,REGULAR,3pt,Jump Shot,[],201988,7.046649145860711,5.637254901960785,1610612751,9,10,2023-02-10T00:49:18Z,890000,False,222.0,14.0,1,left,MISS P. Mills 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,22.22,Missed,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2023-02-10T00:49:15.9Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,9,10,2023-02-10T00:49:18Z,900000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT04M32.00S,2023-02-10T00:49:20.9Z,1,REGULAR,3pt,Jump Shot,[],1629632,68.01905387647832,57.35294117647059,1610612741,9,10,2023-02-10T00:49:27Z,910000,False,37.0,248.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
92,PT04M30.00S,2023-02-10T00:49:22.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,9,10,2023-02-10T00:49:27Z,920000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,91.0,,,,,,,,,,,,,,,,,
94,PT04M12.00S,2023-02-10T00:49:47.9Z,1,REGULAR,3pt,Jump Shot,[],201988,29.122864651773984,25.98039215686275,1610612751,12,10,2023-02-10T00:49:52Z,940000,False,120.0,221.0,1,left,P. Mills 25' 3PT  (3 PTS) (D. Finney-Smith 1 AST),"[201988, 1627827]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,25.18,Made,,,,,3.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,
96,PT03M50.00S,2023-02-10T00:50:10.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.72996057818659,44.36274509803921,1610612741,12,12,2023-02-10T00:50:16Z,960000,False,-28.0,63.0,1,right,N. Vucevic 6' Hook (4 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,,,,,4.0,,,,,,,,,,,,,
97,PT03M34.00S,2023-02-10T00:50:25.5Z,1,REGULAR,2pt,Jump Shot,[],201988,10.85742444152431,68.38235294117648,1610612751,12,12,2023-02-10T00:50:30Z,970000,False,-92.0,50.0,1,left,MISS P. Mills 10' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,Mid-Range,8-16 Left,10.44,Missed,,,,,,,,,,,,,,,,,,
98,PT03M30.00S,2023-02-10T00:50:29.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,12,12,2023-02-10T00:50:30Z,980000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,,,97.0,6.0,6.0,0.0,,,,,,,,,,,,,,
99,PT03M21.00S,2023-02-10T00:50:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,94.30026281208936,44.11764705882353,1610612741,12,14,2023-02-10T00:50:43Z,990000,False,-29.0,1.0,1,right,N. Vucevic Layup (6 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,6.0,C. White,1629632.0,1.0,,,,,,,,,,
101,PT03M21.00S,2023-02-10T00:50:44.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,12,14,2023-02-10T00:50:44Z,1010000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,out,[],203915,,,1610612751,12,14,2023-02-10T00:53:09Z,1020000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,out,[],1627827,,,1610612751,12,14,2023-02-10T00:53:09Z,1030000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,out,[],202696,,,1610612751,12,14,2023-02-10T00:53:09Z,1040000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,out,[],1630245,,,1610612751,12,14,2023-02-10T00:53:09Z,1050000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,in,[],1626220,,,1610612751,12,14,2023-02-10T00:53:09Z,1060000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,12,14,2023-02-10T00:53:09Z,1070000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,in,[],203083,,,1610612751,12,14,2023-02-10T00:53:09Z,1080000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2023-02-10T00:50:44.7Z,1,REGULAR,substitution,in,[],201609,,,1610612751,12,14,2023-02-10T00:53:09Z,1090000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M03.00S,2023-02-10T00:54:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,6.915243101182654,44.6078431372549,1610612751,14,14,2023-02-10T00:54:30Z,1100000,False,27.0,13.0,1,left,B. Simmons cutting Layup (4 PTS) (P. Mills 1 AST),"[1627732, 201988]",1610612751.0,BKN,cutting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,4.0,P. Mills,201988.0,1.0,,,,,,,,,,
112,PT02M45.00S,2023-02-10T00:54:42.4Z,1,REGULAR,2pt,Jump Shot,[],203897,69.85873850197109,44.36274509803921,1610612741,14,16,2023-02-10T00:54:46Z,1120000,False,-28.0,231.0,1,right,Z. LaVine 23' pullup Jump Shot (4 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,23.25,Made,,,,,4.0,,,,,,,,,,,,,
113,PT02M34.00S,2023-02-10T00:54:54.4Z,1,REGULAR,3pt,Jump Shot,[],201988,3.4986859395532193,94.85294117647058,1610612751,17,16,2023-02-10T00:55:01Z,1130000,False,-224.0,-20.0,1,left,P. Mills 3PT  (6 PTS) (J. Harris 1 AST),"[201988, 203925]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Left Corner 3,24+ Left,22.52,Made,,,,,6.0,J. Harris,203925.0,1.0,,,,,,,,,,
115,PT02M16.00S,2023-02-10T00:55:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,87.99277266754271,39.21568627450981,1610612741,17,18,2023-02-10T00:55:16Z,1150000,False,-54.0,60.0,1,right,Z. LaVine 8' driving floating bank Jump Shot (6 PTS),[203897],1610612741.0,CHI,driving floating bank,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Left,8.1,Made,,,,,6.0,,,,,,,,,,,,,
116,PT02M06.00S,2023-02-10T00:55:21.9Z,1,REGULAR,3pt,Jump Shot,[],203925,31.61957950065703,33.82352941176471,1610612751,17,18,2023-02-10T00:56:03Z,1160000,False,81.0,245.0,1,left,MISS J. Harris 25' pullup 3PT,[203925],1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,Above the Break 3,24+ Center,25.77,Missed,,,,,,,,,,,,,,,,,,
117,PT02M02.00S,2023-02-10T00:55:25.9Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,17,18,2023-02-10T00:55:28Z,1170000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT01M55.00S,2023-02-10T00:55:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.77463863337714,52.20588235294118,1610612741,17,20,2023-02-10T00:56:30Z,1180000,False,11.0,6.0,1,right,A. Drummond cutting Layup (2 PTS) (G. Dragic 1 AST),"[203083, 201609]",1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,2.0,G. Dragic,201609.0,1.0,,,,,,,,,,
120,PT01M48.00S,2023-02-10T00:55:42.1Z,1,REGULAR,violation,kicked ball,[],203083,,,1610612751,17,20,2023-02-10T00:55:48Z,1200000,False,,,0,,A. Drummond kicked ball VIOLATION,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,
121,PT01M40.00S,2023-02-10T00:56:04.3Z,1,REGULAR,3pt,Jump Shot,[],1626220,31.35676741130092,23.03921568627451,1610612751,17,20,2023-02-10T00:56:10Z,1210000,False,135.0,242.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
122,PT01M37.00S,2023-02-10T00:56:07.3Z,1,REGULAR,rebound,offensive,[],201988,,,1610612751,17,20,2023-02-10T00:56:10Z,1220000,False,,,0,,P. Mills REBOUND (Off:1 Def:0),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT01M33.00S,2023-02-10T00:56:11.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,31.35676741130092,31.862745098039213,1610612751,17,20,2023-02-10T00:56:19Z,1230000,False,91.0,242.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
124,PT01M31.00S,2023-02-10T00:56:13.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,17,20,2023-02-10T00:56:19Z,1240000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,123.0,,,,,,,,,,,,,,,,,
125,PT01M31.00S,2023-02-10T00:56:20.3Z,1,REGULAR,foul,personal,[],201988,,,1610612741,17,20,2023-02-10T00:56:27Z,1250000,False,,,0,,P. Mills loose ball personal FOUL (1 PF),"[201988, 203083]",1610612751.0,BKN,loose ball,,,Mills,P. Mills,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1198.0,,,1.0,0.0,Drummond,203083.0
127,PT01M16.00S,2023-02-10T00:56:53.7Z,1,REGULAR,2pt,Jump Shot,[],203897,72.48685939553219,45.83333333333333,1610612741,17,22,2023-02-10T00:56:58Z,1270000,False,-21.0,206.0,1,right,Z. LaVine 20' pullup Jump Shot (8 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,20.71,Made,,,,,8.0,,,,,,,,,,,,,
128,PT01M02.00S,2023-02-10T00:57:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,18.610381077529567,54.90196078431373,1610612751,17,22,2023-02-10T00:57:11Z,1280000,False,-25.0,122.0,1,left,MISS C. Thomas 12' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,12.48,Missed,,,,,,,,,,,,,,,,,,
129,PT00M58.60S,2023-02-10T00:57:10.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,17,22,2023-02-10T00:57:11Z,1290000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,
130,PT00M55.50S,2023-02-10T00:57:16.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612741,17,22,2023-02-10T00:57:29Z,1300000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (LaVine 2 FT),"[1626220, 203897]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,,,1.0,0.0,LaVine,203897.0
132,PT00M55.50S,2023-02-10T00:57:45.5Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,17,23,2023-02-10T00:57:45Z,1320000,False,,,0,,Z. LaVine Free Throw 1 of 2 (9 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
133,PT00M55.50S,2023-02-10T00:58:01.4Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,17,24,2023-02-10T00:58:01Z,1330000,False,,,0,,Z. LaVine Free Throw 2 of 2 (10 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
134,PT00M41.50S,2023-02-10T00:58:17.0Z,1,REGULAR,3pt,Jump Shot,[],1626220,31.09395532194481,64.95098039215686,1610612751,17,24,2023-02-10T00:58:22Z,1340000,False,-75.0,240.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,25.12,Missed,,,,,,,,,,,,,,,,,,
135,PT00M36.80S,2023-02-10T00:58:21.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,17,24,2023-02-10T00:58:22Z,1350000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,134.0,3.0,3.0,0.0,,,,,,,,,,,,,,
136,PT00M31.10S,2023-02-10T00:58:27.4Z,1,REGULAR,2pt,Jump Shot,[],203897,92.59198423127464,29.411764705882355,1610612741,17,26,2023-02-10T00:58:34Z,1360000,False,-103.0,17.0,1,right,Z. LaVine 10' fadeaway Jump Shot (12 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,10.43,Made,,,,,12.0,,,,,,,,,,,,,
137,PT00M09.50S,2023-02-10T00:58:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,13.61695137976347,39.950980392156865,1610612751,17,26,2023-02-10T00:58:59Z,1370000,False,50.0,75.0,1,left,MISS C. Thomas 9' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,9.07,Missed,,,,,,,,,,,,,,,,,,
138,PT00M06.50S,2023-02-10T00:58:58.9Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,17,26,2023-02-10T00:58:59Z,1380000,False,,,0,,A. Caruso REBOUND (Off:0 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Right,,,137.0,3.0,3.0,0.0,,,,,,,,,,,,,,
139,PT00M04.40S,2023-02-10T00:59:00.9Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,17,26,2023-02-10T00:59:05Z,1390000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 201988]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Mills,201988.0,,,,,,,
140,PT00M04.40S,2023-02-10T00:59:00.9Z,1,REGULAR,steal,,[],201988,,,1610612751,17,26,2023-02-10T00:59:03Z,1400000,False,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
141,PT00M02.70S,2023-02-10T00:59:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201988,7.178055190538765,48.28431372549019,1610612751,19,26,2023-02-10T00:59:09Z,1410000,False,9.0,15.0,1,left,P. Mills running Layup (8 PTS),[201988],1610612751.0,BKN,running,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,8.0,,,,,,,,,,,,,
142,PT00M00.00S,2023-02-10T00:59:12.8Z,1,REGULAR,period,end,[],0,,,1610612741,19,26,2023-02-10T00:59:12Z,1420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2023-02-10T00:59:18.2Z,2,REGULAR,substitution,out,['startperiod'],1626220,,,1610612741,19,26,2023-02-10T01:02:25Z,1430000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-02-10T00:59:18.2Z,2,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,19,26,2023-02-10T01:02:25Z,1440000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-02-10T00:59:18.2Z,2,REGULAR,substitution,in,['startperiod'],1629139,,,1610612741,19,26,2023-02-10T01:02:25Z,1450000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-02-10T00:59:18.2Z,2,REGULAR,substitution,in,['startperiod'],201942,,,1610612741,19,26,2023-02-10T01:02:25Z,1460000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-02-10T01:02:49.3Z,2,REGULAR,period,start,[],0,,,1610612741,19,26,2023-02-10T01:02:49Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M44.00S,2023-02-10T01:03:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.64323258869908,53.67647058823529,1610612741,19,28,2023-02-10T01:03:09Z,1480000,False,18.0,7.0,1,right,A. Drummond driving Layup (4 PTS) (C. White 2 AST),"[203083, 1629632]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,4.0,C. White,1629632.0,2.0,,,,,,,,,,
150,PT11M27.00S,2023-02-10T01:03:22.0Z,2,REGULAR,turnover,bad pass,[],201988,,,1610612751,19,28,2023-02-10T01:03:26Z,1500000,False,,,0,,P. Mills bad pass TURNOVER (1 TO),"[201988, 203083]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Drummond,203083.0,,,,,,,
151,PT11M27.00S,2023-02-10T01:03:22.0Z,2,REGULAR,steal,,[],203083,,,1610612741,19,28,2023-02-10T01:03:25Z,1510000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
152,PT11M22.00S,2023-02-10T01:03:27.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201609,93.51182654402102,45.34313725490196,1610612741,19,30,2023-02-10T01:03:32Z,1520000,False,-23.0,8.0,1,right,G. Dragic running Layup (2 PTS) (A. Caruso 1 AST),"[201609, 1627936]",1610612741.0,CHI,running,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,2.0,A. Caruso,1627936.0,1.0,,,,,,,,,,
154,PT11M22.00S,2023-02-10T01:03:33.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,19,30,2023-02-10T01:03:33Z,1540000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M21.00S,2023-02-10T01:06:58.5Z,2,REGULAR,turnover,bad pass,[],1630560,,,1610612751,19,30,2023-02-10T01:07:55Z,1550000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1627936]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Caruso,1627936.0,,,,,,,
156,PT11M21.00S,2023-02-10T01:06:58.5Z,2,REGULAR,steal,,[],1627936,,,1610612741,19,30,2023-02-10T01:07:01Z,1560000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
157,PT11M20.00S,2023-02-10T01:07:02.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,92.85479632063075,49.26470588235294,1610612741,19,32,2023-02-10T01:09:14Z,1570000,False,-4.0,15.0,1,right,A. Caruso Layup (4 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,4.0,,,,,,,,,,,,,
158,PT10M52.00S,2023-02-10T01:07:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.046649145860711,45.588235294117645,1610612751,19,32,2023-02-10T01:07:33Z,1580000,False,22.0,14.0,1,left,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
159,PT10M50.00S,2023-02-10T01:07:26.4Z,2,REGULAR,rebound,defensive,[],201609,,,1610612741,19,32,2023-02-10T01:07:33Z,1590000,False,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT10M40.00S,2023-02-10T01:07:36.7Z,2,REGULAR,3pt,Jump Shot,[],1629632,66.96780551905388,53.67647058823529,1610612741,19,32,2023-02-10T01:07:41Z,1600000,False,18.0,258.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
161,PT10M35.00S,2023-02-10T01:07:41.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,19,32,2023-02-10T01:07:41Z,1610000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,160.0,4.0,3.0,1.0,,,,,,,,,,,,,,
