actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
33,PT09M48.00S,2023-02-04T23:16:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,5,11,2023-02-04T23:16:16Z,330000,False,0.0,0.0,1,left,N. Claxton tip Layup (2 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,,2.0,,,,,,,,,,,,,,,,
34,PT09M35.00S,2023-02-04T23:16:29.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,85.3646517739816,37.99019607843137,1610612764,5,11,2023-02-04T23:16:33Z,340000,False,-60.0,85.0,1,right,MISS K. Kuzma 10' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,10.41,Missed,,,,,,,,,,,,,,,,,,
35,PT09M33.00S,2023-02-04T23:16:31.3Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612751,5,11,2023-02-04T23:16:33Z,350000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Left,,,34.0,,,,,,,,,,1.0,1.0,0.0,,,,,
36,PT09M30.00S,2023-02-04T23:16:35.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628410,5.601182654402102,48.28431372549019,1610612751,7,11,2023-02-04T23:16:41Z,360000,False,9.0,0.0,1,left,E. Sumner running DUNK (2 PTS) (R. O'Neale 1 AST),"[1628410, 1626220]",1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,0.86,Made,,2.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,,
38,PT09M00.00S,2023-02-04T23:17:06.6Z,1,REGULAR,2pt,Jump Shot,[],1628420,78.53153745072274,24.264705882352942,1610612764,7,13,2023-02-04T23:17:47Z,380000,False,-129.0,149.0,1,right,M. Morris 19' pullup Jump Shot (2 PTS),[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Left Center,19.71,Made,,2.0,,,,,,,,,,,,,,,,
39,PT08M47.00S,2023-02-04T23:17:20.1Z,1,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612751,7,13,2023-02-04T23:17:30Z,390000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Sumner 2 FT),"[1628398, 1628410]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2003.0,1.0,0.0,Sumner,1628410.0,,,,,,,,
41,PT08M47.00S,2023-02-04T23:17:44.5Z,1,REGULAR,freethrow,1 of 2,[],1628410,,,1610612751,7,13,2023-02-04T23:17:44Z,410000,False,,,0,,MISS E. Sumner Free Throw 1 of 2,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT08M47.00S,2023-02-04T23:17:44.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,7,13,2023-02-04T23:17:44Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,
43,PT08M47.00S,2023-02-04T23:17:56.5Z,1,REGULAR,freethrow,2 of 2,[],1628410,,,1610612751,8,13,2023-02-04T23:17:56Z,430000,False,,,0,,E. Sumner Free Throw 2 of 2 (3 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
44,PT08M29.00S,2023-02-04T23:18:16.1Z,1,REGULAR,3pt,Jump Shot,[],1628420,73.9323258869908,82.84313725490196,1610612764,8,16,2023-02-04T23:18:59Z,440000,False,164.0,193.0,1,right,M. Morris 25' 3PT pullup (5 PTS),[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,25.3,Made,,5.0,,,,,,,,,,,,,,,,
45,PT08M18.00S,2023-02-04T23:18:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628410,8.886333771353483,3.1862745098039214,1610612751,8,16,2023-02-04T23:18:32Z,450000,False,234.0,31.0,1,left,MISS E. Sumner 3PT,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Right Corner 3,24+ Right,23.61,Missed,,,,,,,,,,,,,,,,,,
46,PT08M14.00S,2023-02-04T23:18:31.5Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612764,8,16,2023-02-04T23:18:32Z,460000,False,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,,,45.0,,,,,,,,,,2.0,2.0,0.0,,,,,
47,PT08M01.00S,2023-02-04T23:18:45.8Z,1,REGULAR,foul,personal,['2freethrow'],1628410,,,1610612764,8,16,2023-02-04T23:19:00Z,470000,False,,,0,,E. Sumner shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1628410, 1628398]",1610612751.0,BKN,shooting,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,
49,PT08M01.00S,2023-02-04T23:19:12.0Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,8,17,2023-02-04T23:19:12Z,490000,False,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
50,PT08M01.00S,2023-02-04T23:19:12.7Z,1,REGULAR,substitution,out,[],1628410,,,1610612764,8,17,2023-02-04T23:19:19Z,500000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M01.00S,2023-02-04T23:19:12.7Z,1,REGULAR,substitution,out,[],203925,,,1610612764,8,17,2023-02-04T23:19:19Z,510000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M01.00S,2023-02-04T23:19:12.7Z,1,REGULAR,substitution,in,[],201988,,,1610612764,8,17,2023-02-04T23:19:19Z,520000,False,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M01.00S,2023-02-04T23:19:12.7Z,1,REGULAR,substitution,in,[],1630549,,,1610612764,8,17,2023-02-04T23:19:19Z,530000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M01.00S,2023-02-04T23:19:36.2Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,8,18,2023-02-04T23:19:36Z,540000,False,,,0,,K. Kuzma Free Throw 2 of 2 (2 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,2.0,,,,,,,,,,,,,,,,
55,PT07M42.00S,2023-02-04T23:19:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,5.863994743758213,50.0,1610612751,8,18,2023-02-04T23:20:02Z,550000,False,0.0,3.0,1,left,MISS R. O'Neale driving Layup,[1626220],1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,0.26,Missed,,,,,,,,,,,,,,,,,,
56,PT07M37.00S,2023-02-04T23:20:01.6Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,8,18,2023-02-04T23:20:02Z,560000,False,,,0,,N. Claxton REBOUND (Off:2 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,55.0,,,,,,,,,,2.0,0.0,2.0,,,,,
57,PT07M37.00S,2023-02-04T23:20:00.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,10,18,2023-02-04T23:20:07Z,570000,False,0.0,0.0,1,left,N. Claxton putback Layup (4 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,4.0,,,,,,,,,,,,,,,,
58,PT07M31.00S,2023-02-04T23:20:07.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,93.51182654402102,60.049019607843135,1610612764,10,18,2023-02-04T23:20:12Z,580000,False,50.0,8.0,1,right,MISS K. Kuzma driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
59,PT07M30.00S,2023-02-04T23:20:08.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,10,18,2023-02-04T23:20:12Z,590000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,,,,,,,,,,,,,,,,,
61,PT07M15.00S,2023-02-04T23:20:34.4Z,1,REGULAR,2pt,Jump Shot,[],203552,16.507884362680684,75.49019607843137,1610612751,10,18,2023-02-04T23:20:40Z,610000,False,-127.0,103.0,1,left,MISS S. Curry 16' pullup bank Shot,[203552],1610612751.0,BKN,pullup bank,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,16.37,Missed,,,,,,,,,,,,,,,,,,
62,PT07M12.00S,2023-02-04T23:20:37.4Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,10,18,2023-02-04T23:20:40Z,620000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,61.0,,,,,,,,,,1.0,1.0,0.0,,,,,
63,PT07M00.00S,2023-02-04T23:20:52.5Z,1,REGULAR,turnover,out-of-bounds,[],1628420,,,1610612764,10,18,2023-02-04T23:20:57Z,630000,False,,,0,,M. Morris step out-of-bounds TURNOVER (1 TO),[1628420],1610612764.0,WAS,step,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,,2003.0,,,,,,,,1.0,,,,
64,PT06M53.00S,2023-02-04T23:21:04.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203552,32.276609724047304,63.23529411764706,1610612751,13,18,2023-02-04T23:21:10Z,640000,False,-66.0,251.0,1,left,S. Curry 25' 3PT running pullup (6 PTS),[203552],1610612751.0,BKN,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.95,Made,,6.0,,,,,,,,,,,,,,,,
65,PT06M38.00S,2023-02-04T23:21:24.0Z,1,REGULAR,foul,personal,[],201988,,,1610612764,13,18,2023-02-04T23:21:34Z,650000,False,,,0,,P. Mills personal FOUL (1 PF),"[201988, 204001]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Mid-Range,16-24 Center,,,,,,,,2003.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
67,PT06M38.00S,2023-02-04T23:21:35.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,18,2023-02-04T23:21:35Z,670000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M38.00S,2023-02-04T23:21:35.9Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,13,18,2023-02-04T23:24:15Z,680000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M38.00S,2023-02-04T23:21:35.9Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,13,18,2023-02-04T23:24:15Z,690000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2023-02-04T23:21:35.9Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,13,18,2023-02-04T23:24:15Z,700000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M38.00S,2023-02-04T23:21:35.9Z,1,REGULAR,substitution,in,[],1629134,,,1610612764,13,18,2023-02-04T23:24:15Z,710000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M33.00S,2023-02-04T23:24:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,90.48948751642575,48.77450980392157,1610612764,13,20,2023-02-04T23:24:44Z,720000,False,-6.0,37.0,1,right,K. Porzingis cutting Layup (5 PTS) (M. Morris 1 AST),"[204001, 1628420]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,3.74,Made,,5.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,
74,PT06M33.00S,2023-02-04T23:24:35.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630549,,,1610612764,13,20,2023-02-04T23:24:44Z,740000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1630549, 204001]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
76,PT06M33.00S,2023-02-04T23:24:55.5Z,1,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,13,21,2023-02-04T23:24:55Z,760000,False,,,0,,K. Porzingis Free Throw 1 of 1 (6 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
77,PT06M19.00S,2023-02-04T23:25:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,13.354139290407357,44.85294117647059,1610612751,13,21,2023-02-04T23:25:16Z,770000,False,26.0,73.0,1,left,MISS N. Claxton 7' driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
78,PT06M16.00S,2023-02-04T23:25:13.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,13,21,2023-02-04T23:25:16Z,780000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,,,,,,,,,,2.0,2.0,0.0,,,,,
79,PT06M12.00S,2023-02-04T23:25:19.0Z,1,REGULAR,turnover,lost ball,[],1629134,,,1610612764,13,21,2023-02-04T23:25:23Z,790000,False,,,0,,K. Nunn lost ball TURNOVER (1 TO),"[1629134, 203552]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Curry,203552.0,,
80,PT06M12.00S,2023-02-04T23:25:19.0Z,1,REGULAR,steal,,[],203552,,,1610612751,13,21,2023-02-04T23:25:20Z,800000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
81,PT06M07.00S,2023-02-04T23:25:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1629134,,,1610612751,13,21,2023-02-04T23:25:34Z,810000,False,,,0,,K. Nunn shooting personal FOUL (1 PF) (Claxton 2 FT),"[1629134, 1629651]",1610612764.0,WAS,shooting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,1.0,0.0,Claxton,1629651.0,,,,,,,,
83,PT06M07.00S,2023-02-04T23:25:57.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629651,,,1610612751,14,21,2023-02-04T23:25:57Z,830000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
84,PT06M07.00S,2023-02-04T23:26:16.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629651,,,1610612751,15,21,2023-02-04T23:26:16Z,840000,False,,,0,,N. Claxton Free Throw 2 of 2 (6 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
85,PT05M48.00S,2023-02-04T23:26:39.2Z,1,REGULAR,2pt,Jump Shot,[],204001,76.82325886990802,39.705882352941174,1610612764,15,23,2023-02-04T23:26:43Z,850000,False,-51.0,165.0,1,right,K. Porzingis 17' pullup Jump Shot (8 PTS),[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,17.32,Made,,8.0,,,,,,,,,,,,,,,,
86,PT05M32.00S,2023-02-04T23:26:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,6.389618922470433,53.67647058823529,1610612751,17,23,2023-02-04T23:27:02Z,860000,False,-18.0,8.0,1,left,R. O'Neale driving reverse Layup (2 PTS) (S. Curry 1 AST),"[1626220, 203552]",1610612751.0,BKN,driving reverse,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,1.99,Made,,2.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,
88,PT05M21.00S,2023-02-04T23:27:06.1Z,1,REGULAR,3pt,Jump Shot,[],1630166,69.07030223390277,68.38235294117648,1610612764,17,26,2023-02-04T23:27:10Z,880000,False,92.0,238.0,1,right,D. Avdija 25' 3PT pullup (3 PTS) (M. Morris 2 AST),"[1630166, 1628420]",1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.53,Made,,3.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,
90,PT05M02.00S,2023-02-04T23:27:27.8Z,1,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612751,17,26,2023-02-04T23:27:47Z,900000,False,,,0,,R. O'Neale lost ball out-of-bounds TURNOVER (1 TO),[1626220],1610612751.0,BKN,lost ball,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,2003.0,,,,,,,,1.0,,,,
