actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
48,PT08M23.00S,2022-11-10T00:51:41.5Z,1,REGULAR,turnover,lost ball,[],1628973,,,1610612752,10,5,2022-11-10T00:54:00Z,470000,False,,,0,,J. Brunson lost ball TURNOVER (1 TO),"[1628973, 1626220]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0
49,PT08M23.00S,2022-11-10T00:51:41.5Z,1,REGULAR,steal,,[],1626220,,,1610612751,10,5,2022-11-10T00:53:55Z,480000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M18.00S,2022-11-10T00:51:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203925,92.19776609724047,51.225490196078425,1610612751,12,5,2022-11-10T00:51:54Z,490000,False,6.0,21.0,1,right,J. Harris running reverse Layup (2 PTS) (R. O'Neale 1 AST),"[203925, 1626220]",1610612751.0,BKN,running reverse,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,,,,,,,R. O'Neale,1626220.0,1.0,,,,,,,,
52,PT08M10.00S,2022-11-10T00:51:58.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,12,5,2022-11-10T00:51:58Z,510000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M01.00S,2022-11-10T00:55:28.5Z,1,REGULAR,3pt,Jump Shot,[],203944,32.802233902759525,35.049019607843135,1610612752,12,8,2022-11-10T00:55:33Z,520000,False,75.0,256.0,1,left,J. Randle 26' 3PT  (6 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.65,Made,6.0,,,,,,,R. Barrett,1629628.0,1.0,,,,,,,,
55,PT07M43.00S,2022-11-10T00:55:48.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.51182654402102,49.01960784313725,1610612751,14,8,2022-11-10T00:55:51Z,540000,False,-5.0,8.0,1,right,N. Claxton cutting DUNK (4 PTS) (R. O'Neale 2 AST),"[1629651, 1626220]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,R. O'Neale,1626220.0,2.0,,,,,,,,
57,PT07M26.00S,2022-11-10T00:56:04.0Z,1,REGULAR,3pt,Jump Shot,[],203944,33.327858081471746,34.55882352941176,1610612752,14,8,2022-11-10T00:56:09Z,560000,False,77.0,261.0,1,left,MISS J. Randle 27' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,27.2,Missed,,,,,,,,,,,,,,,,,,
58,PT07M23.00S,2022-11-10T00:56:07.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,14,8,2022-11-10T00:56:09Z,570000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,
59,PT07M14.00S,2022-11-10T00:56:16.3Z,1,REGULAR,3pt,Jump Shot,[],201142,68.15045992115637,22.794117647058822,1610612751,14,8,2022-11-10T01:03:55Z,580000,False,-136.0,247.0,1,right,MISS K. Durant 28' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,28.19,Missed,,,,,,,,,,,,,,,,,,
60,PT07M10.00S,2022-11-10T00:56:20.3Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,14,8,2022-11-10T00:56:23Z,590000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,
61,PT07M06.00S,2022-11-10T00:56:24.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629629,19.92444152431012,10.049019607843137,1610612752,14,8,2022-11-10T00:56:28Z,600000,False,200.0,135.0,1,left,MISS C. Reddish 24' running pullup 3PT,[1629629],1610612752.0,NYK,running pullup,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,24.1,Missed,,,,,,,,,,,,,,,,,,
62,PT07M04.00S,2022-11-10T00:56:26.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,14,8,2022-11-10T00:56:26Z,610000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,61.0,3.0,2.0,1.0,,,,,,,,,,,,,
64,PT06M56.00S,2022-11-10T00:56:43.8Z,1,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612751,14,8,2022-11-10T00:56:49Z,630000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Durant 2 FT),"[1629629, 201142]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,1.0,0.0,Durant,201142.0,,,
66,PT06M56.00S,2022-11-10T00:57:08.5Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,15,8,2022-11-10T00:57:08Z,650000,False,,,0,,K. Durant Free Throw 1 of 2 (3 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
67,PT06M56.00S,2022-11-10T00:57:31.6Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,16,8,2022-11-10T00:57:31Z,660000,False,,,0,,K. Durant Free Throw 2 of 2 (4 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
68,PT06M48.00S,2022-11-10T00:57:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.719448094612352,63.725490196078425,1610612752,16,8,2022-11-10T00:57:46Z,670000,False,-69.0,95.0,1,left,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,11.74,Missed,,,,,,,,,,,,,,,,,,
69,PT06M45.00S,2022-11-10T00:57:44.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,16,8,2022-11-10T00:57:46Z,680000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,,,,68.0,4.0,3.0,1.0,,,,,,,,,,,,,
70,PT06M37.00S,2022-11-10T00:57:51.7Z,1,REGULAR,3pt,Jump Shot,[],1626220,73.9323258869908,12.745098039215685,1610612751,19,8,2022-11-10T00:57:56Z,690000,False,-186.0,193.0,1,right,R. O'Neale 26' 3PT  (3 PTS) (K. Durant 3 AST),"[1626220, 201142]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.79,Made,3.0,,,,,,,K. Durant,201142.0,3.0,,,,,,,,
73,PT06M24.00S,2022-11-10T00:58:19.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612752,19,8,2022-11-10T00:58:24Z,720000,False,,,0,,R. O'Neale personal FOUL (1 PF) (Randle 2 FT),"[1626220, 203944]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2882.0,1.0,0.0,Randle,203944.0,,,
75,PT06M24.00S,2022-11-10T00:58:37.6Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,19,8,2022-11-10T00:58:37Z,740000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT06M24.00S,2022-11-10T00:58:37.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,19,8,2022-11-10T00:58:37Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,
77,PT06M24.00S,2022-11-10T00:58:37.6Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,19,8,2022-11-10T00:58:58Z,760000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT06M22.00S,2022-11-10T00:58:39.6Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,19,8,2022-11-10T00:58:58Z,770000,False,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,
79,PT06M05.00S,2022-11-10T00:59:14.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,91.93495400788436,53.67647058823529,1610612751,21,8,2022-11-10T00:59:18Z,780000,False,18.0,23.0,1,right,N. Claxton turnaround Hook (6 PTS) (K. Durant 4 AST),"[1629651, 201142]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.97,Made,6.0,,,,,,,K. Durant,201142.0,4.0,,,,,,,,
81,PT05M51.00S,2022-11-10T00:59:28.8Z,1,REGULAR,3pt,Jump Shot,[],1629629,5.206964520367937,94.6078431372549,1610612752,21,8,2022-11-10T00:59:41Z,800000,False,-223.0,-4.0,1,left,MISS C. Reddish 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
82,PT05M49.00S,2022-11-10T00:59:30.8Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,21,8,2022-11-10T00:59:41Z,810000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,
83,PT05M40.00S,2022-11-10T00:59:39.2Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,21,8,2022-11-10T00:59:45Z,820000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 201142]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Durant,201142.0
84,PT05M40.00S,2022-11-10T00:59:39.2Z,1,REGULAR,steal,,[],201142,,,1610612751,21,8,2022-11-10T00:59:40Z,830000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M35.00S,2022-11-10T00:59:44.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628410,92.32917214191852,2.696078431372549,1610612751,24,8,2022-11-10T00:59:53Z,840000,False,-237.0,20.0,1,right,E. Sumner 3PT running (9 PTS) (K. Durant 5 AST),"[1628410, 201142]",1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,Left Corner 3,24+ Left,23.73,Made,9.0,,,,,,,K. Durant,201142.0,5.0,,,,,,,,
87,PT05M10.00S,2022-11-10T01:00:09.4Z,1,REGULAR,2pt,Jump Shot,[],1629628,5.256241787122208,24.996170343137255,1610612752,24,8,2022-11-10T01:00:15Z,860000,False,125.0,-3.0,1,left,MISS R. Barrett 12' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,12.5,Missed,,,,,,,,,,,,,,,,,,
88,PT05M08.00S,2022-11-10T01:00:11.4Z,1,REGULAR,rebound,defensive,[],1628410,,,1610612751,24,8,2022-11-10T01:00:15Z,870000,False,,,0,,E. Sumner REBOUND (Off:0 Def:2),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Mid-Range,8-16 Right,,,,87.0,2.0,2.0,0.0,,,,,,,,,,,,,
89,PT05M02.00S,2022-11-10T01:00:17.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,65.1281208935611,40.68627450980392,1610612751,24,8,2022-11-10T01:00:25Z,880000,False,-47.0,275.0,1,right,MISS K. Durant 27' running pullup 3PT,[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,27.92,Missed,,,,,,,,,,,,,,,,,,
90,PT04M59.00S,2022-11-10T01:00:20.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,24,8,2022-11-10T01:00:25Z,890000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,89.0,3.0,2.0,1.0,,,,,,,,,,,,,
91,PT04M50.00S,2022-11-10T01:00:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.732588699080158,41.911764705882355,1610612752,24,10,2022-11-10T01:00:40Z,900000,False,40.0,1.0,1,left,J. Brunson driving finger roll Layup (2 PTS) (J. Randle 1 AST),"[1628973, 203944]",1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,4.04,Made,2.0,,,,,,,J. Randle,203944.0,1.0,,,,,,,,
