actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
31,PT09M16.00S,2024-02-01T01:14:13.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,4,3,2024-02-01T01:14:18Z,310000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,
32,PT09M05.00S,2024-02-01T01:14:24.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,79.05716162943496,55.392156862745104,1610612740,4,3,2024-02-01T01:14:31Z,320000,False,27.0,144.0,1,right,MISS B. Ingram 14' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,14.69,Missed,,,,,,,,,,,,,,,,,,
33,PT09M04.00S,2024-02-01T01:14:25.7Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,4,3,2024-02-01T01:14:31Z,330000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,
34,PT08M54.00S,2024-02-01T01:14:35.3Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,4,3,2024-02-01T01:14:40Z,340000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 203468]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1.0,McCollum,203468.0,,,,,,,,,
35,PT08M54.00S,2024-02-01T01:14:35.3Z,1,REGULAR,steal,,[],203468,,,1610612740,4,3,2024-02-01T01:19:21Z,350000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
36,PT08M49.00S,2024-02-01T01:14:41.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630530,90.22667542706965,97.30392156862744,1610612740,4,3,2024-02-01T01:15:07Z,360000,False,237.0,39.0,1,right,MISS T. Murphy III running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,23.98,Missed,,,,,,,,,,,,,,,,,,
37,PT08M47.00S,2024-02-01T01:14:44.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,4,3,2024-02-01T01:14:44Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,36.0,,,,,,,,,,,,,,,
39,PT08M37.00S,2024-02-01T01:15:09.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203468,81.68528252299606,39.950980392156865,1610612740,4,3,2024-02-01T01:15:15Z,390000,False,-50.0,120.0,1,right,MISS C. McCollum 12' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
40,PT08M36.00S,2024-02-01T01:15:10.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,4,3,2024-02-01T01:15:15Z,400000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,
41,PT08M33.00S,2024-02-01T01:15:17.1Z,1,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612745,4,3,2024-02-01T01:15:24Z,410000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Brooks 2 FT),"[1627742, 1628415]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Brooks,1628415.0
43,PT08M33.00S,2024-02-01T01:15:44.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628415,,,1610612745,5,3,2024-02-01T01:20:24Z,430000,False,,,0,,D. Brooks Free Throw 1 of 2 (1 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
45,PT08M33.00S,2024-02-01T01:15:44.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628415,,,1610612745,6,3,2024-02-01T01:20:24Z,450000,False,,,0,,D. Brooks Free Throw 2 of 2 (2 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
46,PT08M21.00S,2024-02-01T01:16:36.9Z,1,REGULAR,3pt,Jump Shot,[],203468,81.68528252299606,93.38235294117648,1610612740,6,6,2024-02-01T01:16:41Z,460000,False,217.0,120.0,1,right,C. McCollum 24' 3PT  (3 PTS) (B. Ingram 1 AST),"[203468, 1627742]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.77,Made,,,,,,,,,,3.0,B. Ingram,1627742.0,1.0,,,,,
49,PT07M59.00S,2024-02-01T01:17:05.7Z,1,REGULAR,2pt,Jump Shot,[],1628415,13.485545335085414,67.40196078431373,1610612745,6,6,2024-02-01T01:17:12Z,490000,False,-87.0,74.0,1,left,MISS D. Brooks 11' driving floating bank Shot,[1628415],1610612745.0,HOU,driving floating bank,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,11.44,Missed,,,,,,,,,,,,,,,,,,
50,PT07M58.00S,2024-02-01T01:17:06.7Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,6,2024-02-01T01:17:12Z,500000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,
52,PT07M37.00S,2024-02-01T01:17:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,83.13074901445466,59.80392156862745,1610612740,6,8,2024-02-01T01:17:59Z,520000,False,49.0,106.0,1,right,B. Ingram 11' fadeaway Jump Shot (2 PTS) (D. Daniels 1 AST),"[1627742, 1630700]",1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,,,,,,,,,,2.0,D. Daniels,1630700.0,1.0,,,,,
54,PT07M37.00S,2024-02-01T01:17:55.4Z,1,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612740,6,8,2024-02-01T01:18:08Z,540000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Ingram 1 FT),"[1630224, 1627742]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Ingram,1627742.0
56,PT07M37.00S,2024-02-01T01:18:18.8Z,1,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,6,9,2024-02-01T01:18:18Z,560000,False,,,0,,B. Ingram Free Throw 1 of 1 (3 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
57,PT07M23.00S,2024-02-01T01:18:34.2Z,1,REGULAR,3pt,Jump Shot,[],1627832,28.33442838370565,21.323529411764707,1610612745,6,9,2024-02-01T01:18:39Z,570000,False,143.0,214.0,1,left,MISS F. VanVleet 25' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
58,PT07M21.00S,2024-02-01T01:18:36.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,9,2024-02-01T01:18:39Z,580000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Right Center,,,,,57.0,4.0,4.0,0.0,,,,,,,,,,,,
59,PT07M07.00S,2024-02-01T01:18:50.8Z,1,REGULAR,3pt,Jump Shot,[],1630530,72.48685939553219,13.23529411764706,1610612740,6,12,2024-02-01T01:18:56Z,590000,False,-184.0,206.0,1,right,T. Murphy III 27' 3PT  (3 PTS) (B. Ingram 2 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.62,Made,,,,,,,,,,3.0,B. Ingram,1627742.0,2.0,,,,,
61,PT07M04.00S,2024-02-01T01:18:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,6,12,2024-02-01T01:18:56Z,610000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2024-02-01T01:22:01.7Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.283180026281208,81.12745098039215,1610612745,9,12,2024-02-01T01:22:06Z,620000,False,-156.0,204.0,1,left,J. Green 25' 3PT  (7 PTS) (A. Sengun 3 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,,,,7.0,A. Sengun,1630578.0,3.0,,,,,
64,PT06M35.00S,2024-02-01T01:22:18.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,92.9862023653088,54.90196078431373,1610612740,9,14,2024-02-01T01:22:22Z,640000,False,25.0,13.0,1,right,T. Murphy III cutting DUNK (5 PTS) (D. Daniels 2 AST),"[1630530, 1630700]",1610612740.0,NOP,cutting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,,,,,,5.0,D. Daniels,1630700.0,2.0,,,,,
66,PT06M20.00S,2024-02-01T01:22:32.5Z,1,REGULAR,2pt,Jump Shot,[],1630578,19.66162943495401,30.392156862745097,1610612745,9,14,2024-02-01T01:22:37Z,660000,False,98.0,132.0,1,left,MISS A. Sengun 16' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,16.46,Missed,,,,,,,,,,,,,,,,,,
67,PT06M19.00S,2024-02-01T01:22:33.5Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,9,14,2024-02-01T01:22:37Z,670000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,,,,,66.0,5.0,5.0,0.0,,,,,,,,,,,,
68,PT06M11.00S,2024-02-01T01:22:42.7Z,1,REGULAR,3pt,Jump Shot,[],202685,68.01905387647832,63.970588235294116,1610612740,9,14,2024-02-01T01:22:54Z,680000,False,70.0,248.0,1,right,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,
69,PT06M09.00S,2024-02-01T01:22:49.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,9,14,2024-02-01T01:22:49Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,68.0,,,,,,,,,,,,,,,
70,PT06M09.00S,2024-02-01T01:22:51.0Z,1,REGULAR,foul,personal,[],1630578,,,1610612740,9,14,2024-02-01T01:23:05Z,700000,False,,,0,,A. Sengun loose ball personal FOUL (1 PF),"[1630578, 1630700]",1610612745.0,HOU,loose ball,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Daniels,1630700.0
72,PT05M59.00S,2024-02-01T01:23:16.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630700,91.80354796320631,50.245098039215684,1610612740,9,16,2024-02-01T01:23:33Z,720000,False,1.0,25.0,1,right,D. Daniels driving finger roll Layup (5 PTS),[1630700],1610612740.0,NOP,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,5.0,,,,,,,,
73,PT05M59.00S,2024-02-01T01:23:25.2Z,1,REGULAR,violation,defensive goaltending,[],1630224,,,1610612740,9,16,2024-02-01T01:23:33Z,730000,False,,,0,,J. Green defensive goaltending VIOLATION,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,200834.0,,,,
74,PT05M48.00S,2024-02-01T01:23:41.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,31.225361366622867,31.862745098039213,1610612745,12,16,2024-02-01T01:23:45Z,740000,False,91.0,241.0,1,left,F. VanVleet 25' 3PT pullup (3 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,,,,,,,,3.0,,,,,,,,
75,PT05M35.00S,2024-02-01T01:23:54.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,92.59198423127464,61.029411764705884,1610612740,12,18,2024-02-01T01:23:59Z,750000,False,55.0,17.0,1,right,J. Valanciunas Hook (2 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,5.77,Made,,,,,,,,,,2.0,C. McCollum,203468.0,1.0,,,,,
77,PT05M20.00S,2024-02-01T01:24:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.178055190538765,51.470588235294116,1610612745,14,18,2024-02-01T01:24:14Z,770000,False,-7.0,15.0,1,left,J. Green driving Layup (9 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,9.0,,,,,,,,
78,PT05M03.00S,2024-02-01T01:24:26.3Z,1,REGULAR,2pt,Jump Shot,[],1627742,88.51839684625493,30.637254901960787,1610612740,14,18,2024-02-01T01:24:33Z,780000,False,-97.0,55.0,1,right,MISS B. Ingram 11' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,11.15,Missed,,,,,,,,,,,,,,,,,,
79,PT05M02.00S,2024-02-01T01:24:27.3Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,14,18,2024-02-01T01:24:33Z,790000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,
80,PT04M50.00S,2024-02-01T01:24:40.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,14.4053876478318,48.529411764705884,1610612745,16,18,2024-02-01T01:24:48Z,800000,False,7.0,83.0,1,left,A. Sengun 8' turnaround Hook (2 PTS) (D. Brooks 1 AST),"[1630578, 1628415]",1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.32,Made,,,,,,,,,,2.0,D. Brooks,1628415.0,1.0,,,,,
82,PT04M37.00S,2024-02-01T01:24:52.5Z,1,REGULAR,3pt,Jump Shot,[],203468,71.30420499342969,22.794117647058822,1610612740,16,21,2024-02-01T01:24:56Z,820000,False,-136.0,217.0,1,right,C. McCollum 25' 3PT pullup (6 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.63,Made,,,,,,,,,,6.0,,,,,,,,
83,PT04M27.00S,2024-02-01T01:25:04.8Z,1,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612745,16,21,2024-02-01T01:25:16Z,830000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Green 2 FT),"[1630700, 1630224]",1610612740.0,NOP,shooting,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Green,1630224.0
85,PT04M27.00S,2024-02-01T01:25:42.8Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,17,21,2024-02-01T01:25:42Z,850000,False,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
86,PT04M27.00S,2024-02-01T01:25:43.4Z,1,REGULAR,substitution,out,[],1627832,,,1610612745,17,21,2024-02-01T01:26:18Z,860000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
