actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-03T01:10:56.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-03T01:10:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-03T01:10:59.4Z,1,REGULAR,jumpball,recovered,[],1630193,,,1610612761,0,0,2024-02-03T01:10:59Z,40000,False,,,0,,Jump Ball J. Poeltl vs. A. Sengun: Tip to I. Quickley,"[1630193, 1627751, 1630578]",1610612761.0,TOR,startperiod,I. Quickley,1630193.0,Quickley,I. Quickley,Poeltl,1627751.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-02-03T01:11:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,89.43823915900131,59.31372549019608,1610612761,0,2,2024-02-03T01:11:20Z,70000,False,47.0,47.0,1,right,G. Trent Jr. 6' driving floating bank Jump Shot (2 PTS) (B. Brown 1 AST),"[1629018, 1628971]",1610612761.0,TOR,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.6,Made,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2024-02-03T01:11:35.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,31.09395532194481,74.26470588235294,1610612745,0,2,2024-02-03T01:11:42Z,90000,False,-121.0,240.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.87,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2024-02-03T01:11:36.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,0,2,2024-02-03T01:11:42Z,100000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M56.00S,2024-02-03T01:12:25.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,73.40670170827858,43.38235294117647,1610612761,0,2,2024-02-03T01:12:32Z,130000,False,-33.0,197.0,1,right,MISS G. Trent Jr. 20' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,20.03,Missed,,,,,,,,,,,,,,,,,,
14,PT10M55.00S,2024-02-03T01:12:26.1Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,0,2,2024-02-03T01:12:32Z,140000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M39.00S,2024-02-03T01:12:42.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.149145860709593,47.05882352941176,1610612745,2,2,2024-02-03T01:12:50Z,150000,False,15.0,34.0,1,left,A. Sengun turnaround Hook (2 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.66,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M17.00S,2024-02-03T01:13:04.0Z,1,REGULAR,2pt,Jump Shot,[],1630193,93.77463863337714,65.93137254901961,1610612761,2,4,2024-02-03T01:13:10Z,160000,False,80.0,6.0,1,right,I. Quickley 7' driving floating Jump Shot (2 PTS) (J. Poeltl 1 AST),"[1630193, 1627751]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,Mid-Range,0-8 Center,7.99,Made,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
18,PT10M04.00S,2024-02-03T01:13:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,9.806176084099869,50.73529411764706,1610612745,4,4,2024-02-03T01:13:25Z,180000,False,-4.0,40.0,1,left,A. Sengun Jump Shot (4 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.99,Made,4.0,,,,,,,,,,,,,,,,,
