actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT05M43.00S,2024-03-22T00:26:24.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,17,17,2024-03-22T00:26:24Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,
88,PT05M43.00S,2024-03-22T00:26:36.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641708,,,1610612745,18,17,2024-03-22T00:26:36Z,880000,False,,,0,,A. Thompson Free Throw 2 of 2 (4 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
89,PT05M33.00S,2024-03-22T00:26:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,87.33574244415243,59.068627450980394,1610612741,18,19,2024-03-22T00:26:58Z,890000,False,45.0,67.0,1,right,A. Dosunmu 8' driving floating Jump Shot (6 PTS),[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,8.05,Made,,,,,,,,,,,,,6.0,,,,,
90,PT05M15.00S,2024-03-22T00:27:04.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,29.517082785808146,30.88235294117647,1610612745,18,19,2024-03-22T00:27:13Z,900000,False,96.0,225.0,1,left,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,,
91,PT05M13.00S,2024-03-22T00:27:06.0Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,18,19,2024-03-22T00:31:45Z,910000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,,,90.0,1.0,0.0,1.0,,,,,,,,,,,,,,
93,PT05M02.00S,2024-03-22T00:27:38.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629111,15.325229960578188,54.41176470588235,1610612745,20,19,2024-03-22T00:27:44Z,930000,False,-22.0,92.0,1,left,J. Landale 9' Hook (4 PTS) (J. Green 1 AST),"[1629111, 1630224]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,9.42,Made,,,,,,,,,,,,,4.0,J. Green,1630224.0,1.0,,
95,PT04M38.00S,2024-03-22T00:28:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,88.91261498028909,43.627450980392155,1610612741,20,19,2024-03-22T00:29:11Z,950000,False,-32.0,52.0,1,right,MISS T. Craig 6' Layup,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,,,,,,
96,PT04M34.00S,2024-03-22T00:28:06.7Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,20,19,2024-03-22T00:28:07Z,960000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,95.0,3.0,1.0,2.0,,,,,,,,,,,,,,
97,PT04M34.00S,2024-03-22T00:28:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,20,19,2024-03-22T00:28:06Z,970000,False,0.0,0.0,1,right,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
98,PT04M33.00S,2024-03-22T00:28:07.0Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,20,19,2024-03-22T00:28:07Z,980000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,97.0,2.0,2.0,0.0,,,,,,,,,,,,,,
99,PT04M26.00S,2024-03-22T00:28:14.0Z,1,REGULAR,3pt,Jump Shot,[],1628415,22.28975032851511,87.74509803921569,1610612745,20,19,2024-03-22T00:28:21Z,990000,False,-189.0,157.0,1,left,MISS D. Brooks 24' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.55,Missed,,,,,,,,,,,,,,,,,,
100,PT04M24.00S,2024-03-22T00:28:16.0Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,20,19,2024-03-22T00:29:33Z,1000000,False,,,0,,J. Landale REBOUND (Off:2 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,,,99.0,2.0,0.0,2.0,,,,,,,,,,,,,,
101,PT04M24.00S,2024-03-22T00:28:20.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612745,20,19,2024-03-22T00:28:31Z,1010000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Landale 2 FT),"[202696, 1629111]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,1.0,0.0,Landale,1629111.0,,,,,,,,,
103,PT04M24.00S,2024-03-22T00:28:41.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629111,,,1610612745,21,19,2024-03-22T00:28:41Z,1030000,False,,,0,,J. Landale Free Throw 1 of 2 (5 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
104,PT04M24.00S,2024-03-22T00:28:44.1Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,21,19,2024-03-22T00:28:56Z,1040000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M24.00S,2024-03-22T00:28:44.1Z,1,REGULAR,substitution,out,[],1628470,,,1610612745,21,19,2024-03-22T00:28:56Z,1050000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M24.00S,2024-03-22T00:28:44.1Z,1,REGULAR,substitution,in,[],201145,,,1610612745,21,19,2024-03-22T00:28:56Z,1060000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M24.00S,2024-03-22T00:28:44.1Z,1,REGULAR,substitution,in,[],1627936,,,1610612745,21,19,2024-03-22T00:28:56Z,1070000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M24.00S,2024-03-22T00:29:14.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629111,,,1610612745,22,19,2024-03-22T00:29:14Z,1080000,False,,,0,,J. Landale Free Throw 2 of 2 (6 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
109,PT04M02.00S,2024-03-22T00:29:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,82.7365308804205,58.82352941176471,1610612741,22,19,2024-03-22T00:29:44Z,1090000,False,44.0,110.0,1,right,MISS N. Vucevic 11' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,11.83,Missed,,,,,,,,,,,,,,,,,,
110,PT04M00.00S,2024-03-22T00:29:39.6Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,22,19,2024-03-22T00:29:44Z,1100000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT03M43.00S,2024-03-22T00:29:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,6.389618922470433,46.32352941176471,1610612745,22,19,2024-03-22T00:30:02Z,1110000,False,18.0,8.0,1,left,MISS J. Landale Layup,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
112,PT03M42.00S,2024-03-22T00:29:56.6Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,22,19,2024-03-22T00:30:21Z,1120000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT03M37.00S,2024-03-22T00:30:01.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629632,77.61169513797634,66.17647058823529,1610612741,22,21,2024-03-22T00:31:04Z,1130000,False,81.0,158.0,1,right,C. White 17' running pullup Jump Shot (2 PTS),[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Mid-Range,16-24 Right Center,17.75,Made,,,,,,,,,,,,,2.0,,,,,
114,PT03M23.00S,2024-03-22T00:30:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.389618922470433,51.225490196078425,1610612745,24,21,2024-03-22T00:32:34Z,1140000,False,-6.0,8.0,1,left,D. Brooks cutting Layup (7 PTS) (F. VanVleet 3 AST),"[1628415, 1627832]",1610612745.0,HOU,cutting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,,,,,7.0,F. VanVleet,1627832.0,3.0,,
116,PT03M13.00S,2024-03-22T00:30:26.4Z,1,REGULAR,3pt,Jump Shot,[],1641931,77.34888304862024,87.25490196078431,1610612741,24,21,2024-03-22T00:33:06Z,1160000,False,186.0,160.0,1,right,MISS O. Bitim 24' pullup 3PT,[1641931],1610612741.0,CHI,pullup,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Right Center,24.58,Missed,,,,,,,,,,,,,,,,,,
117,PT03M09.00S,2024-03-22T00:30:30.4Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612745,24,21,2024-03-22T00:30:31Z,1170000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,116.0,3.0,3.0,0.0,,,,,,,,,,,,,,
118,PT03M00.00S,2024-03-22T00:30:38.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,8.229303547963205,63.23529411764706,1610612745,26,21,2024-03-22T00:30:43Z,1180000,False,-66.0,25.0,1,left,D. Brooks 7' turnaround Jump Shot (9 PTS),[1628415],1610612745.0,HOU,turnaround,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,7.07,Made,,,,,,,,,,,,,9.0,,,,,
119,PT02M47.00S,2024-03-22T00:31:03.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,26,21,2024-03-22T00:31:03Z,1190000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M47.00S,2024-03-22T00:33:12.5Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,26,21,2024-03-22T00:33:40Z,1200000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M47.00S,2024-03-22T00:33:12.5Z,1,REGULAR,substitution,in,[],201942,,,1610612741,26,21,2024-03-22T00:33:40Z,1210000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M47.00S,2024-03-22T00:33:12.5Z,1,REGULAR,substitution,out,[],1627832,,,1610612741,26,21,2024-03-22T00:34:51Z,1215000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M47.00S,2024-03-22T00:33:12.5Z,1,REGULAR,substitution,in,[],1628988,,,1610612741,26,21,2024-03-22T00:34:51Z,1217500,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M44.00S,2024-03-22T00:34:11.1Z,1,REGULAR,jumpball,recovered,[],201145,,,1610612741,26,21,2024-03-22T00:34:11Z,1220000,False,,,0,,Jump Ball D. Brooks vs. N. Vucevic: Tip to J. Green,"[201145, 1628415, 202696]",1610612745.0,HOU,heldball,J. Green,201145.0,Green,J. Green,Brooks,1628415.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
125,PT02M44.00S,2024-03-22T00:34:11.1Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,26,21,2024-03-22T00:34:11Z,1250000,False,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1628415]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,1.0,Brooks,1628415.0,,,,,,
126,PT02M44.00S,2024-03-22T00:34:11.1Z,1,REGULAR,steal,,[],1628415,,,1610612745,26,21,2024-03-22T00:34:11Z,1260000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M33.00S,2024-03-22T00:34:22.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630224,7.703679369250986,54.166666666666664,1610612745,28,21,2024-03-22T00:35:19Z,1270000,False,-21.0,20.0,1,left,J. Green cutting DUNK (6 PTS) (J. Landale 1 AST),"[1630224, 1629111]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,,,,,6.0,J. Landale,1629111.0,1.0,,
129,PT02M17.00S,2024-03-22T00:34:37.8Z,1,REGULAR,3pt,Jump Shot,[],1627936,92.32917214191852,4.6568627450980395,1610612741,28,24,2024-03-22T00:34:43Z,1290000,False,-227.0,20.0,1,right,A. Caruso 3PT  (3 PTS) (D. DeRozan 1 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.75,Made,,,,,,,,,,,,,3.0,D. DeRozan,201942.0,1.0,,
133,PT02M03.00S,2024-03-22T00:34:53.0Z,1,REGULAR,3pt,Jump Shot,[],1628988,26.888961892247043,77.69607843137256,1610612745,31,24,2024-03-22T00:34:58Z,1310000,False,-138.0,200.0,1,left,A. Holiday 24' 3PT  (3 PTS) (J. Landale 2 AST),"[1628988, 1629111]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,24.35,Made,,,,,,,,,,,,,3.0,J. Landale,1629111.0,2.0,,
135,PT01M52.00S,2024-03-22T00:35:03.3Z,1,REGULAR,3pt,Jump Shot,[],1629632,68.54467805519053,28.431372549019606,1610612741,31,24,2024-03-22T00:35:55Z,1330000,False,-108.0,243.0,1,right,MISS C. White 26' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,26.6,Missed,,,,,,,,,,,,,,,,,,
136,PT01M48.00S,2024-03-22T00:35:07.3Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612745,31,24,2024-03-22T00:35:10Z,1340000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT01M43.00S,2024-03-22T00:35:12.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628988,35.167542706964525,49.50980392156863,1610612745,34,24,2024-03-22T00:36:40Z,1350000,False,2.0,278.0,1,left,A. Holiday 27' 3PT running pullup (6 PTS),[1628988],1610612745.0,HOU,running pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,27.81,Made,,,,,,,,,,,,,6.0,,,,,
138,PT01M31.00S,2024-03-22T00:35:23.9Z,1,REGULAR,3pt,Jump Shot,[],202696,67.23061760840999,40.19607843137255,1610612741,34,24,2024-03-22T00:35:30Z,1360000,False,-49.0,256.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2024-03-22T00:35:23.9Z,1,REGULAR,rebound,defensive,[],201145,,,1610612745,34,24,2024-03-22T00:35:30Z,1370000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,
140,PT01M24.00S,2024-03-22T00:35:31.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,14.011169513797633,64.95098039215686,1610612745,36,24,2024-03-22T00:37:03Z,1380000,False,-75.0,79.0,1,left,A. Holiday 10' driving floating Jump Shot (8 PTS),[1628988],1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Left,10.89,Made,,,,,,,,,,,,,8.0,,,,,
141,PT01M14.00S,2024-03-22T00:35:41.5Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,36,24,2024-03-22T00:35:45Z,1390000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1628415]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Brooks,1628415.0,,,,,,
142,PT01M14.00S,2024-03-22T00:35:41.5Z,1,REGULAR,steal,,[],1628415,,,1610612745,36,24,2024-03-22T00:35:43Z,1400000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
143,PT01M11.00S,2024-03-22T00:35:44.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628415,7.30946123521682,51.225490196078425,1610612745,38,24,2024-03-22T00:36:02Z,1410000,False,-6.0,16.0,1,left,D. Brooks running DUNK (11 PTS),[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,,,,,11.0,,,,,
144,PT01M11.00S,2024-03-22T00:35:50.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,38,24,2024-03-22T00:35:50Z,1420000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M11.00S,2024-03-22T00:36:27.5Z,1,REGULAR,substitution,out,[],202696,,,1610612741,38,24,2024-03-22T00:37:10Z,1430000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M11.00S,2024-03-22T00:36:27.5Z,1,REGULAR,substitution,in,[],203083,,,1610612741,38,24,2024-03-22T00:37:10Z,1440000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M57.70S,2024-03-22T00:37:23.0Z,1,REGULAR,3pt,Jump Shot,[],1627936,82.07950065703022,4.901960784313726,1610612741,38,24,2024-03-22T00:37:29Z,1450000,False,-225.0,116.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,25.36,Missed,,,,,,,,,,,,,,,,,,
148,PT00M56.10S,2024-03-22T00:37:24.6Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612745,38,24,2024-03-22T00:37:29Z,1460000,False,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,,
149,PT00M52.30S,2024-03-22T00:37:28.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201145,5.075558475689881,45.83333333333333,1610612745,40,24,2024-03-22T00:37:40Z,1470000,False,21.0,-5.0,1,left,J. Green running finger roll Layup (2 PTS) (A. Holiday 1 AST),"[201145, 1628988]",1610612745.0,HOU,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,,,,,,,,,2.0,A. Holiday,1628988.0,1.0,,
151,PT00M44.30S,2024-03-22T00:37:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612741,40,24,2024-03-22T00:37:45Z,1490000,False,,,0,,A. Holiday shooting personal FOUL (1 PF) (Drummond 2 FT),"[1628988, 203083]",1610612745.0,HOU,shooting,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,1.0,0.0,Drummond,203083.0,,,,,,,,,
153,PT00M44.30S,2024-03-22T00:38:01.9Z,1,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,40,25,2024-03-22T00:38:01Z,1510000,False,,,0,,A. Drummond Free Throw 1 of 2 (1 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
154,PT00M44.30S,2024-03-22T00:38:14.2Z,1,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,40,26,2024-03-22T00:38:14Z,1520000,False,,,0,,A. Drummond Free Throw 2 of 2 (2 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
155,PT00M29.90S,2024-03-22T00:38:30.9Z,1,REGULAR,2pt,Jump Shot,[],1630224,22.815374507227332,19.852941176470587,1610612745,42,26,2024-03-22T00:38:43Z,1530000,False,151.0,162.0,1,left,J. Green 22' step back Jump Shot (8 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,22.13,Made,,,,,,,,,,,,,8.0,,,,,
156,PT00M12.50S,2024-03-22T00:38:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,90.09526938239159,37.99019607843137,1610612741,42,26,2024-03-22T00:39:40Z,1540000,False,-60.0,41.0,1,right,MISS D. DeRozan 7' bank Shot,[201942],1610612741.0,CHI,bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,,
157,PT00M09.60S,2024-03-22T00:38:57.1Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,42,26,2024-03-22T00:39:40Z,1550000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT00M05.10S,2024-03-22T00:39:01.4Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612745,42,26,2024-03-22T00:39:05Z,1560000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630224, 1627936]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,
159,PT00M05.10S,2024-03-22T00:39:01.4Z,1,REGULAR,steal,,[],1627936,,,1610612741,42,26,2024-03-22T00:39:03Z,1570000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
160,PT00M02.80S,2024-03-22T00:39:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,92.06636005256242,50.73529411764706,1610612741,42,28,2024-03-22T00:39:10Z,1580000,False,4.0,22.0,1,right,A. Caruso running finger roll Layup (5 PTS),[1627936],1610612741.0,CHI,running finger roll,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,,,5.0,,,,,
161,PT00M02.80S,2024-03-22T00:39:13.0Z,1,REGULAR,turnover,inbound,[],1628988,,,1610612745,42,28,2024-03-22T00:39:52Z,1590000,False,,,0,,A. Holiday inbound TURNOVER (1 TO),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1.0,,,,,,,,
162,PT00M00.00S,2024-03-22T00:39:55.5Z,1,REGULAR,period,end,[],0,,,1610612741,42,28,2024-03-22T00:39:55Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,out,['startperiod'],1629111,,,1610612741,42,28,2024-03-22T00:42:35Z,1610000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612741,42,28,2024-03-22T00:42:35Z,1620000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612741,42,28,2024-03-22T00:42:35Z,1630000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,42,28,2024-03-22T00:42:35Z,1640000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,out,['startperiod'],1641931,,,1610612741,42,28,2024-03-22T00:42:35Z,1650000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-03-22T00:41:36.7Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612741,42,28,2024-03-22T00:42:35Z,1660000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
