actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-02T00:11:26.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-02T00:11:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-11-02T00:11:29.4Z,1,REGULAR,jumpball,recovered,[],1631095,,,1610612745,0,0,2023-11-02T00:11:29Z,40000,False,,,0,,Jump Ball A. Sengun vs. M. Williams: Tip to J. Smith Jr.,"[1631095, 1630578, 1631109]",1610612745.0,HOU,startperiod,J. Smith Jr.,1631095.0,Smith Jr.,J. Smith Jr.,Sengun,1630578.0,Williams,1631109.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-11-02T00:11:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.783837056504599,51.470588235294116,1610612745,0,0,2023-11-02T00:11:53Z,70000,False,-7.0,11.0,1,left,MISS J. Green cutting Layup,[1630224],1610612745.0,HOU,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-11-02T00:11:44.1Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,0,0,2023-11-02T00:11:53Z,80000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-11-02T00:12:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,94.03745072273325,47.549019607843135,1610612766,0,2,2023-11-02T00:12:05Z,90000,False,-12.0,4.0,1,right,L. Ball driving finger roll Layup (2 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.28,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M04.00S,2023-11-02T00:12:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,18.2161629434954,50.245098039215684,1610612745,2,2,2023-11-02T00:12:30Z,100000,False,-1.0,119.0,1,left,A. Sengun 11' floating Jump Shot (2 PTS) (F. VanVleet 1 AST),"[1630578, 1627832]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.87,Made,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
12,PT10M45.00S,2023-11-02T00:12:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,83.78777923784494,48.03921568627451,1610612766,2,2,2023-11-02T00:12:48Z,120000,False,-10.0,100.0,1,right,MISS G. Hayward 10' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,10.04,Missed,,,,,,,,,,,,,,,,,,
13,PT10M44.00S,2023-11-02T00:12:41.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,2,2,2023-11-02T00:12:48Z,130000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M35.00S,2023-11-02T00:12:50.5Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,2,2,2023-11-02T00:12:54Z,140000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1631109]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Williams,1631109.0,,,,,,,
15,PT10M35.00S,2023-11-02T00:12:50.5Z,1,REGULAR,steal,,[],1631109,,,1610612766,2,2,2023-11-02T00:12:52Z,150000,False,,,0,,M. Williams STEAL (1 STL),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
