actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M20.00S,2023-11-23T01:12:56.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,28.991458607095925,21.568627450980394,1610612745,3,5,2023-11-23T01:13:03Z,170000,False,142.0,220.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
18,PT10M18.00S,2023-11-23T01:12:58.2Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,3,5,2023-11-23T01:13:03Z,180000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,17.0,2.0,1.0,1.0,,,,,,,,
19,PT10M09.00S,2023-11-23T01:13:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,93.77463863337714,47.05882352941176,1610612763,3,7,2023-11-23T01:13:11Z,190000,False,-15.0,6.0,1,right,D. Bane driving Layup (5 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.59,Made,5.0,,,,,,,,,,,,,,,,,
21,PT09M58.00S,2023-11-23T01:13:26.6Z,1,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612745,3,7,2023-11-23T01:13:33Z,210000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Green 2 FT),"[1630217, 1630224]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Green,1630224.0,,,
23,PT09M58.00S,2023-11-23T01:13:46.3Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,4,7,2023-11-23T01:13:46Z,230000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
24,PT09M58.00S,2023-11-23T01:14:00.1Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,5,7,2023-11-23T01:14:00Z,240000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M42.00S,2023-11-23T01:14:21.4Z,1,REGULAR,2pt,Jump Shot,[],1630217,78.0059132720105,33.57843137254902,1610612763,5,9,2023-11-23T01:14:32Z,250000,False,-82.0,154.0,1,right,D. Bane 17' pullup Jump Shot (7 PTS) (J. Gilyard 1 AST),"[1630217, 1631367]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,17.47,Made,7.0,J. Gilyard,1631367.0,1.0,,,,,,,,,,,,,,
26,PT09M27.00S,2023-11-23T01:14:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.915243101182654,46.81372549019608,1610612745,7,9,2023-11-23T01:30:47Z,260000,False,16.0,13.0,1,left,J. Green driving finger roll Layup (4 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.02,Made,4.0,,,,,,,,,,,,,,,,,
27,PT09M16.00S,2023-11-23T01:14:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612763,7,9,2023-11-23T01:14:57Z,270000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1631095, 1628991]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,202056.0,1.0,0.0,Jackson Jr.,1628991.0,,,
29,PT09M16.00S,2023-11-23T01:15:12.3Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,7,10,2023-11-23T01:15:12Z,290000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (3 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M16.00S,2023-11-23T01:15:32.6Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,7,11,2023-11-23T01:15:32Z,300000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
31,PT08M58.00S,2023-11-23T01:15:51.5Z,1,REGULAR,3pt,Jump Shot,[],1628415,23.73521681997372,15.686274509803921,1610612745,7,11,2023-11-23T01:15:59Z,310000,False,172.0,171.0,1,left,MISS D. Brooks 24' step back 3PT,[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,24.2,Missed,,,,,,,,,,,,,,,,,,
32,PT08M57.00S,2023-11-23T01:15:52.5Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,7,11,2023-11-23T01:15:59Z,320000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,
33,PT08M44.00S,2023-11-23T01:16:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,94.56307490144546,51.71568627450981,1610612763,7,13,2023-11-23T01:16:10Z,330000,False,9.0,-1.0,1,right,D. Bane driving finger roll Layup (9 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,0.87,Made,9.0,,,,,,,,,,,,,,,,,
34,PT08M42.00S,2023-11-23T01:16:14.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,7,13,2023-11-23T01:16:14Z,340000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M24.00S,2023-11-23T01:19:28.6Z,1,REGULAR,turnover,lost ball,[],1630578,,,1610612745,7,13,2023-11-23T01:19:33Z,350000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1630217]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Bane,1630217.0
37,PT08M24.00S,2023-11-23T01:19:28.6Z,1,REGULAR,steal,,[],1630217,,,1610612763,7,13,2023-11-23T01:19:30Z,360000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M09.00S,2023-11-23T01:19:44.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,65.78515111695138,25.735294117647058,1610612763,7,13,2023-11-23T01:19:51Z,370000,False,-121.0,269.0,1,right,MISS D. Bane 29' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,29.52,Missed,,,,,,,,,,,,,,,,,,
39,PT08M08.00S,2023-11-23T01:19:45.3Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,7,13,2023-11-23T01:19:51Z,380000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT07M55.00S,2023-11-23T01:19:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.30946123521682,43.38235294117647,1610612745,7,13,2023-11-23T01:20:13Z,390000,False,33.0,16.0,1,left,MISS D. Brooks driving Layup - blocked,"[1628415, 202687]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,Biyombo,202687.0,,,,,,,,,,,,
41,PT07M55.00S,2023-11-23T01:19:58.0Z,1,REGULAR,block,,[],202687,,,1610612745,7,13,2023-11-23T01:20:00Z,400000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT07M54.00S,2023-11-23T01:19:59.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,7,13,2023-11-23T01:20:13Z,410000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,40.0,,,,,,,,,,,
44,PT07M47.00S,2023-11-23T01:20:29.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,29.122864651773984,20.098039215686274,1610612745,7,13,2023-11-23T01:20:35Z,430000,False,150.0,221.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
45,PT07M46.00S,2023-11-23T01:20:30.6Z,1,REGULAR,rebound,defensive,[],202687,,,1610612763,7,13,2023-11-23T01:20:35Z,440000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,
46,PT07M23.00S,2023-11-23T01:20:54.1Z,1,REGULAR,3pt,Jump Shot,[],1630583,62.76281208935611,68.13725490196079,1610612763,7,13,2023-11-23T01:21:01Z,450000,False,91.0,298.0,1,right,MISS S. Aldama 31' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,31.1,Missed,,,,,,,,,,,,,,,,,,
47,PT07M21.00S,2023-11-23T01:20:56.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,7,13,2023-11-23T01:21:01Z,460000,False,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,
48,PT07M11.00S,2023-11-23T01:21:07.0Z,1,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,7,13,2023-11-23T01:21:14Z,470000,False,,,0,,A. Sengun bad pass out-of-bounds TURNOVER (2 TO),[1630578],1610612745.0,HOU,bad pass,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1627524.0,,,,,2.0,,
49,PT06M57.00S,2023-11-23T01:21:36.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631367,70.51576872536137,24.019607843137255,1610612763,7,13,2023-11-23T01:21:43Z,480000,False,-130.0,225.0,1,right,MISS J. Gilyard 25' step back 3PT,[1631367],1610612763.0,MEM,step back,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
50,PT06M56.00S,2023-11-23T01:21:37.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,7,13,2023-11-23T01:21:43Z,490000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT06M44.00S,2023-11-23T01:21:49.2Z,1,REGULAR,2pt,Jump Shot,[],1631095,10.068988173455978,14.950980392156863,1610612745,9,13,2023-11-23T01:21:57Z,500000,False,175.0,42.0,1,left,J. Smith Jr. 18' Jump Shot (5 PTS) (F. VanVleet 1 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right,18.02,Made,5.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
53,PT06M28.00S,2023-11-23T01:22:05.4Z,1,REGULAR,3pt,Jump Shot,[],1630583,87.59855453350855,3.6764705882352944,1610612763,9,13,2023-11-23T01:22:12Z,520000,False,-232.0,64.0,1,right,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,24.03,Missed,,,,,,,,,,,,,,,,,,
54,PT06M27.00S,2023-11-23T01:22:06.4Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,9,13,2023-11-23T01:22:12Z,530000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,
55,PT06M11.00S,2023-11-23T01:22:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,13.485545335085414,50.73529411764706,1610612745,9,13,2023-11-23T01:22:29Z,540000,False,-4.0,74.0,1,left,MISS A. Sengun 7' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
56,PT06M11.00S,2023-11-23T01:22:22.6Z,1,REGULAR,rebound,defensive,[],202687,,,1610612763,9,13,2023-11-23T01:22:29Z,550000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612763.0,MEM,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,
57,PT05M59.00S,2023-11-23T01:22:36.3Z,1,REGULAR,foul,personal,['3freethrow'],1628415,,,1610612763,9,13,2023-11-23T01:22:47Z,560000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Aldama 3 FT),"[1628415, 1630583]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1662.0,1.0,0.0,Aldama,1630583.0,,,
59,PT05M59.00S,2023-11-23T01:23:11.8Z,1,REGULAR,freethrow,1 of 3,[],1630583,,,1610612763,9,14,2023-11-23T01:23:11Z,580000,False,,,0,,S. Aldama Free Throw 1 of 3 (1 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
60,PT05M59.00S,2023-11-23T01:23:29.5Z,1,REGULAR,freethrow,2 of 3,[],1630583,,,1610612763,9,15,2023-11-23T01:23:29Z,590000,False,,,0,,S. Aldama Free Throw 2 of 3 (2 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
61,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612763,9,15,2023-11-23T01:23:42Z,600000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,out,[],1631095,,,1610612763,9,15,2023-11-23T01:23:42Z,610000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,9,15,2023-11-23T01:23:42Z,620000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,out,[],1631367,,,1610612763,9,15,2023-11-23T01:23:42Z,630000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,in,[],1630256,,,1610612763,9,15,2023-11-23T01:23:42Z,640000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612763,9,15,2023-11-23T01:23:42Z,650000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,in,[],1631223,,,1610612763,9,15,2023-11-23T01:23:42Z,660000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M59.00S,2023-11-23T01:23:30.2Z,1,REGULAR,substitution,in,[],201565,,,1610612763,9,15,2023-11-23T01:23:42Z,670000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M59.00S,2023-11-23T01:23:54.3Z,1,REGULAR,freethrow,3 of 3,[],1630583,,,1610612763,9,16,2023-11-23T01:23:54Z,680000,False,,,0,,S. Aldama Free Throw 3 of 3 (3 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
70,PT05M45.00S,2023-11-23T01:24:09.2Z,1,REGULAR,2pt,Jump Shot,[],1628415,14.668199737187912,29.166666666666668,1610612745,11,16,2023-11-23T01:24:17Z,690000,False,104.0,85.0,1,left,D. Brooks 13' driving floating Jump Shot (2 PTS) (F. VanVleet 2 AST),"[1628415, 1627832]",1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,13.47,Made,2.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,
72,PT05M30.00S,2023-11-23T01:24:23.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,87.86136662286465,47.30392156862745,1610612763,11,18,2023-11-23T01:24:28Z,710000,False,-13.0,62.0,1,right,B. Biyombo 6' driving floating Jump Shot (2 PTS) (D. Bane 1 AST),"[202687, 1630217]",1610612763.0,MEM,driving floating,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,2.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,
74,PT05M16.00S,2023-11-23T01:24:37.3Z,1,REGULAR,3pt,Jump Shot,[],1628988,32.670827858081466,68.38235294117648,1610612745,11,18,2023-11-23T01:24:43Z,730000,False,-92.0,255.0,1,left,MISS A. Holiday 27' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
75,PT05M15.00S,2023-11-23T01:24:38.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,11,18,2023-11-23T01:24:43Z,740000,False,,,0,,D. Bane REBOUND (Off:1 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,74.0,3.0,2.0,1.0,,,,,,,,
76,PT05M09.00S,2023-11-23T01:24:45.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,67.09921156373193,32.1078431372549,1610612763,11,18,2023-11-23T01:24:54Z,750000,False,-89.0,257.0,1,right,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
77,PT05M07.00S,2023-11-23T01:24:47.4Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,11,18,2023-11-23T01:24:54Z,760000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,
78,PT05M02.00S,2023-11-23T01:24:54.5Z,1,REGULAR,foul,personal,[],1630217,,,1610612745,11,18,2023-11-23T01:25:11Z,770000,False,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 1630578]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627524.0,2.0,0.0,Sengun,1630578.0,,,
80,PT05M02.00S,2023-11-23T01:25:01.6Z,1,REGULAR,substitution,out,[],1630217,,,1610612745,11,18,2023-11-23T01:25:05Z,790000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M02.00S,2023-11-23T01:25:01.6Z,1,REGULAR,substitution,in,[],1629723,,,1610612745,11,18,2023-11-23T01:25:05Z,800000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M55.00S,2023-11-23T01:25:24.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,30.56833114323259,26.96078431372549,1610612745,11,18,2023-11-23T01:25:31Z,810000,False,115.0,235.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
83,PT04M55.00S,2023-11-23T01:25:24.5Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,11,18,2023-11-23T01:25:31Z,820000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,
