actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M26.00S,2023-12-27T01:23:04.3Z,1,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612745,14,20,2023-12-27T01:23:11Z,880000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Green 2 FT),"[1631097, 1630224]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,1.0,0.0,Green,1630224.0,,,
90,PT05M26.00S,2023-12-27T01:23:30.4Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,15,20,2023-12-27T01:23:52Z,900000,False,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
91,PT05M26.00S,2023-12-27T01:23:32.5Z,1,REGULAR,substitution,out,[],1630188,,,1610612745,15,20,2023-12-27T01:23:42Z,910000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M26.00S,2023-12-27T01:23:32.5Z,1,REGULAR,substitution,in,[],1630167,,,1610612745,15,20,2023-12-27T01:23:42Z,920000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M26.00S,2023-12-27T01:23:30.4Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,15,20,2023-12-27T01:23:52Z,930000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT05M23.00S,2023-12-27T01:23:33.4Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,15,20,2023-12-27T01:23:52Z,940000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,93.0,,,,,1.0,1.0,0.0,,,,,,,,
96,PT05M16.00S,2023-12-27T01:23:58.3Z,1,REGULAR,3pt,Jump Shot,[],1631097,21.23850197109067,89.2156862745098,1610612754,15,23,2023-12-27T01:24:04Z,960000,False,-196.0,147.0,1,left,B. Mathurin 24' 3PT  (3 PTS) (T. Haliburton 4 AST),"[1631097, 1630169]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,24.51,Made,,,,3.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,
98,PT05M16.00S,2023-12-27T01:24:05.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,15,23,2023-12-27T01:24:05Z,980000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M55.00S,2023-12-27T01:27:19.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,88.38699080157687,44.36274509803921,1610612745,17,23,2023-12-27T01:27:25Z,990000,False,-28.0,57.0,1,right,A. Sengun 6' turnaround Hook (6 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.33,Made,,,,6.0,,,,,,,,,,,,,,
100,PT04M41.00S,2023-12-27T01:27:35.0Z,1,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,17,23,2023-12-27T01:27:51Z,1000000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2882.0,,,,,1.0,,
101,PT04M41.00S,2023-12-27T01:27:41.6Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,17,23,2023-12-27T01:27:50Z,1010000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M41.00S,2023-12-27T01:27:41.6Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,17,23,2023-12-27T01:27:50Z,1020000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M27.00S,2023-12-27T01:28:03.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612745,17,23,2023-12-27T01:28:26Z,1040000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1626167, 1631095]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2882.0,1.0,0.0,Smith Jr.,1631095.0,,,
106,PT04M27.00S,2023-12-27T01:28:37.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631095,,,1610612745,18,23,2023-12-27T01:28:37Z,1060000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,1.0,,,,,,,,,,,,,,
107,PT04M27.00S,2023-12-27T01:29:01.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631095,,,1610612745,19,23,2023-12-27T01:29:01Z,1070000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,2.0,,,,,,,,,,,,,,
108,PT04M14.00S,2023-12-27T01:29:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.521024967148489,56.86274509803921,1610612754,19,25,2023-12-27T01:29:23Z,1080000,False,-34.0,9.0,1,left,B. Hield driving finger roll Layup (2 PTS),[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.54,Made,,,,2.0,,,,,,,,,,,,,,
109,PT04M02.00S,2023-12-27T01:29:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,87.99277266754271,49.01960784313725,1610612745,21,25,2023-12-27T01:29:34Z,1090000,False,-5.0,60.0,1,right,D. Brooks 6' turnaround fadeaway Jump Shot (5 PTS) (A. Sengun 2 AST),"[1628415, 1630578]",1610612745.0,HOU,turnaround fadeaway,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,5.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,
111,PT03M50.00S,2023-12-27T01:29:40.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,33.459264126149804,58.08823529411765,1610612754,21,25,2023-12-27T01:29:46Z,1110000,False,-40.0,262.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
112,PT03M49.00S,2023-12-27T01:29:41.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,21,25,2023-12-27T01:29:46Z,1120000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,111.0,,,,,2.0,2.0,0.0,,,,,,,,
113,PT03M36.00S,2023-12-27T01:29:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.24901445466492,55.392156862745104,1610612745,21,25,2023-12-27T01:30:00Z,1130000,False,27.0,11.0,1,right,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
115,PT03M35.00S,2023-12-27T01:29:54.8Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,21,25,2023-12-27T01:30:00Z,1150000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,113.0,,,,,2.0,2.0,0.0,,,,,,,,
116,PT03M26.00S,2023-12-27T01:30:06.9Z,1,REGULAR,3pt,Jump Shot,[],1630169,24.52365308804205,16.911764705882355,1610612754,21,25,2023-12-27T01:30:13Z,1160000,False,165.0,178.0,1,left,MISS T. Haliburton 24' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,24.3,Missed,,,,,,,,,,,,,,,,,,
117,PT03M25.00S,2023-12-27T01:30:07.9Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,21,25,2023-12-27T01:30:13Z,1170000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,116.0,,,,,1.0,1.0,0.0,,,,,,,,
118,PT03M15.00S,2023-12-27T01:30:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,90.75229960578186,51.71568627450981,1610612745,21,25,2023-12-27T01:30:25Z,1180000,False,9.0,34.0,1,right,MISS D. Brooks driving reverse Layup,[1628415],1610612745.0,HOU,driving reverse,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
119,PT03M14.00S,2023-12-27T01:30:18.1Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,21,25,2023-12-27T01:30:25Z,1190000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,118.0,,,,,2.0,1.0,1.0,,,,,,,,
120,PT03M14.00S,2023-12-27T01:30:20.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,23,25,2023-12-27T01:30:29Z,1200000,False,0.0,0.0,1,right,A. Thompson tip DUNK (2 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,2.0,,,,,,,,,,,,,,
121,PT02M59.00S,2023-12-27T01:30:37.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,23,25,2023-12-27T01:30:37Z,1210000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2023-12-27T01:31:43.1Z,1,REGULAR,substitution,out,[],1628415,,,1610612754,23,25,2023-12-27T01:32:07Z,1220000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M59.00S,2023-12-27T01:31:43.1Z,1,REGULAR,substitution,out,[],1631095,,,1610612754,23,25,2023-12-27T01:32:07Z,1230000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M59.00S,2023-12-27T01:31:43.1Z,1,REGULAR,substitution,out,[],1630578,,,1610612754,23,25,2023-12-27T01:32:07Z,1240000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M59.00S,2023-12-27T01:31:43.1Z,1,REGULAR,substitution,in,[],1631106,,,1610612754,23,25,2023-12-27T01:32:07Z,1250000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M59.00S,2023-12-27T01:31:43.1Z,1,REGULAR,substitution,in,[],201145,,,1610612754,23,25,2023-12-27T01:32:07Z,1260000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M59.00S,2023-12-27T01:31:43.1Z,1,REGULAR,substitution,in,[],1630256,,,1610612754,23,25,2023-12-27T01:32:07Z,1270000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M49.00S,2023-12-27T01:32:21.3Z,1,REGULAR,3pt,Jump Shot,[],1631097,7.5722733245729295,3.9215686274509802,1610612754,23,25,2023-12-27T01:32:27Z,1280000,False,230.0,19.0,1,left,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
129,PT02M48.00S,2023-12-27T01:32:22.3Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,23,25,2023-12-27T01:32:27Z,1290000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,,128.0,,,,,3.0,2.0,1.0,,,,,,,,
130,PT02M35.00S,2023-12-27T01:32:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,5.601182654402102,53.67647058823529,1610612754,23,27,2023-12-27T01:32:40Z,1300000,False,-18.0,0.0,1,left,M. Turner Layup (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.84,Made,,,,8.0,,,,,,,,,,,,,,
131,PT02M16.00S,2023-12-27T01:32:56.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630167,,,1610612745,23,27,2023-12-27T01:33:02Z,1310000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (VanVleet 2 FT),"[1630167, 1627832]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,VanVleet,1627832.0,,,
133,PT02M16.00S,2023-12-27T01:33:18.8Z,1,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,24,27,2023-12-27T01:33:18Z,1330000,False,,,0,,F. VanVleet Free Throw 1 of 2 (6 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
134,PT02M16.00S,2023-12-27T01:33:19.4Z,1,REGULAR,substitution,out,[],1630169,,,1610612745,24,27,2023-12-27T01:33:52Z,1340000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M16.00S,2023-12-27T01:33:19.4Z,1,REGULAR,substitution,out,[],1626167,,,1610612745,24,27,2023-12-27T01:33:52Z,1350000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M16.00S,2023-12-27T01:33:19.4Z,1,REGULAR,substitution,in,[],1629614,,,1610612745,24,27,2023-12-27T01:33:52Z,1360000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M16.00S,2023-12-27T01:33:19.4Z,1,REGULAR,substitution,in,[],1630543,,,1610612745,24,27,2023-12-27T01:33:52Z,1370000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M16.00S,2023-12-27T01:33:58.1Z,1,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,25,27,2023-12-27T01:33:58Z,1380000,False,,,0,,F. VanVleet Free Throw 2 of 2 (7 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
139,PT01M57.00S,2023-12-27T01:34:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,4.155716162943495,44.11764705882353,1610612754,25,29,2023-12-27T01:34:24Z,1390000,False,29.0,-13.0,1,left,B. Mathurin driving reverse Layup (5 PTS) (O. Toppin 1 AST),"[1631097, 1630167]",1610612754.0,IND,driving reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.23,Made,,,,5.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,
142,PT01M41.00S,2023-12-27T01:34:33.0Z,1,REGULAR,2pt,Jump Shot,[],1631106,78.40013140604468,53.431372549019606,1610612745,27,29,2023-12-27T01:34:38Z,1420000,False,17.0,151.0,1,right,T. Eason 15' turnaround fadeaway Jump Shot (2 PTS),[1631106],1610612745.0,HOU,turnaround fadeaway,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,15.15,Made,,,,2.0,,,,,,,,,,,,,,
143,PT01M33.00S,2023-12-27T01:34:43.2Z,1,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,27,29,2023-12-27T01:34:49Z,1430000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (2 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,,,,,2.0,,
144,PT01M12.00S,2023-12-27T01:35:09.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201145,92.85479632063075,57.84313725490197,1610612745,29,29,2023-12-27T01:35:14Z,1440000,False,39.0,15.0,1,right,J. Green turnaround fadeaway Jump Shot (2 PTS),[201145],1610612745.0,HOU,turnaround fadeaway,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.19,Made,,,,2.0,,,,,,,,,,,,,,
145,PT00M58.20S,2023-12-27T01:35:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,17.296320630749015,46.32352941176471,1610612754,29,31,2023-12-27T01:35:33Z,1450000,False,18.0,110.0,1,left,A. Nembhard 11' pullup Jump Shot (5 PTS) (O. Toppin 2 AST),"[1629614, 1630167]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,11.16,Made,,,,5.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,
147,PT00M45.30S,2023-12-27T01:35:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,92.32917214191852,44.11764705882353,1610612745,29,31,2023-12-27T01:35:59Z,1470000,False,-29.0,20.0,1,right,MISS A. Thompson driving reverse Layup,[1641708],1610612745.0,HOU,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
148,PT00M45.00S,2023-12-27T01:35:47.9Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,29,31,2023-12-27T01:35:59Z,1480000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,147.0,,,,,1.0,1.0,0.0,,,,,,,,
149,PT00M31.10S,2023-12-27T01:36:06.6Z,1,REGULAR,foul,personal,[],1641708,,,1610612754,29,31,2023-12-27T01:36:13Z,1490000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1630543]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,1.0,0.0,Jackson,1630543.0,,,
151,PT00M31.10S,2023-12-27T01:36:12.6Z,1,REGULAR,substitution,out,[],1627832,,,1610612754,29,31,2023-12-27T01:36:17Z,1510000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M31.10S,2023-12-27T01:36:12.6Z,1,REGULAR,substitution,in,[],1628988,,,1610612754,29,31,2023-12-27T01:36:17Z,1520000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M31.10S,2023-12-27T01:36:12.6Z,1,REGULAR,substitution,out,[],1630543,,,1610612754,29,31,2023-12-27T01:36:30Z,1530000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M31.10S,2023-12-27T01:36:12.6Z,1,REGULAR,substitution,in,[],1630188,,,1610612754,29,31,2023-12-27T01:36:30Z,1540000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M25.60S,2023-12-27T01:36:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,6.258212877792378,48.03921568627451,1610612754,29,33,2023-12-27T01:36:51Z,1550000,False,10.0,6.0,1,left,J. Smith driving Layup (5 PTS) (B. Hield 2 AST),"[1630188, 1627741]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.17,Made,,,,5.0,B. Hield,1627741.0,2.0,,,,,,,,,,,
157,PT00M08.10S,2023-12-27T01:37:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,91.40932982917214,49.01960784313725,1610612745,31,33,2023-12-27T01:37:11Z,1570000,False,-5.0,28.0,1,right,A. Thompson driving finger roll Layup (4 PTS),[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.87,Made,,,,4.0,,,,,,,,,,,,,,
158,PT00M04.90S,2023-12-27T01:37:12.2Z,1,REGULAR,turnover,lost ball,[],1629614,,,1610612754,31,33,2023-12-27T01:37:21Z,1580000,False,,,0,,A. Nembhard lost ball TURNOVER (3 TO),"[1629614, 1631106]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Eason,1631106.0
159,PT00M04.90S,2023-12-27T01:37:12.2Z,1,REGULAR,steal,,[],1631106,,,1610612745,31,33,2023-12-27T01:37:15Z,1590000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
160,PT00M03.10S,2023-12-27T01:37:15.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631106,93.9060446780552,49.26470588235294,1610612745,33,33,2023-12-27T01:37:27Z,1600000,False,-4.0,5.0,1,right,T. Eason driving DUNK (4 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.61,Made,,,,4.0,,,,,,,,,,,,,,
161,PT00M00.00S,2023-12-27T01:37:33.1Z,1,REGULAR,period,end,[],0,,,1610612754,33,33,2023-12-27T01:37:33Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-12-27T01:39:45.2Z,2,REGULAR,substitution,out,['startperiod'],1630188,,,1610612754,33,33,2023-12-27T01:40:14Z,1620000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-12-27T01:39:45.2Z,2,REGULAR,substitution,in,['startperiod'],1630543,,,1610612754,33,33,2023-12-27T01:40:14Z,1630000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-12-27T01:40:18.9Z,2,REGULAR,period,start,[],0,,,1610612754,33,33,2023-12-27T01:40:18Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M42.00S,2023-12-27T01:40:36.3Z,2,REGULAR,turnover,lost ball,[],1630167,,,1610612754,33,33,2023-12-27T01:40:42Z,1650000,False,,,0,,O. Toppin lost ball TURNOVER (1 TO),"[1630167, 1641708]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Thompson,1641708.0
166,PT11M42.00S,2023-12-27T01:40:36.3Z,2,REGULAR,steal,,[],1641708,,,1610612745,33,33,2023-12-27T01:40:37Z,1660000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
167,PT11M36.00S,2023-12-27T01:40:43.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631106,76.42904073587385,12.009803921568627,1610612745,33,33,2023-12-27T01:42:59Z,1670000,False,-190.0,169.0,1,right,MISS T. Eason 25' running 3PT,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
168,PT11M32.00S,2023-12-27T01:40:47.7Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,33,33,2023-12-27T01:42:59Z,1680000,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,167.0,,,,,3.0,1.0,2.0,,,,,,,,
170,PT11M23.00S,2023-12-27T01:41:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630256,89.04402102496715,50.98039215686274,1610612745,35,33,2023-12-27T01:41:25Z,1700000,False,5.0,50.0,1,right,J. Tate driving Layup (2 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,5.07,Made,,,,2.0,,,,,,,,,,,,,,
171,PT11M13.00S,2023-12-27T01:41:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,10.463206307490145,49.50980392156863,1610612754,35,35,2023-12-27T01:41:33Z,1710000,False,2.0,46.0,1,left,O. Toppin driving finger roll Layup (2 PTS) (A. Nembhard 1 AST),"[1630167, 1629614]",1610612754.0,IND,driving finger roll,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,,,,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,
173,PT11M13.00S,2023-12-27T01:41:30.8Z,2,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612754,35,35,2023-12-27T01:41:44Z,1730000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Toppin 1 FT),"[1631106, 1630167]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,1.0,0.0,Toppin,1630167.0,,,
