actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT09M45.00S,2023-10-29T23:16:13.7Z,1,REGULAR,3pt,Jump Shot,[],1628415,30.962549277266753,69.36274509803921,1610612745,8,2,2023-10-29T23:16:18Z,190000,False,-97.0,239.0,1,left,D. Brooks 25' 3PT  (3 PTS) (A. Sengun 2 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.74,Made,,,,,,,3.0,A. Sengun,1630578.0,2.0,,,,,,,,
21,PT09M28.00S,2023-10-29T23:16:34.4Z,1,REGULAR,foul,personal,[],1628415,,,1610612744,8,2,2023-10-29T23:16:43Z,210000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 201939]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1179.0,1.0,0.0,Curry,201939.0,,,
23,PT09M26.00S,2023-10-29T23:16:52.4Z,1,REGULAR,3pt,Jump Shot,[],201939,69.85873850197109,68.13725490196079,1610612744,8,2,2023-10-29T23:17:00Z,230000,False,91.0,231.0,1,right,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
24,PT09M24.00S,2023-10-29T23:16:54.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,8,2,2023-10-29T23:17:00Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,23.0,,,,,,,,,,,,,,,,,
26,PT09M08.00S,2023-10-29T23:17:15.1Z,1,REGULAR,2pt,Jump Shot,[],1627832,16.90210249671485,68.13725490196079,1610612745,8,2,2023-10-29T23:17:21Z,260000,False,-91.0,106.0,1,left,MISS F. VanVleet 13' Jump Shot - blocked,"[1627832, 202691]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,13.98,Missed,,,,,Thompson,202691.0,,,,,,,,,,,,
27,PT09M08.00S,2023-10-29T23:17:15.1Z,1,REGULAR,block,,[],202691,,,1610612745,8,2,2023-10-29T23:17:17Z,270000,False,,,0,,K. Thompson BLOCK (1 BLK),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
28,PT09M08.00S,2023-10-29T23:17:15.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,8,2,2023-10-29T23:17:21Z,280000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M08.00S,2023-10-29T23:17:24.9Z,1,REGULAR,foul,personal,[],1627832,,,1610612744,8,2,2023-10-29T23:17:39Z,290000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 203110]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1179.0,1.0,0.0,Green,203110.0,,,
31,PT09M07.00S,2023-10-29T23:17:35.6Z,1,REGULAR,foul,personal,[],1628415,,,1610612744,8,2,2023-10-29T23:17:41Z,310000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 201939]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1179.0,2.0,0.0,Curry,201939.0,,,
33,PT08M58.00S,2023-10-29T23:17:53.1Z,1,REGULAR,3pt,Jump Shot,[],202691,71.04139290407359,22.794117647058822,1610612744,8,5,2023-10-29T23:18:01Z,330000,False,-136.0,220.0,1,right,K. Thompson 25' 3PT  (5 PTS) (S. Curry 1 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,,,5.0,S. Curry,201939.0,1.0,,,,,,,,
34,PT08M49.00S,2023-10-29T23:18:03.7Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,8,5,2023-10-29T23:18:09Z,340000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1179.0,,,,,1.0,,
36,PT08M36.00S,2023-10-29T23:18:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,92.9862023653088,45.588235294117645,1610612744,8,5,2023-10-29T23:18:32Z,350000,False,-22.0,13.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
37,PT08M35.00S,2023-10-29T23:18:28.0Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,8,5,2023-10-29T23:18:42Z,360000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,
38,PT08M34.00S,2023-10-29T23:18:29.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626172,94.03745072273325,54.41176470588235,1610612744,8,7,2023-10-29T23:18:46Z,370000,False,22.0,4.0,1,right,K. Looney putback Layup (2 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,2.0,,,,,,,,,,,
39,PT08M15.00S,2023-10-29T23:18:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,19.136005256241788,46.32352941176471,1610612745,8,7,2023-10-29T23:19:02Z,380000,False,18.0,127.0,1,left,MISS A. Sengun 12' turnaround bank Shot,[1630578],1610612745.0,HOU,turnaround bank,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,12.87,Missed,,,,,,,,,,,,,,,,,,
40,PT08M14.00S,2023-10-29T23:18:48.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,8,7,2023-10-29T23:18:53Z,390000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M10.00S,2023-10-29T23:18:53.7Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,8,7,2023-10-29T23:18:57Z,400000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1631095]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Smith Jr.,1631095.0
42,PT08M10.00S,2023-10-29T23:18:53.7Z,1,REGULAR,steal,,[],1631095,,,1610612745,8,7,2023-10-29T23:18:55Z,410000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
43,PT08M04.00S,2023-10-29T23:18:59.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,14.536793692509855,95.09803921568627,1610612745,8,7,2023-10-29T23:20:37Z,420000,False,-225.0,84.0,1,left,MISS D. Brooks 24' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,24.07,Missed,,,,,,,,,,,,,,,,,,
44,PT08M04.00S,2023-10-29T23:18:59.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,8,7,2023-10-29T23:19:05Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,43.0,,,,,,,,,,,,,,,,,
45,PT08M02.00S,2023-10-29T23:19:05.8Z,1,REGULAR,foul,personal,[],203952,,,1610612745,8,7,2023-10-29T23:19:14Z,440000,False,,,0,,A. Wiggins loose ball personal FOUL (1 PF),"[203952, 1630578]",1610612744.0,GSW,loose ball,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1179.0,1.0,0.0,Sengun,1630578.0,,,
47,PT07M50.00S,2023-10-29T23:19:31.6Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,20.844283837056505,12.990196078431374,1610612745,8,7,2023-10-29T23:21:27Z,460000,False,185.0,143.0,1,left,MISS F. VanVleet 23' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,23.41,Missed,,,,,,,,,,,,,,,,,,
48,PT07M48.00S,2023-10-29T23:19:33.6Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,8,7,2023-10-29T23:19:46Z,470000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT07M46.00S,2023-10-29T23:19:36.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,33.327858081471746,49.754901960784316,1610612745,11,7,2023-10-29T23:19:40Z,480000,False,1.0,261.0,1,left,F. VanVleet 26' 3PT  (3 PTS) (J. Smith Jr. 1 AST),"[1627832, 1631095]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,,,3.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,
51,PT07M35.00S,2023-10-29T23:19:48.9Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,11,7,2023-10-29T23:20:00Z,500000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202041.0,,,,,1.0,,
52,PT07M13.00S,2023-10-29T23:20:15.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,13.87976346911958,58.333333333333336,1610612745,13,7,2023-10-29T23:20:21Z,510000,False,-42.0,78.0,1,left,J. Smith Jr. 8' turnaround fadeaway Jump Shot (5 PTS) (A. Sengun 3 AST),"[1631095, 1630578]",1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.84,Made,,,,,,,5.0,A. Sengun,1630578.0,3.0,,,,,,,,
54,PT06M58.00S,2023-10-29T23:20:33.1Z,1,REGULAR,foul,personal,[],1627832,,,1610612744,13,7,2023-10-29T23:20:45Z,530000,False,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 201939]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202041.0,2.0,0.0,Curry,201939.0,,,
56,PT06M58.00S,2023-10-29T23:20:48.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,13,7,2023-10-29T23:20:48Z,550000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M58.00S,2023-10-29T23:23:40.5Z,1,REGULAR,substitution,out,[],1627832,,,1610612744,13,7,2023-10-29T23:23:52Z,560000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M58.00S,2023-10-29T23:23:40.5Z,1,REGULAR,substitution,out,[],203110,,,1610612744,13,7,2023-10-29T23:23:52Z,570000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M58.00S,2023-10-29T23:23:40.5Z,1,REGULAR,substitution,out,[],203952,,,1610612744,13,7,2023-10-29T23:23:52Z,580000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2023-10-29T23:23:40.5Z,1,REGULAR,substitution,in,[],1641708,,,1610612744,13,7,2023-10-29T23:23:52Z,590000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2023-10-29T23:23:40.5Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,13,7,2023-10-29T23:23:52Z,600000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M58.00S,2023-10-29T23:23:40.5Z,1,REGULAR,substitution,in,[],101108,,,1610612744,13,7,2023-10-29T23:23:52Z,610000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M58.00S,2023-10-29T23:23:59.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,13,7,2023-10-29T23:23:59Z,620000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2023-10-29T23:27:02.3Z,1,REGULAR,3pt,Jump Shot,[],202691,76.95466491458606,10.784313725490197,1610612744,13,10,2023-10-29T23:27:07Z,630000,False,-196.0,164.0,1,right,K. Thompson 25' 3PT  (8 PTS) (C. Paul 1 AST),"[202691, 101108]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,,,8.0,C. Paul,101108.0,1.0,,,,,,,,
66,PT06M24.00S,2023-10-29T23:27:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.835085413929041,41.66666666666667,1610612745,13,10,2023-10-29T23:27:39Z,650000,False,42.0,21.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 1626172]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,Looney,1626172.0,,,,,,,,,,,,
67,PT06M24.00S,2023-10-29T23:27:26.8Z,1,REGULAR,block,,[],1626172,,,1610612745,13,10,2023-10-29T23:27:31Z,660000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M22.00S,2023-10-29T23:27:28.8Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,13,10,2023-10-29T23:27:39Z,670000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M18.00S,2023-10-29T23:27:35.8Z,1,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,13,10,2023-10-29T23:29:34Z,680000,False,,,0,,J. Kuminga step out-of-bounds TURNOVER (1 TO),[1630228],1610612744.0,GSW,step,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1179.0,,,,,1.0,,
70,PT06M05.00S,2023-10-29T23:27:56.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,33.722076215505915,54.166666666666664,1610612745,13,10,2023-10-29T23:30:12Z,690000,False,-21.0,264.0,1,left,MISS J. Smith Jr. 26' step back 3PT,[1631095],1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
71,PT06M03.00S,2023-10-29T23:27:58.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,13,10,2023-10-29T23:28:02Z,700000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
72,PT05M57.00S,2023-10-29T23:28:04.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,74.98357424441524,87.99019607843137,1610612744,13,10,2023-10-29T23:31:01Z,710000,False,190.0,183.0,1,right,MISS K. Thompson 26' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2023-10-29T23:28:07.4Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,13,10,2023-10-29T23:28:07Z,720000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,,
74,PT05M47.00S,2023-10-29T23:28:14.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630228,86.5473061760841,45.588235294117645,1610612744,13,10,2023-10-29T23:28:19Z,730000,False,-22.0,74.0,1,right,MISS J. Kuminga 7' fadeaway Shot,[1630228],1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2023-10-29T23:28:16.0Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,13,10,2023-10-29T23:28:19Z,740000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M42.00S,2023-10-29T23:28:21.8Z,1,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612745,13,10,2023-10-29T23:28:31Z,750000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Thompson 2 FT),"[1630228, 1641708]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,1.0,0.0,Thompson,1641708.0,,,
78,PT05M42.00S,2023-10-29T23:28:47.8Z,1,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,14,10,2023-10-29T23:28:47Z,770000,False,,,0,,A. Thompson Free Throw 1 of 2 (1 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
79,PT05M42.00S,2023-10-29T23:28:48.5Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,14,10,2023-10-29T23:29:00Z,780000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M42.00S,2023-10-29T23:28:48.5Z,1,REGULAR,substitution,out,[],1626172,,,1610612745,14,10,2023-10-29T23:29:00Z,790000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M42.00S,2023-10-29T23:28:48.5Z,1,REGULAR,substitution,out,[],202691,,,1610612745,14,10,2023-10-29T23:29:00Z,800000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M42.00S,2023-10-29T23:28:48.5Z,1,REGULAR,substitution,in,[],201145,,,1610612745,14,10,2023-10-29T23:29:00Z,810000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M42.00S,2023-10-29T23:28:48.5Z,1,REGULAR,substitution,in,[],203967,,,1610612745,14,10,2023-10-29T23:29:00Z,820000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M42.00S,2023-10-29T23:28:48.5Z,1,REGULAR,substitution,in,[],1627780,,,1610612745,14,10,2023-10-29T23:29:00Z,830000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M42.00S,2023-10-29T23:29:10.4Z,1,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,15,10,2023-10-29T23:29:10Z,840000,False,,,0,,A. Thompson Free Throw 2 of 2 (2 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
86,PT05M28.00S,2023-10-29T23:29:25.3Z,1,REGULAR,3pt,Jump Shot,[],201939,82.9993429697766,4.411764705882353,1610612744,15,13,2023-10-29T23:29:30Z,850000,False,-228.0,107.0,1,right,S. Curry 25' 3PT  (3 PTS) (C. Paul 2 AST),"[201939, 101108]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,,,3.0,C. Paul,101108.0,2.0,,,,,,,,
