actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-02T01:11:11.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-02T01:11:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-02T01:11:15.0Z,1,REGULAR,jumpball,recovered,[],1628995,,,1610612765,0,0,2024-01-02T01:11:15Z,40000,False,,,0,,Jump Ball J. Duren vs. A. Sengun: Tip to K. Knox II,"[1628995, 1631105, 1630578]",1610612765.0,DET,startperiod,K. Knox II,1628995.0,Knox II,K. Knox II,Duren,1631105.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-01-02T01:11:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628995,87.46714848883047,48.28431372549019,1610612765,0,2,2024-01-02T01:11:31Z,70000,False,-9.0,65.0,1,right,K. Knox II 6' driving floating Jump Shot (2 PTS) (B. Bogdanovic 1 AST),"[1628995, 202711]",1610612765.0,DET,driving floating,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,2.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2024-01-02T01:11:43.0Z,1,REGULAR,3pt,Jump Shot,[],1631095,24.52365308804205,86.76470588235294,1610612745,3,2,2024-01-02T01:11:48Z,90000,False,-184.0,178.0,1,left,J. Smith Jr. 25' 3PT  (3 PTS) (A. Sengun 1 AST),"[1631095, 1630578]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,25.59,Made,3.0,A. Sengun,1630578.0,1.0,,,,,,,,,,,,,,
11,PT11M10.00S,2024-01-02T01:12:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.19776609724047,54.41176470588235,1610612765,3,2,2024-01-02T01:12:27Z,110000,False,22.0,21.0,1,right,MISS B. Bogdanovic driving finger roll Layup,[202711],1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
15,PT11M10.00S,2024-01-02T01:12:00.4Z,1,REGULAR,rebound,offensive,[],202711,,,1610612765,3,2,2024-01-02T01:12:27Z,120000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
19,PT11M09.00S,2024-01-02T01:12:07.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,92.9862023653088,54.65686274509803,1610612765,3,4,2024-01-02T01:14:07Z,125000,False,23.0,13.0,1,right,B. Bogdanovic tip Layup (2 PTS),[202711],1610612765.0,DET,tip,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,,,,,,,,,,,,,,,,,
13,PT10M55.00S,2024-01-02T01:12:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,20.318659658344284,62.254901960784316,1610612745,5,4,2024-01-02T01:12:20Z,130000,False,-61.0,138.0,1,left,A. Sengun 15' Jump Shot (2 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,15.15,Made,2.0,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
16,PT10M45.00S,2024-01-02T01:12:26.1Z,1,REGULAR,3pt,Jump Shot,[],1628995,66.96780551905388,43.872549019607845,1610612765,5,4,2024-01-02T01:12:57Z,150000,False,-31.0,258.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Center,25.98,Missed,,,,,,,,,,,,,,,,,,
17,PT10M43.00S,2024-01-02T01:12:28.1Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,5,4,2024-01-02T01:12:57Z,160000,False,,,0,,J. Ivey REBOUND (Off:1 Def:0),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
