actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M04.00S,2023-11-25T01:12:48.3Z,1,REGULAR,3pt,Jump Shot,[],203932,26.62614980289093,19.362745098039216,1610612743,5,5,2023-11-25T01:12:57Z,170000,False,153.0,198.0,1,left,MISS A. Gordon 25' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
19,PT10M04.00S,2023-11-25T01:12:48.3Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,5,5,2023-11-25T01:12:57Z,180000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,
20,PT09M52.00S,2023-11-25T01:13:00.9Z,1,REGULAR,3pt,Jump Shot,[],1630224,74.06373193166885,83.57843137254902,1610612745,8,5,2023-11-25T01:14:35Z,190000,False,168.0,191.0,1,right,J. Green 25' 3PT pullup (3 PTS) (D. Brooks 1 AST),"[1630224, 1628415]",1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,25.45,Made,3.0,,,,,D. Brooks,1628415.0,1.0,,,,,,,,,,
22,PT09M29.00S,2023-11-25T01:13:23.6Z,1,REGULAR,2pt,Jump Shot,[],202704,20.45006570302234,37.254901960784316,1610612743,8,5,2023-11-25T01:13:31Z,210000,False,64.0,140.0,1,left,MISS R. Jackson 15' pullup Shot,[202704],1610612743.0,DEN,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Center,15.35,Missed,,,,,,,,,,,,,,,,,,
23,PT09M28.00S,2023-11-25T01:13:24.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,8,5,2023-11-25T01:13:31Z,220000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,
24,PT09M21.00S,2023-11-25T01:13:32.6Z,1,REGULAR,3pt,Jump Shot,[],1628415,66.44218134034165,47.05882352941176,1610612745,11,5,2023-11-25T01:13:37Z,230000,False,-15.0,263.0,1,right,D. Brooks 26' 3PT  (3 PTS) (A. Sengun 2 AST),"[1628415, 1630578]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,26.33,Made,3.0,,,,,A. Sengun,1630578.0,2.0,,,,,,,,,,
26,PT09M00.00S,2023-11-25T01:13:53.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,9.543363994743759,42.15686274509804,1610612743,11,5,2023-11-25T01:14:05Z,250000,False,39.0,37.0,1,left,MISS A. Gordon driving floating Shot,[203932],1610612743.0,DEN,driving floating,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,,,,,
27,PT08M58.00S,2023-11-25T01:13:55.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,11,5,2023-11-25T01:14:05Z,260000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,
28,PT08M49.00S,2023-11-25T01:14:04.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203484,19.793035479632064,5.392156862745098,1610612743,11,5,2023-11-25T01:14:11Z,270000,False,223.0,134.0,1,left,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
29,PT08M47.00S,2023-11-25T01:14:06.1Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,11,5,2023-11-25T01:14:11Z,280000,False,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,28.0,3.0,3.0,0.0,,,,,,,,,,,,,
30,PT08M35.00S,2023-11-25T01:14:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.46057818659659,52.94117647058824,1610612745,11,5,2023-11-25T01:17:05Z,290000,False,15.0,18.0,1,right,MISS F. VanVleet driving finger roll Layup,[1627832],1610612745.0,HOU,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
31,PT08M34.00S,2023-11-25T01:14:18.8Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,11,5,2023-11-25T01:14:29Z,300000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:0),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,
32,PT08M30.00S,2023-11-25T01:14:23.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.59198423127464,47.549019607843135,1610612745,13,5,2023-11-25T01:14:34Z,310000,False,-12.0,17.0,1,right,A. Sengun driving Layup (2 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,,,,,J. Smith Jr.,1631095.0,1.0,,,,,,,,,,
34,PT08M06.00S,2023-11-25T01:14:47.5Z,1,REGULAR,3pt,Jump Shot,[],203999,38.05847568988173,50.0,1610612743,13,5,2023-11-25T01:14:57Z,330000,False,0.0,305.0,1,left,MISS N. Jokic 30' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,30.52,Missed,,,,,,,,,,,,,,,,,,
35,PT08M04.00S,2023-11-25T01:14:49.5Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,13,5,2023-11-25T01:14:57Z,340000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,
36,PT07M52.00S,2023-11-25T01:15:00.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.01511169513797,34.31372549019608,1610612745,13,5,2023-11-25T01:15:08Z,350000,False,-78.0,32.0,1,right,MISS A. Sengun 8' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,8.47,Missed,,,,,,,,,,,,,,,,,,
37,PT07M51.00S,2023-11-25T01:15:01.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,5,2023-11-25T01:15:08Z,360000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,,,,36.0,3.0,2.0,1.0,,,,,,,,,,,,,
38,PT07M43.00S,2023-11-25T01:15:11.9Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612743,13,5,2023-11-25T01:15:19Z,370000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1631095, 203484]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628484.0,1.0,0.0,Caldwell-Pope,203484.0,,
40,PT07M43.00S,2023-11-25T01:15:40.8Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612743,13,6,2023-11-25T01:15:40Z,390000,False,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (1 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
41,PT07M43.00S,2023-11-25T01:15:56.2Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612743,13,7,2023-11-25T01:15:56Z,400000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (2 PTS),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
42,PT07M27.00S,2023-11-25T01:16:15.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,94.30026281208936,4.166666666666666,1610612745,13,7,2023-11-25T01:16:21Z,410000,False,-229.0,1.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
43,PT07M26.00S,2023-11-25T01:16:16.1Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,13,7,2023-11-25T01:16:21Z,420000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,
44,PT07M05.00S,2023-11-25T01:16:37.2Z,1,REGULAR,3pt,Jump Shot,[],202704,28.991458607095925,24.754901960784316,1610612743,13,7,2023-11-25T01:16:43Z,430000,False,126.0,220.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
45,PT07M04.00S,2023-11-25T01:16:38.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,13,7,2023-11-25T01:16:43Z,440000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,
46,PT06M58.00S,2023-11-25T01:16:46.2Z,1,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,13,7,2023-11-25T01:17:00Z,450000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,202026.0,,,,,,
47,PT06M58.00S,2023-11-25T01:16:51.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,13,7,2023-11-25T01:16:51Z,460000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M58.00S,2023-11-25T01:19:08.4Z,1,REGULAR,substitution,out,[],202704,,,1610612743,13,7,2023-11-25T01:19:33Z,470000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M58.00S,2023-11-25T01:19:08.4Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,13,7,2023-11-25T01:19:33Z,480000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M39.00S,2023-11-25T01:20:12.8Z,1,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,13,7,2023-11-25T01:20:21Z,490000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (1 TO),[203484],1610612743.0,DEN,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,1627962.0,,,,,,
51,PT06M25.00S,2023-11-25T01:20:28.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,82.7365308804205,55.88235294117647,1610612745,13,7,2023-11-25T01:20:35Z,500000,False,29.0,110.0,1,right,MISS D. Brooks 11' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,11.37,Missed,,,,,,,,,,,,,,,,,,
52,PT06M23.00S,2023-11-25T01:20:30.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,7,2023-11-25T01:20:35Z,510000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,51.0,4.0,3.0,1.0,,,,,,,,,,,,,
53,PT06M14.00S,2023-11-25T01:20:40.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,15.850854139290407,55.88235294117647,1610612743,13,7,2023-11-25T01:20:50Z,520000,False,-29.0,96.0,1,left,MISS N. Jokic 10' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,10.09,Missed,,,,,,,,,,,,,,,,,,
54,PT06M13.00S,2023-11-25T01:20:41.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,13,7,2023-11-25T01:20:50Z,530000,False,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,53.0,5.0,3.0,2.0,,,,,,,,,,,,,
55,PT06M11.00S,2023-11-25T01:20:43.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,13.354139290407357,48.28431372549019,1610612743,13,9,2023-11-25T01:20:55Z,540000,False,9.0,73.0,1,left,N. Jokic 7' Jump Shot (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,7.0,,,,,,,,,,,,,,,,,
56,PT05M45.00S,2023-11-25T01:21:08.4Z,1,REGULAR,3pt,Jump Shot,[],1630578,69.07030223390277,69.36274509803921,1610612745,13,9,2023-11-25T01:21:15Z,550000,False,97.0,238.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
57,PT05M45.00S,2023-11-25T01:21:08.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,13,9,2023-11-25T01:21:15Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,56.0,,,,,,,,,,,,,,,,
59,PT05M29.00S,2023-11-25T01:21:31.3Z,1,REGULAR,2pt,Jump Shot,[],1629008,20.71287779237845,62.745098039215684,1610612743,13,9,2023-11-25T01:21:43Z,580000,False,-64.0,142.0,1,left,MISS M. Porter Jr. 15' turnaround fadeaway Shot,[1629008],1610612743.0,DEN,turnaround fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Center,15.58,Missed,,,,,,,,,,,,,,,,,,
60,PT05M27.00S,2023-11-25T01:21:33.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,13,9,2023-11-25T01:21:43Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Center,,,,59.0,,,,,,,,,,,,,,,,
62,PT05M24.00S,2023-11-25T01:21:53.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203999,12.171484888304862,95.83333333333334,1610612743,13,9,2023-11-25T01:22:03Z,610000,False,-229.0,62.0,1,left,MISS N. Jokic 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,23.74,Missed,,,,,,,,,,,,,,,,,,
63,PT05M22.00S,2023-11-25T01:21:55.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,13,9,2023-11-25T01:22:03Z,620000,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,62.0,4.0,4.0,0.0,,,,,,,,,,,,,
64,PT05M17.00S,2023-11-25T01:22:00.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630578,92.19776609724047,46.81372549019608,1610612745,13,9,2023-11-25T01:22:11Z,630000,False,-16.0,21.0,1,right,MISS A. Sengun running Layup,[1630578],1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
65,PT05M15.00S,2023-11-25T01:22:02.9Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,13,9,2023-11-25T01:22:11Z,640000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,
66,PT05M11.00S,2023-11-25T01:22:06.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,7.046649145860711,52.69607843137255,1610612743,13,9,2023-11-25T01:22:18Z,650000,False,-13.0,14.0,1,left,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
67,PT05M10.00S,2023-11-25T01:22:07.9Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,13,9,2023-11-25T01:22:18Z,660000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,66.0,5.0,5.0,0.0,,,,,,,,,,,,,
68,PT05M02.00S,2023-11-25T01:22:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,80.89684625492772,63.725490196078425,1610612745,13,9,2023-11-25T01:24:56Z,670000,False,69.0,127.0,1,right,MISS J. Green 14' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,14.44,Missed,,,,,,,,,,,,,,,,,,
69,PT05M01.00S,2023-11-25T01:22:16.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,9,2023-11-25T01:22:24Z,680000,False,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,68.0,6.0,4.0,2.0,,,,,,,,,,,,,
70,PT04M51.00S,2023-11-25T01:22:25.9Z,1,REGULAR,3pt,Jump Shot,[],1629008,4.02431011826544,95.58823529411765,1610612743,13,12,2023-11-25T01:25:26Z,690000,False,-228.0,-15.0,1,left,M. Porter Jr. 3PT step back (3 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,22.84,Made,3.0,,,,,N. Jokic,203999.0,1.0,,,,,,,,,,
72,PT04M28.00S,2023-11-25T01:22:49.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,83.65637319316689,44.85294117647059,1610612745,13,12,2023-11-25T01:26:06Z,710000,False,-26.0,101.0,1,right,MISS D. Brooks 10' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
73,PT04M26.00S,2023-11-25T01:22:51.7Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,13,12,2023-11-25T01:51:29Z,720000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,
74,PT04M21.00S,2023-11-25T01:22:56.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,10.85742444152431,95.34313725490196,1610612743,13,12,2023-11-25T01:31:17Z,730000,False,-227.0,50.0,1,left,MISS M. Porter Jr. running pullup 3PT,[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.21,Missed,,,,,,,,,,,,,,,,,,
75,PT04M21.00S,2023-11-25T01:22:56.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,13,12,2023-11-25T01:23:09Z,740000,False,,,0,,N. Jokic REBOUND (Off:3 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,74.0,7.0,4.0,3.0,,,,,,,,,,,,,
76,PT04M18.00S,2023-11-25T01:23:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,13,12,2023-11-25T01:23:00Z,750000,False,0.0,0.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
77,PT04M18.00S,2023-11-25T01:23:01.0Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,13,12,2023-11-25T01:23:01Z,760000,False,,,0,,N. Jokic REBOUND (Off:4 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,76.0,8.0,4.0,4.0,,,,,,,,,,,,,
78,PT04M18.00S,2023-11-25T01:23:02.8Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612743,13,12,2023-11-25T01:23:13Z,770000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Jokic 2 FT),"[1628415, 203999]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628484.0,1.0,0.0,Jokic,203999.0,,
80,PT04M18.00S,2023-11-25T01:23:26.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,13,13,2023-11-25T01:23:26Z,790000,False,,,0,,N. Jokic Free Throw 1 of 2 (8 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
