actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-10T00:11:25.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-10T00:11:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-04-10T00:11:33.6Z,1,REGULAR,jumpball,recovered,[],1628365,,,1610612753,0,0,2024-04-10T00:11:33Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. J. Smith Jr.: Tip to M. Fultz,"[1628365, 1628976, 1631095]",1610612753.0,ORL,startperiod,M. Fultz,1628365.0,Fultz,M. Fultz,Carter Jr.,1628976.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-04-10T00:11:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,9.411957950065702,50.73529411764706,1610612753,0,0,2024-04-10T00:11:47Z,70000,False,-4.0,36.0,1,left,MISS P. Banchero driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-04-10T00:11:42.5Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,0,0,2024-04-10T00:11:47Z,80000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-04-10T00:11:59.3Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,0,0,2024-04-10T00:12:05Z,90000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 203914]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Harris,203914.0,,,,,,,,,,,
10,PT11M25.00S,2024-04-10T00:11:59.3Z,1,REGULAR,steal,,[],203914,,,1610612753,0,0,2024-04-10T00:12:02Z,100000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M14.00S,2024-04-10T00:12:11.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628365,11.908672798948752,37.99019607843137,1610612753,0,0,2024-04-10T00:12:15Z,110000,False,60.0,59.0,1,left,MISS M. Fultz 8' fadeaway Shot,[1628365],1610612753.0,ORL,fadeaway,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Right,8.44,Missed,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2024-04-10T00:12:14.3Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,0,0,2024-04-10T00:12:15Z,120000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M10.00S,2024-04-10T00:12:15.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628976,6.521024967148489,54.41176470588235,1610612753,0,2,2024-04-10T00:12:19Z,130000,False,-22.0,9.0,1,left,W. Carter Jr. putback Layup (2 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.38,Made,,,,,,,,2.0,,,,,,,,,,
14,PT10M59.00S,2024-04-10T00:12:25.4Z,1,REGULAR,3pt,Jump Shot,[],1631095,70.77858081471747,74.75490196078431,1610612745,3,2,2024-04-10T00:12:45Z,140000,False,124.0,222.0,1,right,J. Smith Jr. 25' 3PT pullup (3 PTS) (J. Green 1 AST),"[1631095, 1630224]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,,,,3.0,J. Green,1630224.0,1.0,,,,,,,
