actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-21T01:11:08.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-21T01:11:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M51.00S,2023-12-21T01:11:16.1Z,1,REGULAR,jumpball,recovered,[],1628415,,,1610612745,0,0,2023-12-21T01:11:16Z,40000,False,,,0,,Jump Ball A. Sengun vs. C. Capela: Tip to D. Brooks,"[1628415, 1630578, 203991]",1610612745.0,HOU,startperiod,D. Brooks,1628415.0,Brooks,D. Brooks,Sengun,1630578.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-12-21T01:11:26.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,87.46714848883047,52.20588235294118,1610612745,0,0,2023-12-21T01:11:56Z,70000,False,11.0,65.0,1,right,MISS D. Brooks 6' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-12-21T01:11:27.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,0,2023-12-21T01:11:42Z,80000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-12-21T01:11:40.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,6.521024967148489,2.450980392156863,1610612737,0,3,2023-12-21T01:11:49Z,90000,False,238.0,9.0,1,left,D. Hunter 3PT  (3 PTS) (D. Murray 1 AST),"[1629631, 1627749]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,23.79,Made,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,,,,
11,PT11M14.00S,2023-12-21T01:11:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,80.50262812089356,39.46078431372549,1610612745,0,3,2023-12-21T01:12:24Z,110000,False,-53.0,131.0,1,right,MISS J. Green 14' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,14.1,Missed,,,,,,,,,,,,,,,,,,
12,PT11M13.00S,2023-12-21T01:11:53.1Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,0,3,2023-12-21T01:12:05Z,120000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M13.00S,2023-12-21T01:11:59.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630578,94.40999984741211,50.0,1610612745,2,3,2023-12-21T01:12:12Z,130000,False,0.0,0.0,1,right,A. Sengun tip Layup (2 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M58.00S,2023-12-21T01:12:08.7Z,1,REGULAR,3pt,Jump Shot,[],1629027,33.590670170827856,47.30392156862745,1610612737,2,3,2023-12-21T01:13:00Z,140000,False,13.0,263.0,1,left,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2023-12-21T01:12:08.7Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,2,3,2023-12-21T01:12:15Z,150000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,14.0,1.0,0.0,1.0,,,,,,,,,,,,,,
