actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-22T00:10:56.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-22T00:10:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-22T00:10:59.0Z,1,REGULAR,jumpball,recovered,[],1628415,,,1610612745,0,0,2024-01-22T00:10:59Z,40000,False,,,0,,Jump Ball A. Sengun vs. K. Porzingis: Tip to D. Brooks,"[1628415, 1630578, 204001]",1610612745.0,HOU,startperiod,D. Brooks,1628415.0,Brooks,D. Brooks,Sengun,1630578.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2024-01-22T00:11:08.4Z,1,REGULAR,3pt,Jump Shot,[],1630224,69.99014454664915,25.0,1610612745,0,0,2024-01-22T00:11:17Z,70000,False,-125.0,230.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
8,PT11M47.00S,2024-01-22T00:11:09.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,0,0,2024-01-22T00:11:17Z,80000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M37.00S,2024-01-22T00:11:18.6Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,0,0,2024-01-22T00:11:56Z,90000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1641715]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Whitmore,1641715.0,,,,,,,,,,,
10,PT11M37.00S,2024-01-22T00:11:18.6Z,1,REGULAR,steal,,[],1641715,,,1610612745,0,0,2024-01-22T00:11:25Z,100000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M35.00S,2024-01-22T00:11:25.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628415,87.46714848883047,4.411764705882353,1610612745,0,0,2024-01-22T00:12:52Z,110000,False,-228.0,65.0,1,right,MISS D. Brooks running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
12,PT11M32.00S,2024-01-22T00:11:28.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,0,0,2024-01-22T00:12:52Z,120000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT11M27.00S,2024-01-22T00:11:28.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628369,5.863994743758213,47.549019607843135,1610612738,0,2,2024-01-22T00:11:35Z,130000,False,12.0,3.0,1,left,J. Tatum running DUNK (2 PTS) (J. Brown 1 AST),"[1628369, 1627759]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,
15,PT11M17.00S,2024-01-22T00:11:40.1Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,0,2,2024-01-22T00:12:55Z,150000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1627759]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1.0,Brown,1627759.0,,,,,,,,,,,
