actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT11M15.00S,2024-01-04T01:11:56.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.30683311432325,51.225490196078425,1610612751,0,4,2024-01-04T01:14:07Z,150000,False,6.0,48.0,1,right,N. Claxton Hook (4 PTS) (S. Dinwiddie 1 AST),"[1629651, 203915]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,,,4.0,S. Dinwiddie,203915.0,1.0,,,,,,,,
17,PT10M52.00S,2024-01-04T01:12:19.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,13.091327201051248,2.941176470588235,1610612745,3,4,2024-01-04T01:12:24Z,170000,False,235.0,71.0,1,left,F. VanVleet 24' 3PT  (3 PTS) (A. Sengun 1 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,24.57,Made,,,,,,,3.0,A. Sengun,1630578.0,1.0,,,,,,,,
19,PT10M32.00S,2024-01-04T01:12:39.4Z,1,REGULAR,2pt,Jump Shot,[],1627827,71.30420499342969,46.32352941176471,1610612751,3,4,2024-01-04T01:12:47Z,190000,False,-18.0,217.0,1,right,MISS D. Finney-Smith 21' Jump Shot,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Center,21.8,Missed,,,,,,,,,,,,,,,,,,
20,PT10M29.00S,2024-01-04T01:12:42.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,3,4,2024-01-04T01:12:47Z,200000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,
21,PT10M18.00S,2024-01-04T01:12:53.7Z,1,REGULAR,2pt,Jump Shot,[],1631095,12.434296977660972,69.85294117647058,1610612745,3,4,2024-01-04T01:12:58Z,210000,False,-99.0,64.0,1,left,MISS J. Smith Jr. 11' fadeaway Shot,[1631095],1610612745.0,HOU,fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,11.84,Missed,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2024-01-04T01:12:55.7Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,3,4,2024-01-04T01:12:58Z,220000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,
23,PT09M58.00S,2024-01-04T01:13:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,89.17542706964521,50.245098039215684,1610612751,3,6,2024-01-04T01:13:22Z,230000,False,1.0,49.0,1,right,C. Johnson driving floating Jump Shot (2 PTS) (S. Dinwiddie 2 AST),"[1629661, 203915]",1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,,,2.0,S. Dinwiddie,203915.0,2.0,,,,,,,,
25,PT09M36.00S,2024-01-04T01:13:36.1Z,1,REGULAR,2pt,Jump Shot,[],1631095,9.806176084099869,70.58823529411765,1610612745,5,6,2024-01-04T01:13:40Z,250000,False,-103.0,40.0,1,left,J. Smith Jr. 11' pullup Jump Shot (2 PTS) (F. VanVleet 1 AST),"[1631095, 1627832]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Left,11.03,Made,,,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,
27,PT09M16.00S,2024-01-04T01:13:58.1Z,1,REGULAR,foul,personal,[],1627832,,,1610612751,5,6,2024-01-04T01:14:16Z,270000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1629651]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Claxton,1629651.0,,,
29,PT09M08.00S,2024-01-04T01:14:27.4Z,1,REGULAR,3pt,Jump Shot,[],1627827,66.70499342969777,40.931372549019606,1610612751,5,6,2024-01-04T01:14:31Z,290000,False,-45.0,260.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,26.44,Missed,,,,,,,,,,,,,,,,,,
30,PT09M05.00S,2024-01-04T01:14:30.4Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,5,6,2024-01-04T01:14:31Z,300000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,
31,PT08M58.00S,2024-01-04T01:14:37.4Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612745,5,6,2024-01-04T01:14:42Z,310000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1628969]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0
32,PT08M58.00S,2024-01-04T01:14:37.4Z,1,REGULAR,steal,,[],1628969,,,1610612751,5,6,2024-01-04T01:14:39Z,320000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
33,PT08M47.00S,2024-01-04T01:14:48.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,67.88764783180025,39.950980392156865,1610612751,5,9,2024-01-04T01:14:52Z,330000,False,-50.0,249.0,1,right,M. Bridges 25' 3PT  (3 PTS) (C. Johnson 1 AST),"[1628969, 1629661]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.44,Made,,,,,,,3.0,C. Johnson,1629661.0,1.0,,,,,,,,
35,PT08M32.00S,2024-01-04T01:15:06.5Z,1,REGULAR,foul,personal,[],1629651,,,1610612745,5,9,2024-01-04T01:15:25Z,350000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1630578]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,203054.0,1.0,0.0,Sengun,1630578.0,,,
37,PT08M18.00S,2024-01-04T01:15:36.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,28.465834428383708,20.098039215686274,1610612745,8,9,2024-01-04T01:15:41Z,370000,False,150.0,215.0,1,left,J. Green 26' 3PT  (3 PTS) (A. Sengun 2 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.2,Made,,,,,,,3.0,A. Sengun,1630578.0,2.0,,,,,,,,
39,PT08M01.00S,2024-01-04T01:15:53.1Z,1,REGULAR,turnover,bad pass,[],1627827,,,1610612751,8,9,2024-01-04T01:15:58Z,390000,False,,,0,,D. Finney-Smith bad pass TURNOVER (1 TO),"[1627827, 1630578]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0
40,PT08M01.00S,2024-01-04T01:15:53.1Z,1,REGULAR,steal,,[],1630578,,,1610612745,8,9,2024-01-04T01:15:55Z,400000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT07M45.00S,2024-01-04T01:16:10.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,6.521024967148489,47.30392156862745,1610612745,10,9,2024-01-04T01:16:15Z,410000,False,13.0,9.0,1,left,A. Sengun driving Layup (2 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,2.0,,,,,,,,,,,
43,PT07M36.00S,2024-01-04T01:16:18.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,72.22404730617609,19.11764705882353,1610612751,10,9,2024-01-04T01:19:09Z,430000,False,-154.0,209.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
44,PT07M33.00S,2024-01-04T01:16:21.7Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,10,9,2024-01-04T01:16:22Z,440000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,
45,PT07M20.00S,2024-01-04T01:16:34.4Z,1,REGULAR,2pt,Jump Shot,[],1631095,7.046649145860711,29.65686274509804,1610612745,10,9,2024-01-04T01:16:40Z,450000,False,102.0,14.0,1,left,MISS J. Smith Jr. 10' turnaround fadeaway Shot,[1631095],1610612745.0,HOU,turnaround fadeaway,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,10.26,Missed,,,,,,,,,,,,,,,,,,
46,PT07M18.00S,2024-01-04T01:16:36.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,10,9,2024-01-04T01:16:40Z,460000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,45.0,4.0,3.0,1.0,,,,,,,,,,,,
47,PT07M07.00S,2024-01-04T01:16:48.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,90.09526938239159,95.83333333333334,1610612751,10,9,2024-01-04T01:16:53Z,470000,False,229.0,41.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
48,PT07M03.00S,2024-01-04T01:16:52.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,10,9,2024-01-04T01:16:53Z,480000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,
49,PT06M48.00S,2024-01-04T01:17:06.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,20.05584756898817,62.254901960784316,1610612745,12,9,2024-01-04T01:17:12Z,490000,False,-61.0,136.0,1,left,A. Sengun 14' fadeaway Jump Shot (4 PTS),[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,14.92,Made,,,,,,,4.0,,,,,,,,,,,
50,PT06M31.00S,2024-01-04T01:17:23.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,79.188567674113,90.44117647058823,1610612751,12,9,2024-01-04T01:17:30Z,500000,False,202.0,143.0,1,right,MISS D. Finney-Smith 24' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
51,PT06M29.00S,2024-01-04T01:17:25.6Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,12,9,2024-01-04T01:17:30Z,510000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,
52,PT06M22.00S,2024-01-04T01:17:33.1Z,1,REGULAR,3pt,Jump Shot,[],1630224,26.62614980289093,79.65686274509804,1610612745,12,9,2024-01-04T01:17:42Z,520000,False,-148.0,198.0,1,left,MISS J. Green 24' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
53,PT06M20.00S,2024-01-04T01:17:35.1Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,9,2024-01-04T01:17:42Z,530000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,52.0,5.0,4.0,1.0,,,,,,,,,,,,
54,PT06M08.00S,2024-01-04T01:17:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.32917214191852,52.94117647058824,1610612751,12,11,2024-01-04T01:17:51Z,540000,False,15.0,20.0,1,right,D. Finney-Smith driving Layup (2 PTS) (S. Dinwiddie 3 AST),"[1627827, 203915]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,2.0,S. Dinwiddie,203915.0,3.0,,,,,,,,
56,PT05M48.00S,2024-01-04T01:18:06.6Z,1,REGULAR,3pt,Jump Shot,[],1630224,32.53942181340342,31.127450980392158,1610612745,12,11,2024-01-04T01:18:25Z,560000,False,94.0,253.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.04,Missed,,,,,,,,,,,,,,,,,,
57,PT05M45.00S,2024-01-04T01:18:09.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,11,2024-01-04T01:18:25Z,570000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,56.0,6.0,5.0,1.0,,,,,,,,,,,,
58,PT05M37.00S,2024-01-04T01:18:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.93495400788436,51.9607843137255,1610612751,12,13,2024-01-04T01:21:09Z,580000,False,10.0,23.0,1,right,S. Dinwiddie driving finger roll Layup (2 PTS),[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,,,2.0,,,,,,,,,,,
59,PT05M21.00S,2024-01-04T01:18:33.0Z,1,REGULAR,3pt,Jump Shot,[],1630578,32.53942181340342,58.08823529411765,1610612745,12,13,2024-01-04T01:18:42Z,590000,False,-40.0,253.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
60,PT05M21.00S,2024-01-04T01:18:33.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,12,13,2024-01-04T01:18:42Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,59.0,,,,,,,,,,,,,,,
63,PT05M20.00S,2024-01-04T01:18:46.6Z,1,REGULAR,foul,personal,[],1630256,,,1610612751,12,13,2024-01-04T01:22:19Z,630000,False,,,0,,J. Tate loose ball personal FOUL (1 PF),"[1630256, 1628969]",1610612745.0,HOU,loose ball,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626302.0,1.0,0.0,Bridges,1628969.0,,,
65,PT05M20.00S,2024-01-04T01:18:57.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,12,13,2024-01-04T01:18:57Z,650000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT04M59.00S,2024-01-04T01:22:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,94.30026281208936,59.068627450980394,1610612751,12,15,2024-01-04T01:22:17Z,660000,False,45.0,1.0,1,right,D. Finney-Smith driving floating bank Jump Shot (4 PTS) (C. Johnson 2 AST),"[1627827, 1629661]",1610612751.0,BKN,driving floating bank,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,4.53,Made,,,,,,,4.0,C. Johnson,1629661.0,2.0,,,,,,,,
68,PT04M31.00S,2024-01-04T01:22:35.2Z,1,REGULAR,3pt,Jump Shot,[],1627832,5.995400788436268,94.6078431372549,1610612745,15,15,2024-01-04T01:22:38Z,680000,False,-223.0,4.0,1,left,F. VanVleet 3PT  (6 PTS) (J. Tate 1 AST),"[1627832, 1630256]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,22.3,Made,,,,,,,6.0,J. Tate,1630256.0,1.0,,,,,,,,
70,PT04M18.00S,2024-01-04T01:22:48.0Z,1,REGULAR,3pt,Jump Shot,[],1627827,68.67608409986859,65.93137254901961,1610612751,15,18,2024-01-04T01:22:53Z,700000,False,80.0,242.0,1,right,D. Finney-Smith 25' 3PT  (7 PTS) (S. Dinwiddie 4 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.47,Made,,,,,,,7.0,S. Dinwiddie,203915.0,4.0,,,,,,,,
72,PT04M08.00S,2024-01-04T01:22:58.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,29.911300919842315,78.67647058823529,1610612745,18,18,2024-01-04T01:23:05Z,720000,False,-143.0,229.0,1,left,F. VanVleet 26' 3PT pullup (9 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.99,Made,,,,,,,9.0,,,,,,,,,,,
73,PT03M52.00S,2024-01-04T01:23:14.7Z,1,REGULAR,3pt,Jump Shot,[],1627827,69.85873850197109,71.56862745098039,1610612751,18,18,2024-01-04T01:23:20Z,730000,False,108.0,231.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
74,PT03M49.00S,2024-01-04T01:23:17.8Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,18,18,2024-01-04T01:23:17Z,740000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,73.0,7.0,5.0,2.0,,,,,,,,,,,,
75,PT03M47.00S,2024-01-04T01:23:19.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,67.88764783180025,61.274509803921575,1610612751,18,18,2024-01-04T01:23:25Z,750000,False,56.0,249.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
76,PT03M43.00S,2024-01-04T01:23:23.5Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,18,18,2024-01-04T01:23:25Z,760000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,
77,PT03M38.00S,2024-01-04T01:23:29.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.280551905387648,49.50980392156863,1610612745,18,18,2024-01-04T01:23:38Z,770000,False,2.0,35.0,1,left,MISS A. Sengun turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
78,PT03M35.00S,2024-01-04T01:23:32.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,18,18,2024-01-04T01:23:38Z,780000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,77.0,8.0,6.0,2.0,,,,,,,,,,,,
79,PT03M29.00S,2024-01-04T01:23:37.8Z,1,REGULAR,3pt,Jump Shot,[],1628969,93.38042049934296,4.411764705882353,1610612751,18,18,2024-01-04T01:23:47Z,790000,False,-228.0,10.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
80,PT03M26.00S,2024-01-04T01:23:40.8Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,18,18,2024-01-04T01:23:47Z,800000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,
81,PT03M21.00S,2024-01-04T01:23:45.8Z,1,REGULAR,turnover,lost ball,[],1627832,,,1610612745,18,18,2024-01-04T01:23:50Z,810000,False,,,0,,F. VanVleet lost ball TURNOVER (1 TO),"[1627832, 203915]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0
82,PT03M21.00S,2024-01-04T01:23:45.8Z,1,REGULAR,steal,,[],203915,,,1610612751,18,18,2024-01-04T01:23:47Z,820000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
83,PT03M05.00S,2024-01-04T01:24:01.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203915,82.07950065703022,93.87254901960785,1610612751,18,18,2024-01-04T01:24:07Z,830000,False,219.0,116.0,1,right,MISS S. Dinwiddie 24' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.82,Missed,,,,,,,,,,,,,,,,,,
