actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-15T00:11:11.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-15T00:11:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-15T00:11:13.7Z,1,REGULAR,jumpball,recovered,[],1630224,,,1610612745,0,0,2024-03-15T00:11:13Z,40000,False,,,0,,Jump Ball J. Smith Jr. vs. K. Kuzma: Tip to J. Green,"[1630224, 1631095, 1628398]",1610612745.0,HOU,startperiod,J. Green,1630224.0,Green,J. Green,Smith Jr.,1631095.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-03-15T00:11:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,93.11760840998686,47.05882352941176,1610612745,2,0,2024-03-15T00:11:35Z,70000,False,-15.0,12.0,1,right,A. Thompson driving reverse Layup (2 PTS) (F. VanVleet 1 AST),"[1641708, 1627832]",1610612745.0,HOU,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2024-03-15T00:11:49.2Z,1,REGULAR,3pt,Jump Shot,[],1630557,34.11629434954008,54.90196078431373,1610612764,2,3,2024-03-15T00:11:54Z,90000,False,-25.0,268.0,1,left,C. Kispert 26' 3PT  (3 PTS) (B. Coulibaly 1 AST),"[1630557, 1641731]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,26.93,Made,3.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
11,PT11M09.00S,2024-03-15T00:12:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.9862023653088,47.549019607843135,1610612745,4,3,2024-03-15T00:12:06Z,110000,False,-12.0,13.0,1,right,J. Green driving reverse Layup (2 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M48.00S,2024-03-15T00:12:21.8Z,1,REGULAR,3pt,Jump Shot,[],1641731,31.882391590013142,53.431372549019606,1610612764,4,3,2024-03-15T00:12:29Z,120000,False,-17.0,247.0,1,left,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,24.78,Missed,,,,,,,,,,,,,,,,,,
13,PT10M48.00S,2024-03-15T00:12:21.8Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,4,3,2024-03-15T00:12:29Z,130000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M40.00S,2024-03-15T00:12:30.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641708,91.67214191852825,44.11764705882353,1610612745,4,3,2024-03-15T00:13:46Z,140000,False,-29.0,26.0,1,right,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
15,PT10M38.00S,2024-03-15T00:12:32.3Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,4,3,2024-03-15T00:15:19Z,150000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M31.00S,2024-03-15T00:12:40.8Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,4,3,2024-03-15T00:12:52Z,160000,False,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202053.0,1.0,,,,,,,,
17,PT10M22.00S,2024-03-15T00:13:10.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,73.01248357424441,53.67647058823529,1610612745,4,3,2024-03-15T00:13:17Z,170000,False,18.0,201.0,1,right,MISS F. VanVleet 20' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,20.2,Missed,,,,,,,,,,,,,,,,,,
18,PT10M20.00S,2024-03-15T00:13:12.6Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,4,3,2024-03-15T00:13:17Z,180000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M14.00S,2024-03-15T00:13:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,15.325229960578188,48.03921568627451,1610612764,4,3,2024-03-15T00:13:33Z,190000,False,10.0,92.0,1,left,MISS D. Avdija 9' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,9.21,Missed,,,,,,,,,,,,,,,,,,
20,PT10M08.00S,2024-03-15T00:13:24.3Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,4,3,2024-03-15T00:13:33Z,200000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M02.00S,2024-03-15T00:13:30.1Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612745,4,3,2024-03-15T00:13:36Z,210000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1630166]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Avdija,1630166.0,,,,,,
22,PT10M02.00S,2024-03-15T00:13:30.1Z,1,REGULAR,steal,,[],1630166,,,1610612764,4,3,2024-03-15T00:13:33Z,220000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M56.00S,2024-03-15T00:13:58.6Z,1,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612764,4,3,2024-03-15T00:14:29Z,230000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Avdija 2 FT),"[1627832, 1630166]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1162.0,,,,1.0,0.0,Avdija,1630166.0,,
25,PT09M56.00S,2024-03-15T00:14:27.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630166,,,1610612764,4,3,2024-03-15T00:14:27Z,250000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
26,PT09M56.00S,2024-03-15T00:14:27.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,4,3,2024-03-15T00:14:27Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,
27,PT09M56.00S,2024-03-15T00:14:41.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630166,,,1610612764,4,4,2024-03-15T00:14:41Z,270000,False,,,0,,D. Avdija Free Throw 2 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
28,PT09M41.00S,2024-03-15T00:14:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,93.9060446780552,43.627450980392155,1610612745,4,4,2024-03-15T00:15:02Z,280000,False,-32.0,5.0,1,right,MISS A. Thompson Layup,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
29,PT09M37.00S,2024-03-15T00:15:01.0Z,1,REGULAR,rebound,offensive,[],1641708,,,1610612745,4,4,2024-03-15T00:15:01Z,290000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,
30,PT09M37.00S,2024-03-15T00:15:01.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,94.40999984741211,50.0,1610612745,6,4,2024-03-15T00:15:01Z,300000,False,0.0,0.0,1,right,A. Thompson tip Layup (4 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
31,PT09M26.00S,2024-03-15T00:15:11.0Z,1,REGULAR,3pt,Jump Shot,[],1626145,23.209592641261498,11.27450980392157,1610612764,6,7,2024-03-15T00:18:09Z,310000,False,194.0,166.0,1,left,T. Jones 25' 3PT pullup (3 PTS) (B. Coulibaly 2 AST),"[1626145, 1641731]",1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.48,Made,3.0,B. Coulibaly,1641731.0,2.0,,,,,,,,,,,,,,
33,PT09M16.00S,2024-03-15T00:15:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.06636005256242,45.34313725490196,1610612745,8,7,2024-03-15T00:15:25Z,330000,False,-23.0,22.0,1,right,J. Green driving finger roll Layup (4 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.21,Made,4.0,,,,,,,,,,,,,,,,,
34,PT08M52.00S,2024-03-15T00:15:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,5.863994743758213,53.18627450980392,1610612764,8,7,2024-03-15T00:15:54Z,340000,False,-16.0,3.0,1,left,MISS B. Coulibaly driving finger roll Layup,[1641731],1610612764.0,WAS,driving finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2024-03-15T00:15:46.1Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612745,8,7,2024-03-15T00:15:54Z,350000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,
36,PT08M44.00S,2024-03-15T00:15:54.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,91.14651773981603,48.28431372549019,1610612745,10,7,2024-03-15T00:15:59Z,360000,False,-9.0,31.0,1,right,D. Brooks driving floating Jump Shot (2 PTS),[1628415],1610612745.0,HOU,driving floating,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.19,Made,2.0,,,,,,,,,,,,,,,,,
37,PT08M34.00S,2024-03-15T00:16:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.178055190538765,52.450980392156865,1610612764,10,9,2024-03-15T00:24:05Z,370000,False,-12.0,15.0,1,left,K. Kuzma cutting Layup (2 PTS) (T. Jones 1 AST),"[1628398, 1626145]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.94,Made,2.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
39,PT08M20.00S,2024-03-15T00:16:17.8Z,1,REGULAR,3pt,Jump Shot,[],1631095,94.43166885676742,95.83333333333334,1610612745,10,9,2024-03-15T00:16:24Z,390000,False,229.0,0.0,1,right,MISS J. Smith Jr. 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
40,PT08M20.00S,2024-03-15T00:16:17.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,10,9,2024-03-15T00:16:24Z,400000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,
41,PT08M08.00S,2024-03-15T00:16:32.1Z,1,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612764,10,9,2024-03-15T00:16:48Z,410000,False,,,0,,A. Thompson shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1641708, 1641731]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202053.0,,,,1.0,0.0,Coulibaly,1641731.0,,
43,PT08M08.00S,2024-03-15T00:16:56.6Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,10,10,2024-03-15T00:16:56Z,430000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2024-03-15T00:17:14.3Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,10,11,2024-03-15T00:17:14Z,440000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
45,PT07M58.00S,2024-03-15T00:17:28.6Z,1,REGULAR,foul,personal,[],1630557,,,1610612745,10,11,2024-03-15T00:17:57Z,450000,False,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 1630224]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1204.0,,,,1.0,0.0,Green,1630224.0,,
47,PT07M54.00S,2024-03-15T00:17:58.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,73.80091984231275,85.7843137254902,1610612745,13,11,2024-03-15T00:18:04Z,470000,False,179.0,194.0,1,right,J. Green 26' 3PT  (7 PTS) (F. VanVleet 2 AST),"[1630224, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.37,Made,7.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,
49,PT07M38.00S,2024-03-15T00:18:13.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.652431011826544,53.18627450980392,1610612764,13,13,2024-03-15T00:18:19Z,490000,False,-16.0,10.0,1,left,D. Avdija driving reverse Layup (3 PTS),[1630166],1610612764.0,WAS,driving reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.88,Made,3.0,,,,,,,,,,,,,,,,,
50,PT07M32.00S,2024-03-15T00:18:20.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.59198423127464,50.245098039215684,1610612745,15,13,2024-03-15T00:18:27Z,500000,False,1.0,17.0,1,right,A. Thompson driving DUNK (6 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.71,Made,6.0,,,,,,,,,,,,,,,,,
51,PT07M14.00S,2024-03-15T00:18:40.9Z,1,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612764,15,13,2024-03-15T00:18:52Z,510000,False,,,0,,D. Brooks shooting personal FOUL (1 PF) (Kispert 2 FT),"[1628415, 1630557]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1204.0,,,,1.0,0.0,Kispert,1630557.0,,
53,PT07M14.00S,2024-03-15T00:19:06.0Z,1,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,15,13,2024-03-15T00:19:30Z,530000,False,,,0,,MISS C. Kispert Free Throw 1 of 2,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2024-03-15T00:19:06.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,15,13,2024-03-15T00:19:30Z,540000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,
55,PT07M14.00S,2024-03-15T00:19:06.0Z,1,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,15,13,2024-03-15T00:19:30Z,550000,False,,,0,,MISS C. Kispert Free Throw 2 of 2,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
56,PT07M14.00S,2024-03-15T00:19:06.0Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,15,13,2024-03-15T00:19:30Z,560000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,
57,PT07M03.00S,2024-03-15T00:19:35.0Z,1,REGULAR,turnover,lost ball,[],1627832,,,1610612745,15,13,2024-03-15T00:19:40Z,570000,False,,,0,,F. VanVleet lost ball TURNOVER (2 TO),"[1627832, 1630557]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Kispert,1630557.0,,,,,,
58,PT07M03.00S,2024-03-15T00:19:35.0Z,1,REGULAR,steal,,[],1630557,,,1610612764,15,13,2024-03-15T00:19:36Z,580000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT06M59.00S,2024-03-15T00:19:38.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630166,8.360709592641262,47.30392156862745,1610612764,15,15,2024-03-15T00:19:50Z,590000,False,13.0,26.0,1,left,D. Avdija running DUNK (5 PTS) (C. Kispert 1 AST),"[1630166, 1630557]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.94,Made,5.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,,,
61,PT06M45.00S,2024-03-15T00:19:53.2Z,1,REGULAR,3pt,Jump Shot,[],1630224,71.96123521681997,76.47058823529412,1610612745,15,15,2024-03-15T00:19:59Z,610000,False,132.0,211.0,1,right,MISS J. Green 24' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
