actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M36.00S,2021-10-25T23:52:30.4Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,11,13,2021-10-25T23:52:33Z,870000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M18.00S,2021-10-25T23:53:05.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628972,73.14388961892247,15.931372549019606,1610612741,11,13,2021-10-25T23:53:14Z,880000,-170.0,200.0,1,right,MISS T. Brown Jr. 26' 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,26.26,Missed,,,,,,,,,,,,,,,
90,PT04M15.00S,2021-10-25T23:53:08.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,13,2021-10-25T23:53:14Z,890000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,
91,PT04M15.00S,2021-10-25T23:53:13.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,11,13,2021-10-25T23:53:13Z,900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M15.00S,2021-10-25T23:53:14.3Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,11,13,2021-10-25T23:53:44Z,910000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M15.00S,2021-10-25T23:53:14.3Z,1,REGULAR,substitution,in,[],201609,,,1610612761,11,13,2021-10-25T23:53:44Z,920000,,,0,,SUB in: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2021-10-25T23:53:14.3Z,1,REGULAR,substitution,out,[],1628366,,,1610612761,11,13,2021-10-25T23:54:54Z,925000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2021-10-25T23:53:14.3Z,1,REGULAR,substitution,in,[],1628993,,,1610612761,11,13,2021-10-25T23:54:54Z,927500,,,0,,SUB in: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M04.00S,2021-10-25T23:53:48.2Z,1,REGULAR,3pt,Jump Shot,[],1628384,31.488173455978973,29.65686274509804,1610612761,11,13,2021-10-25T23:54:01Z,940000,102.0,243.0,1,left,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,26.39,Missed,,,,,,,,,,,,,,,
96,PT04M04.00S,2021-10-25T23:53:50.1Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,11,13,2021-10-25T23:53:50Z,950000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,,
97,PT04M04.00S,2021-10-25T23:53:53.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,11,13,2021-10-25T23:53:53Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M04.00S,2021-10-25T23:53:54.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,13,2021-10-25T23:53:58Z,970000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M04.00S,2021-10-25T23:53:54.6Z,1,REGULAR,substitution,in,[],1629004,,,1610612761,11,13,2021-10-25T23:53:58Z,980000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M52.00S,2021-10-25T23:54:21.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,26.62614980289093,16.42156862745098,1610612761,14,13,2021-10-25T23:54:28Z,990000,168.0,198.0,1,left,O. Anunoby 25' 3PT  (3 PTS) (S. Mykhailiuk 1 AST),"[1628384, 1629004]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,25.95,Made,,,,,3.0,S. Mykhailiuk,1629004.0,1.0,,,,,,,
102,PT03M45.00S,2021-10-25T23:54:45.0Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612741,14,13,2021-10-25T23:54:45Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M45.00S,2021-10-25T23:55:31.0Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612741,14,13,2021-10-25T23:55:31Z,1020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2021-10-25T23:56:03.0Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,14,13,2021-10-25T23:56:09Z,1030000,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (1 TO),[203897],1610612741.0,CHI,bad pass,,,LaVine,Z. LaVine,,,,,1.0,,,,,,,,,,,,,1193.0,,,,,,
107,PT03M21.00S,2021-10-25T23:56:27.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203920,5.338370565045992,50.0,1610612761,16,13,2021-10-25T23:56:39Z,1040000,0.0,-2.0,1,left,K. Birch cutting Layup (2 PTS) (O. Anunoby 3 AST),"[203920, 1628384]",1610612761.0,TOR,cutting,,,Birch,K. Birch,,,,,,,,0.23,Made,,,,,2.0,O. Anunoby,1628384.0,3.0,,,,,,,
109,PT03M12.00S,2021-10-25T23:56:36.3Z,1,REGULAR,3pt,Jump Shot,[],203897,94.43166885676742,99.26470588235294,1610612741,16,13,2021-10-25T23:56:42Z,1060000,246.0,0.0,1,right,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,24.63,Missed,,,,,,,,,,,,,,,
110,PT03M12.00S,2021-10-25T23:56:36.3Z,1,REGULAR,rebound,offensive,[],1628972,,,1610612741,16,13,2021-10-25T23:56:42Z,1070000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:0),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,109.0,1.0,0.0,1.0,,,,,,,,,,,
111,PT03M05.00S,2021-10-25T23:56:48.9Z,1,REGULAR,foul,personal,[],1628384,,,1610612741,16,13,2021-10-25T23:56:55Z,1080000,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1628972]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Brown Jr.,1628972.0,,
113,PT03M05.00S,2021-10-25T23:56:53.7Z,1,REGULAR,substitution,out,[],203897,,,1610612741,16,13,2021-10-25T23:56:56Z,1100000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2021-10-25T23:56:53.7Z,1,REGULAR,substitution,in,[],201942,,,1610612741,16,13,2021-10-25T23:56:56Z,1110000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M52.00S,2021-10-25T23:57:24.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628993,88.78120893561103,41.911764705882355,1610612741,16,15,2021-10-25T23:57:34Z,1120000,-40.0,53.0,1,right,A. Johnson 6' Hook (2 PTS),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,6.66,Made,,,,,2.0,,,,,,,,,,
117,PT02M43.00S,2021-10-25T23:57:34.8Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612761,16,15,2021-10-25T23:57:43Z,1140000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Dragic 2 FT),"[1627936, 201609]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Dragic,201609.0,,
119,PT02M43.00S,2021-10-25T23:57:46.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,16,15,2021-10-25T23:57:46Z,1160000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M43.00S,2021-10-25T23:57:47.5Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,16,15,2021-10-26T00:00:13Z,1170000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M43.00S,2021-10-25T23:57:47.5Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,16,15,2021-10-26T00:00:13Z,1180000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M43.00S,2021-10-25T23:57:47.5Z,1,REGULAR,substitution,in,[],1627832,,,1610612761,16,15,2021-10-26T00:00:13Z,1190000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M43.00S,2021-10-25T23:57:47.5Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,16,15,2021-10-26T00:00:13Z,1200000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M43.00S,2021-10-26T00:00:35.2Z,1,REGULAR,freethrow,1 of 2,[],201609,,,1610612761,17,15,2021-10-26T00:00:35Z,1210000,,,0,,G. Dragic Free Throw 1 of 2 (1 PTS),[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
125,PT02M43.00S,2021-10-26T00:00:49.9Z,1,REGULAR,freethrow,2 of 2,[],201609,,,1610612761,18,15,2021-10-26T00:00:49Z,1220000,,,0,,G. Dragic Free Throw 2 of 2 (2 PTS),[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
126,PT02M24.00S,2021-10-26T00:01:10.5Z,1,REGULAR,2pt,Jump Shot,[],1627936,92.9862023653088,20.34313725490196,1610612741,18,15,2021-10-26T00:01:16Z,1230000,-148.0,13.0,1,right,MISS A. Caruso 14' driving floating Shot,[1627936],1610612741.0,CHI,driving floating,,,Caruso,A. Caruso,,,,,,,,14.89,Missed,,,,,,,,,,,,,,,
127,PT02M19.00S,2021-10-26T00:01:15.5Z,1,REGULAR,rebound,offensive,[],1628972,,,1610612741,18,15,2021-10-26T00:01:16Z,1240000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:0),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,126.0,2.0,0.0,2.0,,,,,,,,,,,
128,PT02M19.00S,2021-10-26T00:01:14.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628972,94.40999984741211,50.0,1610612741,18,17,2021-10-26T00:01:14Z,1250000,0.0,0.0,1,right,T. Brown Jr. putback Layup (2 PTS),[1628972],1610612741.0,CHI,putback,,,Brown Jr.,T. Brown Jr.,,,,,,,,0.0,Made,,,,,2.0,,,,,,,,,,
129,PT02M06.00S,2021-10-26T00:01:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,11.908672798948752,50.0,1610612761,20,17,2021-10-26T00:01:34Z,1260000,0.0,59.0,1,left,K. Birch floating Jump Shot (4 PTS) (F. VanVleet 3 AST),"[203920, 1627832]",1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,,,,5.94,Made,,,,,4.0,F. VanVleet,1627832.0,3.0,,,,,,,
131,PT01M53.00S,2021-10-26T00:01:44.7Z,1,REGULAR,foul,personal,['2freethrow'],201609,,,1610612741,20,17,2021-10-26T00:01:51Z,1280000,,,0,,G. Dragic shooting personal FOUL (1 PF) (Green 2 FT),"[201609, 1629750]",1610612761.0,TOR,shooting,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Green,1629750.0,,
133,PT01M53.00S,2021-10-26T00:02:13.7Z,1,REGULAR,freethrow,1 of 2,[],1629750,,,1610612741,20,18,2021-10-26T00:02:13Z,1300000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
134,PT01M53.00S,2021-10-26T00:02:29.9Z,1,REGULAR,freethrow,2 of 2,[],1629750,,,1610612741,20,19,2021-10-26T00:02:29Z,1310000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
135,PT01M38.00S,2021-10-26T00:02:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.389618922470433,49.754901960784316,1610612761,20,19,2021-10-26T00:03:00Z,1320000,1.0,8.0,1,left,MISS F. VanVleet cutting finger roll Layup,[1627832],1610612761.0,TOR,cutting finger roll,,,VanVleet,F. VanVleet,,,,,,,,0.77,Missed,,,,,,,,,,,,,,,
136,PT01M35.00S,2021-10-26T00:02:49.9Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,20,19,2021-10-26T00:03:00Z,1330000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,
137,PT01M27.00S,2021-10-26T00:02:58.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612741,20,19,2021-10-26T00:03:07Z,1340000,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629004, 201942]",1610612761.0,TOR,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,DeRozan,201942.0,,
139,PT01M27.00S,2021-10-26T00:03:22.3Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,20,20,2021-10-26T00:03:22Z,1360000,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
140,PT01M27.00S,2021-10-26T00:03:37.4Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,20,21,2021-10-26T00:03:37Z,1370000,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
141,PT01M08.00S,2021-10-26T00:03:57.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203920,8.229303547963205,48.03921568627451,1610612761,22,21,2021-10-26T00:04:02Z,1380000,10.0,25.0,1,left,K. Birch Hook (6 PTS) (F. VanVleet 4 AST),"[203920, 1627832]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,2.68,Made,,,,,6.0,F. VanVleet,1627832.0,4.0,,,,,,,
143,PT00M44.80S,2021-10-26T00:04:22.4Z,1,REGULAR,turnover,lost ball,[],1627936,,,1610612741,22,21,2021-10-26T00:04:26Z,1400000,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1627832]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
144,PT00M44.80S,2021-10-26T00:04:22.4Z,1,REGULAR,steal,,[],1627832,,,1610612761,22,21,2021-10-26T00:04:24Z,1410000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M39.90S,2021-10-26T00:04:27.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201609,5.601182654402102,45.83333333333333,1610612761,22,21,2021-10-26T00:04:32Z,1420000,21.0,0.0,1,left,MISS G. Dragic running Layup,[201609],1610612761.0,TOR,running,,,Dragic,G. Dragic,,,,,,,,2.08,Missed,,,,,,,,,,,,,,,
146,PT00M37.70S,2021-10-26T00:04:29.5Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,22,21,2021-10-26T00:04:32Z,1430000,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,
147,PT00M32.90S,2021-10-26T00:04:34.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201942,66.17936925098554,41.911764705882355,1610612741,22,24,2021-10-26T00:04:40Z,1440000,-40.0,265.0,1,right,D. DeRozan 26' 3PT running pullup (11 PTS) (A. Caruso 1 AST),"[201942, 1627936]",1610612741.0,CHI,running pullup,,,DeRozan,D. DeRozan,,,,,,,,26.85,Made,,,,,11.0,A. Caruso,1627936.0,1.0,,,,,,,
149,PT00M22.00S,2021-10-26T00:04:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.863994743758213,48.28431372549019,1610612761,24,24,2021-10-26T00:04:56Z,1460000,9.0,3.0,1,left,S. Barnes driving Layup (4 PTS) (F. VanVleet 5 AST),"[1630567, 1627832]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,,,,0.9,Made,,,,,4.0,F. VanVleet,1627832.0,5.0,,,,,,,
151,PT00M00.90S,2021-10-26T00:05:14.8Z,1,REGULAR,3pt,Jump Shot,[],1628972,92.59198423127464,96.56862745098039,1610612741,24,24,2021-10-26T00:05:20Z,1480000,233.0,17.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,23.34,Missed,,,,,,,,,,,,,,,
152,PT00M00.90S,2021-10-26T00:05:14.8Z,1,REGULAR,rebound,defensive,[],1629004,,,1610612761,24,24,2021-10-26T00:05:20Z,1490000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,
153,PT00M00.00S,2021-10-26T00:05:22.4Z,1,REGULAR,period,end,[],0,,,1610612761,24,24,2021-10-26T00:05:22Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-10-26T00:06:03.9Z,2,REGULAR,substitution,out,['startperiod'],1628972,,,1610612761,24,24,2021-10-26T00:07:49Z,1510000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-10-26T00:06:03.9Z,2,REGULAR,substitution,out,['startperiod'],1628993,,,1610612761,24,24,2021-10-26T00:07:49Z,1520000,,,0,,SUB out: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-10-26T00:06:03.9Z,2,REGULAR,substitution,in,['startperiod'],202696,,,1610612761,24,24,2021-10-26T00:07:49Z,1530000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-10-26T00:06:03.9Z,2,REGULAR,substitution,in,['startperiod'],1628366,,,1610612761,24,24,2021-10-26T00:07:49Z,1540000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-10-26T00:08:02.5Z,2,REGULAR,period,start,[],0,,,1610612741,24,24,2021-10-26T00:08:02Z,1550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M44.00S,2021-10-26T00:08:17.9Z,2,REGULAR,3pt,Jump Shot,[],202696,66.96780551905388,59.31372549019608,1610612741,24,24,2021-10-26T00:08:22Z,1560000,47.0,258.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,26.22,Missed,,,,,,,,,,,,,,,
160,PT11M41.00S,2021-10-26T00:08:20.9Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,24,24,2021-10-26T00:08:22Z,1570000,,,0,,F. VanVleet REBOUND (Off:1 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,159.0,3.0,2.0,1.0,,,,,,,,,,,
161,PT11M35.00S,2021-10-26T00:08:26.6Z,2,REGULAR,2pt,Jump Shot,[],1630567,23.078186596583443,52.20588235294118,1610612761,26,24,2021-10-26T00:10:03Z,1580000,-11.0,164.0,1,left,S. Barnes 16' step back Jump Shot (6 PTS),[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,,,,16.48,Made,,,,,6.0,,,,,,,,,,
162,PT11M19.00S,2021-10-26T00:08:41.7Z,2,REGULAR,2pt,Jump Shot,[],202696,89.56964520367937,22.058823529411764,1610612741,26,26,2021-10-26T00:08:46Z,1590000,-140.0,46.0,1,right,N. Vucevic 14' Jump Shot (6 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,14.69,Made,,,,,6.0,D. DeRozan,201942.0,1.0,,,,,,,
164,PT10M57.00S,2021-10-26T00:09:03.9Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,26,26,2021-10-26T00:09:10Z,1610000,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1627936]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,2.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,
165,PT10M57.00S,2021-10-26T00:09:03.9Z,2,REGULAR,steal,,[],1627936,,,1610612741,26,26,2021-10-26T00:09:46Z,1620000,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M53.00S,2021-10-26T00:09:07.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628366,70.64717477003943,18.872549019607842,1610612741,26,29,2021-10-26T00:09:16Z,1630000,-156.0,223.0,1,right,L. Ball 27' 3PT running pullup (6 PTS),[1628366],1610612741.0,CHI,running pullup,,,Ball,L. Ball,,,,,,,,27.22,Made,,,,,6.0,,,,,,,,,,
167,PT10M33.00S,2021-10-26T00:09:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201609,5.732588699080158,53.431372549019606,1610612761,26,29,2021-10-26T00:09:36Z,1640000,-17.0,1.0,1,left,MISS G. Dragic Layup,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,1.73,Missed,,,,,,,,,,,,,,,
168,PT10M31.00S,2021-10-26T00:09:30.8Z,2,REGULAR,rebound,offensive,[],1629004,,,1610612761,26,29,2021-10-26T00:09:30Z,1650000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,167.0,2.0,1.0,1.0,,,,,,,,,,,
169,PT10M27.00S,2021-10-26T00:09:34.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201609,5.469776609724048,1.9607843137254901,1610612761,26,29,2021-10-26T00:09:42Z,1660000,240.0,-1.0,1,left,MISS G. Dragic 24' 3PT,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,24.02,Missed,,,,,,,,,,,,,,,
170,PT10M27.00S,2021-10-26T00:09:34.0Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,26,29,2021-10-26T00:09:42Z,1670000,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,,,,,,
171,PT10M12.00S,2021-10-26T00:09:49.5Z,2,REGULAR,3pt,Jump Shot,[],1627936,69.07030223390277,26.96078431372549,1610612741,26,32,2021-10-26T00:09:56Z,1680000,-115.0,238.0,1,right,A. Caruso 26' 3PT pullup (3 PTS) (D. DeRozan 2 AST),"[1627936, 201942]",1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,,,,26.46,Made,,,,,3.0,D. DeRozan,201942.0,2.0,,,,,,,
173,PT09M54.00S,2021-10-26T00:10:07.1Z,2,REGULAR,3pt,Jump Shot,[],1629004,31.882391590013142,37.5,1610612761,29,32,2021-10-26T00:10:11Z,1700000,62.0,247.0,1,left,S. Mykhailiuk 25' 3PT  (3 PTS) (K. Birch 1 AST),"[1629004, 203920]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,25.5,Made,,,,,3.0,K. Birch,203920.0,1.0,,,,,,,
175,PT09M35.00S,2021-10-26T00:10:26.3Z,2,REGULAR,turnover,bad pass,[],1628366,,,1610612741,29,32,2021-10-26T00:10:31Z,1720000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 201609]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,1.0,Dragic,201609.0,,,,,,,,,,,,,,,,,
176,PT09M35.00S,2021-10-26T00:10:26.3Z,2,REGULAR,steal,,[],201609,,,1610612761,29,32,2021-10-26T00:10:28Z,1730000,,,0,,G. Dragic STEAL (1 STL),[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M30.00S,2021-10-26T00:10:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203920,5.075558475689881,45.34313725490196,1610612761,29,32,2021-10-26T00:10:38Z,1740000,23.0,-5.0,1,left,MISS K. Birch running finger roll Layup,[203920],1610612761.0,TOR,running finger roll,,,Birch,K. Birch,,,,,,,,2.38,Missed,,,,,,,,,,,,,,,
178,PT09M28.00S,2021-10-26T00:10:33.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,29,32,2021-10-26T00:10:33Z,1750000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,177.0,5.0,4.0,1.0,,,,,,,,,,,
179,PT09M26.00S,2021-10-26T00:10:37.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,29,32,2021-10-26T00:10:37Z,1760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
