actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2021-11-14T00:40:44.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-14T00:40:44Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2021-11-14T00:40:46.2Z,1,REGULAR,jumpball,recovered,[],201609,,,1610612761,0,0,2021-11-14T00:40:46Z,40000,,,0,,Jump Ball S. Barnes vs. I. Stewart: Tip to G. Dragic,"[201609, 1630567, 1630191]",1610612761.0,TOR,startperiod,G. Dragic,201609.0,Dragic,G. Dragic,Barnes,1630567.0,Stewart,1630191.0,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2021-11-14T00:40:56.0Z,1,REGULAR,3pt,Jump Shot,[],1627783,93.77463863337714,95.34313725490196,1610612761,0,0,2021-11-14T00:41:02Z,70000,227.0,6.0,1,right,MISS P. Siakam 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2021-11-14T00:41:00.0Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,0,0,2021-11-14T00:41:02Z,80000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2021-11-14T00:41:11.2Z,1,REGULAR,foul,personal,[],201609,,,1610612765,0,0,2021-11-14T00:41:20Z,90000,,,0,,G. Dragic personal FOUL (1 PF),"[201609, 203924]",1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,1627962.0,1.0,0.0,Grant,203924.0,,,,,,,,,
11,PT11M25.00S,2021-11-14T00:41:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,7.835085413929041,51.470588235294116,1610612765,0,2,2021-11-14T00:41:45Z,110000,-7.0,21.0,1,left,I. Stewart cutting Layup (2 PTS) (C. Cunningham 1 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,2.24,Made,,,,,,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,
13,PT11M06.00S,2021-11-14T00:41:58.6Z,1,REGULAR,3pt,Jump Shot,[],201609,70.25295663600527,22.794117647058822,1610612761,0,2,2021-11-14T00:42:04Z,130000,-136.0,227.0,1,right,MISS G. Dragic 26' 3PT,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2021-11-14T00:42:01.6Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,0,2,2021-11-14T00:42:04Z,140000,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
15,PT10M58.00S,2021-11-14T00:42:06.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,87.46714848883047,40.19607843137255,1610612761,0,2,2021-11-14T00:42:12Z,150000,-49.0,65.0,1,right,MISS P. Siakam 8' turnaround fadeaway Shot,[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,8.16,Missed,,,,,,,,,,,,,,,,,,
16,PT10M54.00S,2021-11-14T00:42:10.4Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,0,2,2021-11-14T00:42:12Z,160000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M44.00S,2021-11-14T00:42:20.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,27.94021024967148,81.12745098039215,1610612765,0,5,2021-11-14T00:42:25Z,170000,-156.0,210.0,1,left,S. Bey 26' 3PT  (3 PTS) (K. Hayes 1 AST),"[1630180, 1630165]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.14,Made,,,,,,,,,,3.0,K. Hayes,1630165.0,1.0,,,,,
19,PT10M31.00S,2021-11-14T00:42:36.4Z,1,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612761,0,5,2021-11-14T00:42:42Z,190000,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (1 TO),[1628384],1610612761.0,TOR,bad pass,,,Anunoby,O. Anunoby,,,,,,,,,,,1627962.0,,,,,,,,,1.0,,,,
20,PT10M17.00S,2021-11-14T00:42:56.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,24.129434954007884,12.5,1610612765,0,8,2021-11-14T00:43:02Z,200000,188.0,174.0,1,left,K. Hayes 25' 3PT  (3 PTS) (S. Bey 1 AST),"[1630165, 1630180]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,25.6,Made,,,,,,,,,,3.0,S. Bey,1630180.0,1.0,,,,,
22,PT10M02.00S,2021-11-14T00:43:10.9Z,1,REGULAR,3pt,Jump Shot,[],1628384,86.81011826544021,4.411764705882353,1610612761,3,8,2021-11-14T00:43:16Z,220000,-228.0,71.0,1,right,O. Anunoby 3PT  (3 PTS) (G. Trent Jr. 1 AST),"[1628384, 1629018]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.89,Made,,,,,,,,,,3.0,G. Trent Jr.,1629018.0,1.0,,,,,
24,PT10M02.00S,2021-11-14T00:43:29.2Z,1,REGULAR,foul,personal,[],1630567,,,1610612765,3,8,2021-11-14T00:43:38Z,240000,,,0,,S. Barnes loose ball personal FOUL (1 PF),"[1630567, 1630165]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,,,,,,,1627962.0,1.0,0.0,Hayes,1630165.0,,,,,,,,,
26,PT09M50.00S,2021-11-14T00:43:58.5Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612765,3,8,2021-11-14T00:44:02Z,260000,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1627783]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,
27,PT09M50.00S,2021-11-14T00:43:58.5Z,1,REGULAR,steal,,[],1627783,,,1610612761,3,8,2021-11-14T00:44:00Z,270000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M46.00S,2021-11-14T00:44:02.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,94.1688567674113,47.794117647058826,1610612761,5,8,2021-11-14T00:44:08Z,280000,-11.0,2.0,1,right,O. Anunoby running Layup (5 PTS) (P. Siakam 1 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,1.12,Made,,,,,,,,,,5.0,P. Siakam,1627783.0,1.0,,,,,
30,PT09M37.00S,2021-11-14T00:44:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,8.886333771353483,47.549019607843135,1610612765,5,10,2021-11-14T00:44:18Z,300000,12.0,31.0,1,left,I. Stewart finger roll Layup (4 PTS) (J. Grant 1 AST),"[1630191, 203924]",1610612765.0,DET,finger roll,,,Stewart,I. Stewart,,,,,3.34,Made,,,,,,,,,,4.0,J. Grant,203924.0,1.0,,,,,
32,PT09M23.00S,2021-11-14T00:44:28.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,5,10,2021-11-14T00:44:28Z,320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M15.00S,2021-11-14T00:44:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.95729303547962,50.0,1610612761,7,10,2021-11-14T00:44:56Z,330000,0.0,-5.0,1,right,P. Siakam driving Layup (2 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,0.51,Made,,,,,,,,,,2.0,S. Barnes,1630567.0,1.0,,,,,
35,PT09M02.00S,2021-11-14T00:45:04.0Z,1,REGULAR,3pt,Jump Shot,[],1630180,30.699737187910642,21.323529411764707,1610612765,7,13,2021-11-14T00:45:09Z,350000,143.0,236.0,1,left,S. Bey 27' 3PT pullup (6 PTS) (K. Hayes 2 AST),"[1630180, 1630165]",1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,27.62,Made,,,,,,,,,,6.0,K. Hayes,1630165.0,2.0,,,,,
37,PT08M46.00S,2021-11-14T00:45:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,94.30026281208936,53.18627450980392,1610612761,9,13,2021-11-14T00:45:24Z,370000,16.0,1.0,1,right,S. Barnes reverse Layup (2 PTS),[1630567],1610612761.0,TOR,reverse,,,Barnes,S. Barnes,,,,,1.59,Made,,,,,,,,,,2.0,,,,,,,,
39,PT08M31.00S,2021-11-14T00:45:41.5Z,1,REGULAR,foul,personal,[],1627783,,,1610612765,9,13,2021-11-14T00:45:50Z,390000,,,0,,P. Siakam personal FOUL (1 PF),"[1627783, 203924]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,2715.0,1.0,0.0,Grant,203924.0,,,,,,,,,
41,PT08M21.00S,2021-11-14T00:46:08.1Z,1,REGULAR,3pt,Jump Shot,[],203924,6.915243101182654,2.941176470588235,1610612765,9,13,2021-11-14T00:46:12Z,410000,235.0,13.0,1,left,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,
42,PT08M19.00S,2021-11-14T00:46:10.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,9,13,2021-11-14T00:46:12Z,420000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT08M14.00S,2021-11-14T00:46:15.9Z,1,REGULAR,2pt,Jump Shot,[],1630567,85.3646517739816,72.79411764705883,1610612761,9,13,2021-11-14T00:46:23Z,430000,114.0,85.0,1,right,MISS S. Barnes 14' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,14.23,Missed,,,,,,,,,,,,,,,,,,
44,PT08M11.00S,2021-11-14T00:46:18.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,9,13,2021-11-14T00:46:23Z,440000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M00.00S,2021-11-14T00:46:30.2Z,1,REGULAR,2pt,Jump Shot,[],1630165,14.799605781865965,72.30392156862744,1610612765,9,13,2021-11-14T00:46:37Z,450000,-112.0,87.0,1,left,MISS K. Hayes 14' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,14.12,Missed,,,,,,,,,,,,,,,,,,
46,PT07M57.00S,2021-11-14T00:46:33.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,9,13,2021-11-14T00:46:37Z,460000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,
47,PT07M57.00S,2021-11-14T00:46:36.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,9,13,2021-11-14T00:46:36Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M46.00S,2021-11-14T00:46:55.1Z,1,REGULAR,3pt,Jump Shot,[],1629018,73.01248357424441,14.950980392156863,1610612761,12,13,2021-11-14T00:47:00Z,480000,-175.0,201.0,1,right,G. Trent Jr. 26' 3PT  (3 PTS) (P. Siakam 2 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.68,Made,,,,,,,,,,3.0,P. Siakam,1627783.0,2.0,,,,,
50,PT07M24.00S,2021-11-14T00:47:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.178055190538765,52.20588235294118,1610612765,12,13,2021-11-14T00:47:20Z,500000,-11.0,15.0,1,left,MISS J. Grant cutting Layup,[203924],1610612765.0,DET,cutting,,,Grant,J. Grant,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,
51,PT07M22.00S,2021-11-14T00:47:18.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,12,13,2021-11-14T00:47:20Z,510000,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT07M06.00S,2021-11-14T00:47:35.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201609,94.30026281208936,49.01960784313725,1610612761,14,13,2021-11-14T00:47:40Z,520000,-5.0,1.0,1,right,G. Dragic cutting DUNK (2 PTS) (P. Siakam 3 AST),"[201609, 1627783]",1610612761.0,TOR,cutting,,,Dragic,G. Dragic,,,,,0.5,Made,,,,,,,,,,2.0,P. Siakam,1627783.0,3.0,,,,,
54,PT07M00.00S,2021-11-14T00:47:45.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,14,13,2021-11-14T00:47:45Z,540000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M50.00S,2021-11-14T00:50:47.4Z,1,REGULAR,2pt,Jump Shot,[],1630180,24.26084099868594,34.31372549019608,1610612765,14,13,2021-11-14T00:50:53Z,550000,78.0,176.0,1,left,MISS S. Bey 19' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,19.23,Missed,,,,,,,,,,,,,,,,,,
56,PT06M47.00S,2021-11-14T00:50:50.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,14,13,2021-11-14T00:50:53Z,560000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,
57,PT06M41.00S,2021-11-14T00:50:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,95.3515111695138,45.83333333333333,1610612761,14,13,2021-11-14T00:51:08Z,570000,-21.0,-9.0,1,right,MISS S. Barnes running reverse Layup - blocked,"[1630567, 1630191]",1610612761.0,TOR,running reverse,,,Barnes,S. Barnes,,,,,2.26,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
58,PT06M41.00S,2021-11-14T00:50:56.1Z,1,REGULAR,block,,[],1630191,,,1610612761,14,13,2021-11-14T00:51:00Z,580000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M37.00S,2021-11-14T00:51:00.1Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,14,13,2021-11-14T00:51:08Z,590000,,,0,,S. Bey REBOUND (Off:0 Def:2),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT06M32.00S,2021-11-14T00:51:05.3Z,1,REGULAR,turnover,bad pass,[],1630191,,,1610612765,14,13,2021-11-14T00:51:10Z,600000,,,0,,I. Stewart bad pass TURNOVER (1 TO),"[1630191, 1629018]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,,
61,PT06M32.00S,2021-11-14T00:51:05.3Z,1,REGULAR,steal,,[],1629018,,,1610612761,14,13,2021-11-14T00:51:07Z,610000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M24.00S,2021-11-14T00:51:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,95.22010512483574,52.450980392156865,1610612761,14,13,2021-11-14T00:51:18Z,620000,12.0,-8.0,1,right,MISS P. Siakam Layup,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1.45,Missed,,,,,,,,,,,,,,,,,,
63,PT06M21.00S,2021-11-14T00:51:16.1Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612761,14,13,2021-11-14T00:52:05Z,630000,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,62.0,4.0,2.0,2.0,,,,,,,,,,,,,,
64,PT06M16.00S,2021-11-14T00:51:20.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628384,84.83902759526939,94.6078431372549,1610612761,17,13,2021-11-14T00:52:05Z,640000,223.0,90.0,1,right,O. Anunoby 24' 3PT  (8 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,24.05,Made,,,,,,,,,,8.0,S. Barnes,1630567.0,2.0,,,,,
66,PT05M56.00S,2021-11-14T00:51:43.3Z,1,REGULAR,turnover,traveling,[],1630165,,,1610612765,17,13,2021-11-14T00:52:29Z,660000,,,0,,K. Hayes traveling TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,2715.0,,,,,,,,,1.0,,,,
67,PT05M56.00S,2021-11-14T00:51:56.4Z,1,REGULAR,substitution,out,[],201609,,,1610612761,17,13,2021-11-14T00:52:17Z,670000,,,0,,SUB out: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2021-11-14T00:51:56.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,17,13,2021-11-14T00:52:17Z,680000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2021-11-14T00:51:56.4Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,17,13,2021-11-14T00:52:17Z,690000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2021-11-14T00:51:56.4Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,17,13,2021-11-14T00:52:17Z,700000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M43.00S,2021-11-14T00:52:26.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,65.91655716162943,37.99019607843137,1610612761,20,13,2021-11-14T00:52:34Z,710000,-60.0,268.0,1,right,G. Trent Jr. 27' 3PT  (6 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,27.45,Made,,,,,,,,,,6.0,,,,,,,,
72,PT05M23.00S,2021-11-14T00:52:45.7Z,1,REGULAR,2pt,Jump Shot,[],203924,25.837713534822605,38.48039215686275,1610612765,20,13,2021-11-14T00:52:51Z,720000,58.0,190.0,1,left,MISS J. Grant 19' pullup Shot,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,19.89,Missed,,,,,,,,,,,,,,,,,,
73,PT05M20.00S,2021-11-14T00:52:48.7Z,1,REGULAR,rebound,offensive,[],203924,,,1610612765,20,13,2021-11-14T00:52:51Z,730000,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,,
74,PT05M14.00S,2021-11-14T00:52:55.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,5.732588699080158,95.58823529411765,1610612765,20,13,2021-11-14T00:53:02Z,740000,-228.0,1.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
