actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
16,PT10M57.00S,2021-12-09T00:41:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,8.754927726675426,49.50980392156863,1610612760,2,2,2021-12-09T00:41:55Z,160000,2.0,30.0,1,left,D. Bazley driving Layup (2 PTS) (J. Giddey 1 AST),"[1629647, 1630581]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.99,Made,,,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,
18,PT10M44.00S,2021-12-09T00:42:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,86.02168199737189,36.27450980392157,1610612761,4,2,2021-12-09T00:42:07Z,180000,-69.0,79.0,1,right,P. Siakam 10' turnaround fadeaway Jump Shot (2 PTS),[1627783],1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,10.46,Made,,,,,,,2.0,,,,,,,,,,,,
19,PT10M33.00S,2021-12-09T00:42:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.360709592641262,53.18627450980392,1610612760,4,2,2021-12-09T00:42:20Z,190000,-16.0,26.0,1,left,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M30.00S,2021-12-09T00:42:16.2Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,4,2,2021-12-09T00:42:16Z,200000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
21,PT10M27.00S,2021-12-09T00:42:19.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,33.065045992115635,56.61764705882353,1610612760,4,2,2021-12-09T00:42:24Z,210000,-33.0,258.0,1,left,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M24.00S,2021-12-09T00:42:22.1Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,4,2,2021-12-09T00:42:24Z,220000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT10M16.00S,2021-12-09T00:42:29.9Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,4,2,2021-12-09T00:42:35Z,230000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1629647]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,,,,,,
24,PT10M16.00S,2021-12-09T00:42:29.9Z,1,REGULAR,steal,,[],1629647,,,1610612760,4,2,2021-12-09T00:42:31Z,240000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M13.00S,2021-12-09T00:42:33.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629647,7.440867279894875,48.77450980392157,1610612760,4,4,2021-12-09T00:42:40Z,250000,6.0,17.0,1,left,D. Bazley running DUNK (4 PTS),[1629647],1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,1.84,Made,,,,,,,4.0,,,,,,,,,,,,
26,PT09M52.00S,2021-12-09T00:42:58.6Z,1,REGULAR,turnover,out-of-bounds,[],1628449,,,1610612761,4,4,2021-12-09T00:43:05Z,260000,,,0,,C. Boucher step out-of-bounds TURNOVER (1 TO),[1628449],1610612761.0,TOR,step,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,1.0,,,202056.0,,,,,
27,PT09M37.00S,2021-12-09T00:43:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,6.783837056504599,44.11764705882353,1610612760,4,4,2021-12-09T00:43:22Z,270000,29.0,11.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1628449]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,3.15,Missed,,,,,Boucher,1628449.0,,,,,,,,,,,,,
28,PT09M37.00S,2021-12-09T00:43:17.5Z,1,REGULAR,block,,[],1628449,,,1610612760,4,4,2021-12-09T00:43:21Z,280000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M33.00S,2021-12-09T00:43:21.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,4,4,2021-12-09T00:43:22Z,290000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M29.00S,2021-12-09T00:43:25.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628449,93.64323258869908,51.225490196078425,1610612761,6,4,2021-12-09T00:43:31Z,300000,6.0,7.0,1,right,C. Boucher running Layup (4 PTS) (S. Barnes 2 AST),"[1628449, 1630567]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,0.95,Made,,,,,,,4.0,S. Barnes,1630567.0,2.0,,,,,,,,,
32,PT09M17.00S,2021-12-09T00:43:36.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,5.469776609724048,50.49019607843137,1610612760,6,6,2021-12-09T00:43:41Z,320000,-2.0,-1.0,1,left,D. Bazley cutting DUNK (6 PTS) (S. Gilgeous-Alexander 1 AST),"[1629647, 1628983]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,0.27,Made,,,,,,,6.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,
34,PT09M03.00S,2021-12-09T00:43:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,94.30026281208936,52.94117647058824,1610612761,8,6,2021-12-09T00:43:55Z,340000,15.0,1.0,1,right,S. Barnes cutting Layup (2 PTS) (P. Siakam 1 AST),"[1630567, 1627783]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,1.47,Made,,,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,
36,PT08M44.00S,2021-12-09T00:44:09.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,33.196452036793694,66.17647058823529,1610612760,8,9,2021-12-09T00:44:15Z,360000,-81.0,260.0,1,left,L. Dort 27' 3PT pullup (3 PTS) (J. Robinson-Earl 1 AST),"[1629652, 1630526]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,27.18,Made,,,,,,,3.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,
38,PT08M30.00S,2021-12-09T00:44:23.6Z,1,REGULAR,3pt,Jump Shot,[],1628449,69.20170827858082,31.862745098039213,1610612761,8,9,2021-12-09T00:44:28Z,380000,-91.0,237.0,1,right,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M28.00S,2021-12-09T00:44:25.6Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,8,9,2021-12-09T00:44:28Z,390000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT08M19.00S,2021-12-09T00:44:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630581,8.886333771353483,96.32352941176471,1610612760,8,12,2021-12-09T00:44:39Z,400000,-232.0,31.0,1,left,J. Giddey 3PT  (3 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,23.37,Made,,,,,,,3.0,L. Dort,1629652.0,1.0,,,,,,,,,
42,PT08M09.00S,2021-12-09T00:44:45.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,91.01511169513797,53.67647058823529,1610612761,8,12,2021-12-09T00:44:51Z,420000,18.0,32.0,1,right,MISS F. VanVleet driving floating Shot,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,3.69,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2021-12-09T00:44:48.2Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,8,12,2021-12-09T00:44:51Z,430000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
44,PT08M03.00S,2021-12-09T00:44:51.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,6.258212877792378,46.81372549019608,1610612760,8,12,2021-12-09T00:45:01Z,440000,16.0,6.0,1,left,MISS J. Giddey running reverse Layup,[1630581],1610612760.0,OKC,running reverse,,,Giddey,J. Giddey,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M00.00S,2021-12-09T00:44:53.7Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,8,12,2021-12-09T00:44:53Z,450000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
46,PT07M57.00S,2021-12-09T00:44:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.9060446780552,49.754901960784316,1610612761,10,12,2021-12-09T00:45:07Z,460000,-1.0,5.0,1,right,P. Siakam running finger roll Layup (4 PTS) (G. Trent Jr. 1 AST),"[1627783, 1629018]",1610612761.0,TOR,running finger roll,,,Siakam,P. Siakam,,,,,0.49,Made,,,,,,,4.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,
48,PT07M57.00S,2021-12-09T00:45:02.0Z,1,REGULAR,foul,personal,['1freethrow'],1630526,,,1610612761,10,12,2021-12-09T00:45:19Z,480000,,,0,,J. Robinson-Earl shooting personal FOUL (1 PF) (Siakam 1 FT),"[1630526, 1627783]",1610612760.0,OKC,shooting,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Siakam,1627783.0,
50,PT07M57.00S,2021-12-09T00:45:34.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1627783,,,1610612761,11,12,2021-12-09T00:45:35Z,500000,,,0,,P. Siakam Free Throw 1 of 1 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
51,PT07M51.00S,2021-12-09T00:45:45.6Z,1,REGULAR,foul,offensive,[],1628983,,,1610612760,11,12,2021-12-09T00:46:36Z,510000,,,0,,S. Gilgeous-Alexander offensive FOUL (1 PF),"[1628983, 1627832]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,VanVleet,1627832.0,
53,PT07M51.00S,2021-12-09T00:45:45.6Z,1,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,11,12,2021-12-09T00:45:45Z,530000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (1 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,1.0,,,200834.0,,,,,
54,PT07M39.00S,2021-12-09T00:46:09.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629018,89.17542706964521,50.49019607843137,1610612761,13,12,2021-12-09T00:46:18Z,540000,2.0,49.0,1,right,G. Trent Jr. driving floating Jump Shot (2 PTS) (F. VanVleet 1 AST),"[1629018, 1627832]",1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,4.94,Made,,,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,
56,PT07M28.00S,2021-12-09T00:46:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.674770039421814,43.627450980392155,1610612760,13,14,2021-12-09T00:47:53Z,560000,32.0,38.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.99,Made,,,,,,,2.0,,,,,,,,,,,,
57,PT07M15.00S,2021-12-09T00:46:34.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,93.11760840998686,4.6568627450980395,1610612761,13,14,2021-12-09T00:46:40Z,570000,-227.0,12.0,1,right,MISS G. Trent Jr. step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M11.00S,2021-12-09T00:46:38.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,13,14,2021-12-09T00:46:40Z,580000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
59,PT07M05.00S,2021-12-09T00:46:43.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,12.697109067017081,2.696078431372549,1610612760,13,14,2021-12-09T00:46:50Z,590000,237.0,67.0,1,left,MISS L. Dort 24' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M02.00S,2021-12-09T00:46:46.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,13,14,2021-12-09T00:46:50Z,600000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
61,PT06M59.00S,2021-12-09T00:46:49.7Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612761,13,14,2021-12-09T00:46:56Z,610000,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1629647]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,,,,,,
62,PT06M59.00S,2021-12-09T00:46:49.7Z,1,REGULAR,steal,,[],1629647,,,1610612760,13,14,2021-12-09T00:46:51Z,620000,,,0,,D. Bazley STEAL (2 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M58.00S,2021-12-09T00:46:53.5Z,1,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612760,13,14,2021-12-09T00:47:04Z,630000,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Dort 2 FT),"[1627832, 1629652]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Dort,1629652.0,
65,PT06M58.00S,2021-12-09T00:47:07.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,13,14,2021-12-09T00:47:07Z,650000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M58.00S,2021-12-09T00:49:58.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,13,14,2021-12-09T00:49:58Z,660000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M58.00S,2021-12-09T00:49:58.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,13,14,2021-12-09T00:49:58Z,670000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,
68,PT06M58.00S,2021-12-09T00:50:19.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,13,15,2021-12-09T00:50:19Z,680000,,,0,,L. Dort Free Throw 2 of 2 (4 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
69,PT06M41.00S,2021-12-09T00:50:43.1Z,1,REGULAR,foul,technical,['1freethrow'],1630526,,,1610612761,13,15,2021-12-09T00:50:51Z,690000,,,0,,J. Robinson-Earl defensive-3-second technical FOUL (1 Tech),[1630526],1610612760.0,OKC,defensive-3-second,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,200834.0,1.0,1.0,,,
70,PT06M41.00S,2021-12-09T00:51:01.0Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,13,15,2021-12-09T00:51:01Z,700000,,,0,,MISS F. VanVleet technical Free Throw 1 of 1,[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M41.00S,2021-12-09T00:51:01.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,13,15,2021-12-09T00:51:01Z,710000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,
72,PT06M32.00S,2021-12-09T00:51:22.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,89.70105124835742,50.0,1610612761,15,15,2021-12-09T00:51:29Z,720000,0.0,44.0,1,right,S. Barnes driving Hook (4 PTS) (F. VanVleet 2 AST),"[1630567, 1627832]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,4.43,Made,,,,,,,4.0,F. VanVleet,1627832.0,2.0,,,,,,,,,
74,PT06M14.00S,2021-12-09T00:51:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.521024967148489,51.9607843137255,1610612760,15,17,2021-12-09T00:51:46Z,740000,-10.0,9.0,1,left,J. Robinson-Earl reverse Layup (2 PTS) (S. Gilgeous-Alexander 2 AST),"[1630526, 1628983]",1610612760.0,OKC,reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,1.32,Made,,,,,,,2.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,
76,PT06M01.00S,2021-12-09T00:51:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,89.30683311432325,44.6078431372549,1610612761,15,17,2021-12-09T00:52:56Z,760000,-27.0,48.0,1,right,MISS S. Barnes Layup,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M59.00S,2021-12-09T00:51:55.3Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,15,17,2021-12-09T00:52:56Z,770000,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,76.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
78,PT05M57.00S,2021-12-09T00:51:56.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,90.62089356110381,48.529411764705884,1610612761,17,17,2021-12-09T00:53:33Z,780000,-7.0,36.0,1,right,S. Barnes putback Layup (6 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,3.65,Made,,,,,,,6.0,,,,,,,,,,,,
79,PT05M34.00S,2021-12-09T00:52:20.3Z,1,REGULAR,3pt,Jump Shot,[],1628983,29.77989487516426,19.852941176470587,1610612760,17,17,2021-12-09T00:54:44Z,790000,151.0,227.0,1,left,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M32.00S,2021-12-09T00:52:22.3Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,17,17,2021-12-09T00:52:26Z,800000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
81,PT05M25.00S,2021-12-09T00:52:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,81.15965834428384,44.6078431372549,1610612761,19,17,2021-12-09T00:56:12Z,810000,-27.0,125.0,1,right,P. Siakam 12' pullup Jump Shot (7 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,12.75,Made,,,,,,,7.0,,,,,,,,,,,,
82,PT05M12.00S,2021-12-09T00:52:42.7Z,1,REGULAR,3pt,Jump Shot,[],1630581,21.369908015768726,8.823529411764707,1610612760,19,17,2021-12-09T00:52:50Z,820000,206.0,148.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M09.00S,2021-12-09T00:52:45.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,19,17,2021-12-09T00:52:50Z,830000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,
84,PT05M09.00S,2021-12-09T00:52:48.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,19,17,2021-12-09T00:52:48Z,840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M09.00S,2021-12-09T00:52:48.9Z,1,REGULAR,substitution,out,[],1630567,,,1610612760,19,17,2021-12-09T00:53:05Z,850000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M09.00S,2021-12-09T00:52:48.9Z,1,REGULAR,substitution,out,[],1628449,,,1610612760,19,17,2021-12-09T00:53:05Z,860000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M09.00S,2021-12-09T00:52:48.9Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,19,17,2021-12-09T00:53:05Z,870000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
