actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
20,PT10M06.00S,2022-03-05T00:42:53.5Z,1,REGULAR,3pt,Jump Shot,[],1630567,19.530223390275953,5.637254901960785,1610612761,2,3,2022-03-05T00:42:58Z,200000,222.0,131.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M03.00S,2022-03-05T00:42:56.5Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,2,3,2022-03-05T00:42:58Z,210000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT10M00.00S,2022-03-05T00:43:00.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,70.38436268068331,11.27450980392157,1610612753,2,6,2022-03-05T00:43:07Z,220000,-194.0,226.0,1,right,F. Wagner 29' 3PT running (3 PTS) (J. Suggs 1 AST),"[1630532, 1630591]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,29.75,Made,,,,,,,,3.0,J. Suggs,1630591.0,1.0,,,,,,,,
24,PT09M41.00S,2022-03-05T00:43:18.8Z,1,REGULAR,2pt,Jump Shot,[],1630201,22.946780551905388,39.950980392156865,1610612761,4,6,2022-03-05T00:43:24Z,240000,50.0,163.0,1,left,M. Flynn 17' pullup Jump Shot (2 PTS),[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,17.07,Made,,,,,,,,2.0,,,,,,,,,,,
25,PT09M28.00S,2022-03-05T00:43:35.6Z,1,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612753,4,6,2022-03-05T00:43:41Z,250000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Suggs 2 FT),"[1630567, 1630591]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Suggs,1630591.0,,,
27,PT09M28.00S,2022-03-05T00:44:00.2Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,4,7,2022-03-05T00:44:00Z,270000,,,0,,J. Suggs Free Throw 1 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
28,PT09M28.00S,2022-03-05T00:44:16.8Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,4,8,2022-03-05T00:44:16Z,280000,,,0,,J. Suggs Free Throw 2 of 2 (2 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
29,PT09M15.00S,2022-03-05T00:44:29.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,12.828515111695138,44.11764705882353,1610612761,4,8,2022-03-05T00:44:34Z,290000,29.0,68.0,1,left,MISS P. Siakam 7' driving Hook,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M13.00S,2022-03-05T00:44:31.8Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,4,8,2022-03-05T00:44:34Z,300000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
31,PT09M10.00S,2022-03-05T00:44:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630175,94.69448094612353,50.49019607843137,1610612753,4,10,2022-03-05T00:44:40Z,310000,2.0,-3.0,1,right,C. Anthony running Layup (2 PTS) (J. Suggs 2 AST),"[1630175, 1630591]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,0.36,Made,,,,,,,,2.0,J. Suggs,1630591.0,2.0,,,,,,,,
33,PT08M54.00S,2022-03-05T00:44:50.8Z,1,REGULAR,2pt,Jump Shot,[],1629018,25.57490144546649,67.64705882352942,1610612761,6,10,2022-03-05T00:44:55Z,330000,-88.0,188.0,1,left,G. Trent Jr. 20' pullup Jump Shot (2 PTS) (P. Siakam 1 AST),"[1629018, 1627783]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,20.76,Made,,,,,,,,2.0,P. Siakam,1627783.0,1.0,,,,,,,,
34,PT08M45.00S,2022-03-05T00:45:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,57.107843137254896,1610612753,6,12,2022-03-05T00:45:04Z,340000,36.0,18.0,1,right,F. Wagner cutting Layup (5 PTS) (C. Anthony 1 AST),"[1630532, 1630175]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,4.0,Made,,,,,,,,5.0,C. Anthony,1630175.0,1.0,,,,,,,,
36,PT08M18.00S,2022-03-05T00:45:27.3Z,1,REGULAR,3pt,Jump Shot,[],1629018,12.040078843626807,2.941176470588235,1610612761,6,12,2022-03-05T00:45:33Z,360000,235.0,61.0,1,left,MISS G. Trent Jr. 24' bank 3PT,[1629018],1610612761.0,TOR,bank,,,Trent Jr.,G. Trent Jr.,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M16.00S,2022-03-05T00:45:29.3Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,6,12,2022-03-05T00:45:33Z,370000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT08M03.00S,2022-03-05T00:45:42.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.51182654402102,44.11764705882353,1610612753,6,12,2022-03-05T00:48:14Z,380000,-29.0,8.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M01.00S,2022-03-05T00:45:44.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,6,12,2022-03-05T00:48:14Z,390000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT07M58.00S,2022-03-05T00:45:49.6Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612761,6,12,2022-03-05T00:46:00Z,400000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630591, 1627783]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Siakam,1627783.0,,,
42,PT07M58.00S,2022-03-05T00:46:20.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627783,,,1610612761,7,12,2022-03-05T00:46:20Z,420000,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
43,PT07M58.00S,2022-03-05T00:46:42.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627783,,,1610612761,8,12,2022-03-05T00:46:42Z,430000,,,0,,P. Siakam Free Throw 2 of 2 (4 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
44,PT07M51.00S,2022-03-05T00:46:51.9Z,1,REGULAR,3pt,Jump Shot,[],1629643,93.11760840998686,96.32352941176471,1610612753,8,12,2022-03-05T00:46:55Z,440000,232.0,12.0,1,right,MISS C. Okeke 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2022-03-05T00:46:54.3Z,1,REGULAR,rebound,offensive,[],1629643,,,1610612753,8,12,2022-03-05T00:46:54Z,450000,,,0,,C. Okeke REBOUND (Off:1 Def:0),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,44.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
46,PT07M45.00S,2022-03-05T00:46:58.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,65.65374507227332,42.40196078431372,1610612753,8,12,2022-03-05T00:47:02Z,460000,-38.0,270.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M41.00S,2022-03-05T00:47:02.2Z,1,REGULAR,rebound,offensive,[],1629643,,,1610612753,8,12,2022-03-05T00:47:02Z,470000,,,0,,C. Okeke REBOUND (Off:2 Def:0),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,46.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
48,PT07M40.00S,2022-03-05T00:47:02.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630175,69.85873850197109,18.627450980392158,1610612753,8,12,2022-03-05T00:47:07Z,480000,-157.0,231.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.91,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M36.00S,2022-03-05T00:47:06.8Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,8,12,2022-03-05T00:49:04Z,490000,,,0,,K. Birch REBOUND (Off:0 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
50,PT07M30.00S,2022-03-05T00:47:11.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,25.18068331143233,87.00980392156863,1610612761,11,12,2022-03-05T00:47:18Z,500000,-185.0,184.0,1,left,S. Barnes 26' 3PT running (3 PTS) (M. Flynn 1 AST),"[1630567, 1630201]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,26.11,Made,,,,,,,,3.0,M. Flynn,1630201.0,1.0,,,,,,,,
52,PT07M17.00S,2022-03-05T00:47:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.3580814717477,50.73529411764706,1610612753,11,14,2022-03-05T00:47:30Z,520000,4.0,38.0,1,right,F. Wagner driving finger roll Layup (7 PTS) (C. Okeke 1 AST),"[1630532, 1629643]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,3.83,Made,,,,,,,,7.0,C. Okeke,1629643.0,1.0,,,,,,,,
54,PT06M59.00S,2022-03-05T00:47:45.5Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612761,11,14,2022-03-05T00:47:56Z,540000,,,0,,F. Wagner shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630532, 1627783]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Siakam,1627783.0,,,
56,PT06M59.00S,2022-03-05T00:47:58.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,11,14,2022-03-05T00:47:58Z,560000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M59.00S,2022-03-05T00:48:00.2Z,1,REGULAR,substitution,out,[],203920,,,1610612761,11,14,2022-03-05T00:50:37Z,570000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M59.00S,2022-03-05T00:48:00.2Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,11,14,2022-03-05T00:50:37Z,580000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M59.00S,2022-03-05T00:48:00.2Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,11,14,2022-03-05T00:50:37Z,590000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2022-03-05T00:48:00.2Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,11,14,2022-03-05T00:50:37Z,600000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M59.00S,2022-03-05T00:51:02.8Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,12,14,2022-03-05T00:51:36Z,610000,,,0,,P. Siakam Free Throw 1 of 2 (5 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,,,,5.0,,,,,,,,,,,
62,PT06M59.00S,2022-03-05T00:51:02.8Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,12,14,2022-03-05T00:51:36Z,620000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M56.00S,2022-03-05T00:51:05.8Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,12,14,2022-03-05T00:51:36Z,630000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
64,PT06M48.00S,2022-03-05T00:51:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.80354796320631,46.07843137254902,1610612753,12,14,2022-03-05T00:51:42Z,640000,-20.0,25.0,1,right,MISS F. Wagner cutting Layup - blocked,"[1630532, 1630173]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,3.14,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0,
65,PT06M48.00S,2022-03-05T00:51:32.9Z,1,REGULAR,block,,[],1630173,,,1610612753,12,14,2022-03-05T00:51:35Z,650000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M45.00S,2022-03-05T00:51:35.9Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,12,14,2022-03-05T00:51:42Z,660000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT06M38.00S,2022-03-05T00:51:42.7Z,1,REGULAR,3pt,Jump Shot,[],1627783,9.592641261498029,94.87591911764706,1610612761,15,14,2022-03-05T00:51:50Z,670000,-224.0,38.0,1,left,P. Siakam 3PT  (8 PTS) (P. Achiuwa 1 AST),"[1627783, 1630173]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,22.75,Made,,,,,,,,8.0,P. Achiuwa,1630173.0,1.0,,,,,,,,
69,PT06M29.00S,2022-03-05T00:51:56.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,15,14,2022-03-05T00:51:56Z,690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M16.00S,2022-03-05T00:52:22.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,91.80354796320631,58.82352941176471,1610612753,15,14,2022-03-05T00:52:30Z,700000,44.0,25.0,1,right,MISS M. Bamba cutting DUNK - blocked,"[1628964, 1628449]",1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,5.04,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0,
72,PT06M16.00S,2022-03-05T00:52:22.4Z,1,REGULAR,block,,[],1628449,,,1610612753,15,14,2022-03-05T00:52:24Z,710000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M13.00S,2022-03-05T00:52:25.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,15,14,2022-03-05T00:52:30Z,720000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
74,PT06M05.00S,2022-03-05T00:52:33.6Z,1,REGULAR,3pt,Jump Shot,[],1628449,29.911300919842315,29.166666666666668,1610612761,18,14,2022-03-05T00:52:38Z,730000,104.0,229.0,1,left,C. Boucher 25' 3PT  (3 PTS) (S. Barnes 1 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.13,Made,,,,,,,,3.0,S. Barnes,1630567.0,1.0,,,,,,,,
76,PT05M50.00S,2022-03-05T00:52:48.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,94.1688567674113,50.245098039215684,1610612753,18,16,2022-03-05T00:52:52Z,750000,1.0,2.0,1,right,M. Bamba alley-oop DUNK (2 PTS) (F. Wagner 2 AST),"[1628964, 1630532]",1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,0.26,Made,,,,,,,,2.0,F. Wagner,1630532.0,2.0,,,,,,,,
78,PT05M26.00S,2022-03-05T00:53:12.9Z,1,REGULAR,3pt,Jump Shot,[],1630173,8.09789750328515,94.11764705882352,1610612761,18,16,2022-03-05T00:53:18Z,770000,-221.0,24.0,1,left,MISS P. Achiuwa step back 3PT,[1630173],1610612761.0,TOR,step back,,,Achiuwa,P. Achiuwa,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M22.00S,2022-03-05T00:53:16.9Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,18,16,2022-03-05T00:53:18Z,780000,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
80,PT05M20.00S,2022-03-05T00:53:22.3Z,1,REGULAR,foul,personal,['2freethrow'],1630201,,,1610612753,18,16,2022-03-05T00:53:30Z,790000,,,0,,M. Flynn shooting personal FOUL (1 PF) (Suggs 2 FT),"[1630201, 1630591]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Suggs,1630591.0,,,
82,PT05M20.00S,2022-03-05T00:53:42.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630591,,,1610612753,18,17,2022-03-05T00:53:42Z,810000,,,0,,J. Suggs Free Throw 1 of 2 (3 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
83,PT05M20.00S,2022-03-05T00:53:43.4Z,1,REGULAR,substitution,out,[],1630567,,,1610612753,18,17,2022-03-05T00:53:51Z,820000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M20.00S,2022-03-05T00:53:43.4Z,1,REGULAR,substitution,out,[],1630175,,,1610612753,18,17,2022-03-05T00:53:51Z,830000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M20.00S,2022-03-05T00:53:43.4Z,1,REGULAR,substitution,in,[],1629018,,,1610612753,18,17,2022-03-05T00:53:51Z,840000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M20.00S,2022-03-05T00:53:43.4Z,1,REGULAR,substitution,in,[],203914,,,1610612753,18,17,2022-03-05T00:53:51Z,850000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M20.00S,2022-03-05T00:54:08.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630591,,,1610612753,18,18,2022-03-05T00:54:08Z,860000,,,0,,J. Suggs Free Throw 2 of 2 (4 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
88,PT05M06.00S,2022-03-05T00:54:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,6.915243101182654,51.470588235294116,1610612761,18,18,2022-03-05T00:54:28Z,870000,-7.0,13.0,1,left,MISS P. Achiuwa cutting Layup,[1630173],1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,1.45,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M04.00S,2022-03-05T00:54:25.2Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,18,18,2022-03-05T00:54:25Z,880000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,88.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
