actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
19,PT10M08.00S,2021-10-20T23:49:00.2Z,1,REGULAR,3pt,Jump Shot,[],1628384,71.04139290407359,18.627450980392158,1610612761,5,5,2021-10-20T23:49:06Z,180000,-157.0,220.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M03.00S,2021-10-20T23:49:05.2Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,5,5,2021-10-20T23:49:06Z,190000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT09M59.00S,2021-10-20T23:49:09.7Z,1,REGULAR,3pt,Jump Shot,[],203078,32.40801576872536,42.40196078431372,1610612764,5,5,2021-10-20T23:49:19Z,200000,38.0,252.0,1,left,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M56.00S,2021-10-20T23:49:12.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,5,5,2021-10-20T23:49:19Z,210000,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,
23,PT09M47.00S,2021-10-20T23:49:21.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,85.89027595269383,45.09803921568628,1610612761,5,5,2021-10-20T23:49:28Z,220000,-25.0,80.0,1,right,MISS F. VanVleet 8' fadeaway Shot - blocked,"[1627832, 1628398]",1610612761.0,TOR,fadeaway,,,VanVleet,F. VanVleet,,,,,8.38,Missed,,,,,,,,,Kuzma,1628398.0,,,,,,,,,
24,PT09M47.00S,2021-10-20T23:49:21.0Z,1,REGULAR,block,,[],1628398,,,1610612761,5,5,2021-10-20T23:49:24Z,230000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2021-10-20T23:49:25.0Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,5,5,2021-10-20T23:49:28Z,240000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,
26,PT09M41.00S,2021-10-20T23:49:27.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,24.655059132720105,86.76470588235294,1610612764,5,5,2021-10-20T23:49:35Z,250000,-184.0,179.0,1,left,MISS K. Kuzma 25' running pullup 3PT,[1628398],1610612764.0,WAS,running pullup,,,Kuzma,K. Kuzma,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2021-10-20T23:49:30.0Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,5,5,2021-10-20T23:49:35Z,260000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT09M29.00S,2021-10-20T23:49:39.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.69448094612353,51.9607843137255,1610612761,5,5,2021-10-20T23:49:45Z,270000,10.0,-3.0,1,right,MISS P. Achiuwa alley-oop DUNK,[1630173],1610612761.0,TOR,alley-oop,,,Achiuwa,P. Achiuwa,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M29.00S,2021-10-20T23:49:39.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,5,5,2021-10-20T23:49:45Z,280000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,
30,PT09M29.00S,2021-10-20T23:49:45.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,5,5,2021-10-20T23:49:45Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M15.00S,2021-10-20T23:50:03.9Z,1,REGULAR,2pt,Jump Shot,[],203078,20.318659658344284,70.09803921568627,1610612764,5,7,2021-10-20T23:50:09Z,300000,-100.0,138.0,1,left,B. Beal 17' pullup Jump Shot (2 PTS) (S. Dinwiddie 1 AST),"[203078, 203915]",1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,17.11,Made,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,,
33,PT09M01.00S,2021-10-20T23:50:18.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.43166885676742,50.98039215686274,1610612761,7,7,2021-10-20T23:50:32Z,320000,5.0,0.0,1,right,P. Achiuwa driving DUNK (2 PTS),[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,0.49,Made,2.0,,,,,,,,,,,,,,,,,,
34,PT08M45.00S,2021-10-20T23:50:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,10.726018396846255,45.588235294117645,1610612764,7,9,2021-10-20T23:50:41Z,330000,22.0,48.0,1,left,S. Dinwiddie driving floating Jump Shot (4 PTS),[203915],1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,5.31,Made,4.0,,,,,,,,,,,,,,,,,,
35,PT08M45.00S,2021-10-20T23:50:40.1Z,1,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612764,7,9,2021-10-20T23:50:47Z,340000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1630173, 203915]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Dinwiddie,203915.0,,,,
37,PT08M45.00S,2021-10-20T23:51:01.2Z,1,REGULAR,freethrow,1 of 1,[],203915,,,1610612764,7,10,2021-10-20T23:51:01Z,360000,,,0,,S. Dinwiddie Free Throw 1 of 1 (5 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
38,PT08M26.00S,2021-10-20T23:51:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.30026281208936,48.28431372549019,1610612761,7,10,2021-10-20T23:51:29Z,370000,-9.0,1.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 1629655]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,0.87,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,,
39,PT08M26.00S,2021-10-20T23:51:22.8Z,1,REGULAR,block,,[],1629655,,,1610612761,7,10,2021-10-20T23:51:25Z,380000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M22.00S,2021-10-20T23:51:26.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,7,10,2021-10-20T23:51:29Z,390000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,
41,PT08M14.00S,2021-10-20T23:51:37.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,7,10,2021-10-20T23:51:37Z,400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M05.00S,2021-10-20T23:52:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,10.068988173455978,62.254901960784316,1610612764,7,10,2021-10-20T23:59:29Z,410000,-61.0,42.0,1,left,MISS S. Dinwiddie 7' driving floating bank Shot,[203915],1610612764.0,WAS,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,7.44,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M04.00S,2021-10-20T23:52:01.5Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,7,10,2021-10-20T23:52:08Z,420000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,,
44,PT08M02.00S,2021-10-20T23:52:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,5.863994743758213,47.05882352941176,1610612764,7,12,2021-10-20T23:52:14Z,430000,15.0,3.0,1,left,D. Gafford putback Layup (2 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,1.49,Made,2.0,,,,,,,,,,,,,,,,,,
45,PT07M51.00S,2021-10-20T23:52:15.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,93.64323258869908,49.01960784313725,1610612761,7,12,2021-10-20T23:52:20Z,440000,-5.0,7.0,1,right,MISS P. Achiuwa alley-oop DUNK,[1630173],1610612761.0,TOR,alley-oop,,,Achiuwa,P. Achiuwa,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M50.00S,2021-10-20T23:52:17.3Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,7,12,2021-10-20T23:52:17Z,450000,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,45.0,3.0,2.0,1.0,,,,,,,,,,,
47,PT07M48.00S,2021-10-20T23:52:19.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628384,89.56964520367937,16.42156862745098,1610612761,7,12,2021-10-20T23:52:26Z,460000,-168.0,46.0,1,right,MISS O. Anunoby 17' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,17.4,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M44.00S,2021-10-20T23:52:23.3Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,7,12,2021-10-20T23:52:26Z,470000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,,
49,PT07M34.00S,2021-10-20T23:52:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.469776609724048,50.49019607843137,1610612764,7,14,2021-10-20T23:53:01Z,480000,-2.0,-1.0,1,left,B. Beal driving Layup (4 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,0.27,Made,4.0,,,,,,,,,,,,,,,,,,
50,PT07M34.00S,2021-10-20T23:52:43.8Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612761,7,14,2021-10-20T23:52:43Z,490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M34.00S,2021-10-20T23:53:28.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,7,14,2021-10-20T23:53:28Z,500000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M14.00S,2021-10-20T23:56:33.3Z,1,REGULAR,turnover,bad pass,[],1628384,,,1610612761,7,14,2021-10-20T23:56:37Z,510000,,,0,,O. Anunoby bad pass TURNOVER (1 TO),"[1628384, 203078]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,1.0,Beal,203078.0,
53,PT07M14.00S,2021-10-20T23:56:33.3Z,1,REGULAR,steal,,[],203078,,,1610612764,7,14,2021-10-20T23:56:35Z,520000,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M57.00S,2021-10-20T23:56:50.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203484,5.995400788436268,95.34313725490196,1610612764,7,14,2021-10-20T23:56:55Z,530000,-227.0,4.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
55,PT06M54.00S,2021-10-20T23:56:53.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,7,14,2021-10-20T23:56:55Z,540000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,
56,PT06M46.00S,2021-10-20T23:57:00.8Z,1,REGULAR,2pt,Jump Shot,[],1627832,75.77201051248358,49.754901960784316,1610612761,9,14,2021-10-20T23:57:08Z,550000,-1.0,175.0,1,right,F. VanVleet 17' pullup bank Jump Shot (5 PTS) (G. Dragic 2 AST),"[1627832, 201609]",1610612761.0,TOR,pullup bank,,,VanVleet,F. VanVleet,,,,,17.52,Made,5.0,G. Dragic,201609.0,2.0,,,,,,,,,,,,,,,
58,PT06M30.00S,2021-10-20T23:57:17.6Z,1,REGULAR,3pt,Jump Shot,[],1628398,31.09395532194481,63.725490196078425,1610612764,9,14,2021-10-20T23:57:23Z,570000,-69.0,240.0,1,left,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M26.00S,2021-10-20T23:57:21.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,9,14,2021-10-20T23:57:23Z,580000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,
60,PT06M22.00S,2021-10-20T23:57:25.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,93.51182654402102,53.67647058823529,1610612761,11,14,2021-10-20T23:57:35Z,590000,18.0,8.0,1,right,F. VanVleet running Layup (7 PTS),[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,2.03,Made,7.0,,,,,,,,,,,,,,,,,,
61,PT06M10.00S,2021-10-20T23:57:40.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,11,14,2021-10-20T23:57:40Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M10.00S,2021-10-20T23:57:40.9Z,1,REGULAR,substitution,out,[],1630173,,,1610612764,11,14,2021-10-20T23:58:12Z,610000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M10.00S,2021-10-20T23:57:40.9Z,1,REGULAR,substitution,out,[],201609,,,1610612764,11,14,2021-10-20T23:58:12Z,620000,,,0,,SUB out: G. Dragic,[201609],1610612761.0,TOR,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M10.00S,2021-10-20T23:57:40.9Z,1,REGULAR,substitution,out,[],203484,,,1610612764,11,14,2021-10-20T23:58:12Z,630000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M10.00S,2021-10-20T23:57:40.9Z,1,REGULAR,substitution,in,[],1629018,,,1610612764,11,14,2021-10-20T23:58:12Z,640000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M10.00S,2021-10-20T23:57:40.9Z,1,REGULAR,substitution,in,[],203920,,,1610612764,11,14,2021-10-20T23:58:12Z,650000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M10.00S,2021-10-20T23:57:40.9Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,11,14,2021-10-20T23:58:12Z,660000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT06M02.00S,2021-10-20T23:57:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,18.971747700394218,62.5,1610612764,11,14,2021-10-21T00:02:09Z,665000,-62.0,126.0,1,left,MISS S. Dinwiddie 14' driving floating Shot,[203915],1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,14.05,Missed,,,,,,,,,,,,,,,,,,,
106,PT06M01.00S,2021-10-20T23:57:59.3Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,11,14,2021-10-21T00:02:09Z,667500,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,105.0,4.0,3.0,1.0,,,,,,,,,,,
68,PT05M52.00S,2021-10-20T23:58:15.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,65.39093298291722,55.63725490196079,1610612761,11,14,2021-10-21T00:51:01Z,670000,28.0,273.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M48.00S,2021-10-20T23:58:19.1Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,11,14,2021-10-20T23:58:19Z,680000,,,0,,K. Birch REBOUND (Off:1 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,68.0,1.0,0.0,1.0,,,,,,,,,,,
70,PT05M42.00S,2021-10-20T23:58:25.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628384,85.3646517739816,18.872549019607842,1610612761,11,14,2021-10-21T00:51:15Z,690000,-156.0,85.0,1,right,MISS O. Anunoby 17' step back Shot,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,17.74,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M38.00S,2021-10-20T23:58:29.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,14,2021-10-20T23:58:32Z,700000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,70.0,3.0,3.0,0.0,,,,,,,,,,,
72,PT05M25.00S,2021-10-20T23:58:43.9Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,11,14,2021-10-20T23:58:57Z,710000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,
73,PT05M25.00S,2021-10-20T23:58:56.1Z,1,REGULAR,substitution,out,[],1629655,,,1610612761,11,14,2021-10-20T23:59:06Z,720000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M25.00S,2021-10-20T23:58:56.1Z,1,REGULAR,substitution,out,[],203915,,,1610612761,11,14,2021-10-20T23:59:06Z,730000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M25.00S,2021-10-20T23:58:56.1Z,1,REGULAR,substitution,in,[],1626149,,,1610612761,11,14,2021-10-20T23:59:06Z,740000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M25.00S,2021-10-20T23:58:56.1Z,1,REGULAR,substitution,in,[],203526,,,1610612761,11,14,2021-10-20T23:59:06Z,750000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M10.00S,2021-10-20T23:59:17.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,86.41590013140605,22.30392156862745,1610612761,11,14,2021-10-20T23:59:25Z,760000,-138.0,75.0,1,right,MISS S. Barnes 15' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,15.76,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2021-10-20T23:59:20.8Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,14,2021-10-20T23:59:25Z,770000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,77.0,4.0,4.0,0.0,,,,,,,,,,,
79,PT04M58.00S,2021-10-20T23:59:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.783837056504599,53.92156862745098,1610612764,11,14,2021-10-20T23:59:35Z,780000,-20.0,11.0,1,left,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M56.00S,2021-10-20T23:59:31.3Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,11,14,2021-10-20T23:59:35Z,790000,,,0,,K. Birch REBOUND (Off:1 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,79.0,2.0,1.0,1.0,,,,,,,,,,,
81,PT04M50.00S,2021-10-20T23:59:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.85479632063075,54.41176470588235,1610612761,11,14,2021-10-20T23:59:43Z,800000,22.0,15.0,1,right,MISS F. VanVleet driving reverse Layup,[1627832],1610612761.0,TOR,driving reverse,,,VanVleet,F. VanVleet,,,,,2.65,Missed,,,,,,,,,,,,,,,,,,,
