actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT04M41.00S,2021-12-19T00:53:30.2Z,1,REGULAR,substitution,in,[],1629139,,,1610612744,23,10,2021-12-19T00:53:33Z,880000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M41.00S,2021-12-19T00:53:30.2Z,1,REGULAR,substitution,out,[],1628449,,,1610612744,23,10,2021-12-19T00:53:41Z,890000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M41.00S,2021-12-19T00:53:30.2Z,1,REGULAR,substitution,in,[],1630173,,,1610612744,23,10,2021-12-19T00:53:41Z,900000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M41.00S,2021-12-19T00:53:29.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629308,,,1610612744,23,10,2021-12-19T00:54:11Z,910000,,,0,,MISS J. Toscano-Anderson Free Throw 2 of 2,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,Missed,,,,,,,,,,,,,,,,,,
93,PT04M39.00S,2021-12-19T00:53:31.2Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,23,10,2021-12-19T00:54:11Z,920000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,92.0,3.0,3.0,0.0,,,,,,,,,,,,,,
94,PT04M27.00S,2021-12-19T00:54:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.1819973718791,37.745098039215684,1610612761,25,10,2021-12-19T00:54:20Z,930000,-61.0,96.0,1,right,S. Barnes 11' turnaround Jump Shot (6 PTS) (F. VanVleet 5 AST),"[1630567, 1627832]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,11.41,Made,,,,,6.0,F. VanVleet,1627832.0,5.0,,,,,,,,,,
96,PT04M08.00S,2021-12-19T00:54:31.7Z,1,REGULAR,turnover,lost ball,[],1627780,,,1610612744,25,10,2021-12-19T00:54:37Z,950000,,,0,,G. Payton II lost ball TURNOVER (1 TO),"[1627780, 1627832]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,
97,PT04M08.00S,2021-12-19T00:54:31.7Z,1,REGULAR,steal,,[],1627832,,,1610612761,25,10,2021-12-19T00:55:25Z,960000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M04.00S,2021-12-19T00:54:35.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629139,81.02825229960578,41.66666666666667,1610612761,25,10,2021-12-19T00:54:43Z,970000,-42.0,126.0,1,right,MISS Y. Watanabe 13' running pullup Shot,[1629139],1610612761.0,TOR,running pullup,,,Watanabe,Y. Watanabe,,,,,13.25,Missed,,,,,,,,,,,,,,,,,,
99,PT04M01.00S,2021-12-19T00:54:38.8Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612744,25,10,2021-12-19T00:54:43Z,980000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,,
100,PT03M49.00S,2021-12-19T00:54:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,10.200394218134035,44.11764705882353,1610612744,25,12,2021-12-19T00:54:56Z,990000,29.0,43.0,1,left,J. Toscano-Anderson driving finger roll Layup (3 PTS),[1629308],1610612744.0,GSW,driving finger roll,,,Toscano-Anderson,J. Toscano-Anderson,,,,,5.24,Made,,,,,3.0,,,,,,,,,,,,,
101,PT03M32.00S,2021-12-19T00:55:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,87.07293035479631,46.07843137254902,1610612761,27,12,2021-12-19T00:55:13Z,1000000,-20.0,69.0,1,right,P. Achiuwa 7' floating Jump Shot (2 PTS) (F. VanVleet 6 AST),"[1630173, 1627832]",1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,7.17,Made,,,,,2.0,F. VanVleet,1627832.0,6.0,,,,,,,,,,
103,PT03M16.00S,2021-12-19T00:55:23.7Z,1,REGULAR,2pt,Jump Shot,[],1626172,7.178055190538765,74.50980392156863,1610612744,27,12,2021-12-19T00:55:30Z,1020000,-123.0,15.0,1,left,MISS K. Looney 12' turnaround fadeaway Shot,[1626172],1610612744.0,GSW,turnaround fadeaway,,,Looney,K. Looney,,,,,12.34,Missed,,,,,,,,,,,,,,,,,,
104,PT03M14.00S,2021-12-19T00:55:26.0Z,1,REGULAR,rebound,defensive,[],1629139,,,1610612761,27,12,2021-12-19T00:55:26Z,1030000,,,0,,Y. Watanabe REBOUND (Off:0 Def:1),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT02M53.00S,2021-12-19T00:55:46.9Z,1,REGULAR,3pt,Jump Shot,[],1627832,82.34231274638634,93.13725490196079,1610612761,27,12,2021-12-19T00:55:55Z,1040000,216.0,113.0,1,right,MISS F. VanVleet 24' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,
106,PT02M53.00S,2021-12-19T00:55:46.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,27,12,2021-12-19T00:55:55Z,1050000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,
107,PT02M53.00S,2021-12-19T00:55:57.8Z,1,REGULAR,foul,personal,[],1630288,,,1610612761,27,12,2021-12-19T00:56:11Z,1060000,,,0,,J. Dowtin personal FOUL (1 PF),"[1630288, 1630567]",1610612744.0,GSW,,,,Dowtin,J. Dowtin,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Barnes,1630567.0,,
109,PT02M53.00S,2021-12-19T00:56:18.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,27,12,2021-12-19T00:56:18Z,1080000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M53.00S,2021-12-19T00:56:53.3Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,27,12,2021-12-19T00:58:35Z,1090000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M53.00S,2021-12-19T00:56:53.3Z,1,REGULAR,substitution,out,[],1627814,,,1610612761,27,12,2021-12-19T00:58:35Z,1100000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M53.00S,2021-12-19T00:56:53.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612761,27,12,2021-12-19T00:58:35Z,1110000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M53.00S,2021-12-19T00:56:53.3Z,1,REGULAR,substitution,in,[],1630551,,,1610612761,27,12,2021-12-19T00:58:35Z,1120000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M53.00S,2021-12-19T00:56:53.3Z,1,REGULAR,substitution,in,[],202357,,,1610612761,27,12,2021-12-19T00:58:35Z,1130000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2021-12-19T00:56:53.3Z,1,REGULAR,substitution,in,[],1630541,,,1610612761,27,12,2021-12-19T00:58:35Z,1140000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M39.00S,2021-12-19T00:59:05.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629139,90.75229960578186,96.32352941176471,1610612761,27,12,2021-12-19T00:59:12Z,1150000,232.0,34.0,1,right,MISS Y. Watanabe 3PT,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
117,PT02M36.00S,2021-12-19T00:59:08.6Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,27,12,2021-12-19T00:59:12Z,1160000,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,116.0,2.0,1.0,1.0,,,,,,,,,,,,,,
118,PT02M15.00S,2021-12-19T00:59:30.3Z,1,REGULAR,3pt,Jump Shot,[],1630288,11.514454664914586,2.941176470588235,1610612744,27,12,2021-12-19T00:59:34Z,1170000,235.0,56.0,1,left,MISS J. Dowtin 24' 3PT,[1630288],1610612744.0,GSW,,,,Dowtin,J. Dowtin,,,,,24.18,Missed,,,,,,,,,,,,,,,,,,
119,PT02M12.00S,2021-12-19T00:59:33.3Z,1,REGULAR,rebound,offensive,[],1630288,,,1610612744,27,12,2021-12-19T00:59:34Z,1180000,,,0,,J. Dowtin REBOUND (Off:1 Def:0),[1630288],1610612744.0,GSW,,,,Dowtin,J. Dowtin,,,,,,,118.0,1.0,0.0,1.0,,,,,,,,,,,,,,
120,PT02M10.00S,2021-12-19T00:59:34.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630288,9.017739816031538,29.65686274509804,1610612744,27,14,2021-12-19T00:59:39Z,1190000,102.0,32.0,1,left,J. Dowtin 10' driving floating Jump Shot (2 PTS),[1630288],1610612744.0,GSW,driving floating,,,Dowtin,J. Dowtin,,,,,10.67,Made,,,,,2.0,,,,,,,,,,,,,
121,PT01M48.00S,2021-12-19T00:59:59.3Z,1,REGULAR,turnover,out-of-bounds,[],1630551,,,1610612761,27,14,2021-12-19T01:00:05Z,1200000,,,0,,J. Champagnie step out-of-bounds TURNOVER (1 TO),[1630551],1610612761.0,TOR,step,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,1.0,,,1627519.0,,,,,,
122,PT01M48.00S,2021-12-19T01:00:01.8Z,1,REGULAR,substitution,out,[],1629308,,,1610612744,27,14,2021-12-19T01:00:11Z,1210000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M48.00S,2021-12-19T01:00:01.8Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,27,14,2021-12-19T01:00:11Z,1220000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M28.00S,2021-12-19T01:00:35.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627780,7.046649145860711,50.0,1610612744,27,16,2021-12-19T01:00:40Z,1230000,0.0,14.0,1,left,G. Payton II cutting DUNK (2 PTS) (M. Moody 1 AST),"[1627780, 1630541]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,1.37,Made,,,,,2.0,M. Moody,1630541.0,1.0,,,,,,,,,,
126,PT01M05.00S,2021-12-19T01:00:59.5Z,1,REGULAR,turnover,lost ball,[],1630173,,,1610612761,27,16,2021-12-19T01:01:03Z,1250000,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1627780]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,,,,,
127,PT01M05.00S,2021-12-19T01:00:59.5Z,1,REGULAR,steal,,[],1627780,,,1610612744,27,16,2021-12-19T01:02:43Z,1260000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
128,PT00M54.30S,2021-12-19T01:01:10.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,24.129434954007884,89.2156862745098,1610612744,27,16,2021-12-19T01:01:14Z,1270000,-196.0,174.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,
129,PT00M51.80S,2021-12-19T01:01:12.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,27,16,2021-12-19T01:01:14Z,1280000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,128.0,2.0,1.0,1.0,,,,,,,,,,,,,,
130,PT00M47.00S,2021-12-19T01:01:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,92.72339027595268,45.588235294117645,1610612761,29,16,2021-12-19T01:01:30Z,1290000,-22.0,16.0,1,right,S. Barnes running finger roll Layup (8 PTS),[1630567],1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,2.72,Made,,,,,8.0,,,,,,,,,,,,,
131,PT00M47.00S,2021-12-19T01:01:24.7Z,1,REGULAR,foul,personal,['1freethrow'],1630541,,,1610612761,29,16,2021-12-19T01:01:41Z,1300000,,,0,,M. Moody shooting personal FOUL (1 PF) (Barnes 1 FT),"[1630541, 1630567]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Barnes,1630567.0,,
133,PT00M47.00S,2021-12-19T01:01:32.8Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,29,16,2021-12-19T01:01:39Z,1320000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M47.00S,2021-12-19T01:01:32.8Z,1,REGULAR,substitution,out,[],1630288,,,1610612761,29,16,2021-12-19T01:01:39Z,1330000,,,0,,SUB out: J. Dowtin,[1630288],1610612744.0,GSW,,,,Dowtin,J. Dowtin,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M47.00S,2021-12-19T01:01:32.8Z,1,REGULAR,substitution,in,[],1629004,,,1610612761,29,16,2021-12-19T01:01:39Z,1340000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M47.00S,2021-12-19T01:01:32.8Z,1,REGULAR,substitution,in,[],1629185,,,1610612761,29,16,2021-12-19T01:01:39Z,1350000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M47.00S,2021-12-19T01:01:53.6Z,1,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,29,16,2021-12-19T01:01:56Z,1360000,,,0,,MISS S. Barnes Free Throw 1 of 1,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,
138,PT00M45.30S,2021-12-19T01:01:55.3Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,29,16,2021-12-19T01:01:56Z,1370000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,137.0,3.0,2.0,1.0,,,,,,,,,,,,,,
139,PT00M29.10S,2021-12-19T01:02:11.9Z,1,REGULAR,foul,personal,['2freethrow'],1629139,,,1610612744,29,16,2021-12-19T01:02:20Z,1380000,,,0,,Y. Watanabe shooting personal FOUL (1 PF) (Kuminga 2 FT),"[1629139, 1630228]",1610612761.0,TOR,shooting,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Kuminga,1630228.0,,
141,PT00M29.10S,2021-12-19T01:02:37.7Z,1,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,29,17,2021-12-19T01:02:37Z,1400000,,,0,,J. Kuminga Free Throw 1 of 2 (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
142,PT00M29.10S,2021-12-19T01:02:53.1Z,1,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,29,18,2021-12-19T01:02:53Z,1410000,,,0,,J. Kuminga Free Throw 2 of 2 (6 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
143,PT00M17.30S,2021-12-19T01:03:07.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612761,29,18,2021-12-19T01:05:26Z,1420000,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Champagnie 2 FT),"[1630228, 1630551]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Champagnie,1630551.0,,
145,PT00M17.30S,2021-12-19T01:03:28.0Z,1,REGULAR,freethrow,1 of 2,[],1630551,,,1610612761,30,18,2021-12-19T01:05:43Z,1440000,,,0,,J. Champagnie Free Throw 1 of 2 (1 PTS),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
148,PT00M17.30S,2021-12-19T01:03:28.0Z,1,REGULAR,freethrow,2 of 2,[],1630551,,,1610612761,31,18,2021-12-19T01:05:43Z,1445000,,,0,,J. Champagnie Free Throw 2 of 2 (2 PTS),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
146,PT00M17.30S,2021-12-19T01:03:33.0Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,31,18,2021-12-19T01:05:43Z,1450000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M17.30S,2021-12-19T01:03:33.0Z,1,REGULAR,substitution,in,[],1627814,,,1610612744,31,18,2021-12-19T01:05:43Z,1460000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M00.60S,2021-12-19T01:04:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202357,11.383048620236531,46.568627450980394,1610612744,31,18,2021-12-19T01:05:08Z,1465000,17.0,55.0,1,left,MISS N. Bjelica driving Layup,[202357],1610612744.0,GSW,driving,,,Bjelica,N. Bjelica,,,,,5.71,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.10S,2021-12-19T01:04:08.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,31,18,2021-12-19T01:05:08Z,1467500,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2021-12-19T01:04:12.8Z,1,REGULAR,period,end,[],0,,,1610612744,31,18,2021-12-19T01:04:12Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-12-19T01:05:36.4Z,2,REGULAR,substitution,out,['startperiod'],1630567,,,1610612744,31,18,2021-12-19T01:06:41Z,1510000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-12-19T01:05:36.4Z,2,REGULAR,substitution,out,['startperiod'],1630551,,,1610612744,31,18,2021-12-19T01:06:41Z,1520000,,,0,,SUB out: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-12-19T01:05:36.4Z,2,REGULAR,substitution,out,['startperiod'],1627814,,,1610612744,31,18,2021-12-19T01:06:41Z,1530000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-12-19T01:05:36.4Z,2,REGULAR,substitution,in,['startperiod'],1627832,,,1610612744,31,18,2021-12-19T01:06:41Z,1540000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-12-19T01:05:36.4Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612744,31,18,2021-12-19T01:06:41Z,1550000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-12-19T01:05:36.4Z,2,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,31,18,2021-12-19T01:06:41Z,1560000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-12-19T01:06:49.0Z,2,REGULAR,period,start,[],0,,,1610612744,31,18,2021-12-19T01:06:49Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M48.00S,2021-12-19T01:07:04.6Z,2,REGULAR,foul,offensive,[],1630541,,,1610612744,31,18,2021-12-19T01:07:15Z,1580000,,,0,,M. Moody offensive FOUL (2 PF),"[1630541, 1628384]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Anunoby,1628384.0,,
161,PT11M48.00S,2021-12-19T01:07:04.6Z,2,REGULAR,turnover,offensive foul,[],1630541,,,1610612744,31,18,2021-12-19T01:07:04Z,1600000,,,0,,M. Moody offensive foul TURNOVER (1 TO),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,1.0,,,1627541.0,,,,,,
162,PT11M31.00S,2021-12-19T01:07:34.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630173,90.3580814717477,37.254901960784316,1610612761,31,18,2021-12-19T01:07:45Z,1610000,-64.0,38.0,1,right,MISS P. Achiuwa 7' fadeaway Shot,[1630173],1610612761.0,TOR,fadeaway,,,Achiuwa,P. Achiuwa,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,
163,PT11M29.00S,2021-12-19T01:07:36.9Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,31,18,2021-12-19T01:07:45Z,1620000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT11M25.00S,2021-12-19T01:07:45.3Z,2,REGULAR,foul,personal,['2freethrow'],1629139,,,1610612744,31,18,2021-12-19T01:07:54Z,1630000,,,0,,Y. Watanabe shooting personal FOUL (2 PF) (Moody 2 FT),"[1629139, 1630541]",1610612761.0,TOR,shooting,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Moody,1630541.0,,
166,PT11M25.00S,2021-12-19T01:08:11.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630541,,,1610612744,31,19,2021-12-19T01:08:28Z,1650000,,,0,,M. Moody Free Throw 1 of 2 (1 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
167,PT11M25.00S,2021-12-19T01:08:11.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630541,,,1610612744,31,19,2021-12-19T01:08:28Z,1660000,,,0,,MISS M. Moody Free Throw 2 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT11M23.00S,2021-12-19T01:08:13.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,31,19,2021-12-19T01:08:28Z,1670000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,,,
169,PT11M01.00S,2021-12-19T01:08:50.1Z,2,REGULAR,3pt,Jump Shot,[],1629004,59.08344283837057,13.480392156862745,1610612761,31,19,2021-12-19T01:09:27Z,1672500,-183.0,332.0,1,right,MISS S. Mykhailiuk 37' 3PT,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,37.9,Missed,,,,,,,,,,,,,,,,,,
170,PT11M01.00S,2021-12-19T01:08:50.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,19,2021-12-19T01:09:27Z,1673750,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,
171,PT11M01.00S,2021-12-19T01:08:53.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,31,19,2021-12-19T01:09:10Z,1675000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M49.00S,2021-12-19T01:09:15.8Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,31,19,2021-12-19T01:09:37Z,1710000,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1629139]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,2.0,Watanabe,1629139.0,,,,,,,
173,PT10M49.00S,2021-12-19T01:09:15.8Z,2,REGULAR,steal,,[],1629139,,,1610612761,31,19,2021-12-19T01:12:16Z,1720000,,,0,,Y. Watanabe STEAL (1 STL),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M44.00S,2021-12-19T01:09:20.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629004,91.40932982917214,49.754901960784316,1610612761,33,19,2021-12-19T01:12:56Z,1730000,-1.0,28.0,1,right,S. Mykhailiuk driving finger roll Layup (2 PTS),[1629004],1610612761.0,TOR,driving finger roll,,,Mykhailiuk,S. Mykhailiuk,,,,,2.83,Made,,,,,2.0,,,,,,,,,,,,,
