actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
41,PT08M17.00S,2022-03-26T23:44:57.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1627832,75.16425755584757,77.67310049019608,1610612761,7,7,2022-03-26T23:54:19Z,410000,138.0,181.0,1,right,MISS F. VanVleet 22' running Shot,[1627832],1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,22.78,Missed,,,,,,,,,,,,,,,,,,
42,PT08M09.00S,2022-03-26T23:45:05.2Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,7,7,2022-03-26T23:53:58Z,420000,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT08M09.00S,2022-03-26T23:45:04.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,9,7,2022-03-26T23:54:43Z,430000,0.0,0.0,1,right,S. Barnes putback Layup (2 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,0.0,Made,,,,,,,,2.0,,,,,,,,,,
44,PT08M01.00S,2022-03-26T23:45:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630188,33.327858081471746,46.81372549019608,1610612754,9,7,2022-03-26T23:45:16Z,440000,16.0,261.0,1,left,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
45,PT07M59.00S,2022-03-26T23:45:14.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,9,7,2022-03-26T23:45:16Z,450000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT07M53.00S,2022-03-26T23:45:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,90.3580814717477,46.32352941176471,1610612761,9,7,2022-03-26T23:45:27Z,460000,-18.0,38.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,4.23,Missed,,,,,,,,,,,,,,,,,,
47,PT07M50.00S,2022-03-26T23:45:24.8Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,9,7,2022-03-26T23:45:27Z,470000,,,0,,O. Brissett REBOUND (Off:0 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M43.00S,2022-03-26T23:45:31.9Z,1,REGULAR,3pt,Jump Shot,[],1626147,8.09789750328515,3.9215686274509802,1610612754,9,7,2022-03-26T23:45:36Z,480000,230.0,24.0,1,left,MISS J. Anderson 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,
49,PT07M39.00S,2022-03-26T23:45:35.9Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,9,7,2022-03-26T23:45:36Z,490000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,48.0,3.0,2.0,1.0,,,,,,,,,,,,,,
51,PT07M28.00S,2022-03-26T23:45:54.9Z,1,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612761,9,7,2022-03-26T23:46:02Z,510000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1629052, 1628384]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Anunoby,1628384.0,,
53,PT07M28.00S,2022-03-26T23:46:11.5Z,1,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,10,7,2022-03-26T23:46:11Z,530000,,,0,,O. Anunoby Free Throw 1 of 2 (4 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
54,PT07M28.00S,2022-03-26T23:46:14.3Z,1,REGULAR,substitution,out,[],1630188,,,1610612761,10,7,2022-03-26T23:46:23Z,540000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M28.00S,2022-03-26T23:46:14.3Z,1,REGULAR,substitution,in,[],1630678,,,1610612761,10,7,2022-03-26T23:46:23Z,550000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M28.00S,2022-03-26T23:46:11.5Z,1,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,10,7,2022-03-26T23:46:38Z,560000,,,0,,MISS O. Anunoby Free Throw 2 of 2,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Missed,,,,,,,,,,,,,,,,,,
57,PT07M26.00S,2022-03-26T23:46:13.5Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,10,7,2022-03-26T23:46:38Z,570000,,,0,,O. Brissett REBOUND (Off:0 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,
58,PT07M17.00S,2022-03-26T23:46:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,8.886333771353483,49.50980392156863,1610612754,10,9,2022-03-26T23:46:50Z,580000,2.0,31.0,1,left,O. Brissett cutting finger roll Layup (7 PTS) (T. Haliburton 1 AST),"[1629052, 1630169]",1610612754.0,IND,cutting finger roll,,,Brissett,O. Brissett,,,,,3.11,Made,,,,,,,,7.0,T. Haliburton,1630169.0,1.0,,,,,,,
60,PT07M01.00S,2022-03-26T23:47:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.24901445466492,48.03921568627451,1610612761,12,9,2022-03-26T23:47:05Z,600000,-10.0,11.0,1,right,P. Siakam driving Layup (2 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,1.47,Made,,,,,,,,2.0,,,,,,,,,,
61,PT06M48.00S,2022-03-26T23:47:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,8.623521681997373,50.98039215686274,1610612754,12,11,2022-03-26T23:47:17Z,610000,-5.0,29.0,1,left,O. Brissett cutting Layup (9 PTS) (T. Haliburton 2 AST),"[1629052, 1630169]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,2.9,Made,,,,,,,,9.0,T. Haliburton,1630169.0,2.0,,,,,,,
63,PT06M37.00S,2022-03-26T23:47:24.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628384,92.85479632063075,49.01960784313725,1610612761,14,11,2022-03-26T23:47:30Z,630000,-5.0,15.0,1,right,O. Anunoby turnaround bank Hook (6 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,turnaround bank,,,Anunoby,O. Anunoby,,,,,1.55,Made,,,,,,,,6.0,S. Barnes,1630567.0,2.0,,,,,,,
65,PT06M26.00S,2022-03-26T23:47:35.6Z,1,REGULAR,3pt,Jump Shot,[],1627741,23.866622864651774,87.99019607843137,1610612754,14,14,2022-03-26T23:47:40Z,650000,-190.0,172.0,1,left,B. Hield 25' 3PT  (3 PTS) (T. Haliburton 3 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,25.62,Made,,,,,,,,3.0,T. Haliburton,1630169.0,3.0,,,,,,,
67,PT06M06.00S,2022-03-26T23:47:56.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.64323258869908,50.73529411764706,1610612761,16,14,2022-03-26T23:48:00Z,670000,4.0,7.0,1,right,O. Anunoby cutting DUNK (8 PTS),[1628384],1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,0.82,Made,,,,,,,,8.0,,,,,,,,,,
69,PT05M55.00S,2022-03-26T23:48:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,10.463206307490145,48.28431372549019,1610612754,16,14,2022-03-26T23:48:12Z,690000,9.0,46.0,1,left,MISS B. Hield driving Layup - blocked,"[1627741, 1630567]",1610612754.0,IND,driving,,,Hield,B. Hield,,,,,4.67,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
70,PT05M55.00S,2022-03-26T23:48:07.1Z,1,REGULAR,block,,[],1630567,,,1610612754,16,14,2022-03-26T23:48:09Z,700000,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M53.00S,2022-03-26T23:48:09.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,16,14,2022-03-26T23:48:12Z,710000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M49.00S,2022-03-26T23:48:12.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,93.38042049934296,47.794117647058826,1610612761,16,14,2022-03-26T23:48:19Z,720000,-11.0,10.0,1,right,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,
73,PT05M49.00S,2022-03-26T23:48:12.9Z,1,REGULAR,rebound,defensive,[],1626147,,,1610612754,16,14,2022-03-26T23:48:19Z,730000,,,0,,J. Anderson REBOUND (Off:0 Def:2),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M49.00S,2022-03-26T23:48:18.0Z,1,REGULAR,foul,personal,[],1630567,,,1610612754,16,14,2022-03-26T23:48:25Z,740000,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1626147]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Anderson,1626147.0,,
76,PT05M49.00S,2022-03-26T23:48:27.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,16,14,2022-03-26T23:48:27Z,760000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M49.00S,2022-03-26T23:49:40.7Z,1,REGULAR,substitution,out,[],1630567,,,1610612754,16,14,2022-03-26T23:50:58Z,770000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M49.00S,2022-03-26T23:49:40.7Z,1,REGULAR,substitution,out,[],203920,,,1610612754,16,14,2022-03-26T23:50:58Z,780000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2022-03-26T23:49:40.7Z,1,REGULAR,substitution,out,[],1626147,,,1610612754,16,14,2022-03-26T23:50:58Z,790000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M49.00S,2022-03-26T23:49:40.7Z,1,REGULAR,substitution,in,[],1630173,,,1610612754,16,14,2022-03-26T23:50:58Z,800000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M49.00S,2022-03-26T23:49:40.7Z,1,REGULAR,substitution,in,[],1628449,,,1610612754,16,14,2022-03-26T23:50:58Z,810000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M49.00S,2022-03-26T23:49:40.7Z,1,REGULAR,substitution,in,[],202362,,,1610612754,16,14,2022-03-26T23:50:58Z,820000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M42.00S,2022-03-26T23:51:22.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,23.078186596583443,12.009803921568627,1610612754,16,14,2022-03-26T23:51:27Z,830000,190.0,164.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
84,PT05M38.00S,2022-03-26T23:51:26.4Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,16,14,2022-03-26T23:51:27Z,840000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT05M27.00S,2022-03-26T23:51:37.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,94.30026281208936,55.14705882352941,1610612761,18,14,2022-03-26T23:51:41Z,850000,26.0,1.0,1,right,P. Siakam driving bank Hook (4 PTS),[1627783],1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,2.57,Made,,,,,,,,4.0,,,,,,,,,,
86,PT05M10.00S,2022-03-26T23:51:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,7.966491458607096,46.07843137254902,1610612754,18,16,2022-03-26T23:52:02Z,860000,20.0,22.0,1,left,O. Brissett driving Layup (11 PTS) (B. Hield 2 AST),"[1629052, 1627741]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,2.98,Made,,,,,,,,11.0,B. Hield,1627741.0,2.0,,,,,,,
88,PT04M56.00S,2022-03-26T23:52:08.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,86.28449408672799,4.6568627450980395,1610612761,21,16,2022-03-26T23:52:12Z,880000,-227.0,76.0,1,right,O. Anunoby 3PT  (11 PTS) (F. VanVleet 2 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.92,Made,,,,,,,,11.0,F. VanVleet,1627832.0,2.0,,,,,,,
90,PT04M41.00S,2022-03-26T23:52:22.7Z,1,REGULAR,3pt,Jump Shot,[],202362,19.136005256241788,93.13725490196079,1610612754,21,16,2022-03-26T23:52:26Z,900000,-216.0,127.0,1,left,MISS L. Stephenson 25' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
91,PT04M39.00S,2022-03-26T23:52:24.7Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,21,16,2022-03-26T23:52:26Z,910000,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT04M18.00S,2022-03-26T23:52:46.4Z,1,REGULAR,3pt,Jump Shot,[],1627832,67.7562417871222,50.245098039215684,1610612761,24,16,2022-03-26T23:52:52Z,920000,1.0,251.0,1,right,F. VanVleet 25' 3PT  (3 PTS) (O. Anunoby 1 AST),"[1627832, 1628384]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.06,Made,,,,,,,,3.0,O. Anunoby,1628384.0,1.0,,,,,,,
94,PT04M00.00S,2022-03-26T23:53:03.9Z,1,REGULAR,3pt,Jump Shot,[],202362,6.783837056504599,3.6764705882352944,1610612754,24,16,2022-03-26T23:53:09Z,940000,232.0,11.0,1,left,MISS L. Stephenson 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
