actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
16,PT10M50.00S,2021-10-29T23:11:46.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628976,79.31997371879106,45.34313725490196,1610612753,2,2,2021-10-29T23:11:53Z,160000,-23.0,142.0,1,right,W. Carter Jr. 14' Jump Shot (2 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,14.38,Made,,,,,2.0,,,,,,,,,,,,,,
17,PT10M43.00S,2021-10-29T23:11:53.5Z,1,REGULAR,2pt,Jump Shot,[],1630567,25.312089356110377,35.53921568627451,1610612761,4,2,2021-10-29T23:11:58Z,170000,72.0,185.0,1,left,S. Barnes 19' pullup Jump Shot (4 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,19.9,Made,,,,,4.0,,,,,,,,,,,,,,
18,PT10M33.00S,2021-10-29T23:12:04.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630175,91.93495400788436,44.85294117647059,1610612753,4,2,2021-10-29T23:12:15Z,180000,-26.0,23.0,1,right,MISS C. Anthony driving bank Hook,[1630175],1610612753.0,ORL,driving bank,,,Anthony,C. Anthony,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M27.00S,2021-10-29T23:12:10.5Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,4,2,2021-10-29T23:27:28Z,190000,,,0,,M. Bamba REBOUND (Off:1 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
20,PT10M27.00S,2021-10-29T23:12:09.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612753,4,2,2021-10-29T23:19:26Z,200000,0.0,0.0,1,right,MISS M. Bamba putback Layup,[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2021-10-29T23:12:12.6Z,1,REGULAR,rebound,offensive,[],1628964,,,1610612753,4,2,2021-10-29T23:12:37Z,210000,,,0,,M. Bamba REBOUND (Off:2 Def:0),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,20.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
22,PT10M24.00S,2021-10-29T23:12:12.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,94.40999984741211,50.0,1610612753,4,4,2021-10-29T23:28:39Z,220000,0.0,0.0,1,right,M. Bamba putback Layup (2 PTS),[1628964],1610612753.0,ORL,putback,,,Bamba,M. Bamba,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT10M18.00S,2021-10-29T23:12:19.1Z,1,REGULAR,3pt,Jump Shot,[],1630173,33.196452036793694,61.029411764705884,1610612761,4,4,2021-10-29T23:12:32Z,230000,-55.0,260.0,1,left,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2021-10-29T23:12:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,4,4,2021-10-29T23:12:23Z,240000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,
25,PT10M15.00S,2021-10-29T23:12:25.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,4,4,2021-10-29T23:12:25Z,250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M10.00S,2021-10-29T23:12:44.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,21.632720105124836,8.57843137254902,1610612761,7,4,2021-10-29T23:12:48Z,260000,207.0,151.0,1,left,S. Barnes 25' 3PT  (7 PTS) (P. Achiuwa 1 AST),"[1630567, 1630173]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,25.62,Made,,,,,7.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,
28,PT09M59.00S,2021-10-29T23:12:58.4Z,1,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,7,4,2021-10-29T23:13:04Z,280000,,,0,,W. Carter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1628976],1610612753.0,ORL,bad pass,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1201.0,1.0,,,,,,,,,
29,PT09M49.00S,2021-10-29T23:13:21.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,16.90210249671485,50.49019607843137,1610612761,7,4,2021-10-29T23:13:25Z,290000,-2.0,106.0,1,left,MISS S. Barnes 10' turnaround fadeaway Shot - blocked,"[1630567, 1628964]",1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,10.64,Missed,,,,,,,,,,,Bamba,1628964.0,,,,,,,
30,PT09M49.00S,2021-10-29T23:13:21.0Z,1,REGULAR,block,,[],1628964,,,1610612761,7,4,2021-10-29T23:13:23Z,300000,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M45.00S,2021-10-29T23:13:25.0Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,7,4,2021-10-29T23:13:25Z,310000,,,0,,M. Bamba REBOUND (Off:2 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,29.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
32,PT09M43.00S,2021-10-29T23:13:26.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,77.34888304862024,88.23529411764706,1610612753,7,7,2021-10-29T23:13:33Z,320000,191.0,160.0,1,right,C. Anthony 24' 3PT running (3 PTS) (J. Suggs 1 AST),"[1630175, 1630591]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,24.96,Made,,,,,3.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,
34,PT09M34.00S,2021-10-29T23:13:38.6Z,1,REGULAR,foul,personal,[],1630532,,,1610612761,7,7,2021-10-29T23:14:16Z,340000,,,0,,F. Wagner personal FOUL (1 PF),"[1630532, 1628384]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,1201.0,,,,1.0,0.0,Anunoby,1628384.0,,,
36,PT09M17.00S,2021-10-29T23:14:12.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,23.99802890932983,11.029411764705882,1610612761,7,7,2021-10-29T23:15:27Z,360000,195.0,173.0,1,left,MISS O. Anunoby 26' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M13.00S,2021-10-29T23:14:16.6Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,7,7,2021-10-29T23:15:27Z,370000,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,36.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
38,PT08M58.00S,2021-10-29T23:14:31.1Z,1,REGULAR,2pt,Jump Shot,[],1630591,87.86136662286465,17.15686274509804,1610612753,7,7,2021-10-29T23:14:36Z,380000,-164.0,62.0,1,right,MISS J. Suggs 17' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,17.54,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M55.00S,2021-10-29T23:14:34.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,7,7,2021-10-29T23:14:36Z,390000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
40,PT08M51.00S,2021-10-29T23:14:39.9Z,1,REGULAR,turnover,traveling,[],1630567,,,1610612761,7,7,2021-10-29T23:14:49Z,400000,,,0,,S. Barnes traveling TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1201.0,1.0,,,,,,,,,
41,PT08M36.00S,2021-10-29T23:15:04.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,93.11760840998686,43.627450980392155,1610612753,7,7,2021-10-29T23:24:56Z,410000,-32.0,12.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.42,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M33.00S,2021-10-29T23:15:07.7Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,7,7,2021-10-29T23:15:10Z,420000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,41.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
43,PT08M30.00S,2021-10-29T23:15:09.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630591,69.59592641261499,68.62745098039215,1610612753,7,7,2021-10-29T23:15:15Z,430000,93.0,233.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M26.00S,2021-10-29T23:15:13.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,7,7,2021-10-29T23:15:15Z,440000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT08M11.00S,2021-10-29T23:15:28.9Z,1,REGULAR,2pt,Jump Shot,[],1629018,19.793035479632064,77.20588235294117,1610612761,7,7,2021-10-29T23:15:34Z,450000,-136.0,134.0,1,left,MISS G. Trent Jr. 19' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,19.06,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M08.00S,2021-10-29T23:15:31.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,7,7,2021-10-29T23:15:34Z,460000,,,0,,M. Bamba REBOUND (Off:2 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,45.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
47,PT08M01.00S,2021-10-29T23:15:42.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,7,7,2021-10-29T23:15:42Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M52.00S,2021-10-29T23:16:03.1Z,1,REGULAR,3pt,Jump Shot,[],1628976,69.33311432325887,65.44117647058823,1610612753,7,7,2021-10-29T23:16:08Z,480000,77.0,236.0,1,right,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M50.00S,2021-10-29T23:16:05.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,7,7,2021-10-29T23:16:08Z,490000,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
50,PT07M41.00S,2021-10-29T23:16:14.0Z,1,REGULAR,2pt,Jump Shot,[],1627832,25.57490144546649,35.049019607843135,1610612761,7,7,2021-10-29T23:16:28Z,500000,75.0,188.0,1,left,MISS F. VanVleet 20' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,20.22,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M38.00S,2021-10-29T23:16:17.0Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,7,7,2021-10-29T23:16:28Z,510000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,50.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
52,PT07M36.00S,2021-10-29T23:16:18.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,21.107095926412615,7.598039215686274,1610612761,7,7,2021-10-29T23:16:24Z,520000,212.0,146.0,1,left,MISS O. Anunoby 25' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M33.00S,2021-10-29T23:16:21.7Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,7,7,2021-10-29T23:16:24Z,530000,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,52.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
54,PT07M26.00S,2021-10-29T23:16:28.7Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,7,7,2021-10-29T23:16:37Z,540000,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1630567]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,1.0,,,,,,,Barnes,1630567.0,
55,PT07M26.00S,2021-10-29T23:16:28.7Z,1,REGULAR,steal,,[],1630567,,,1610612761,7,7,2021-10-29T23:16:30Z,550000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M09.00S,2021-10-29T23:16:46.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,9.806176084099869,72.30392156862744,1610612761,9,7,2021-10-29T23:16:52Z,560000,-112.0,40.0,1,left,G. Trent Jr. 11' driving floating Jump Shot (2 PTS) (O. Anunoby 1 AST),"[1629018, 1628384]",1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,11.84,Made,,,,,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,
58,PT06M47.00S,2021-10-29T23:17:07.6Z,1,REGULAR,3pt,Jump Shot,[],1630591,65.65374507227332,60.049019607843135,1610612753,9,10,2021-10-29T23:17:13Z,580000,50.0,270.0,1,right,J. Suggs 27' 3PT  (3 PTS) (C. Anthony 1 AST),"[1630591, 1630175]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,27.5,Made,,,,,3.0,C. Anthony,1630175.0,1.0,,,,,,,,,,,
60,PT06M31.00S,2021-10-29T23:17:23.4Z,1,REGULAR,3pt,Jump Shot,[],1630173,28.203022339027594,83.08823529411765,1610612761,9,10,2021-10-29T23:17:27Z,600000,-165.0,213.0,1,left,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M28.00S,2021-10-29T23:17:26.4Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,9,10,2021-10-29T23:17:27Z,610000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
62,PT06M19.00S,2021-10-29T23:17:35.2Z,1,REGULAR,3pt,Jump Shot,[],1628976,89.96386333771353,3.1862745098039214,1610612753,9,10,2021-10-29T23:17:39Z,620000,-234.0,42.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M17.00S,2021-10-29T23:17:37.2Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,9,10,2021-10-29T23:17:39Z,630000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
64,PT06M09.00S,2021-10-29T23:17:46.1Z,1,REGULAR,3pt,Jump Shot,[],1629018,33.590670170827856,41.17647058823529,1610612761,9,10,2021-10-29T23:17:51Z,640000,44.0,263.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M06.00S,2021-10-29T23:17:49.1Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,9,10,2021-10-29T23:17:51Z,650000,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,64.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
66,PT05M47.00S,2021-10-29T23:18:07.7Z,1,REGULAR,3pt,Jump Shot,[],1630591,92.19776609724047,95.58823529411765,1610612753,9,13,2021-10-29T23:18:12Z,660000,228.0,21.0,1,right,J. Suggs 3PT  (6 PTS) (M. Bamba 1 AST),"[1630591, 1628964]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,22.88,Made,,,,,6.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,
68,PT05M34.00S,2021-10-29T23:18:28.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,9,13,2021-10-29T23:18:28Z,680000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M34.00S,2021-10-29T23:20:06.9Z,1,REGULAR,substitution,out,[],1630591,,,1610612761,9,13,2021-10-29T23:21:20Z,690000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M34.00S,2021-10-29T23:20:06.9Z,1,REGULAR,substitution,out,[],1630532,,,1610612761,9,13,2021-10-29T23:21:20Z,700000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M34.00S,2021-10-29T23:20:06.9Z,1,REGULAR,substitution,in,[],203082,,,1610612761,9,13,2021-10-29T23:21:20Z,710000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2021-10-29T23:20:06.9Z,1,REGULAR,substitution,in,[],203914,,,1610612761,9,13,2021-10-29T23:21:20Z,720000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M34.00S,2021-10-29T23:21:38.0Z,1,REGULAR,stoppage,court clean up,[],0,,,1610612761,9,13,2021-10-29T23:21:38Z,730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M20.00S,2021-10-29T23:22:00.2Z,1,REGULAR,2pt,Jump Shot,[],1630567,21.107095926412615,50.0,1610612761,9,13,2021-10-29T23:22:07Z,740000,0.0,146.0,1,left,MISS S. Barnes 14' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M17.00S,2021-10-29T23:22:03.2Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,9,13,2021-10-29T23:22:07Z,750000,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,74.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
76,PT05M16.00S,2021-10-29T23:22:03.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,8.09789750328515,49.01960784313725,1610612761,11,13,2021-10-29T23:22:17Z,760000,5.0,24.0,1,left,S. Barnes finger roll Layup (9 PTS),[1630567],1610612761.0,TOR,finger roll,,,Barnes,S. Barnes,,,,,2.41,Made,,,,,9.0,,,,,,,,,,,,,,
77,PT05M02.00S,2021-10-29T23:22:17.6Z,1,REGULAR,3pt,Jump Shot,[],1628964,90.62089356110381,95.34313725490196,1610612753,11,16,2021-10-29T23:22:23Z,770000,227.0,36.0,1,right,M. Bamba 3PT  (5 PTS) (W. Carter Jr. 1 AST),"[1628964, 1628976]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,22.95,Made,,,,,5.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,
82,PT04M44.00S,2021-10-29T23:22:48.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,11,16,2021-10-29T23:22:48Z,820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M44.00S,2021-10-29T23:22:49.3Z,1,REGULAR,substitution,in,[],201577,,,1610612761,11,16,2021-10-29T23:22:52Z,840000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M44.00S,2021-10-29T23:22:49.3Z,1,REGULAR,substitution,out,[],1630173,,,1610612761,11,16,2021-10-29T23:22:59Z,850000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M44.00S,2021-10-29T23:22:49.3Z,1,REGULAR,substitution,in,[],203920,,,1610612761,11,16,2021-10-29T23:22:59Z,860000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M44.00S,2021-10-29T23:22:49.3Z,1,REGULAR,substitution,out,[],1627832,,,1610612761,11,16,2021-10-29T23:23:08Z,870000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M44.00S,2021-10-29T23:22:49.3Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,11,16,2021-10-29T23:23:08Z,880000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M44.00S,2021-10-29T23:22:49.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612761,11,16,2021-10-29T23:23:26Z,890000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
