actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
21,PT10M20.00S,2021-11-07T20:42:57.7Z,1,REGULAR,3pt,Jump Shot,[],1629018,76.03482260183968,84.55882352941177,1610612761,2,2,2021-11-07T20:43:04Z,210000,173.0,173.0,1,right,MISS G. Trent Jr. 24' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2021-11-07T20:42:59.7Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,2,2,2021-11-07T20:43:04Z,220000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M07.00S,2021-11-07T20:43:11.1Z,1,REGULAR,3pt,Jump Shot,[],201935,23.209592641261498,89.95098039215686,1610612751,2,2,2021-11-07T20:43:15Z,230000,-200.0,166.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2021-11-07T20:43:14.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,2,2,2021-11-07T20:43:15Z,240000,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,23.0,3.0,3.0,0.0,,,,,,,,,,,,,,
25,PT09M54.00S,2021-11-07T20:43:23.6Z,1,REGULAR,3pt,Jump Shot,[],1627832,92.72339027595268,94.85294117647058,1610612761,5,2,2021-11-07T20:43:28Z,250000,224.0,16.0,1,right,F. VanVleet 3PT  (3 PTS) (O. Anunoby 1 AST),"[1627832, 1628384]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,22.49,Made,,,,,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,
27,PT09M27.00S,2021-11-07T20:43:50.7Z,1,REGULAR,3pt,Jump Shot,[],201935,7.440867279894875,95.58823529411765,1610612751,5,2,2021-11-07T20:43:56Z,270000,-228.0,17.0,1,left,MISS J. Harden step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,22.86,Missed,,,,,,,,,,,,,,,,,,
28,PT09M24.00S,2021-11-07T20:43:53.7Z,1,REGULAR,rebound,offensive,[],201935,,,1610612751,5,2,2021-11-07T20:43:56Z,280000,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
29,PT09M22.00S,2021-11-07T20:43:55.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203925,33.196452036793694,52.20588235294118,1610612751,5,5,2021-11-07T20:43:59Z,290000,-11.0,260.0,1,left,J. Harris 25' 3PT  (3 PTS) (J. Harden 2 AST),"[203925, 201935]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,25.97,Made,,,,,3.0,J. Harden,201935.0,2.0,,,,,,,,,,
31,PT09M06.00S,2021-11-07T20:44:14.9Z,1,REGULAR,foul,personal,[],201935,,,1610612761,5,5,2021-11-07T20:44:20Z,310000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 1628384]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,201246.0,1.0,0.0,Anunoby,1628384.0,,,,,
33,PT08M58.00S,2021-11-07T20:44:45.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,91.80354796320631,95.83333333333334,1610612761,5,5,2021-11-07T20:44:51Z,330000,229.0,25.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.05,Missed,,,,,,,,,,,,,,,,,,
34,PT08M53.00S,2021-11-07T20:44:50.1Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,5,5,2021-11-07T20:44:51Z,340000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,33.0,4.0,3.0,1.0,,,,,,,,,,,,,,
35,PT08M53.00S,2021-11-07T20:44:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,7,5,2021-11-07T20:44:49Z,350000,0.0,0.0,1,right,S. Barnes tip Layup (2 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
36,PT08M43.00S,2021-11-07T20:45:05.5Z,1,REGULAR,foul,technical,['1freethrow'],1627832,,,1610612751,7,5,2021-11-07T20:45:16Z,360000,,,0,,F. VanVleet defensive-3-second technical FOUL (1 Tech),[1627832],1610612761.0,TOR,defensive-3-second,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,201246.0,0.0,1.0,,,,,,,
37,PT08M43.00S,2021-11-07T20:45:27.3Z,1,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,7,6,2021-11-07T20:45:27Z,370000,,,0,,K. Durant technical Free Throw 1 of 1 (1 PTS),[201142],1610612751.0,BKN,technical,,,Durant,K. Durant,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
38,PT08M32.00S,2021-11-07T20:45:56.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,17.559132720105126,60.5392156862745,1610612751,7,6,2021-11-07T20:46:04Z,380000,-53.0,113.0,1,left,MISS K. Durant 12' driving floating Shot,[201142],1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,12.43,Missed,,,,,,,,,,,,,,,,,,
40,PT08M29.00S,2021-11-07T20:45:59.5Z,1,REGULAR,rebound,offensive,[],201933,,,1610612751,7,6,2021-11-07T20:46:04Z,400000,,,0,,B. Griffin REBOUND (Off:1 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
41,PT08M29.00S,2021-11-07T20:46:05.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612751,7,6,2021-11-07T20:46:13Z,410000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,101283.0,,,,,,,,,
42,PT08M24.00S,2021-11-07T20:46:19.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,67.7562417871222,51.71568627450981,1610612761,10,6,2021-11-07T20:46:26Z,420000,9.0,251.0,1,right,P. Siakam 25' 3PT  (3 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.07,Made,,,,,3.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,
44,PT08M04.00S,2021-11-07T20:46:40.1Z,1,REGULAR,3pt,Jump Shot,[],201142,32.802233902759525,58.82352941176471,1610612751,10,6,2021-11-07T20:46:46Z,440000,-44.0,256.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
45,PT08M01.00S,2021-11-07T20:46:43.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,10,6,2021-11-07T20:46:46Z,450000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M53.00S,2021-11-07T20:46:50.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,66.04796320630749,37.254901960784316,1610612761,10,6,2021-11-07T20:46:56Z,460000,-64.0,267.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,
47,PT07M50.00S,2021-11-07T20:46:53.7Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,10,6,2021-11-07T20:46:56Z,470000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M43.00S,2021-11-07T20:47:00.8Z,1,REGULAR,2pt,Jump Shot,[],201935,20.45006570302234,59.80392156862745,1610612751,10,6,2021-11-07T20:47:07Z,480000,-49.0,140.0,1,left,MISS J. Harden 14' driving floating Shot - blocked,"[201935, 1629018]",1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,14.8,Missed,,,,,,,,,,,,,,Trent Jr.,1629018.0,,,
49,PT07M43.00S,2021-11-07T20:47:00.8Z,1,REGULAR,block,,[],1629018,,,1610612751,10,6,2021-11-07T20:47:03Z,490000,,,0,,G. Trent Jr. BLOCK (1 BLK),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M38.00S,2021-11-07T20:47:05.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,10,6,2021-11-07T20:47:07Z,500000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M35.00S,2021-11-07T20:47:08.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,93.38042049934296,52.69607843137255,1610612761,12,6,2021-11-07T20:47:19Z,510000,13.0,10.0,1,right,S. Barnes running Layup (4 PTS) (G. Trent Jr. 1 AST),"[1630567, 1629018]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,1.66,Made,,,,,4.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
53,PT07M18.00S,2021-11-07T20:47:26.1Z,1,REGULAR,2pt,Jump Shot,[],201142,16.245072273324574,69.85294117647058,1610612751,12,8,2021-11-07T20:47:31Z,530000,-99.0,100.0,1,left,K. Durant 14' Jump Shot (3 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,14.11,Made,,,,,3.0,,,,,,,,,,,,,
54,PT07M07.00S,2021-11-07T20:47:36.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,79.84559789750328,8.088235294117647,1610612761,12,8,2021-11-07T20:47:45Z,540000,-210.0,137.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
55,PT07M04.00S,2021-11-07T20:47:39.1Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,12,8,2021-11-07T20:47:45Z,550000,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M59.00S,2021-11-07T20:47:47.7Z,1,REGULAR,foul,personal,[],1627783,,,1610612751,12,8,2021-11-07T20:47:54Z,560000,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 201142]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,101283.0,2.0,0.0,Durant,201142.0,,,,,
58,PT06M59.00S,2021-11-07T20:47:56.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,12,8,2021-11-07T20:47:56Z,580000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M59.00S,2021-11-07T20:49:24.4Z,1,REGULAR,substitution,out,[],1627783,,,1610612751,12,8,2021-11-07T20:50:26Z,590000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2021-11-07T20:49:24.4Z,1,REGULAR,substitution,in,[],1630173,,,1610612751,12,8,2021-11-07T20:50:26Z,600000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M43.00S,2021-11-07T20:51:02.9Z,1,REGULAR,3pt,Jump Shot,[],201142,32.276609724047304,63.725490196078425,1610612751,12,11,2021-11-07T20:51:08Z,610000,-69.0,251.0,1,left,K. Durant 26' 3PT  (6 PTS) (B. Griffin 1 AST),"[201142, 201933]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.01,Made,,,,,6.0,B. Griffin,201933.0,1.0,,,,,,,,,,
63,PT06M18.00S,2021-11-07T20:51:26.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,81.15965834428384,62.745098039215684,1610612761,14,11,2021-11-07T20:51:38Z,630000,64.0,125.0,1,right,S. Barnes 13' turnaround fadeaway Jump Shot (6 PTS) (F. VanVleet 3 AST),"[1630567, 1627832]",1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,13.99,Made,,,,,6.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,
65,PT06M06.00S,2021-11-07T20:51:42.7Z,1,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612751,14,11,2021-11-07T20:51:51Z,650000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Durant 2 FT),"[1630567, 201142]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Durant,201142.0,,,,,
67,PT06M06.00S,2021-11-07T20:52:06.1Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,14,12,2021-11-07T20:52:06Z,670000,,,0,,K. Durant Free Throw 1 of 2 (7 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
68,PT06M06.00S,2021-11-07T20:52:22.7Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,14,13,2021-11-07T20:52:22Z,680000,,,0,,K. Durant Free Throw 2 of 2 (8 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
69,PT05M51.00S,2021-11-07T20:52:39.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.9862023653088,48.03921568627451,1610612761,14,13,2021-11-07T20:54:03Z,690000,-10.0,13.0,1,right,MISS G. Trent Jr. driving finger roll Layup,[1629018],1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2021-11-07T20:52:41.1Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,14,13,2021-11-07T20:52:44Z,700000,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,69.0,3.0,2.0,1.0,,,,,,,,,,,,,,
71,PT05M42.00S,2021-11-07T20:52:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,13.61695137976347,48.529411764705884,1610612751,14,15,2021-11-07T20:52:53Z,710000,7.0,75.0,1,left,J. Harden 7' driving floating Jump Shot (2 PTS) (K. Durant 1 AST),"[201935, 201142]",1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,7.59,Made,,,,,2.0,K. Durant,201142.0,1.0,,,,,,,,,,
73,PT05M36.00S,2021-11-07T20:52:56.6Z,1,REGULAR,foul,personal,[],201935,,,1610612761,14,15,2021-11-07T20:53:23Z,730000,,,0,,J. Harden personal FOUL (2 PF),"[201935, 1627832]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,1627524.0,2.0,0.0,VanVleet,1627832.0,,,,,
75,PT05M24.00S,2021-11-07T20:53:30.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,93.38042049934296,5.392156862745098,1610612761,14,15,2021-11-07T20:53:34Z,750000,-223.0,10.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,22.32,Missed,,,,,,,,,,,,,,,,,,
76,PT05M21.00S,2021-11-07T20:53:33.1Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,14,15,2021-11-07T20:53:34Z,760000,,,0,,B. Griffin REBOUND (Off:1 Def:3),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,75.0,4.0,3.0,1.0,,,,,,,,,,,,,,
77,PT05M14.00S,2021-11-07T20:53:39.9Z,1,REGULAR,3pt,Jump Shot,[],201933,27.283180026281208,18.38235294117647,1610612751,14,18,2021-11-07T20:53:44Z,770000,158.0,204.0,1,left,B. Griffin 25' 3PT  (3 PTS) (J. Harden 3 AST),"[201933, 201935]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.81,Made,,,,,3.0,J. Harden,201935.0,3.0,,,,,,,,,,
79,PT05M01.00S,2021-11-07T20:53:53.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,84.57621550591328,43.38235294117647,1610612761,14,18,2021-11-07T20:54:03Z,790000,-33.0,92.0,1,right,MISS P. Achiuwa 9' driving Hook,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,9.82,Missed,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2021-11-07T20:53:55.3Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,14,18,2021-11-07T20:53:55Z,800000,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,,,,,
81,PT04M58.00S,2021-11-07T20:53:56.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630173,92.85479632063075,56.127450980392155,1610612761,16,18,2021-11-07T20:54:16Z,810000,31.0,15.0,1,right,P. Achiuwa Hook (2 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,3.39,Made,,,,,2.0,,,,,,,,,,,,,
82,PT04M45.00S,2021-11-07T20:54:09.1Z,1,REGULAR,3pt,Jump Shot,[],201933,26.231931668856767,83.08823529411765,1610612751,16,18,2021-11-07T20:54:19Z,820000,-165.0,194.0,1,left,MISS B. Griffin 25' 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
83,PT04M45.00S,2021-11-07T20:54:09.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,16,18,2021-11-07T20:54:19Z,830000,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,82.0,5.0,4.0,1.0,,,,,,,,,,,,,,
84,PT04M37.00S,2021-11-07T20:54:16.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,93.9060446780552,5.637254901960785,1610612761,16,18,2021-11-07T21:44:07Z,840000,-222.0,5.0,1,right,MISS G. Trent Jr. running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,22.19,Missed,,,,,,,,,,,,,,,,,,
85,PT04M37.00S,2021-11-07T20:54:16.8Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,16,18,2021-11-07T20:54:25Z,850000,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT04M17.00S,2021-11-07T20:54:37.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,14.273981603153747,49.50980392156863,1610612751,16,18,2021-11-07T20:54:43Z,860000,2.0,82.0,1,left,MISS B. Brown 8' driving floating Shot,[1628971],1610612751.0,BKN,driving floating,,,Brown,B. Brown,,,,,8.17,Missed,,,,,,,,,,,,,,,,,,
88,PT04M14.00S,2021-11-07T20:54:40.0Z,1,REGULAR,rebound,offensive,[],203925,,,1610612751,16,18,2021-11-07T20:54:43Z,880000,,,0,,J. Harris REBOUND (Off:1 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,86.0,3.0,2.0,1.0,,,,,,,,,,,,,,
89,PT04M12.00S,2021-11-07T20:54:42.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201142,5.469776609724048,95.09803921568627,1610612751,16,18,2021-11-07T20:54:47Z,890000,-225.0,-1.0,1,left,MISS K. Durant 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
90,PT04M09.00S,2021-11-07T20:54:45.6Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,16,18,2021-11-07T20:54:47Z,900000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,,,
91,PT04M04.00S,2021-11-07T20:54:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,93.64323258869908,47.794117647058826,1610612761,16,18,2021-11-07T20:54:59Z,910000,-11.0,7.0,1,right,MISS F. VanVleet driving Layup,[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,
92,PT04M02.00S,2021-11-07T20:54:52.0Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,16,18,2021-11-07T20:54:59Z,920000,,,0,,J. Harris REBOUND (Off:1 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,91.0,4.0,3.0,1.0,,,,,,,,,,,,,,
