actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
16,PT10M48.00S,2022-03-24T23:41:53.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201567,24.78646517739816,66.42156862745098,1610612739,0,4,2022-03-24T23:42:05Z,150000,-82.0,180.0,1,left,K. Love 19' Jump Shot (2 PTS) (D. Garland 2 AST),"[201567, 1629636]",1610612739.0,CLE,,,,Love,K. Love,,,,,19.83,Made,2.0,D. Garland,1629636.0,2.0,,,,,,,,,,,,,,,
17,PT10M26.00S,2022-03-24T23:42:15.5Z,1,REGULAR,3pt,Jump Shot,[],1628384,95.3515111695138,3.9215686274509802,1610612761,3,4,2022-03-24T23:42:20Z,160000,-230.0,-9.0,1,right,O. Anunoby 3PT  (3 PTS) (K. Birch 1 AST),"[1628384, 203920]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.06,Made,3.0,K. Birch,203920.0,1.0,,,,,,,,,,,,,,,
19,PT10M16.00S,2022-03-24T23:42:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,9.149145860709593,54.166666666666664,1610612739,3,4,2022-03-24T23:42:36Z,180000,-21.0,34.0,1,left,MISS D. Garland driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,3.94,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M12.00S,2022-03-24T23:42:29.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,3,4,2022-03-24T23:42:29Z,190000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M08.00S,2022-03-24T23:42:33.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,94.69448094612353,5.147058823529411,1610612761,3,4,2022-03-24T23:42:41Z,200000,-224.0,-3.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M08.00S,2022-03-24T23:42:33.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,3,4,2022-03-24T23:42:41Z,210000,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,
23,PT09M55.00S,2022-03-24T23:42:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,9.543363994743759,50.98039215686274,1610612739,3,6,2022-03-24T23:42:55Z,220000,-5.0,37.0,1,left,D. Garland driving finger roll Layup (2 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,3.75,Made,2.0,,,,,,,,,,,,,,,,,,
24,PT09M55.00S,2022-03-24T23:42:54.5Z,1,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612739,3,6,2022-03-24T23:43:02Z,230000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Garland 1 FT),"[1627783, 1629636]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Garland,1629636.0,
26,PT09M55.00S,2022-03-24T23:43:11.3Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,3,7,2022-03-24T23:43:11Z,250000,,,0,,D. Garland Free Throw 1 of 1 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
27,PT09M37.00S,2022-03-24T23:43:31.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,85.89027595269383,58.57843137254902,1610612761,3,7,2022-03-24T23:43:36Z,260000,43.0,80.0,1,right,MISS S. Barnes 9' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,9.09,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M33.00S,2022-03-24T23:43:35.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,3,7,2022-03-24T23:49:50Z,270000,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,27.0,3.0,3.0,0.0,,,,,,,,,,,
32,PT09M26.00S,2022-03-24T23:43:42.6Z,1,REGULAR,3pt,Jump Shot,[],201567,32.802233902759525,44.85294117647059,1610612739,3,7,2022-03-24T23:43:47Z,310000,26.0,256.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M26.00S,2022-03-24T23:43:42.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,3,7,2022-03-24T23:43:47Z,320000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,
34,PT09M26.00S,2022-03-24T23:43:49.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,3,7,2022-03-24T23:43:49Z,330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M02.00S,2022-03-24T23:44:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,91.93495400788436,34.55882352941176,1610612761,3,7,2022-03-24T23:44:20Z,340000,-77.0,23.0,1,right,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,8.06,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M59.00S,2022-03-24T23:44:18.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,3,7,2022-03-24T23:44:20Z,350000,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT08M53.00S,2022-03-24T23:44:23.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,29.122864651773984,26.96078431372549,1610612739,3,7,2022-03-24T23:44:32Z,360000,115.0,221.0,1,left,MISS L. Markkanen 24' running 3PT,[1628374],1610612739.0,CLE,running,,,Markkanen,L. Markkanen,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M50.00S,2022-03-24T23:44:26.3Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,3,7,2022-03-24T23:44:32Z,370000,,,0,,K. Birch REBOUND (Off:0 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,
40,PT08M40.00S,2022-03-24T23:44:36.5Z,1,REGULAR,2pt,Jump Shot,[],1630567,91.5407358738502,24.509803921568626,1610612761,3,7,2022-03-24T23:44:43Z,380000,-127.0,27.0,1,right,MISS S. Barnes 13' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,13.03,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M38.00S,2022-03-24T23:44:38.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,3,7,2022-03-24T23:44:43Z,390000,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,
42,PT08M33.00S,2022-03-24T23:44:43.4Z,1,REGULAR,3pt,Jump Shot,[],1629636,30.962549277266753,26.225490196078432,1610612739,3,7,2022-03-24T23:44:50Z,400000,119.0,239.0,1,left,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M29.00S,2022-03-24T23:44:47.4Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,3,7,2022-03-24T23:44:50Z,410000,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT08M12.00S,2022-03-24T23:45:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203920,90.75229960578186,48.03921568627451,1610612761,5,7,2022-03-24T23:45:10Z,420000,-10.0,34.0,1,right,K. Birch cutting finger roll Layup (2 PTS) (F. VanVleet 1 AST),"[203920, 1627832]",1610612761.0,TOR,cutting finger roll,,,Birch,K. Birch,,,,,3.58,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,,
46,PT07M47.00S,2022-03-24T23:45:28.9Z,1,REGULAR,3pt,Jump Shot,[],1630171,5.338370565045992,2.941176470588235,1610612739,5,10,2022-03-24T23:45:32Z,440000,235.0,-2.0,1,left,I. Okoro 3PT  (3 PTS) (E. Mobley 1 AST),"[1630171, 1630596]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.53,Made,3.0,E. Mobley,1630596.0,1.0,,,,,,,,,,,,,,,
48,PT07M30.00S,2022-03-24T23:45:45.8Z,1,REGULAR,3pt,Jump Shot,[],1630567,75.24638633377135,83.57843137254902,1610612761,5,10,2022-03-24T23:45:49Z,460000,168.0,180.0,1,right,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,24.63,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M28.00S,2022-03-24T23:45:47.8Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,5,10,2022-03-24T23:45:49Z,470000,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,
50,PT07M20.00S,2022-03-24T23:45:55.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,3.892904073587385,4.6568627450980395,1610612739,5,10,2022-03-24T23:46:02Z,480000,227.0,-16.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M18.00S,2022-03-24T23:45:57.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,5,10,2022-03-24T23:46:02Z,490000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,
52,PT07M18.00S,2022-03-24T23:46:02.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,5,10,2022-03-24T23:46:02Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M18.00S,2022-03-24T23:46:07.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,5,10,2022-03-24T23:46:07Z,510000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M02.00S,2022-03-24T23:49:12.6Z,1,REGULAR,foul,personal,[],1629636,,,1610612761,5,10,2022-03-24T23:49:18Z,520000,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1627783]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Siakam,1627783.0,
61,PT06M48.00S,2022-03-24T23:49:27.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,5,10,2022-03-24T23:51:51Z,535000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,
58,PT06M32.00S,2022-03-24T23:51:16.6Z,1,REGULAR,stoppage,other,[],0,,,1610612739,5,10,2022-03-24T23:51:16Z,560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M25.00S,2022-03-24T23:51:45.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,7.30946123521682,94.85294117647058,1610612739,5,10,2022-03-24T23:51:52Z,570000,-224.0,16.0,1,left,MISS D. Garland step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,22.49,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M22.00S,2022-03-24T23:51:48.5Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,5,10,2022-03-24T23:51:52Z,580000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,
62,PT06M15.00S,2022-03-24T23:51:55.0Z,1,REGULAR,3pt,Jump Shot,[],1627783,96.00854139290408,96.32352941176471,1610612761,8,10,2022-03-24T23:51:59Z,590000,232.0,-15.0,1,right,P. Siakam 3PT  (3 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.21,Made,3.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,,
64,PT05M56.00S,2022-03-24T23:52:14.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,13.091327201051248,44.6078431372549,1610612739,8,10,2022-03-24T23:52:20Z,610000,27.0,71.0,1,left,MISS E. Mobley 7' driving bank Hook,[1630596],1610612739.0,CLE,driving bank,,,Mobley,E. Mobley,,,,,7.56,Missed,,,,,,,,,,,,,,,,,,,
65,PT05M54.00S,2022-03-24T23:52:16.0Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,8,10,2022-03-24T23:52:20Z,620000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,,
66,PT05M48.00S,2022-03-24T23:52:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.77463863337714,48.28431372549019,1610612761,10,10,2022-03-24T23:52:27Z,630000,-9.0,6.0,1,right,S. Barnes cutting Layup (2 PTS) (O. Anunoby 1 AST),"[1630567, 1628384]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,1.05,Made,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,,
68,PT05M29.00S,2022-03-24T23:52:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630171,19.530223390275953,92.15686274509804,1610612739,10,10,2022-03-24T23:52:46Z,650000,-211.0,131.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M26.00S,2022-03-24T23:52:44.1Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,10,10,2022-03-24T23:52:44Z,660000,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,
70,PT05M21.00S,2022-03-24T23:52:50.4Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,10,10,2022-03-24T23:52:55Z,670000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 201567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1.0,Love,201567.0,,,,,,
71,PT05M21.00S,2022-03-24T23:52:50.4Z,1,REGULAR,steal,,[],201567,,,1610612739,10,10,2022-03-24T23:52:53Z,680000,,,0,,K. Love STEAL (2 STL),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M13.00S,2022-03-24T23:52:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628374,7.30946123521682,50.0,1610612739,10,12,2022-03-24T23:53:02Z,690000,0.0,16.0,1,left,L. Markkanen cutting Layup (2 PTS) (D. Garland 3 AST),"[1628374, 1629636]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,1.62,Made,2.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,,
74,PT04M56.00S,2022-03-24T23:53:14.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203920,93.51182654402102,55.14705882352941,1610612761,10,12,2022-03-24T23:53:19Z,710000,26.0,8.0,1,right,MISS K. Birch driving bank Hook,[203920],1610612761.0,TOR,driving bank,,,Birch,K. Birch,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
75,PT04M54.00S,2022-03-24T23:53:16.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612739,10,12,2022-03-24T23:53:19Z,720000,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,
76,PT04M50.00S,2022-03-24T23:53:25.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,10,12,2022-03-24T23:53:25Z,730000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,out,[],1628384,,,1610612739,10,12,2022-03-24T23:56:06Z,740000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612739,10,12,2022-03-24T23:56:06Z,750000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,out,[],203920,,,1610612739,10,12,2022-03-24T23:56:06Z,760000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,out,[],201567,,,1610612739,10,12,2022-03-24T23:56:06Z,770000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,out,[],1630171,,,1610612739,10,12,2022-03-24T23:56:06Z,780000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,in,[],1628449,,,1610612739,10,12,2022-03-24T23:56:06Z,790000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,in,[],1629717,,,1610612739,10,12,2022-03-24T23:56:06Z,800000,,,0,,SUB in: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,in,[],1630173,,,1610612739,10,12,2022-03-24T23:56:06Z,810000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,in,[],1630205,,,1610612739,10,12,2022-03-24T23:56:06Z,820000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M50.00S,2022-03-24T23:54:46.6Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,10,12,2022-03-24T23:56:06Z,830000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M37.00S,2022-03-24T23:56:28.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,8.754927726675426,48.529411764705884,1610612739,10,14,2022-03-24T23:56:36Z,840000,7.0,30.0,1,left,L. Markkanen driving floating Jump Shot (4 PTS) (D. Garland 4 AST),"[1628374, 1629636]",1610612739.0,CLE,driving floating,,,Markkanen,L. Markkanen,,,,,3.07,Made,4.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,,,
89,PT04M37.00S,2022-03-24T23:56:34.8Z,1,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612739,10,14,2022-03-24T23:56:42Z,860000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1630173, 1628374]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Markkanen,1628374.0,
91,PT04M37.00S,2022-03-24T23:56:57.0Z,1,REGULAR,freethrow,1 of 1,[],1628374,,,1610612739,10,15,2022-03-24T23:56:57Z,880000,,,0,,L. Markkanen Free Throw 1 of 1 (5 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
92,PT04M23.00S,2022-03-24T23:57:12.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,94.56307490144546,96.07843137254902,1610612761,13,15,2022-03-24T23:57:18Z,890000,230.0,-1.0,1,right,P. Siakam 3PT  (6 PTS) (A. Brooks 1 AST),"[1627783, 1629717]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,23.04,Made,6.0,A. Brooks,1629717.0,1.0,,,,,,,,,,,,,,,
94,PT04M01.00S,2022-03-24T23:57:34.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630205,12.302890932982917,41.911764705882355,1610612739,13,15,2022-03-24T23:58:37Z,910000,40.0,63.0,1,left,MISS L. Stevens 7' driving floating Shot,[1630205],1610612739.0,CLE,driving floating,,,Stevens,L. Stevens,,,,,7.49,Missed,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2022-03-24T23:57:36.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,13,15,2022-03-24T23:57:39Z,920000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
