actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
22,PT10M20.00S,2022-01-05T00:12:43.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,87.07293035479631,50.0,1610612761,3,3,2022-01-05T00:12:49Z,220000,0.0,69.0,1,right,MISS O. Anunoby 6' fadeaway Shot,[1628384],1610612761.0,TOR,fadeaway,,,Anunoby,O. Anunoby,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,
23,PT10M16.00S,2022-01-05T00:12:47.5Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,3,3,2022-01-05T00:12:49Z,230000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,22.0,2.0,1.0,1.0,,,,,
24,PT10M15.00S,2022-01-05T00:12:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629018,93.38042049934296,41.911764705882355,1610612761,3,3,2022-01-05T00:12:54Z,240000,-40.0,10.0,1,right,MISS G. Trent Jr. driving finger roll Layup,[1629018],1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,
25,PT10M13.00S,2022-01-05T00:12:51.3Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,3,3,2022-01-05T00:12:54Z,250000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT10M08.00S,2022-01-05T00:12:56.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630170,7.046649145860711,18.872549019607842,1610612759,3,3,2022-01-05T00:13:05Z,260000,156.0,14.0,1,left,MISS D. Vassell 15' running pullup Shot,[1630170],1610612759.0,SAS,running pullup,,,Vassell,D. Vassell,,,,,15.62,Missed,,,,,,,,,,,,,,,,,,
27,PT10M04.00S,2022-01-05T00:13:00.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,3,3,2022-01-05T00:13:05Z,270000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,
28,PT10M00.00S,2022-01-05T00:13:04.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,81.15965834428384,92.64705882352942,1610612761,3,3,2022-01-05T00:13:12Z,280000,213.0,125.0,1,right,MISS G. Trent Jr. 24' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
29,PT09M57.00S,2022-01-05T00:13:07.2Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,3,3,2022-01-05T00:13:12Z,290000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,
30,PT09M52.00S,2022-01-05T00:13:12.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,23.866622864651774,89.70588235294117,1610612759,3,6,2022-01-05T00:13:18Z,300000,-199.0,172.0,1,left,D. Vassell 26' 3PT  (6 PTS) (T. Jones 1 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.25,Made,6.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
32,PT09M42.00S,2022-01-05T00:13:24.2Z,1,REGULAR,foul,personal,[],1628401,,,1610612761,3,6,2022-01-05T00:13:58Z,320000,,,0,,D. White personal FOUL (1 PF),"[1628401, 1627832]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,1628159.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,
34,PT09M42.00S,2022-01-05T00:13:45.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,3,6,2022-01-05T00:13:50Z,340000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M42.00S,2022-01-05T00:13:45.0Z,1,REGULAR,substitution,in,[],203920,,,1610612761,3,6,2022-01-05T00:13:50Z,350000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M31.00S,2022-01-05T00:14:11.8Z,1,REGULAR,foul,personal,[],1630170,,,1610612761,3,6,2022-01-05T00:14:21Z,360000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1627783]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,1628159.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
38,PT09M20.00S,2022-01-05T00:14:37.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,87.46714848883047,47.794117647058826,1610612761,5,6,2022-01-05T00:14:45Z,380000,-11.0,65.0,1,right,G. Trent Jr. 6' floating Jump Shot (2 PTS),[1629018],1610612761.0,TOR,floating,,,Trent Jr.,G. Trent Jr.,,,,,6.62,Made,2.0,,,,,,,,,,,,,,,,,
39,PT09M10.00S,2022-01-05T00:14:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,17.559132720105126,47.794117647058826,1610612759,5,6,2022-01-05T00:14:53Z,390000,11.0,113.0,1,left,MISS T. Jones 11' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,11.31,Missed,,,,,,,,,,,,,,,,,,
40,PT09M07.00S,2022-01-05T00:14:50.2Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,5,6,2022-01-05T00:14:53Z,400000,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,
41,PT08M54.00S,2022-01-05T00:15:03.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,87.20433639947439,48.28431372549019,1610612761,5,6,2022-01-05T00:17:12Z,410000,-9.0,68.0,1,right,MISS K. Birch 6' floating Shot,[203920],1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,6.83,Missed,,,,,,,,,,,,,,,,,,
42,PT08M51.00S,2022-01-05T00:15:06.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,5,6,2022-01-05T00:15:07Z,420000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT08M45.00S,2022-01-05T00:15:11.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,6.521024967148489,45.588235294117645,1610612759,5,8,2022-01-05T00:15:15Z,430000,22.0,9.0,1,left,D. White driving finger roll Layup (2 PTS),[1628401],1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,2.38,Made,2.0,,,,,,,,,,,,,,,,,
44,PT08M34.00S,2022-01-05T00:15:23.1Z,1,REGULAR,2pt,Jump Shot,[],1627832,77.21747700394218,74.01960784313727,1610612761,5,8,2022-01-05T00:18:07Z,440000,120.0,162.0,1,right,MISS F. VanVleet 20' step back Shot,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,20.14,Missed,,,,,,,,,,,,,,,,,,
45,PT08M27.00S,2022-01-05T00:15:30.1Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,5,8,2022-01-05T00:15:33Z,450000,,,0,,K. Birch REBOUND (Off:1 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,44.0,1.0,0.0,1.0,,,,,
46,PT08M27.00S,2022-01-05T00:15:31.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203920,94.40999984741211,50.0,1610612761,5,8,2022-01-05T00:15:58Z,460000,0.0,0.0,1,right,MISS K. Birch tip Layup,[203920],1610612761.0,TOR,tip,,,Birch,K. Birch,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
47,PT08M26.00S,2022-01-05T00:15:32.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,5,8,2022-01-05T00:15:58Z,470000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,46.0,3.0,3.0,0.0,,,,,
48,PT08M25.00S,2022-01-05T00:15:32.9Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612759,5,8,2022-01-05T00:15:39Z,480000,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 203920]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,1.0,Birch,203920.0,,
49,PT08M25.00S,2022-01-05T00:15:32.9Z,1,REGULAR,steal,,[],203920,,,1610612761,5,8,2022-01-05T00:15:36Z,490000,,,0,,K. Birch STEAL (1 STL),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M19.00S,2022-01-05T00:15:38.0Z,1,REGULAR,turnover,lost ball,[],203920,,,1610612761,5,8,2022-01-05T00:15:42Z,500000,,,0,,K. Birch lost ball TURNOVER (1 TO),"[203920, 1628401]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,1.0,White,1628401.0,,
51,PT08M19.00S,2022-01-05T00:15:38.0Z,1,REGULAR,steal,,[],1628401,,,1610612759,5,8,2022-01-05T00:15:40Z,510000,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M15.00S,2022-01-05T00:15:42.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629640,27.283180026281208,83.08823529411765,1610612759,5,8,2022-01-05T00:15:50Z,520000,-165.0,204.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
53,PT08M12.00S,2022-01-05T00:15:45.6Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,5,8,2022-01-05T00:15:45Z,530000,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,52.0,4.0,3.0,1.0,,,,,
54,PT08M11.00S,2022-01-05T00:15:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627751,7.966491458607096,46.568627450980394,1610612759,5,10,2022-01-05T00:15:54Z,540000,17.0,22.0,1,left,J. Poeltl putback Layup (2 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,2.82,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M58.00S,2022-01-05T00:16:00.0Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612761,5,10,2022-01-05T00:16:07Z,550000,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1628401]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,2.0,White,1628401.0,,
56,PT07M58.00S,2022-01-05T00:16:00.0Z,1,REGULAR,steal,,[],1628401,,,1610612759,5,10,2022-01-05T00:16:02Z,560000,,,0,,D. White STEAL (2 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M51.00S,2022-01-05T00:16:05.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,7.440867279894875,51.9607843137255,1610612759,5,10,2022-01-05T00:16:13Z,570000,-10.0,17.0,1,left,MISS T. Jones running Layup,[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,
58,PT07M48.00S,2022-01-05T00:16:08.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,5,10,2022-01-05T00:16:13Z,580000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,
59,PT07M46.00S,2022-01-05T00:16:11.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,75.1149802890933,13.23529411764706,1610612761,8,10,2022-01-05T00:16:18Z,590000,-184.0,181.0,1,right,G. Trent Jr. 25' 3PT  (5 PTS) (P. Siakam 1 AST),"[1629018, 1627783]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.82,Made,5.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
61,PT07M44.00S,2022-01-05T00:16:31.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,8,10,2022-01-05T00:16:31Z,610000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M44.00S,2022-01-05T00:17:25.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612759,8,10,2022-01-05T00:19:15Z,620000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M44.00S,2022-01-05T00:17:25.7Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,8,10,2022-01-05T00:19:15Z,630000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M44.00S,2022-01-05T00:17:25.7Z,1,REGULAR,substitution,in,[],1630567,,,1610612759,8,10,2022-01-05T00:19:15Z,640000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M44.00S,2022-01-05T00:17:25.7Z,1,REGULAR,substitution,in,[],1627854,,,1610612759,8,10,2022-01-05T00:19:15Z,650000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M30.00S,2022-01-05T00:19:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,17.16491458607096,41.911764705882355,1610612759,8,12,2022-01-05T00:19:41Z,660000,40.0,109.0,1,left,D. Vassell 11' driving floating Jump Shot (8 PTS) (K. Johnson 2 AST),"[1630170, 1629640]",1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,11.62,Made,8.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
69,PT07M14.00S,2022-01-05T00:20:00.9Z,1,REGULAR,foul,offensive,[],203920,,,1610612761,8,12,2022-01-05T00:20:15Z,690000,,,0,,K. Birch off-the-ball offensive FOUL (1 PF),"[203920, 1628401]",1610612761.0,TOR,off-the-ball,,,Birch,K. Birch,,,,,,,,,,,1628159.0,1.0,0.0,White,1628401.0,,,,,,,,,
71,PT07M14.00S,2022-01-05T00:20:00.9Z,1,REGULAR,turnover,offensive foul,[],203920,,,1610612761,8,12,2022-01-05T00:20:00Z,710000,,,0,,K. Birch offensive foul TURNOVER (2 TO),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,1628159.0,,,,,,,,,2.0,,,,
72,PT07M06.00S,2022-01-05T00:20:11.8Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,8,12,2022-01-05T00:20:22Z,720000,,,0,,J. Poeltl lost ball out-of-bounds TURNOVER (1 TO),[1627751],1610612759.0,SAS,lost ball,,,Poeltl,J. Poeltl,,,,,,,,,,,1662.0,,,,,,,,,1.0,,,,
73,PT06M46.00S,2022-01-05T00:20:34.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,70.77858081471747,20.098039215686274,1610612761,8,12,2022-01-05T00:20:40Z,730000,-150.0,222.0,1,right,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,26.78,Missed,,,,,,,,,,,,,,,,,,
74,PT06M43.00S,2022-01-05T00:20:37.6Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,8,12,2022-01-05T00:20:40Z,740000,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,73.0,3.0,2.0,1.0,,,,,
75,PT06M42.00S,2022-01-05T00:20:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628384,92.59198423127464,46.07843137254902,1610612761,10,12,2022-01-05T00:20:44Z,750000,-20.0,17.0,1,right,O. Anunoby putback Layup (2 PTS),[1628384],1610612761.0,TOR,putback,,,Anunoby,O. Anunoby,,,,,2.6,Made,2.0,,,,,,,,,,,,,,,,,
76,PT06M31.00S,2022-01-05T00:20:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,15.719448094612352,40.931372549019606,1610612759,10,12,2022-01-05T00:20:58Z,760000,45.0,95.0,1,left,MISS D. White 10' driving Layup,[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,10.55,Missed,,,,,,,,,,,,,,,,,,
77,PT06M31.00S,2022-01-05T00:20:49.1Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,10,12,2022-01-05T00:20:58Z,770000,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,76.0,5.0,3.0,2.0,,,,,
78,PT06M31.00S,2022-01-05T00:20:55.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,10,14,2022-01-05T00:20:55Z,780000,0.0,0.0,1,left,J. Poeltl putback Layup (4 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
79,PT06M31.00S,2022-01-05T00:20:57.0Z,1,REGULAR,foul,personal,['1freethrow'],1629018,,,1610612759,10,14,2022-01-05T00:21:14Z,790000,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Poeltl 1 FT),"[1629018, 1627751]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,1628159.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,
81,PT06M31.00S,2022-01-05T00:21:18.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1627751,,,1610612759,10,15,2022-01-05T00:21:18Z,810000,,,0,,J. Poeltl Free Throw 1 of 1 (5 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
82,PT06M16.00S,2022-01-05T00:21:35.3Z,1,REGULAR,3pt,Jump Shot,[],1629018,86.5473061760841,95.09803921568627,1610612761,13,15,2022-01-05T00:21:40Z,820000,225.0,74.0,1,right,G. Trent Jr. 3PT  (8 PTS) (S. Barnes 2 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.73,Made,8.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
84,PT06M01.00S,2022-01-05T00:21:50.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,18.74178712220762,94.85294117647058,1610612759,13,18,2022-01-05T00:21:55Z,840000,-224.0,124.0,1,left,D. White 25' 3PT  (5 PTS) (D. Vassell 1 AST),"[1628401, 1630170]",1610612759.0,SAS,,,,White,D. White,,,,,25.61,Made,5.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
86,PT05M46.00S,2022-01-05T00:22:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,83.26215505913272,36.76470588235294,1610612761,13,18,2022-01-05T00:22:10Z,860000,-66.0,105.0,1,right,MISS O. Anunoby 12' turnaround fadeaway Shot,[1628384],1610612761.0,TOR,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,12.4,Missed,,,,,,,,,,,,,,,,,,
87,PT05M42.00S,2022-01-05T00:22:09.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,13,18,2022-01-05T00:22:10Z,870000,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,86.0,6.0,4.0,2.0,,,,,
88,PT05M37.00S,2022-01-05T00:22:14.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,6.389618922470433,1.715686274509804,1610612759,13,18,2022-01-05T00:22:22Z,880000,241.0,8.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,
89,PT05M31.00S,2022-01-05T00:22:20.3Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,13,18,2022-01-05T00:22:22Z,890000,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,88.0,1.0,0.0,1.0,,,,,
