actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M51.00S,2022-04-05T23:42:36.8Z,1,REGULAR,turnover,bad pass,[],203920,,,1610612761,3,2,2022-04-05T23:42:47Z,170000,,,0,,K. Birch bad pass TURNOVER (1 TO),"[203920, 203991]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,1.0,Capela,203991.0,,,
18,PT10M51.00S,2022-04-05T23:42:36.8Z,1,REGULAR,steal,,[],203991,,,1610612737,3,2,2022-04-05T23:42:39Z,180000,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M45.00S,2022-04-05T23:42:42.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,9.411957950065702,48.529411764705884,1610612737,3,4,2022-04-05T23:43:57Z,190000,7.0,36.0,1,left,T. Young driving finger roll Layup (2 PTS) (T. Luwawu-Cabarrot 2 AST),"[1629027, 1627789]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,3.68,Made,2.0,T. Luwawu-Cabarrot,1627789.0,2.0,,,,,,,,,,,,,,,
21,PT10M38.00S,2022-04-05T23:42:49.2Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,3,4,2022-04-05T23:45:50Z,210000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1628989]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,1.0,Huerter,1628989.0,,,
22,PT10M38.00S,2022-04-05T23:42:49.2Z,1,REGULAR,steal,,[],1628989,,,1610612737,3,4,2022-04-05T23:42:53Z,220000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M32.00S,2022-04-05T23:42:54.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629631,9.017739816031538,4.411764705882353,1610612737,3,4,2022-04-05T23:43:04Z,230000,228.0,32.0,1,left,MISS D. Hunter running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,23.02,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M29.00S,2022-04-05T23:42:57.8Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,3,4,2022-04-05T23:42:57Z,240000,,,0,,K. Birch REBOUND (Off:0 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,
25,PT10M21.00S,2022-04-05T23:43:05.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,85.75886990801577,53.92156862745098,1610612761,3,4,2022-04-05T23:43:10Z,250000,20.0,81.0,1,right,MISS P. Siakam 8' driving Hook,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,8.37,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M19.00S,2022-04-05T23:43:07.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,4,2022-04-05T23:43:10Z,260000,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,
27,PT10M15.00S,2022-04-05T23:43:11.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628989,8.09789750328515,49.26470588235294,1610612737,3,6,2022-04-05T23:43:18Z,270000,4.0,24.0,1,left,K. Huerter running DUNK (2 PTS) (T. Young 1 AST),"[1628989, 1629027]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,2.39,Made,2.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,,
29,PT10M04.00S,2022-04-05T23:43:25.0Z,1,REGULAR,foul,personal,[],1628989,,,1610612761,3,6,2022-04-05T23:43:39Z,290000,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1627832]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,101283.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,
31,PT09M57.00S,2022-04-05T23:43:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.7365308804205,60.29411764705882,1610612761,3,6,2022-04-05T23:47:25Z,310000,51.0,110.0,1,right,MISS P. Siakam 12' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,12.13,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M54.00S,2022-04-05T23:43:51.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,6,2022-04-05T23:43:53Z,320000,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,
33,PT09M37.00S,2022-04-05T23:44:07.9Z,1,REGULAR,2pt,Jump Shot,[],1629631,19.92444152431012,18.627450980392158,1610612737,3,6,2022-04-05T23:44:11Z,330000,157.0,135.0,1,left,MISS D. Hunter 20' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,20.69,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M35.00S,2022-04-05T23:44:09.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,3,6,2022-04-05T23:44:11Z,340000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,
35,PT09M30.00S,2022-04-05T23:44:15.9Z,1,REGULAR,foul,personal,['3freethrow'],1629027,,,1610612761,3,6,2022-04-05T23:44:35Z,350000,,,0,,T. Young shooting personal FOUL (1 PF) (VanVleet 3 FT),"[1629027, 1627832]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,,,,,,,1179.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,
37,PT09M30.00S,2022-04-05T23:44:49.7Z,1,REGULAR,freethrow,1 of 3,['fastbreak'],1627832,,,1610612761,4,6,2022-04-05T23:44:49Z,370000,,,0,,F. VanVleet Free Throw 1 of 3 (1 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
38,PT09M30.00S,2022-04-05T23:45:02.2Z,1,REGULAR,freethrow,2 of 3,['fastbreak'],1627832,,,1610612761,4,6,2022-04-05T23:45:02Z,380000,,,0,,MISS F. VanVleet Free Throw 2 of 3,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
39,PT09M30.00S,2022-04-05T23:45:02.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,4,6,2022-04-05T23:45:02Z,390000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,
40,PT09M30.00S,2022-04-05T23:45:15.2Z,1,REGULAR,freethrow,3 of 3,['fastbreak'],1627832,,,1610612761,5,6,2022-04-05T23:45:15Z,400000,,,0,,F. VanVleet Free Throw 3 of 3 (2 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
41,PT09M19.00S,2022-04-05T23:45:28.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,36.21879106438896,49.26470588235294,1610612737,5,9,2022-04-05T23:45:33Z,410000,4.0,288.0,1,left,T. Young 28' 3PT  (5 PTS) (K. Huerter 1 AST),"[1629027, 1628989]",1610612737.0,ATL,,,,Young,T. Young,,,,,28.8,Made,5.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,,,,,
43,PT08M56.00S,2022-04-05T23:45:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,80.50262812089356,46.568627450980394,1610612761,7,9,2022-04-05T23:45:56Z,430000,-17.0,131.0,1,right,S. Barnes 13' step back Jump Shot (3 PTS),[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,13.19,Made,3.0,,,,,,,,,,,,,,,,,,
44,PT08M42.00S,2022-04-05T23:46:05.4Z,1,REGULAR,3pt,Jump Shot,[],1627789,27.54599211563732,80.3921568627451,1610612737,7,9,2022-04-05T23:46:09Z,440000,-152.0,206.0,1,left,MISS T. Luwawu-Cabarrot 25' 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2022-04-05T23:46:07.4Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,7,9,2022-04-05T23:46:09Z,450000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,
46,PT08M32.00S,2022-04-05T23:46:16.9Z,1,REGULAR,foul,personal,['2freethrow'],1627789,,,1610612761,7,9,2022-04-05T23:46:24Z,460000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (1 PF) (Siakam 2 FT),"[1627789, 1627783]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,1628487.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,
48,PT08M32.00S,2022-04-05T23:46:45.4Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,8,9,2022-04-05T23:46:45Z,480000,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
49,PT08M32.00S,2022-04-05T23:47:01.3Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,9,9,2022-04-05T23:47:01Z,490000,,,0,,P. Siakam Free Throw 2 of 2 (4 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
50,PT08M22.00S,2022-04-05T23:47:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,8.09789750328515,46.81372549019608,1610612737,9,11,2022-04-05T23:47:19Z,500000,16.0,24.0,1,left,C. Capela alley-oop Layup (4 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,2.85,Made,4.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,,
52,PT08M11.00S,2022-04-05T23:47:26.2Z,1,REGULAR,2pt,Jump Shot,[],1629018,72.48685939553219,40.931372549019606,1610612761,11,11,2022-04-05T23:47:29Z,520000,-45.0,206.0,1,right,G. Trent Jr. 21' pullup Jump Shot (2 PTS) (F. VanVleet 1 AST),"[1629018, 1627832]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,21.1,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,,
54,PT08M01.00S,2022-04-05T23:47:36.3Z,1,REGULAR,3pt,Jump Shot,[],1629027,33.196452036793694,53.67647058823529,1610612737,11,11,2022-04-05T23:47:43Z,540000,-18.0,260.0,1,left,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,26.02,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M56.00S,2022-04-05T23:47:41.3Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,11,11,2022-04-05T23:47:43Z,550000,,,0,,K. Birch REBOUND (Off:0 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,54.0,3.0,3.0,0.0,,,,,,
56,PT07M49.00S,2022-04-05T23:47:48.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,88.38699080157687,53.67647058823529,1610612761,13,11,2022-04-05T23:50:45Z,560000,18.0,57.0,1,right,P. Siakam turnaround Jump Shot (6 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,5.96,Made,6.0,,,,,,,,,,,,,,,,,,
57,PT07M37.00S,2022-04-05T23:47:59.6Z,1,REGULAR,2pt,Jump Shot,[],1629631,13.222733245729303,78.92156862745098,1610612737,13,13,2022-04-05T23:48:06Z,570000,-145.0,72.0,1,left,D. Hunter 16' Jump Shot (2 PTS) (T. Young 3 AST),"[1629631, 1629027]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,16.14,Made,2.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,,
59,PT07M24.00S,2022-04-05T23:48:13.2Z,1,REGULAR,3pt,Jump Shot,[],1627783,78.66294349540078,8.57843137254902,1610612761,13,13,2022-04-05T23:48:17Z,590000,-207.0,148.0,1,right,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M20.00S,2022-04-05T23:48:17.3Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,13,13,2022-04-05T23:48:17Z,600000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,59.0,2.0,1.0,1.0,,,,,,
61,PT07M15.00S,2022-04-05T23:48:21.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,86.41590013140605,95.83333333333334,1610612761,13,13,2022-04-05T23:48:26Z,610000,229.0,75.0,1,right,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M13.00S,2022-04-05T23:48:23.9Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,13,13,2022-04-05T23:48:26Z,620000,,,0,,K. Birch REBOUND (Off:1 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,61.0,4.0,3.0,1.0,,,,,,
63,PT07M13.00S,2022-04-05T23:48:25.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203920,93.51182654402102,52.20588235294118,1610612761,15,13,2022-04-05T23:48:30Z,630000,11.0,8.0,1,right,K. Birch putback Layup (2 PTS),[203920],1610612761.0,TOR,putback,,,Birch,K. Birch,,,,,1.39,Made,2.0,,,,,,,,,,,,,,,,,,
64,PT07M13.00S,2022-04-05T23:48:30.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627789,,,1610612761,15,13,2022-04-05T23:48:44Z,640000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (2 PF) (Birch 1 FT),"[1627789, 203920]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,101283.0,2.0,0.0,Birch,203920.0,,,,,,,,,,
66,PT07M13.00S,2022-04-05T23:48:47.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203920,,,1610612761,16,13,2022-04-05T23:48:47Z,660000,,,0,,K. Birch Free Throw 1 of 1 (3 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
67,PT07M02.00S,2022-04-05T23:49:01.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,8.229303547963205,49.50980392156863,1610612737,16,15,2022-04-05T23:49:05Z,670000,2.0,25.0,1,left,C. Capela alley-oop DUNK (6 PTS) (K. Huerter 2 AST),"[203991, 1628989]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,2.5,Made,6.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,,
69,PT06M40.00S,2022-04-05T23:49:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,84.57621550591328,49.50980392156863,1610612761,16,15,2022-04-05T23:49:26Z,690000,-2.0,92.0,1,right,MISS G. Trent Jr. 9' driving floating Shot,[1629018],1610612761.0,TOR,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,9.25,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2022-04-05T23:49:23.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,16,15,2022-04-05T23:49:26Z,700000,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,69.0,3.0,3.0,0.0,,,,,,
71,PT06M37.00S,2022-04-05T23:49:27.6Z,1,REGULAR,foul,personal,[],1627832,,,1610612737,16,15,2022-04-05T23:49:40Z,710000,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1627789]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,101283.0,1.0,0.0,Luwawu-Cabarrot,1627789.0,,,,,,,,,,
73,PT06M37.00S,2022-04-05T23:49:42.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,15,2022-04-05T23:49:42Z,730000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M37.00S,2022-04-05T23:51:14.8Z,1,REGULAR,substitution,out,[],1627789,,,1610612737,16,15,2022-04-05T23:52:06Z,740000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M37.00S,2022-04-05T23:51:14.8Z,1,REGULAR,substitution,in,[],203992,,,1610612737,16,15,2022-04-05T23:52:06Z,750000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2022-04-05T23:52:41.3Z,1,REGULAR,2pt,Jump Shot,[],1628989,11.777266754270697,30.392156862745097,1610612737,16,15,2022-04-05T23:55:32Z,760000,98.0,58.0,1,left,MISS K. Huerter 11' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,,
77,PT06M15.00S,2022-04-05T23:52:46.3Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,16,15,2022-04-05T23:55:32Z,770000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,76.0,4.0,3.0,1.0,,,,,,
78,PT06M15.00S,2022-04-05T23:52:45.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,16,15,2022-04-05T23:57:46Z,780000,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
79,PT06M13.00S,2022-04-05T23:52:47.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,16,15,2022-04-05T23:57:46Z,790000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,,
82,PT06M10.00S,2022-04-05T23:52:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.85479632063075,54.65686274509803,1610612761,18,15,2022-04-05T23:58:36Z,820000,23.0,15.0,1,right,S. Barnes Layup (5 PTS) (P. Siakam 1 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,2.75,Made,5.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,,
84,PT05M56.00S,2022-04-05T23:53:04.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,22.158344283837057,90.44117647058823,1610612737,18,15,2022-04-05T23:53:34Z,840000,-202.0,156.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M56.00S,2022-04-05T23:53:04.2Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,18,15,2022-04-05T23:53:34Z,850000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,
86,PT05M39.00S,2022-04-05T23:53:21.4Z,1,REGULAR,3pt,Jump Shot,[],1627832,92.59198423127464,95.83333333333334,1610612761,18,15,2022-04-05T23:53:37Z,860000,229.0,17.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M35.00S,2022-04-05T23:53:25.4Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,18,15,2022-04-05T23:53:37Z,870000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,
88,PT05M30.00S,2022-04-05T23:53:30.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,31.750985545335087,64.70588235294117,1610612737,18,15,2022-04-05T23:53:46Z,880000,-74.0,246.0,1,left,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M26.00S,2022-04-05T23:53:34.7Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,18,15,2022-04-06T00:00:03Z,890000,,,0,,K. Birch REBOUND (Off:1 Def:4),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,88.0,5.0,4.0,1.0,,,,,,
90,PT05M14.00S,2022-04-05T23:53:46.8Z,1,REGULAR,2pt,Jump Shot,[],1629018,78.9257555847569,36.27450980392157,1610612761,20,15,2022-04-05T23:53:58Z,900000,-69.0,146.0,1,right,G. Trent Jr. 16' step back Jump Shot (4 PTS) (F. VanVleet 2 AST),"[1629018, 1627832]",1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,16.1,Made,4.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,,
