actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
39,PT08M04.00S,2022-01-09T23:15:56.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,9,5,2022-01-09T23:15:56Z,390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT07M51.00S,2022-01-09T23:16:15.7Z,1,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612761,9,5,2022-01-09T23:16:22Z,400000,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (1 TO),[1628384],1610612761.0,TOR,bad pass,,,Anunoby,O. Anunoby,,,,,,,,,,,,2534.0,,,,,,,,1.0,,,,,
41,PT07M41.00S,2022-01-09T23:16:31.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,72.48685939553219,18.872549019607842,1610612740,9,8,2022-01-09T23:16:36Z,410000,-156.0,206.0,1,right,D. Graham 25' 3PT  (3 PTS) (B. Ingram 1 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.82,Made,,,,,3.0,,,,,,B. Ingram,1627742.0,1.0,,,,,,
43,PT07M33.00S,2022-01-09T23:16:40.1Z,1,REGULAR,2pt,Jump Shot,[],1627832,16.90210249671485,17.401960784313726,1610612761,9,8,2022-01-09T23:16:44Z,430000,163.0,106.0,1,left,MISS F. VanVleet 19' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,19.47,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M29.00S,2022-01-09T23:16:44.1Z,1,REGULAR,rebound,defensive,[],202066,,,1610612740,9,8,2022-01-09T23:16:44Z,440000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT07M23.00S,2022-01-09T23:16:49.6Z,1,REGULAR,turnover,bad pass,[],202066,,,1610612740,9,8,2022-01-09T23:16:55Z,450000,,,0,,G. Temple bad pass TURNOVER (1 TO),"[202066, 203920]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,1.0,Birch,203920.0,,,
46,PT07M23.00S,2022-01-09T23:16:49.6Z,1,REGULAR,steal,,[],203920,,,1610612761,9,8,2022-01-09T23:16:52Z,460000,,,0,,K. Birch STEAL (1 STL),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M18.00S,2022-01-09T23:16:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,8.09789750328515,50.98039215686274,1610612761,9,8,2022-01-09T23:17:00Z,470000,-5.0,24.0,1,left,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M16.00S,2022-01-09T23:16:56.7Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,9,8,2022-01-09T23:16:56Z,480000,,,0,,K. Birch REBOUND (Off:1 Def:0),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
49,PT07M03.00S,2022-01-09T23:17:09.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627832,10.068988173455978,38.23529411764706,1610612761,11,8,2022-01-09T23:17:14Z,490000,59.0,42.0,1,left,F. VanVleet 7' driving Hook (4 PTS),[1627832],1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,7.23,Made,,,,,4.0,,,,,,,,,,,,,,
50,PT06M43.00S,2022-01-09T23:17:28.3Z,1,REGULAR,3pt,Jump Shot,[],1628984,94.1688567674113,95.58823529411765,1610612740,11,8,2022-01-09T23:17:34Z,500000,228.0,2.0,1,right,MISS D. Graham step back 3PT,[1628984],1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
51,PT06M41.00S,2022-01-09T23:17:30.3Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,11,8,2022-01-09T23:17:34Z,510000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
52,PT06M37.00S,2022-01-09T23:17:35.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,34.11629434954008,26.47058823529412,1610612761,14,8,2022-01-09T23:17:42Z,520000,118.0,268.0,1,left,F. VanVleet 29' 3PT running pullup (7 PTS),[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,29.28,Made,,,,,7.0,,,,,,,,,,,,,,
53,PT06M24.00S,2022-01-09T23:17:47.6Z,1,REGULAR,2pt,Jump Shot,[],1630529,94.21813403416557,91.68964460784314,1610612740,14,10,2022-01-09T23:18:08Z,530000,208.0,2.0,1,right,H. Jones 20' Jump Shot (2 PTS) (J. Valanciunas 1 AST),"[1630529, 202685]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,20.84,Made,,,,,2.0,,,,,,J. Valanciunas,202685.0,1.0,,,,,,
55,PT06M04.00S,2022-01-09T23:18:07.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,8.229303547963205,95.09803921568627,1610612761,17,10,2022-01-09T23:18:12Z,550000,-225.0,25.0,1,left,P. Siakam 3PT  (3 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,22.69,Made,,,,,3.0,,,,,,S. Barnes,1630567.0,1.0,,,,,,
57,PT05M47.00S,2022-01-09T23:18:29.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,17,10,2022-01-09T23:18:29Z,570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT05M47.00S,2022-01-09T23:18:33.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,17,10,2022-01-09T23:18:33Z,580000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M47.00S,2022-01-09T23:19:40.7Z,1,REGULAR,substitution,out,[],202685,,,1610612740,17,10,2022-01-09T23:21:20Z,590000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M47.00S,2022-01-09T23:19:40.7Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,17,10,2022-01-09T23:21:20Z,600000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M46.00S,2022-01-09T23:21:36.2Z,1,REGULAR,violation,kicked ball,[],1630567,,,1610612740,17,10,2022-01-09T23:21:42Z,610000,,,0,,S. Barnes kicked ball VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,204058.0,,,,,,,,,,,,,
62,PT05M34.00S,2022-01-09T23:21:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,89.83245729303549,42.15686274509804,1610612740,17,10,2022-01-09T23:22:04Z,620000,-39.0,43.0,1,right,MISS H. Jones driving floating Shot,[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,5.83,Missed,,,,,,,,,,,,,,,,,,,
63,PT05M31.00S,2022-01-09T23:22:01.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,17,10,2022-01-09T23:22:01Z,630000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
64,PT05M24.00S,2022-01-09T23:22:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.004599211563733,61.274509803921575,1610612761,17,10,2022-01-09T23:22:14Z,640000,-56.0,126.0,1,left,MISS P. Siakam 13' fadeaway Shot,[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,13.81,Missed,,,,,,,,,,,,,,,,,,,
65,PT05M20.00S,2022-01-09T23:22:12.7Z,1,REGULAR,rebound,defensive,[],202066,,,1610612740,17,10,2022-01-09T23:22:14Z,650000,,,0,,G. Temple REBOUND (Off:0 Def:2),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
67,PT05M16.00S,2022-01-09T23:22:17.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,93.11760840998686,47.794117647058826,1610612740,17,12,2022-01-09T23:22:24Z,670000,-11.0,12.0,1,right,B. Ingram driving DUNK (5 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,1.64,Made,,,,,5.0,,,,,,,,,,,,,,
68,PT05M16.00S,2022-01-09T23:22:21.2Z,1,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612740,17,12,2022-01-09T23:22:53Z,680000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Ingram 1 FT),"[1627783, 1627742]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,204058.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,
70,PT05M16.00S,2022-01-09T23:22:31.6Z,1,REGULAR,substitution,out,[],1628984,,,1610612740,17,12,2022-01-09T23:22:52Z,700000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M16.00S,2022-01-09T23:22:31.6Z,1,REGULAR,substitution,out,[],202066,,,1610612740,17,12,2022-01-09T23:22:52Z,710000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M16.00S,2022-01-09T23:22:31.6Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,17,12,2022-01-09T23:22:52Z,720000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M16.00S,2022-01-09T23:22:31.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612740,17,12,2022-01-09T23:22:52Z,730000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M16.00S,2022-01-09T23:22:53.9Z,1,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,17,13,2022-01-09T23:22:53Z,740000,,,0,,B. Ingram Free Throw 1 of 1 (6 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
75,PT05M03.00S,2022-01-09T23:23:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,15.719448094612352,49.754901960784316,1610612761,17,13,2022-01-09T23:31:29Z,750000,1.0,95.0,1,left,MISS S. Barnes 9' floating Shot,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,9.53,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M02.00S,2022-01-09T23:23:06.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,17,13,2022-01-09T23:23:14Z,760000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,
77,PT05M02.00S,2022-01-09T23:23:11.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,17,13,2022-01-09T23:23:11Z,770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M44.00S,2022-01-09T23:23:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,91.5407358738502,64.2156862745098,1610612740,17,13,2022-01-09T23:23:36Z,780000,71.0,27.0,1,right,MISS J. Alvarado 7' cutting Layup,[1630631],1610612740.0,NOP,cutting,,,Alvarado,J. Alvarado,,,,,7.61,Missed,,,,,,,,,,,,,,,,,,,
79,PT04M42.00S,2022-01-09T23:23:33.4Z,1,REGULAR,rebound,offensive,[],1630631,,,1610612740,17,13,2022-01-09T23:23:33Z,790000,,,0,,J. Alvarado REBOUND (Off:1 Def:0),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,78.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
80,PT04M38.00S,2022-01-09T23:23:38.3Z,1,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,17,13,2022-01-09T23:23:45Z,800000,,,0,,H. Jones bad pass out-of-bounds TURNOVER (2 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,,,,,,,,204058.0,,,,,,,,2.0,,,,,
81,PT04M38.00S,2022-01-09T23:23:42.1Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,17,13,2022-01-09T23:23:55Z,810000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M38.00S,2022-01-09T23:23:42.1Z,1,REGULAR,substitution,out,[],203920,,,1610612761,17,13,2022-01-09T23:23:55Z,820000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M38.00S,2022-01-09T23:23:42.1Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,17,13,2022-01-09T23:23:55Z,830000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M38.00S,2022-01-09T23:23:42.1Z,1,REGULAR,substitution,in,[],1630173,,,1610612761,17,13,2022-01-09T23:23:55Z,840000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M23.00S,2022-01-09T23:24:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,9.411957950065702,54.41176470588235,1610612761,17,13,2022-01-09T23:24:25Z,850000,-22.0,36.0,1,left,MISS O. Anunoby Layup,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M21.00S,2022-01-09T23:24:22.8Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612761,17,13,2022-01-09T23:24:22Z,860000,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,85.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
87,PT04M19.00S,2022-01-09T23:24:24.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,28.728646517739815,22.058823529411764,1610612761,20,13,2022-01-09T23:24:29Z,870000,140.0,218.0,1,left,F. VanVleet 25' 3PT  (10 PTS) (P. Siakam 2 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,25.85,Made,,,,,10.0,,,,,,P. Siakam,1627783.0,2.0,,,,,,
89,PT04M07.00S,2022-01-09T23:24:36.3Z,1,REGULAR,3pt,Jump Shot,[],1630529,93.38042049934296,3.431372549019608,1610612740,20,13,2022-01-09T23:24:41Z,890000,-233.0,10.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
