actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
23,PT09M36.00S,2022-01-02T20:42:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.57621550591328,37.5,1610612761,9,5,2022-01-02T20:42:45Z,220000,-62.0,92.0,1,right,P. Siakam 11' turnaround fadeaway Jump Shot (2 PTS) (G. Trent Jr. 1 AST),"[1627783, 1629018]",1610612761.0,TOR,turnaround fadeaway,,,Siakam,P. Siakam,,,,,11.16,Made,,,,,2.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,
25,PT09M25.00S,2022-01-02T20:42:48.2Z,1,REGULAR,turnover,lost ball,[],1630540,,,1610612752,9,5,2022-01-02T20:42:53Z,240000,,,0,,M. McBride lost ball TURNOVER (1 TO),"[1630540, 1627783]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,,
26,PT09M25.00S,2022-01-02T20:42:48.2Z,1,REGULAR,steal,,[],1627783,,,1610612761,9,5,2022-01-02T20:50:20Z,250000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M20.00S,2022-01-02T20:42:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,92.59198423127464,43.13725490196079,1610612761,11,5,2022-01-02T20:43:05Z,260000,-34.0,17.0,1,right,O. Anunoby driving Layup (4 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,3.83,Made,,,,,4.0,,,,,,,,,,,,,,
28,PT09M20.00S,2022-01-02T20:42:59.2Z,1,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612761,11,5,2022-01-02T20:43:19Z,270000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Anunoby 1 FT),"[1629628, 1628384]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,202901.0,1.0,0.0,Anunoby,1628384.0,,,,,,
30,PT09M20.00S,2022-01-02T20:43:20.6Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628384,,,1610612761,12,5,2022-01-02T20:43:20Z,290000,,,0,,O. Anunoby Free Throw 1 of 1 (5 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
32,PT09M10.00S,2022-01-02T20:43:35.6Z,1,REGULAR,foul,personal,[],1629018,,,1610612752,12,5,2022-01-02T20:43:48Z,310000,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 203095]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,2882.0,1.0,0.0,Fournier,203095.0,,,,,,
34,PT09M04.00S,2022-01-02T20:44:00.8Z,1,REGULAR,turnover,out-of-bounds,[],201959,,,1610612752,12,5,2022-01-02T20:44:08Z,330000,,,0,,T. Gibson bad pass out-of-bounds TURNOVER (1 TO),[201959],1610612752.0,NYK,bad pass,,,Gibson,T. Gibson,,,,,,,,,,,,,,,202901.0,,,,,1.0,,,,,
35,PT08M44.00S,2022-01-02T20:44:40.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,72.22404730617609,76.7156862745098,1610612761,12,5,2022-01-02T20:44:46Z,340000,134.0,209.0,1,right,MISS G. Trent Jr. 24' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M41.00S,2022-01-02T20:44:43.4Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,12,5,2022-01-02T20:44:46Z,350000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
37,PT08M34.00S,2022-01-02T20:44:50.2Z,1,REGULAR,3pt,Jump Shot,[],1630167,25.312089356110377,89.70588235294117,1610612752,12,5,2022-01-02T20:44:54Z,360000,-199.0,185.0,1,left,MISS O. Toppin 27' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M31.00S,2022-01-02T20:44:53.2Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,12,5,2022-01-02T20:44:54Z,370000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
39,PT08M27.00S,2022-01-02T20:44:57.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,72.7496714848883,80.88235294117648,1610612761,12,5,2022-01-02T21:52:49Z,380000,154.0,204.0,1,right,MISS F. VanVleet 25' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M21.00S,2022-01-02T20:45:03.3Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,12,5,2022-01-02T20:45:04Z,390000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
41,PT08M16.00S,2022-01-02T20:45:07.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201959,8.754927726675426,60.29411764705882,1610612752,12,5,2022-01-02T20:59:03Z,400000,-51.0,30.0,1,left,MISS T. Gibson Layup,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M14.00S,2022-01-02T20:45:09.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,12,5,2022-01-02T20:45:13Z,410000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
43,PT08M10.00S,2022-01-02T20:45:14.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,93.64323258869908,55.14705882352941,1610612761,14,5,2022-01-02T20:59:34Z,420000,26.0,7.0,1,right,F. VanVleet running reverse Layup (7 PTS) (P. Siakam 3 AST),"[1627832, 1627783]",1610612761.0,TOR,running reverse,,,VanVleet,F. VanVleet,,,,,2.67,Made,,,,,7.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,
45,PT07M57.00S,2022-01-02T20:45:28.6Z,1,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612752,14,5,2022-01-02T20:45:45Z,440000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Barrett 2 FT),"[1627783, 1629628]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Barrett,1629628.0,,,,,,
47,PT07M57.00S,2022-01-02T20:45:50.6Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,14,6,2022-01-02T20:46:13Z,460000,,,0,,R. Barrett Free Throw 1 of 2 (1 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
48,PT07M57.00S,2022-01-02T20:45:52.7Z,1,REGULAR,substitution,out,[],1630567,,,1610612752,14,6,2022-01-02T20:46:00Z,470000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M57.00S,2022-01-02T20:45:52.7Z,1,REGULAR,substitution,in,[],203920,,,1610612752,14,6,2022-01-02T20:46:00Z,480000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M57.00S,2022-01-02T20:45:50.6Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,14,6,2022-01-02T20:46:13Z,490000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M55.00S,2022-01-02T20:45:52.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,14,6,2022-01-02T20:46:13Z,500000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
52,PT07M45.00S,2022-01-02T20:46:25.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,14,6,2022-01-02T20:46:25Z,510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M41.00S,2022-01-02T20:46:38.1Z,1,REGULAR,3pt,Jump Shot,[],1627832,78.53153745072274,89.70588235294117,1610612761,17,6,2022-01-02T20:46:47Z,520000,199.0,149.0,1,right,F. VanVleet 24' 3PT  (10 PTS) (G. Trent Jr. 2 AST),"[1627832, 1629018]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.84,Made,,,,,10.0,G. Trent Jr.,1629018.0,2.0,,,,,,,,,,,
55,PT07M35.00S,2022-01-02T20:46:52.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,17,6,2022-01-02T20:46:52Z,540000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M27.00S,2022-01-02T20:49:46.7Z,1,REGULAR,2pt,Jump Shot,[],203095,11.777266754270697,73.52941176470588,1610612752,17,6,2022-01-02T20:49:52Z,550000,-118.0,58.0,1,left,MISS E. Fournier 13' fadeaway Shot,[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,13.12,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M24.00S,2022-01-02T20:49:49.7Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,17,6,2022-01-02T20:49:52Z,560000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,56.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
58,PT07M16.00S,2022-01-02T20:49:59.1Z,1,REGULAR,foul,offensive,[],203920,,,1610612761,17,6,2022-01-02T20:50:20Z,570000,,,0,,K. Birch off-the-ball offensive FOUL (1 PF),"[203920, 203095]",1610612761.0,TOR,off-the-ball,,,Birch,K. Birch,,,,,,,,,,,,,,,2882.0,1.0,0.0,Fournier,203095.0,,,,,,
60,PT07M16.00S,2022-01-02T20:49:59.1Z,1,REGULAR,turnover,offensive foul,[],203920,,,1610612761,17,6,2022-01-02T20:49:59Z,590000,,,0,,K. Birch offensive foul TURNOVER (1 TO),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,2882.0,,,,,1.0,,,,,
61,PT07M16.00S,2022-01-02T20:50:09.1Z,1,REGULAR,substitution,out,[],1630540,,,1610612752,17,6,2022-01-02T20:50:14Z,600000,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M16.00S,2022-01-02T20:50:09.1Z,1,REGULAR,substitution,in,[],202692,,,1610612752,17,6,2022-01-02T20:50:14Z,610000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M58.00S,2022-01-02T20:50:35.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201959,5.863994743758213,3.1862745098039214,1610612752,17,9,2022-01-02T20:50:40Z,620000,234.0,3.0,1,left,T. Gibson 3PT  (3 PTS) (O. Toppin 1 AST),"[201959, 1630167]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,23.41,Made,,,,,3.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,
65,PT06M30.00S,2022-01-02T20:51:02.7Z,1,REGULAR,2pt,Jump Shot,[],1628384,92.06636005256242,22.058823529411764,1610612761,17,9,2022-01-02T20:51:08Z,640000,-140.0,22.0,1,right,MISS O. Anunoby 14' turnaround fadeaway Shot,[1628384],1610612761.0,TOR,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,14.14,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M28.00S,2022-01-02T20:51:04.7Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,17,9,2022-01-02T20:51:08Z,650000,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT06M21.00S,2022-01-02T20:51:11.9Z,1,REGULAR,2pt,Jump Shot,[],202692,23.340998685939553,40.68627450980392,1610612752,17,11,2022-01-02T20:51:18Z,660000,47.0,167.0,1,left,A. Burks 17' pullup Jump Shot (2 PTS),[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,17.33,Made,,,,,2.0,,,,,,,,,,,,,,
68,PT06M06.00S,2022-01-02T20:51:26.7Z,1,REGULAR,3pt,Jump Shot,[],1628384,80.6340341655716,5.637254901960785,1610612761,17,11,2022-01-02T20:51:31Z,670000,-222.0,130.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M04.00S,2022-01-02T20:51:28.7Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,17,11,2022-01-02T20:51:31Z,680000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
70,PT05M56.00S,2022-01-02T20:51:36.8Z,1,REGULAR,2pt,Jump Shot,[],1629628,19.793035479632064,75.24509803921569,1610612752,17,11,2022-01-02T20:51:43Z,690000,-126.0,134.0,1,left,MISS R. Barrett 18' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,18.38,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M53.00S,2022-01-02T20:51:39.9Z,1,REGULAR,rebound,offensive,[],201959,,,1610612752,17,11,2022-01-02T20:51:39Z,700000,,,0,,T. Gibson REBOUND (Off:1 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
72,PT05M51.00S,2022-01-02T20:51:41.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,21.895532194480946,7.598039215686274,1610612752,17,11,2022-01-02T20:51:46Z,710000,212.0,153.0,1,left,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M48.00S,2022-01-02T20:51:44.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,17,11,2022-01-02T20:56:51Z,720000,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,72.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
76,PT05M37.00S,2022-01-02T20:51:56.4Z,1,REGULAR,3pt,Jump Shot,[],1628384,67.23061760840999,46.568627450980394,1610612761,17,11,2022-01-02T20:56:54Z,750000,-17.0,256.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M33.00S,2022-01-02T20:52:00.4Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,17,11,2022-01-02T20:52:02Z,760000,,,0,,T. Gibson REBOUND (Off:1 Def:3),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,76.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
78,PT05M30.00S,2022-01-02T20:52:02.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],202692,18.528252299605782,89.23866421568627,1610612752,17,13,2022-01-02T21:02:38Z,770000,-196.0,122.0,1,left,A. Burks 23' running Jump Shot (4 PTS) (O. Toppin 2 AST),"[202692, 1630167]",1610612752.0,NYK,running,,,Burks,A. Burks,,,,,23.09,Made,,,,,4.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,
80,PT05M29.00S,2022-01-02T20:52:13.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,17,13,2022-01-02T20:52:26Z,790000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,
81,PT05M12.00S,2022-01-02T20:52:35.2Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612761,17,13,2022-01-02T20:52:57Z,800000,,,0,,R. Barrett shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1629628, 1628384]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Anunoby,1628384.0,,,,,,
83,PT05M12.00S,2022-01-02T20:53:01.8Z,1,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,18,13,2022-01-02T20:53:01Z,820000,,,0,,O. Anunoby Free Throw 1 of 2 (6 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
84,PT05M12.00S,2022-01-02T20:53:02.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,18,13,2022-01-02T20:53:13Z,830000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M12.00S,2022-01-02T20:53:02.7Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,18,13,2022-01-02T20:53:13Z,840000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M12.00S,2022-01-02T20:53:02.7Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,18,13,2022-01-02T20:53:13Z,850000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M12.00S,2022-01-02T20:53:02.7Z,1,REGULAR,substitution,in,[],1630193,,,1610612761,18,13,2022-01-02T20:53:13Z,860000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M12.00S,2022-01-02T20:53:26.3Z,1,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,19,13,2022-01-02T20:53:26Z,870000,,,0,,O. Anunoby Free Throw 2 of 2 (7 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
89,PT05M02.00S,2022-01-02T20:53:37.8Z,1,REGULAR,2pt,Jump Shot,[],202692,24.392247043363994,46.07843137254902,1610612752,19,13,2022-01-02T20:53:46Z,880000,20.0,177.0,1,left,MISS A. Burks 17' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,17.79,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M56.00S,2022-01-02T20:53:43.8Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,19,13,2022-01-02T20:53:46Z,890000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
91,PT04M54.00S,2022-01-02T20:53:45.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203920,93.51182654402102,49.754901960784316,1610612761,21,13,2022-01-02T20:53:51Z,900000,-1.0,8.0,1,right,K. Birch running DUNK (2 PTS) (F. VanVleet 1 AST),"[203920, 1627832]",1610612761.0,TOR,running,,,Birch,K. Birch,,,,,0.86,Made,,,,,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,
93,PT04M32.00S,2022-01-02T20:54:07.3Z,1,REGULAR,2pt,Jump Shot,[],203095,21.23850197109067,49.26470588235294,1610612752,21,15,2022-01-02T20:54:13Z,920000,4.0,147.0,1,left,E. Fournier 14' pullup Jump Shot (4 PTS),[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,14.71,Made,,,,,4.0,,,,,,,,,,,,,,
94,PT04M20.00S,2022-01-02T20:54:19.0Z,1,REGULAR,3pt,Jump Shot,[],1627832,74.32654402102497,17.15686274509804,1610612761,21,15,2022-01-02T20:54:26Z,930000,-164.0,189.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M15.00S,2022-01-02T20:54:24.0Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,21,15,2022-01-02T20:54:26Z,940000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
