actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M22.00S,2021-11-05T23:42:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,13.748357424441524,49.01960784313725,1610612739,5,2,2021-11-05T23:42:07Z,170000,5.0,77.0,1,left,D. Garland 7' driving finger roll Layup (2 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,7.69,Made,2.0,,,,,,,,,,,,,,,,
18,PT10M10.00S,2021-11-05T23:42:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,86.15308804204993,51.225490196078425,1610612761,5,2,2021-11-05T23:42:20Z,180000,6.0,78.0,1,right,MISS S. Barnes 7' cutting Layup,[1630567],1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,,,7.79,Missed,,,,,,,,,,,,,,,,,
20,PT10M07.00S,2021-11-05T23:42:17.6Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612739,5,2,2021-11-05T23:42:20Z,200000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
21,PT10M03.00S,2021-11-05T23:42:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,9.149145860709593,52.94117647058824,1610612739,5,4,2021-11-05T23:42:29Z,210000,-15.0,34.0,1,left,E. Mobley driving Layup (2 PTS) (D. Garland 1 AST),"[1630596, 1629636]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,,,3.66,Made,2.0,,,,,D. Garland,1629636.0,1.0,,,,,,,,,
22,PT10M03.00S,2021-11-05T23:42:28.7Z,1,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612739,5,4,2021-11-05T23:42:37Z,220000,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Mobley 1 FT),"[1628384, 1630596]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,1628954.0,,,,,,,,,,,,1.0,0.0,Mobley,1630596.0,,,,,
24,PT10M03.00S,2021-11-05T23:42:49.8Z,1,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,5,5,2021-11-05T23:42:49Z,240000,,,0,,E. Mobley Free Throw 1 of 1 (3 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
25,PT09M42.00S,2021-11-05T23:43:11.9Z,1,REGULAR,2pt,Jump Shot,[],1629018,72.22404730617609,47.549019607843135,1610612761,5,5,2021-11-05T23:43:21Z,250000,-12.0,209.0,1,right,MISS G. Trent Jr. 20' step back Shot,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,,,20.9,Missed,,,,,,,,,,,,,,,,,
26,PT09M40.00S,2021-11-05T23:43:13.9Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,5,5,2021-11-05T23:43:21Z,260000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M33.00S,2021-11-05T23:43:21.6Z,1,REGULAR,turnover,lost ball,[],1629012,,,1610612739,5,5,2021-11-05T23:43:32Z,270000,,,0,,C. Sexton lost ball TURNOVER (1 TO),"[1629012, 1629018]",1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,1.0,,,,,,,,,,,,,,,Trent Jr.,1629018.0,,,
28,PT09M33.00S,2021-11-05T23:43:21.6Z,1,REGULAR,steal,,[],1629018,,,1610612761,5,5,2021-11-05T23:43:23Z,280000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M29.00S,2021-11-05T23:43:25.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,94.30026281208936,51.71568627450981,1610612761,7,5,2021-11-05T23:43:39Z,290000,9.0,1.0,1,right,O. Anunoby running DUNK (2 PTS),[1628384],1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,,,0.87,Made,2.0,,,,,,,,,,,,,,,,
30,PT09M10.00S,2021-11-05T23:43:43.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,18.74178712220762,46.81372549019608,1610612739,7,5,2021-11-05T23:43:50Z,300000,16.0,124.0,1,left,MISS E. Mobley 12' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,,,12.47,Missed,,,,,,,,,,,,,,,,,
31,PT09M08.00S,2021-11-05T23:43:45.9Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,7,5,2021-11-05T23:43:50Z,310000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,
32,PT09M06.00S,2021-11-05T23:43:48.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,94.30026281208936,52.20588235294118,1610612761,9,5,2021-11-05T23:43:56Z,320000,11.0,1.0,1,right,O. Anunoby running DUNK (4 PTS) (F. VanVleet 2 AST),"[1628384, 1627832]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,,,1.11,Made,4.0,,,,,F. VanVleet,1627832.0,2.0,,,,,,,,,
34,PT08M41.00S,2021-11-05T23:44:12.5Z,1,REGULAR,3pt,Jump Shot,[],1629731,7.30946123521682,5.392156862745098,1610612739,9,5,2021-11-05T23:44:19Z,340000,223.0,16.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,22.36,Missed,,,,,,,,,,,,,,,,,
35,PT08M37.00S,2021-11-05T23:44:16.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,9,5,2021-11-05T23:44:19Z,350000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,
36,PT08M26.00S,2021-11-05T23:44:27.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,94.82588699080158,6.127450980392156,1610612761,12,5,2021-11-05T23:44:32Z,360000,-219.0,-4.0,1,right,F. VanVleet 3PT  (3 PTS) (O. Anunoby 1 AST),"[1627832, 1628384]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,21.94,Made,3.0,,,,,O. Anunoby,1628384.0,1.0,,,,,,,,,
38,PT08M25.00S,2021-11-05T23:44:36.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,5,2021-11-05T23:44:36Z,380000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M02.00S,2021-11-05T23:47:46.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,10.726018396846255,38.72549019607843,1610612739,12,7,2021-11-05T23:47:53Z,390000,56.0,48.0,1,left,E. Mobley 7' turnaround bank Hook (5 PTS),[1630596],1610612739.0,CLE,turnaround bank,,,Mobley,E. Mobley,,,,,,,7.43,Made,5.0,,,,,,,,,,,,,,,,
41,PT07M37.00S,2021-11-05T23:48:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630173,82.21090670170827,92.15686274509804,1610612761,12,7,2021-11-05T23:48:21Z,400000,211.0,115.0,1,right,MISS P. Achiuwa 24' pullup 3PT,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,,,24.0,Missed,,,,,,,,,,,,,,,,,
42,PT07M35.00S,2021-11-05T23:48:13.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,12,7,2021-11-05T23:48:21Z,410000,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
43,PT07M27.00S,2021-11-05T23:48:21.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629012,14.14257555847569,40.68627450980392,1610612739,12,7,2021-11-05T23:48:28Z,420000,47.0,80.0,1,left,MISS C. Sexton 9' Hook,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,9.29,Missed,,,,,,,,,,,,,,,,,
44,PT07M24.00S,2021-11-05T23:48:24.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,12,7,2021-11-05T23:48:24Z,430000,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,
45,PT07M22.00S,2021-11-05T23:48:26.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630596,14.536793692509855,43.13725490196079,1610612739,12,7,2021-11-05T23:48:38Z,440000,34.0,84.0,1,left,MISS E. Mobley 9' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,9.08,Missed,,,,,,,,,,,,,,,,,
46,PT07M22.00S,2021-11-05T23:48:26.4Z,1,REGULAR,rebound,offensive,[],1629012,,,1610612739,12,7,2021-11-05T23:48:38Z,450000,,,0,,C. Sexton REBOUND (Off:1 Def:0),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,,,,,,,
47,PT07M18.00S,2021-11-05T23:48:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,5.590000152587891,50.0,1610612739,12,9,2021-11-05T23:48:30Z,460000,0.0,0.0,1,left,C. Sexton tip Layup (2 PTS),[1629012],1610612739.0,CLE,tip,,,Sexton,C. Sexton,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,
48,PT07M06.00S,2021-11-05T23:48:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,87.33574244415243,46.81372549019608,1610612761,12,9,2021-11-05T23:48:48Z,470000,-16.0,67.0,1,right,MISS F. VanVleet 6' floating Shot,[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,,,6.84,Missed,,,,,,,,,,,,,,,,,
49,PT07M03.00S,2021-11-05T23:48:44.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,12,9,2021-11-05T23:48:44Z,480000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,48.0,3.0,2.0,1.0,,,,,,,,,,,,
50,PT06M53.00S,2021-11-05T23:48:56.5Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612739,12,9,2021-11-05T23:49:07Z,490000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Allen 2 FT),"[1630173, 1628386]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,1628954.0,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,,,,
52,PT06M53.00S,2021-11-05T23:49:18.1Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,12,9,2021-11-05T23:49:18Z,510000,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,
53,PT06M53.00S,2021-11-05T23:49:18.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,12,9,2021-11-05T23:49:18Z,520000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,
54,PT06M53.00S,2021-11-05T23:49:19.2Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,12,9,2021-11-05T23:49:25Z,530000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M53.00S,2021-11-05T23:49:19.2Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,12,9,2021-11-05T23:49:25Z,540000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M53.00S,2021-11-05T23:49:19.2Z,1,REGULAR,substitution,in,[],201937,,,1610612739,12,9,2021-11-05T23:49:25Z,550000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M53.00S,2021-11-05T23:49:19.2Z,1,REGULAR,substitution,in,[],1626224,,,1610612739,12,9,2021-11-05T23:49:25Z,560000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M53.00S,2021-11-05T23:49:40.4Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,12,10,2021-11-05T23:49:40Z,570000,,,0,,J. Allen Free Throw 2 of 2 (1 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
59,PT06M31.00S,2021-11-05T23:50:05.9Z,1,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,12,10,2021-11-05T23:50:13Z,580000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (1 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,202037.0,1.0,,,,,,,,,,,,,,,,,,,
60,PT06M12.00S,2021-11-05T23:50:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629731,9.674770039421814,49.50980392156863,1610612739,12,12,2021-11-05T23:50:38Z,590000,2.0,38.0,1,left,D. Wade driving finger roll Layup (2 PTS) (R. Rubio 1 AST),"[1629731, 201937]",1610612739.0,CLE,driving finger roll,,,Wade,D. Wade,,,,,,,3.85,Made,2.0,,,,,R. Rubio,201937.0,1.0,,,,,,,,,
62,PT05M53.00S,2021-11-05T23:50:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,89.96386333771353,50.0,1610612761,12,12,2021-11-05T23:50:57Z,610000,0.0,42.0,1,right,MISS G. Trent Jr. driving finger roll Layup,[1629018],1610612761.0,TOR,driving finger roll,,,Trent Jr.,G. Trent Jr.,,,,,,,4.18,Missed,,,,,,,,,,,,,,,,,
63,PT05M51.00S,2021-11-05T23:50:53.6Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612739,12,12,2021-11-05T23:50:57Z,620000,,,0,,C. Sexton REBOUND (Off:1 Def:1),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,
64,PT05M46.00S,2021-11-05T23:50:58.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,23.603810775295663,87.74509803921569,1610612739,12,12,2021-11-05T23:51:09Z,630000,-189.0,169.0,1,left,MISS C. Osman 25' running 3PT,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,25.36,Missed,,,,,,,,,,,,,,,,,
65,PT05M43.00S,2021-11-05T23:51:01.7Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,12,12,2021-11-05T23:51:09Z,640000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,64.0,3.0,3.0,0.0,,,,,,,,,,,,
66,PT05M31.00S,2021-11-05T23:51:13.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,78.13731931668858,88.23529411764706,1610612761,15,12,2021-11-05T23:51:19Z,650000,191.0,153.0,1,right,G. Trent Jr. 24' 3PT  (6 PTS) (O. Anunoby 2 AST),"[1629018, 1628384]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,24.49,Made,6.0,,,,,O. Anunoby,1628384.0,2.0,,,,,,,,,
68,PT05M18.00S,2021-11-05T23:51:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,12.959921156373195,52.94117647058824,1610612739,15,12,2021-11-05T23:51:33Z,670000,-15.0,69.0,1,left,MISS R. Rubio 7' floating Shot,[201937],1610612739.0,CLE,floating,,,Rubio,R. Rubio,,,,,,,7.08,Missed,,,,,,,,,,,,,,,,,
69,PT05M16.00S,2021-11-05T23:51:29.5Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,15,12,2021-11-05T23:51:29Z,680000,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,68.0,4.0,2.0,2.0,,,,,,,,,,,,
70,PT05M16.00S,2021-11-05T23:51:31.0Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612739,15,12,2021-11-05T23:51:44Z,690000,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Allen 2 FT),"[1630173, 1628386]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,202037.0,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,,,,
72,PT05M16.00S,2021-11-05T23:52:00.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628386,,,1610612739,15,13,2021-11-05T23:52:00Z,710000,,,0,,J. Allen Free Throw 1 of 2 (2 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
73,PT05M16.00S,2021-11-05T23:52:01.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612739,15,13,2021-11-05T23:52:07Z,720000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M16.00S,2021-11-05T23:52:01.0Z,1,REGULAR,substitution,out,[],1630173,,,1610612739,15,13,2021-11-05T23:52:07Z,730000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M16.00S,2021-11-05T23:52:01.0Z,1,REGULAR,substitution,in,[],203920,,,1610612739,15,13,2021-11-05T23:52:07Z,740000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M16.00S,2021-11-05T23:52:01.0Z,1,REGULAR,substitution,in,[],1629004,,,1610612739,15,13,2021-11-05T23:52:07Z,750000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M16.00S,2021-11-05T23:52:25.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628386,,,1610612739,15,14,2021-11-05T23:52:25Z,760000,,,0,,J. Allen Free Throw 2 of 2 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
78,PT05M02.00S,2021-11-05T23:52:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.85479632063075,46.81372549019608,1610612761,17,14,2021-11-05T23:52:45Z,770000,-16.0,15.0,1,right,O. Anunoby driving Layup (6 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,,,2.17,Made,6.0,,,,,F. VanVleet,1627832.0,3.0,,,,,,,,,
80,PT04M49.00S,2021-11-05T23:52:54.2Z,1,REGULAR,3pt,Jump Shot,[],1629012,7.440867279894875,95.09803921568627,1610612739,17,14,2021-11-05T23:53:01Z,790000,-225.0,17.0,1,left,MISS C. Sexton 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,22.62,Missed,,,,,,,,,,,,,,,,,
81,PT04M48.00S,2021-11-05T23:52:55.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,17,14,2021-11-05T23:53:01Z,800000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,
82,PT04M48.00S,2021-11-05T23:53:00.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,17,14,2021-11-05T23:53:00Z,810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M48.00S,2021-11-05T23:53:08.1Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,17,14,2021-11-05T23:53:23Z,820000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M48.00S,2021-11-05T23:53:08.1Z,1,REGULAR,substitution,in,[],1629685,,,1610612739,17,14,2021-11-05T23:53:23Z,830000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M39.00S,2021-11-05T23:53:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,8.229303547963205,50.49019607843137,1610612739,17,14,2021-11-05T23:53:44Z,840000,-2.0,25.0,1,left,MISS C. Sexton cutting Layup - blocked,"[1629012, 203920]",1610612739.0,CLE,cutting,,,Sexton,C. Sexton,,,,,,,2.5,Missed,,,,,,,,,,,,,,,Birch,203920.0,
86,PT04M39.00S,2021-11-05T23:53:37.9Z,1,REGULAR,block,,[],203920,,,1610612739,17,14,2021-11-05T23:53:40Z,850000,,,0,,K. Birch BLOCK (1 BLK),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M39.00S,2021-11-05T23:53:37.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,17,14,2021-11-05T23:53:44Z,860000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,
88,PT04M39.00S,2021-11-05T23:53:43.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,17,14,2021-11-05T23:53:43Z,870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
