actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT05M35.00S,2022-01-23T23:22:11.3Z,1,REGULAR,3pt,Jump Shot,[],1627832,66.96780551905388,63.23529411764706,1610612761,4,20,2022-01-23T23:22:15Z,860000,66.0,258.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,26.64,Missed,,,,,,,,,,,,,,
87,PT05M32.00S,2022-01-23T23:22:14.3Z,1,REGULAR,rebound,defensive,[],1629642,,,1610612757,4,20,2022-01-23T23:22:15Z,870000,,,0,,N. Little REBOUND (Off:0 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,86.0,2.0,2.0,0.0,,,,,,
88,PT05M10.00S,2022-01-23T23:22:36.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,8.886333771353483,49.01960784313725,1610612757,4,22,2022-01-23T23:22:40Z,880000,5.0,31.0,1,left,N. Little cutting Layup (10 PTS) (A. Simons 3 AST),"[1629642, 1629014]",1610612757.0,POR,cutting,,,Little,N. Little,,,,,,,,,3.14,Made,10.0,A. Simons,1629014.0,3.0,,,,,,,,,,
90,PT05M00.00S,2022-01-23T23:22:47.3Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612761,4,22,2022-01-23T23:22:50Z,900000,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 203496]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,1.0,Covington,203496.0,,,,,,,,,,,,,,,,,
91,PT05M00.00S,2022-01-23T23:22:47.3Z,1,REGULAR,steal,,[],203496,,,1610612757,4,22,2022-01-23T23:33:20Z,910000,,,0,,R. Covington STEAL (1 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M59.00S,2022-01-23T23:22:52.3Z,1,REGULAR,foul,personal,[],1628384,,,1610612757,4,22,2022-01-23T23:24:38Z,920000,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1629642]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,201638.0,,,,,,,,,,,1.0,1.0,Little,1629642.0,,
94,PT04M48.00S,2022-01-23T23:23:17.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,29.517082785808146,76.7156862745098,1610612757,4,25,2022-01-23T23:23:26Z,940000,-134.0,225.0,1,left,A. Simons 26' 3PT pullup (7 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,26.17,Made,7.0,,,,,,,,,,,,,
95,PT04M31.00S,2022-01-23T23:23:34.7Z,1,REGULAR,3pt,Jump Shot,[],1627832,70.77858081471747,74.50980392156863,1610612761,7,25,2022-01-23T23:23:39Z,950000,123.0,222.0,1,right,F. VanVleet 25' 3PT  (5 PTS) (P. Siakam 1 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,25.37,Made,5.0,P. Siakam,1627783.0,1.0,,,,,,,,,,
97,PT04M09.00S,2022-01-23T23:23:56.6Z,1,REGULAR,2pt,Jump Shot,[],1629642,28.465834428383708,50.49019607843137,1610612757,7,25,2022-01-23T23:24:01Z,970000,-2.0,215.0,1,left,MISS N. Little 21' step back Shot,[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,,,,,21.51,Missed,,,,,,,,,,,,,,
98,PT04M06.00S,2022-01-23T23:23:59.6Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,7,25,2022-01-23T23:24:01Z,980000,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,97.0,2.0,1.0,1.0,,,,,,
99,PT04M03.00S,2022-01-23T23:24:02.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,65.52233902759527,73.0392156862745,1610612761,7,25,2022-01-23T23:24:15Z,990000,115.0,272.0,1,right,MISS F. VanVleet 29' running pullup 3PT,[1627832],1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,,,,,29.5,Missed,,,,,,,,,,,,,,
100,PT04M00.00S,2022-01-23T23:24:05.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,7,25,2022-01-23T23:24:15Z,1000000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,
101,PT04M00.00S,2022-01-23T23:24:09.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,7,25,2022-01-23T23:24:09Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M00.00S,2022-01-23T23:24:10.3Z,1,REGULAR,substitution,out,[],1628384,,,1610612757,7,25,2022-01-23T23:24:15Z,1020000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M00.00S,2022-01-23T23:24:10.3Z,1,REGULAR,substitution,out,[],1627783,,,1610612757,7,25,2022-01-23T23:24:15Z,1030000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M00.00S,2022-01-23T23:24:10.3Z,1,REGULAR,substitution,in,[],1630567,,,1610612757,7,25,2022-01-23T23:24:15Z,1040000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M00.00S,2022-01-23T23:24:10.3Z,1,REGULAR,substitution,in,[],1629018,,,1610612757,7,25,2022-01-23T23:24:15Z,1050000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M44.00S,2022-01-23T23:24:37.3Z,1,REGULAR,3pt,Jump Shot,[],203496,6.652431011826544,4.901960784313726,1610612757,7,25,2022-01-23T23:24:43Z,1060000,225.0,10.0,1,left,MISS R. Covington 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,22.57,Missed,,,,,,,,,,,,,,
107,PT03M43.00S,2022-01-23T23:24:38.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,7,25,2022-01-23T23:24:43Z,1070000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,106.0,,,,,,,,,
108,PT03M43.00S,2022-01-23T23:24:44.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,7,25,2022-01-23T23:24:44Z,1080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M42.00S,2022-01-23T23:25:04.2Z,1,REGULAR,foul,offensive,[],203994,,,1610612757,7,25,2022-01-23T23:25:26Z,1090000,,,0,,J. Nurkic off-the-ball offensive FOUL (1 PF),"[203994, 1627832]",1610612757.0,POR,off-the-ball,,,Nurkic,J. Nurkic,,,,,,,,202056.0,,,,,,,,,,,1.0,0.0,VanVleet,1627832.0,,
111,PT03M42.00S,2022-01-23T23:25:04.2Z,1,REGULAR,turnover,offensive foul,[],203994,,,1610612757,7,25,2022-01-23T23:25:26Z,1110000,,,0,,J. Nurkic offensive foul TURNOVER (3 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,3.0,,,202056.0,,,,,,,,,,,,,,,,
112,PT03M22.00S,2022-01-23T23:25:41.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,77.34888304862024,49.26470588235294,1610612761,7,25,2022-01-23T23:25:47Z,1120000,-4.0,160.0,1,right,MISS G. Trent Jr. 16' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,,,,,16.04,Missed,,,,,,,,,,,,,,
113,PT03M19.00S,2022-01-23T23:25:44.4Z,1,REGULAR,rebound,defensive,[],203496,,,1610612757,7,25,2022-01-23T23:25:47Z,1130000,,,0,,R. Covington REBOUND (Off:1 Def:1),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,112.0,2.0,1.0,1.0,,,,,,
114,PT03M11.00S,2022-01-23T23:25:51.5Z,1,REGULAR,2pt,Jump Shot,[],203468,24.52365308804205,39.705882352941174,1610612757,7,27,2022-01-23T23:26:03Z,1140000,51.0,178.0,1,left,C. McCollum 18' running pullup Jump Shot (7 PTS),[203468],1610612757.0,POR,running pullup,,,McCollum,C. McCollum,,,,,,,,,18.53,Made,7.0,,,,,,,,,,,,,
115,PT02M56.00S,2022-01-23T23:26:07.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,85.10183968462549,58.57843137254902,1610612761,7,27,2022-01-23T23:38:31Z,1150000,43.0,88.0,1,right,MISS P. Achiuwa 9' floating Shot,[1630173],1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,,,,,9.75,Missed,,,,,,,,,,,,,,
116,PT02M54.00S,2022-01-23T23:26:09.5Z,1,REGULAR,rebound,defensive,[],203496,,,1610612757,7,27,2022-01-23T23:26:14Z,1160000,,,0,,R. Covington REBOUND (Off:1 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,115.0,3.0,2.0,1.0,,,,,,
117,PT02M46.00S,2022-01-23T23:26:18.3Z,1,REGULAR,3pt,Jump Shot,[],203496,28.597240473061763,82.59803921568627,1610612757,7,27,2022-01-23T23:26:22Z,1170000,-163.0,216.0,1,left,MISS R. Covington 27' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,27.08,Missed,,,,,,,,,,,,,,
118,PT02M42.00S,2022-01-23T23:26:22.3Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,7,27,2022-01-23T23:26:22Z,1180000,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,117.0,3.0,2.0,1.0,,,,,,
119,PT02M31.00S,2022-01-23T23:26:33.2Z,1,REGULAR,3pt,Jump Shot,[],1628449,73.27529566360053,81.37254901960785,1610612761,10,27,2022-01-23T23:26:37Z,1190000,157.0,199.0,1,right,C. Boucher 25' 3PT  (3 PTS) (F. VanVleet 1 AST),"[1628449, 1627832]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,25.32,Made,3.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,
121,PT02M15.00S,2022-01-23T23:26:49.0Z,1,REGULAR,2pt,Jump Shot,[],1629014,10.463206307490145,73.52941176470588,1610612757,10,27,2022-01-23T23:26:54Z,1210000,-118.0,46.0,1,left,MISS A. Simons 12' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,,,,,12.62,Missed,,,,,,,,,,,,,,
122,PT02M13.00S,2022-01-23T23:26:51.0Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,10,27,2022-01-23T23:26:54Z,1220000,,,0,,S. Barnes REBOUND (Off:2 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,121.0,3.0,1.0,2.0,,,,,,
123,PT02M00.00S,2022-01-23T23:27:03.3Z,1,REGULAR,2pt,Jump Shot,[],1627832,86.28449408672799,78.18627450980392,1610612761,10,27,2022-01-23T23:27:17Z,1230000,141.0,76.0,1,right,MISS F. VanVleet 16' floating Shot - blocked,"[1627832, 1629642]",1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,,,,,16.03,Missed,,,,,,,,,,,,,Little,1629642.0
130,PT02M00.00S,2022-01-23T23:27:03.3Z,1,REGULAR,block,,[],1629642,,,1610612761,10,27,2022-01-23T23:28:45Z,1240000,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M00.00S,2022-01-23T23:27:03.3Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,10,27,2022-01-23T23:27:17Z,1250000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,123.0,4.0,3.0,1.0,,,,,,
126,PT02M00.00S,2022-01-23T23:27:14.6Z,1,REGULAR,foul,personal,[],1627832,,,1610612757,10,27,2022-01-23T23:40:42Z,1260000,,,0,,F. VanVleet take personal FOUL (2 PF),"[1627832, 203994]",1610612761.0,TOR,take,,,VanVleet,F. VanVleet,,,,,,,,202056.0,,,,,,,,,,,2.0,0.0,Nurkic,203994.0,,
128,PT02M00.00S,2022-01-23T23:27:38.1Z,1,REGULAR,foul,technical,['1freethrow'],1627832,,,1610612757,10,27,2022-01-23T23:29:49Z,1280000,,,0,,F. VanVleet technical FOUL (1 Tech),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,202056.0,,,,,,,,,,,2.0,1.0,,,,
129,PT02M00.00S,2022-01-23T23:27:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,10,27,2022-01-23T23:27:45Z,1290000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M00.00S,2022-01-23T23:27:47.1Z,1,REGULAR,substitution,out,[],203468,,,1610612757,10,27,2022-01-23T23:29:43Z,1300000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M00.00S,2022-01-23T23:27:47.1Z,1,REGULAR,substitution,out,[],1629642,,,1610612757,10,27,2022-01-23T23:29:43Z,1310000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M00.00S,2022-01-23T23:27:47.1Z,1,REGULAR,substitution,out,[],203994,,,1610612757,10,27,2022-01-23T23:29:43Z,1320000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M00.00S,2022-01-23T23:27:47.1Z,1,REGULAR,substitution,in,[],1629604,,,1610612757,10,27,2022-01-23T23:29:43Z,1330000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M00.00S,2022-01-23T23:27:47.1Z,1,REGULAR,substitution,in,[],1630570,,,1610612757,10,27,2022-01-23T23:29:43Z,1340000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M00.00S,2022-01-23T23:27:47.1Z,1,REGULAR,substitution,in,[],203463,,,1610612757,10,27,2022-01-23T23:29:43Z,1350000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M00.00S,2022-01-23T23:30:11.0Z,1,REGULAR,freethrow,1 of 1,[],1629014,,,1610612757,10,28,2022-01-23T23:30:11Z,1360000,,,0,,A. Simons technical Free Throw 1 of 1 (8 PTS),[1629014],1610612757.0,POR,technical,,,Simons,A. Simons,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
138,PT01M49.00S,2022-01-23T23:30:53.7Z,1,REGULAR,turnover,lost ball,[],203496,,,1610612757,10,28,2022-01-23T23:35:43Z,1370000,,,0,,R. Covington lost ball TURNOVER (1 TO),"[203496, 1627832]",1610612757.0,POR,,,,Covington,R. Covington,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
139,PT01M49.00S,2022-01-23T23:30:53.7Z,1,REGULAR,steal,,[],1627832,,,1610612761,10,28,2022-01-23T23:30:55Z,1380000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M46.00S,2022-01-23T23:30:57.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629018,92.59198423127464,50.98039215686274,1610612761,10,28,2022-01-23T23:34:54Z,1390000,5.0,17.0,1,right,MISS G. Trent Jr. running Layup,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,,,,,1.78,Missed,,,,,,,,,,,,,,
141,PT01M44.00S,2022-01-23T23:30:59.4Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,10,28,2022-01-23T23:30:59Z,1400000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,
142,PT01M35.00S,2022-01-23T23:31:08.2Z,1,REGULAR,3pt,Jump Shot,[],203496,27.54599211563732,20.34313725490196,1610612757,10,28,2022-01-23T23:31:13Z,1410000,148.0,206.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,25.42,Missed,,,,,,,,,,,,,,
143,PT01M32.00S,2022-01-23T23:31:11.2Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,10,28,2022-01-23T23:31:13Z,1420000,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,142.0,4.0,3.0,1.0,,,,,,
144,PT01M19.00S,2022-01-23T23:31:24.2Z,1,REGULAR,3pt,Jump Shot,[],1628449,67.62483574244416,37.254901960784316,1610612761,13,28,2022-01-23T23:31:28Z,1430000,-64.0,252.0,1,right,C. Boucher 25' 3PT  (6 PTS) (S. Barnes 1 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,25.97,Made,6.0,S. Barnes,1630567.0,1.0,,,,,,,,,,
146,PT01M03.00S,2022-01-23T23:31:40.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,12.434296977660972,44.11764705882353,1610612757,13,30,2022-01-23T23:31:46Z,1450000,29.0,64.0,1,left,T. Watford 7' driving floating Jump Shot (2 PTS),[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,,,,,7.08,Made,2.0,,,,,,,,,,,,,
147,PT00M53.00S,2022-01-23T23:31:50.3Z,1,REGULAR,3pt,Jump Shot,[],1629018,78.26872536136662,88.97058823529412,1610612761,13,30,2022-01-23T23:31:56Z,1460000,195.0,152.0,1,right,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,24.7,Missed,,,,,,,,,,,,,,
148,PT00M50.50S,2022-01-23T23:31:52.8Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,13,30,2022-01-23T23:31:56Z,1470000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,147.0,2.0,2.0,0.0,,,,,,
149,PT00M30.40S,2022-01-23T23:32:17.9Z,1,REGULAR,2pt,Layup,[],1629014,4.944152431011826,27.205882352941174,1610612757,13,30,2022-01-23T23:32:53Z,1480000,114.0,-6.0,1,left,MISS A. Simons 11' driving Layup - blocked,"[1629014, 1628449]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,,,,,11.42,Missed,,,,,,,,,,,,,Boucher,1628449.0
150,PT00M30.40S,2022-01-23T23:32:17.9Z,1,REGULAR,block,,[],1628449,,,1610612757,13,30,2022-01-23T23:32:21Z,1490000,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M28.80S,2022-01-23T23:32:19.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,13,30,2022-01-23T23:32:53Z,1500000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,149.0,,,,,,,,,
151,PT00M28.80S,2022-01-23T23:32:46.9Z,1,REGULAR,jumpball,recovered,[],1630173,,,1610612761,13,30,2022-01-23T23:32:47Z,1510000,,,0,,Jump Ball C. Boucher vs. A. Simons: Tip to P. Achiuwa,"[1630173, 1628449, 1629014]",1610612761.0,TOR,heldball,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Boucher,1628449.0,Simons,1629014.0,,,,,,,,,,,,,,,,,,,,
155,PT00M12.80S,2022-01-23T23:33:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,91.67214191852825,47.549019607843135,1610612761,15,30,2022-01-23T23:33:07Z,1540000,-12.0,26.0,1,right,C. Boucher cutting Layup (8 PTS) (F. VanVleet 2 AST),"[1628449, 1627832]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,,,,,2.86,Made,8.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,
157,PT00M00.90S,2022-01-23T23:33:18.8Z,1,REGULAR,3pt,Jump Shot,[],203463,6.1268068331143235,3.1862745098039214,1610612757,15,33,2022-01-23T23:33:23Z,1560000,234.0,5.0,1,left,B. McLemore 3PT  (3 PTS) (T. Watford 1 AST),"[203463, 1630570]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,23.42,Made,3.0,T. Watford,1630570.0,1.0,,,,,,,,,,
159,PT00M00.20S,2022-01-23T23:33:25.9Z,1,REGULAR,3pt,Jump Shot,[],1627832,18.873193166885677,85.04901960784314,1610612761,15,33,2022-01-23T23:33:48Z,1580000,175.0,710.0,1,right,MISS F. VanVleet 73' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,73.14,Missed,,,,,,,,,,,,,,
160,PT00M00.10S,2022-01-23T23:33:26.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,15,33,2022-01-23T23:33:48Z,1590000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,
161,PT00M00.00S,2022-01-23T23:33:30.5Z,1,REGULAR,period,end,[],0,,,1610612761,15,33,2022-01-23T23:33:30Z,1600000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,15,33,2022-01-23T23:35:51Z,1610000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,15,33,2022-01-23T23:35:51Z,1620000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,out,['startperiod'],1629014,,,1610612761,15,33,2022-01-23T23:35:51Z,1630000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,out,['startperiod'],203496,,,1610612761,15,33,2022-01-23T23:35:51Z,1640000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,15,33,2022-01-23T23:35:51Z,1650000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,15,33,2022-01-23T23:35:51Z,1660000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,in,['startperiod'],1629642,,,1610612761,15,33,2022-01-23T23:35:51Z,1670000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-23T23:35:17.9Z,2,REGULAR,substitution,in,['startperiod'],1628372,,,1610612761,15,33,2022-01-23T23:35:51Z,1680000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-23T23:36:05.7Z,2,REGULAR,period,start,[],0,,,1610612761,15,33,2022-01-23T23:36:05Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M44.00S,2022-01-23T23:36:24.5Z,2,REGULAR,turnover,double dribble,[],1628384,,,1610612761,15,33,2022-01-23T23:36:32Z,1700000,,,0,,O. Anunoby double dribble TURNOVER (1 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,1.0,,,201638.0,,,,,,,,,,,,,,,,
172,PT11M35.00S,2022-01-23T23:36:43.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203463,21.50131406044678,7.8431372549019605,1610612757,15,36,2022-01-23T23:36:50Z,1710000,211.0,150.0,1,left,B. McLemore 25' 3PT  (6 PTS) (D. Smith Jr. 1 AST),"[203463, 1628372]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,25.85,Made,6.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,
174,PT11M19.00S,2022-01-23T23:36:58.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,89.56964520367937,96.56862745098039,1610612761,15,36,2022-01-23T23:37:13Z,1730000,233.0,46.0,1,right,MISS G. Trent Jr. step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,,,,,23.72,Missed,,,,,,,,,,,,,,
175,PT11M19.00S,2022-01-23T23:36:58.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,15,36,2022-01-23T23:37:13Z,1740000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,
176,PT11M19.00S,2022-01-23T23:37:10.5Z,2,REGULAR,foul,personal,[],1630567,,,1610612757,15,36,2022-01-23T23:37:37Z,1750000,,,0,,S. Barnes loose ball personal FOUL (1 PF),"[1630567, 1629604]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,,,,101283.0,,,,,,,,,,,1.0,0.0,Elleby,1629604.0,,
