actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M41.00S,2024-01-10T00:43:51.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,71.69842312746385,22.058823529411764,1610612752,2,2,2024-01-10T00:43:59Z,150000,False,-140.0,214.0,1,right,MISS J. Brunson 25' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,25.51,Missed,,,,,,,,,,,,,,,
16,PT10M39.00S,2024-01-10T00:43:53.9Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,2,2,2024-01-10T00:43:59Z,160000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,
17,PT10M27.00S,2024-01-10T00:44:06.1Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,2,2,2024-01-10T00:44:09Z,170000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1628392]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,1.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,
18,PT10M27.00S,2024-01-10T00:44:06.1Z,1,REGULAR,steal,,[],1628392,,,1610612752,2,2,2024-01-10T00:51:14Z,180000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
19,PT10M12.00S,2024-01-10T00:44:21.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,94.03745072273325,48.28431372549019,1610612752,4,2,2024-01-10T00:44:27Z,190000,False,-9.0,4.0,1,right,O. Anunoby driving DUNK (2 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,0.93,Made,2.0,,,,,,,,,,,,,,
21,PT09M59.00S,2024-01-10T00:44:34.1Z,1,REGULAR,3pt,Jump Shot,[],1630703,30.56833114323259,31.61764705882353,1610612757,4,2,2024-01-10T00:45:51Z,210000,False,92.0,235.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,25.21,Missed,,,,,,,,,,,,,,,
22,PT09M57.00S,2024-01-10T00:44:36.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,4,2,2024-01-10T00:44:38Z,220000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M48.00S,2024-01-10T00:44:45.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,94.56307490144546,97.05882352941177,1610612752,7,2,2024-01-10T00:44:51Z,230000,False,235.0,-1.0,1,right,D. DiVincenzo 3PT  (5 PTS) (J. Brunson 1 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,23.53,Made,5.0,,,,,J. Brunson,1628973.0,1.0,,,,,,,
25,PT09M30.00S,2024-01-10T00:45:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,4.681340341655716,49.50980392156863,1610612757,7,4,2024-01-10T00:45:08Z,250000,False,2.0,-8.0,1,left,S. Henderson driving finger roll Layup (2 PTS) (A. Simons 1 AST),"[1630703, 1629014]",1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,0.89,Made,2.0,,,,,A. Simons,1629014.0,1.0,,,,,,,
27,PT09M17.00S,2024-01-10T00:45:16.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,80.23981603153744,56.127450980392155,1610612752,7,4,2024-01-10T00:45:23Z,270000,False,31.0,133.0,1,right,MISS J. Brunson 13' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,13.67,Missed,,,,,,,,,,,,,,,
28,PT09M15.00S,2024-01-10T00:45:18.8Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,7,4,2024-01-10T00:45:23Z,280000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M02.00S,2024-01-10T00:45:31.5Z,1,REGULAR,3pt,Jump Shot,[],1641871,28.728646517739815,20.833333333333336,1610612757,7,4,2024-01-10T00:45:37Z,290000,False,146.0,218.0,1,left,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,26.18,Missed,,,,,,,,,,,,,,,
30,PT09M00.00S,2024-01-10T00:45:33.5Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,7,4,2024-01-10T00:45:37Z,300000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT08M53.00S,2024-01-10T00:45:40.8Z,1,REGULAR,3pt,Jump Shot,[],203944,72.48685939553219,76.47058823529412,1610612752,7,4,2024-01-10T00:47:18Z,310000,False,132.0,206.0,1,right,MISS J. Randle 24' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,24.5,Missed,,,,,,,,,,,,,,,
32,PT08M51.00S,2024-01-10T00:45:42.8Z,1,REGULAR,rebound,defensive,[],1641871,,,1610612757,7,4,2024-01-10T00:45:46Z,320000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT08M43.00S,2024-01-10T00:45:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.1268068331143235,50.98039215686274,1610612757,7,6,2024-01-10T00:45:53Z,330000,False,-5.0,5.0,1,left,A. Simons driving Layup (2 PTS),[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,0.71,Made,2.0,,,,,,,,,,,,,,
34,PT08M40.00S,2024-01-10T00:45:56.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,92.9862023653088,48.77450980392157,1610612752,9,6,2024-01-10T00:46:01Z,340000,False,-6.0,13.0,1,right,J. Randle driving Layup (2 PTS) (I. Hartenstein 1 AST),"[203944, 1628392]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,1.47,Made,2.0,,,,,I. Hartenstein,1628392.0,1.0,,,,,,,
36,PT08M40.00S,2024-01-10T00:45:59.7Z,1,REGULAR,foul,personal,['1freethrow'],1641739,,,1610612752,9,6,2024-01-10T00:46:19Z,360000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Randle 1 FT),"[1641739, 203944]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Randle,203944.0,,
38,PT08M40.00S,2024-01-10T00:46:36.3Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,10,6,2024-01-10T00:46:36Z,380000,False,,,0,,J. Randle Free Throw 1 of 1 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
39,PT08M26.00S,2024-01-10T00:46:52.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,32.013797634691194,21.323529411764707,1610612757,10,9,2024-01-10T00:46:56Z,390000,False,143.0,248.0,1,left,A. Simons 28' 3PT  (5 PTS) (S. Henderson 1 AST),"[1629014, 1630703]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,28.68,Made,5.0,,,,,S. Henderson,1630703.0,1.0,,,,,,,
41,PT08M02.00S,2024-01-10T00:47:15.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,74.72076215505913,12.990196078431374,1610612752,10,9,2024-01-10T00:47:21Z,410000,False,-185.0,185.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,26.17,Missed,,,,,,,,,,,,,,,
42,PT08M00.00S,2024-01-10T00:47:17.1Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,10,9,2024-01-10T00:51:43Z,420000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,
43,PT07M55.00S,2024-01-10T00:47:23.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,93.38042049934296,48.529411764705884,1610612752,12,9,2024-01-10T00:47:28Z,430000,False,-7.0,10.0,1,right,O. Anunoby reverse DUNK (4 PTS) (J. Brunson 2 AST),"[1628384, 1628973]",1610612752.0,NYK,reverse,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.22,Made,4.0,,,,,J. Brunson,1628973.0,2.0,,,,,,,
45,PT07M41.00S,2024-01-10T00:47:36.3Z,1,REGULAR,2pt,Jump Shot,[],1629014,20.581471747700395,42.8921568627451,1610612757,12,11,2024-01-10T00:47:39Z,450000,False,36.0,141.0,1,left,A. Simons 14' pullup Jump Shot (7 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,8-16 Center,,,,14.54,Made,7.0,,,,,,,,,,,,,,
46,PT07M29.00S,2024-01-10T00:47:49.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,95.48291721419186,94.85294117647058,1610612752,12,11,2024-01-10T00:47:59Z,460000,False,224.0,-10.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,22.45,Missed,,,,,,,,,,,,,,,
47,PT07M27.00S,2024-01-10T00:47:51.1Z,1,REGULAR,rebound,offensive,[],1628384,,,1610612752,12,11,2024-01-10T00:47:59Z,470000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:0),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,
48,PT07M17.00S,2024-01-10T00:48:01.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,93.64323258869908,2.450980392156863,1610612752,15,11,2024-01-10T00:48:05Z,480000,False,-238.0,7.0,1,right,O. Anunoby 3PT  (7 PTS) (J. Brunson 3 AST),"[1628384, 1628973]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,23.78,Made,7.0,,,,,J. Brunson,1628973.0,3.0,,,,,,,
50,PT07M16.00S,2024-01-10T00:48:06.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612757,15,11,2024-01-10T00:48:06Z,500000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M06.00S,2024-01-10T00:51:28.3Z,1,REGULAR,2pt,Jump Shot,[],203924,19.004599211563733,31.127450980392158,1610612757,15,11,2024-01-10T00:51:57Z,510000,False,94.0,126.0,1,left,MISS J. Grant 15' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,,,,15.75,Missed,,,,,,,,,,,,,,,
52,PT07M04.00S,2024-01-10T00:51:30.3Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,15,11,2024-01-10T00:51:33Z,520000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Right,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,
53,PT06M42.00S,2024-01-10T00:51:51.7Z,1,REGULAR,3pt,Jump Shot,[],1628384,94.56307490144546,96.07843137254902,1610612752,18,11,2024-01-10T00:52:06Z,530000,False,230.0,-1.0,1,right,O. Anunoby 3PT  (10 PTS) (D. DiVincenzo 1 AST),"[1628384, 1628978]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,23.04,Made,10.0,,,,,D. DiVincenzo,1628978.0,1.0,,,,,,,
56,PT06M14.00S,2024-01-10T00:52:29.5Z,1,REGULAR,foul,personal,['3freethrow'],1628384,,,1610612757,18,11,2024-01-10T00:52:43Z,560000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Grant 3 FT),"[1628384, 203924]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,1626302.0,1.0,0.0,Grant,203924.0,,
58,PT06M14.00S,2024-01-10T00:52:59.9Z,1,REGULAR,freethrow,1 of 3,[],203924,,,1610612757,18,12,2024-01-10T00:52:59Z,580000,False,,,0,,J. Grant Free Throw 1 of 3 (3 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
59,PT06M14.00S,2024-01-10T00:53:18.6Z,1,REGULAR,freethrow,2 of 3,[],203924,,,1610612757,18,13,2024-01-10T00:53:18Z,590000,False,,,0,,J. Grant Free Throw 2 of 3 (4 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
60,PT06M14.00S,2024-01-10T00:53:00.0Z,1,REGULAR,substitution,out,[],1641739,,,1610612757,18,13,2024-01-10T00:53:24Z,600000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M14.00S,2024-01-10T00:53:00.0Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,18,13,2024-01-10T00:53:24Z,610000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M14.00S,2024-01-10T00:53:44.5Z,1,REGULAR,freethrow,3 of 3,[],203924,,,1610612757,18,14,2024-01-10T00:53:44Z,620000,False,,,0,,J. Grant Free Throw 3 of 3 (5 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
63,PT06M01.00S,2024-01-10T00:53:58.5Z,1,REGULAR,3pt,Jump Shot,[],1628384,94.03745072273325,97.54901960784314,1610612752,21,14,2024-01-10T00:54:03Z,630000,False,238.0,4.0,1,right,O. Anunoby 3PT  (13 PTS) (J. Randle 1 AST),"[1628384, 203944]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,23.77,Made,13.0,,,,,J. Randle,203944.0,1.0,,,,,,,
65,PT05M47.00S,2024-01-10T00:54:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612757,21,14,2024-01-10T00:54:21Z,650000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Grant 2 FT),"[1628392, 203924]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202026.0,1.0,0.0,Grant,203924.0,,
67,PT05M47.00S,2024-01-10T00:54:45.1Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,21,14,2024-01-10T00:54:45Z,670000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
68,PT05M47.00S,2024-01-10T00:54:45.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,21,14,2024-01-10T00:54:45Z,680000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,
69,PT05M47.00S,2024-01-10T00:54:45.2Z,1,REGULAR,substitution,out,[],1628978,,,1610612757,21,14,2024-01-10T00:54:48Z,690000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M47.00S,2024-01-10T00:54:45.2Z,1,REGULAR,substitution,in,[],1628404,,,1610612757,21,14,2024-01-10T00:54:48Z,700000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M47.00S,2024-01-10T00:55:02.8Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,21,15,2024-01-10T00:55:02Z,710000,False,,,0,,J. Grant Free Throw 2 of 2 (6 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
72,PT05M36.00S,2024-01-10T00:55:18.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.86793692509855,35.049019607843135,1610612752,23,15,2024-01-10T00:55:32Z,720000,False,-75.0,109.0,1,right,J. Brunson 13' bank Jump Shot (2 PTS),[1628973],1610612752.0,NYK,bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,,,,13.18,Made,2.0,,,,,,,,,,,,,,
73,PT05M36.00S,2024-01-10T00:55:24.5Z,1,REGULAR,foul,personal,['1freethrow'],1630703,,,1610612752,23,15,2024-01-10T00:55:32Z,730000,False,,,0,,S. Henderson shooting personal FOUL (1 PF) (Brunson 1 FT),"[1630703, 1628973]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1626302.0,1.0,0.0,Brunson,1628973.0,,
75,PT05M36.00S,2024-01-10T00:55:24.5Z,1,REGULAR,substitution,out,[],1641871,,,1610612752,23,15,2024-01-10T00:55:42Z,750000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2024-01-10T00:55:24.5Z,1,REGULAR,substitution,in,[],1630641,,,1610612752,23,15,2024-01-10T00:55:42Z,760000,False,,,0,,SUB in: I. Badji,[1630641],1610612757.0,POR,,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M36.00S,2024-01-10T00:55:52.2Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,24,15,2024-01-10T00:55:52Z,770000,False,,,0,,J. Brunson Free Throw 1 of 1 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
78,PT05M20.00S,2024-01-10T00:56:09.1Z,1,REGULAR,2pt,Jump Shot,[],1631101,8.886333771353483,73.52941176470588,1610612757,24,15,2024-01-10T00:56:15Z,780000,False,-118.0,31.0,1,left,MISS S. Sharpe 12' turnaround fadeaway Shot,[1631101],1610612757.0,POR,turnaround fadeaway,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,12.16,Missed,,,,,,,,,,,,,,,
79,PT05M18.00S,2024-01-10T00:56:11.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,24,15,2024-01-10T00:56:15Z,790000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,
80,PT05M11.00S,2024-01-10T00:56:18.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,94.03745072273325,95.83333333333334,1610612752,24,15,2024-01-10T00:56:24Z,800000,False,229.0,4.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,22.92,Missed,,,,,,,,,,,,,,,
81,PT05M09.00S,2024-01-10T00:56:20.3Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,24,15,2024-01-10T00:56:24Z,810000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Right Corner 3,24+ Right,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,
82,PT05M02.00S,2024-01-10T00:56:27.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,20.05584756898817,50.73529411764706,1610612757,24,15,2024-01-10T00:56:32Z,820000,False,-4.0,136.0,1,left,MISS A. Simons 13' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,13.61,Missed,,,,,,,,,,,,,,,
83,PT05M00.00S,2024-01-10T00:56:29.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,24,15,2024-01-10T00:56:32Z,830000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,
84,PT04M51.00S,2024-01-10T00:56:43.9Z,1,REGULAR,foul,technical,['1freethrow'],1630641,,,1610612752,24,15,2024-01-10T00:57:05Z,840000,False,,,0,,I. Badji defensive-3-second technical FOUL (1 Tech),[1630641],1610612757.0,POR,defensive-3-second,,,Badji,I. Badji,,,,,,,,,,,,,,,,,,,,1628484.0,0.0,1.0,,,,
