actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
17,PT11M01.00S,2023-11-01T23:42:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.258212877792378,47.794117647058826,1610612739,0,2,2023-11-01T23:44:18Z,170000,False,11.0,6.0,1,left,D. Mitchell driving finger roll Layup (2 PTS) (I. Okoro 1 AST),"[1628378, 1630171]",1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,1.27,Made,,,,,2.0,I. Okoro,1630171.0,1.0,,
19,PT10M39.00S,2023-11-01T23:43:03.4Z,1,REGULAR,3pt,Jump Shot,[],203944,72.7496714848883,21.07843137254902,1610612752,0,2,2023-11-01T23:43:07Z,190000,False,-145.0,204.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.98,Missed,,,,,,,,,,
20,PT10M37.00S,2023-11-01T23:43:05.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,2,2023-11-01T23:43:07Z,200000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,
21,PT10M29.00S,2023-11-01T23:43:13.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,25.0,1610612739,0,5,2023-11-01T23:43:17Z,210000,False,125.0,247.0,1,left,D. Mitchell 27' 3PT  (5 PTS) (E. Mobley 1 AST),"[1628378, 1630596]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.7,Made,,,,,5.0,E. Mobley,1630596.0,1.0,,
23,PT10M12.00S,2023-11-01T23:43:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629656,72.22404730617609,20.34313725490196,1610612752,0,5,2023-11-01T23:45:22Z,230000,False,-148.0,209.0,1,right,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.59,Missed,,,,,,,,,,
24,PT10M10.00S,2023-11-01T23:43:33.2Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,0,5,2023-11-01T23:43:40Z,240000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,
25,PT10M04.00S,2023-11-01T23:43:38.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,67.7562417871222,42.8921568627451,1610612752,0,5,2023-11-01T23:43:44Z,250000,False,-36.0,251.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,25.31,Missed,,,,,,,,,,
26,PT10M02.00S,2023-11-01T23:43:40.9Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,0,5,2023-11-01T23:43:44Z,260000,False,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,
27,PT09M55.00S,2023-11-01T23:43:47.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,7.178055190538765,48.77450980392157,1610612739,0,5,2023-11-01T23:43:51Z,270000,False,6.0,15.0,1,left,MISS E. Mobley DUNK - blocked,"[1630596, 1629011]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,1.62,Missed,,,,,,,,,Robinson,1629011.0
28,PT09M55.00S,2023-11-01T23:43:47.4Z,1,REGULAR,block,,[],1629011,,,1610612739,0,5,2023-11-01T23:43:49Z,280000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M53.00S,2023-11-01T23:43:49.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,5,2023-11-01T23:43:51Z,290000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,27.0,2.0,1.0,1.0,,,,,,
30,PT09M48.00S,2023-11-01T23:43:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.9060446780552,49.754901960784316,1610612752,2,5,2023-11-01T23:47:07Z,300000,False,-1.0,5.0,1,right,Q. Grimes driving finger roll Layup (2 PTS) (J. Hart 1 AST),"[1629656, 1628404]",1610612752.0,NYK,driving finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,0.49,Made,,,,,2.0,J. Hart,1628404.0,1.0,,
32,PT09M33.00S,2023-11-01T23:44:09.6Z,1,REGULAR,3pt,Jump Shot,[],1630171,6.652431011826544,3.431372549019608,1610612739,2,5,2023-11-01T23:44:15Z,320000,False,233.0,10.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,,,,23.3,Missed,,,,,,,,,,
33,PT09M31.00S,2023-11-01T23:44:11.6Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,5,2023-11-01T23:44:15Z,330000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,
34,PT09M20.00S,2023-11-01T23:44:22.0Z,1,REGULAR,2pt,Jump Shot,[],1628973,84.05059132720105,84.55882352941177,1610612752,2,5,2023-11-01T23:44:28Z,340000,False,173.0,97.0,1,right,MISS J. Brunson 19' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,,,,,,,,,19.84,Missed,,,,,,,,,,
35,PT09M18.00S,2023-11-01T23:44:24.0Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,2,5,2023-11-01T23:44:28Z,350000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,
36,PT09M14.00S,2023-11-01T23:44:29.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,7.046649145860711,96.32352941176471,1610612739,2,5,2023-11-01T23:49:13Z,360000,False,-232.0,14.0,1,left,MISS M. Strus running 3PT,[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,,,,23.2,Missed,,,,,,,,,,
37,PT09M12.00S,2023-11-01T23:44:31.9Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,2,5,2023-11-01T23:49:13Z,370000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,
38,PT09M07.00S,2023-11-01T23:44:38.0Z,1,REGULAR,foul,personal,[],1627777,,,1610612752,2,5,2023-11-01T23:44:42Z,380000,False,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 203944]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Left Center,,,,1626300.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,
40,PT09M02.00S,2023-11-01T23:45:01.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,93.9060446780552,48.77450980392157,1610612752,2,5,2023-11-01T23:45:07Z,400000,False,-6.0,5.0,1,right,MISS M. Robinson DUNK - blocked,"[1629011, 1630596]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.78,Missed,,,,,,,,,Mobley,1630596.0
41,PT09M02.00S,2023-11-01T23:45:01.2Z,1,REGULAR,block,,[],1630596,,,1610612752,2,5,2023-11-01T23:45:03Z,410000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT09M00.00S,2023-11-01T23:45:03.2Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,2,5,2023-11-01T23:45:07Z,420000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,40.0,2.0,1.0,1.0,,,,,,
43,PT08M57.00S,2023-11-01T23:45:05.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,94.03745072273325,48.28431372549019,1610612752,4,5,2023-11-01T23:45:17Z,430000,False,-9.0,4.0,1,right,M. Robinson putback DUNK (2 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.93,Made,,,,,2.0,,,,,
44,PT08M41.00S,2023-11-01T23:45:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,7.046649145860711,47.30392156862745,1610612739,4,5,2023-11-01T23:45:26Z,440000,False,13.0,14.0,1,left,MISS M. Strus driving Layup,[1629622],1610612739.0,CLE,driving,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,1.92,Missed,,,,,,,,,,
45,PT08M39.00S,2023-11-01T23:45:23.9Z,1,REGULAR,rebound,offensive,[],1630596,,,1610612739,4,5,2023-11-01T23:45:26Z,450000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,44.0,2.0,1.0,1.0,,,,,,
46,PT08M37.00S,2023-11-01T23:45:26.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,25.18068331143233,15.441176470588236,1610612739,4,5,2023-11-01T23:45:30Z,460000,False,173.0,184.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.26,Missed,,,,,,,,,,
47,PT08M35.00S,2023-11-01T23:45:28.3Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,4,5,2023-11-01T23:45:30Z,470000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,
48,PT08M23.00S,2023-11-01T23:45:48.2Z,1,REGULAR,foul,technical,['1freethrow'],1630596,,,1610612752,4,5,2023-11-01T23:45:55Z,480000,False,,,0,,E. Mobley defensive-3-second technical FOUL (1 Tech),[1630596],1610612739.0,CLE,defensive-3-second,,,Mobley,E. Mobley,,,,,,,,,,1626300.0,1.0,1.0,,,,,,,,,,,,,,
49,PT08M23.00S,2023-11-01T23:46:04.9Z,1,REGULAR,freethrow,1 of 1,[],1628973,,,1610612752,5,5,2023-11-01T23:46:04Z,490000,False,,,0,,J. Brunson technical Free Throw 1 of 1 (1 PTS),[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
50,PT08M15.00S,2023-11-01T23:46:26.5Z,1,REGULAR,foul,personal,[],1627777,,,1610612752,5,5,2023-11-01T23:46:35Z,500000,False,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 203944]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,1629183.0,2.0,0.0,Randle,203944.0,,,,,,,,,,,,
52,PT08M05.00S,2023-11-01T23:46:56.0Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,5,5,2023-11-01T23:47:01Z,520000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,1.0,,,1626300.0,,,,,,,,,,,,,,,,
53,PT07M43.00S,2023-11-01T23:47:21.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,23.340998685939553,41.66666666666667,1610612739,5,5,2023-11-01T23:47:31Z,530000,False,42.0,167.0,1,left,MISS D. Mitchell 17' turnaround Shot,[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,17.2,Missed,,,,,,,,,,
54,PT07M41.00S,2023-11-01T23:47:23.7Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,5,5,2023-11-01T23:47:31Z,540000,False,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,53.0,3.0,2.0,1.0,,,,,,
55,PT07M34.00S,2023-11-01T23:47:31.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.69448094612353,49.01960784313725,1610612752,5,5,2023-11-01T23:52:02Z,550000,False,-5.0,-3.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.55,Missed,,,,,,,,,,
56,PT07M32.00S,2023-11-01T23:47:33.5Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,5,5,2023-11-01T23:47:38Z,560000,False,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,55.0,4.0,2.0,2.0,,,,,,
57,PT07M32.00S,2023-11-01T23:47:35.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,5,5,2023-11-01T23:47:53Z,570000,False,0.0,0.0,1,right,MISS M. Robinson tip DUNK,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Missed,,,,,,,,,,
58,PT07M30.00S,2023-11-01T23:47:37.9Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,5,5,2023-11-01T23:47:53Z,580000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,
59,PT07M30.00S,2023-11-01T23:47:39.4Z,1,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,5,5,2023-11-01T23:47:44Z,590000,False,,,0,,M. Strus lost ball out-of-bounds TURNOVER (1 TO),[1629622],1610612739.0,CLE,lost ball,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,1.0,,,2534.0,,,,,,,,,,,,,,,,
60,PT07M07.00S,2023-11-01T23:48:25.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628404,89.30683311432325,27.941176470588236,1610612752,5,5,2023-11-01T23:48:34Z,600000,False,-110.0,48.0,1,right,MISS J. Hart 12' turnaround Shot,[1628404],1610612752.0,NYK,turnaround,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,,,12.03,Missed,,,,,,,,,,
61,PT07M04.00S,2023-11-01T23:48:28.4Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,5,5,2023-11-01T23:48:34Z,610000,False,,,0,,M. Robinson REBOUND (Off:3 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,60.0,5.0,2.0,3.0,,,,,,
62,PT06M56.00S,2023-11-01T23:48:36.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628973,93.64323258869908,95.09803921568627,1610612752,5,5,2023-11-01T23:48:41Z,620000,False,225.0,7.0,1,right,MISS J. Brunson 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,,,22.56,Missed,,,,,,,,,,
63,PT06M54.00S,2023-11-01T23:48:38.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,5,5,2023-11-01T23:48:41Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,62.0,,,,,,,,,
64,PT06M54.00S,2023-11-01T23:48:41.1Z,1,REGULAR,foul,personal,[],1630171,,,1610612752,5,5,2023-11-01T23:51:50Z,640000,False,,,0,,I. Okoro loose ball personal FOUL (1 PF),"[1630171, 1629011]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,1629183.0,1.0,0.0,Robinson,1629011.0,,,,,,,,,,,,
66,PT06M54.00S,2023-11-01T23:48:59.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,5,5,2023-11-01T23:48:59Z,660000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M44.00S,2023-11-01T23:52:15.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203944,82.9993429697766,70.34313725490196,1610612752,7,5,2023-11-01T23:52:28Z,670000,False,102.0,107.0,1,right,J. Randle 14' turnaround fadeaway Jump Shot (2 PTS),[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,14.78,Made,,,,,2.0,,,,,
68,PT06M25.00S,2023-11-01T23:52:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,16.376478318002626,39.705882352941174,1610612739,7,5,2023-11-01T23:52:45Z,680000,False,51.0,101.0,1,left,MISS D. Mitchell 11' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.37,Missed,,,,,,,,,,
69,PT06M23.00S,2023-11-01T23:52:36.1Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,7,5,2023-11-01T23:52:45Z,690000,False,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,68.0,6.0,3.0,3.0,,,,,,
70,PT06M07.00S,2023-11-01T23:52:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.72996057818659,61.029411764705884,1610612752,9,5,2023-11-01T23:54:38Z,700000,False,55.0,63.0,1,right,J. Brunson 8' driving floating Jump Shot (3 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,8.35,Made,,,,,3.0,,,,,
71,PT05M48.00S,2023-11-01T23:53:11.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,40.19607843137255,1610612739,9,8,2023-11-01T23:53:16Z,710000,False,49.0,247.0,1,left,D. Mitchell 25' 3PT step back (8 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,25.2,Made,,,,,8.0,,,,,
72,PT05M26.00S,2023-11-01T23:53:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,82.21090670170827,51.225490196078425,1610612752,11,8,2023-11-01T23:53:59Z,720000,False,6.0,115.0,1,right,J. Randle 11' fadeaway Jump Shot (4 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,11.49,Made,,,,,4.0,,,,,
73,PT05M06.00S,2023-11-01T23:54:02.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,26.231931668856767,81.12745098039215,1610612739,11,11,2023-11-01T23:54:06Z,730000,False,-156.0,194.0,1,left,D. Mitchell 24' 3PT step back (11 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,24.88,Made,,,,,11.0,,,,,
74,PT04M46.00S,2023-11-01T23:54:23.1Z,1,REGULAR,2pt,Jump Shot,[],203944,95.87713534822602,74.01960784313727,1610612752,11,11,2023-11-01T23:54:27Z,740000,False,120.0,-14.0,1,right,MISS J. Randle 12' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,12.09,Missed,,,,,,,,,,
75,PT04M44.00S,2023-11-01T23:54:25.1Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,11,11,2023-11-01T23:54:27Z,750000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,
76,PT04M34.00S,2023-11-01T23:54:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,10.988830486202366,43.872549019607845,1610612739,11,13,2023-11-01T23:54:41Z,760000,False,31.0,51.0,1,left,D. Mitchell driving finger roll Layup (13 PTS) (G. Niang 1 AST),"[1628378, 1627777]",1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.93,Made,,,,,13.0,G. Niang,1627777.0,1.0,,
78,PT04M11.00S,2023-11-01T23:54:58.5Z,1,REGULAR,3pt,Jump Shot,[],1628404,72.22404730617609,77.45098039215686,1610612752,14,13,2023-11-01T23:55:03Z,780000,False,137.0,209.0,1,right,J. Hart 24' 3PT  (3 PTS) (J. Randle 1 AST),"[1628404, 203944]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.97,Made,,,,,3.0,J. Randle,203944.0,1.0,,
