actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-12T23:36:31.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-12T23:36:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-12T23:36:34.3Z,1,REGULAR,jumpball,recovered,[],1628384,,,1610612752,0,0,2024-03-12T23:36:34Z,40000,False,,,0,,Jump Ball I. Hartenstein vs. M. Bamba: Tip to O. Anunoby,"[1628384, 1628392, 1628964]",1610612752.0,NYK,startperiod,O. Anunoby,1628384.0,Anunoby,O. Anunoby,Hartenstein,1628392.0,Bamba,1628964.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2024-03-12T23:36:57.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,80.89684625492772,62.99019607843137,1610612752,2,0,2024-03-12T23:37:01Z,70000,False,65.0,127.0,1,right,J. Hart 14' pullup Jump Shot (2 PTS) (O. Anunoby 1 AST),"[1628404, 1628384]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,14.28,Made,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
9,PT11M14.00S,2024-03-12T23:37:16.5Z,1,REGULAR,3pt,Jump Shot,[],200768,4.418528252299605,96.56862745098039,1610612755,2,0,2024-03-12T23:37:21Z,90000,False,-233.0,-11.0,1,left,MISS K. Lowry 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,23.31,Missed,,,,,,,,,,,,,,,,,,
10,PT11M12.00S,2024-03-12T23:37:18.5Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,2,0,2024-03-12T23:37:21Z,100000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT10M56.00S,2024-03-12T23:37:35.1Z,1,REGULAR,2pt,Jump Shot,[],1628384,94.43166885676742,29.411764705882355,1610612752,4,0,2024-03-12T23:37:39Z,110000,False,-103.0,0.0,1,right,O. Anunoby 10' step back Jump Shot (2 PTS),[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,10.29,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M39.00S,2024-03-12T23:37:51.7Z,1,REGULAR,3pt,Jump Shot,[],202699,6.1268068331143235,94.85294117647058,1610612755,4,0,2024-03-12T23:37:55Z,120000,False,-224.0,5.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
13,PT10M37.00S,2024-03-12T23:37:53.7Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,4,0,2024-03-12T23:37:55Z,130000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M23.00S,2024-03-12T23:38:07.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,94.95729303547962,47.794117647058826,1610612752,6,0,2024-03-12T23:38:11Z,140000,False,-11.0,-5.0,1,right,I. Hartenstein driving DUNK (2 PTS) (J. Brunson 1 AST),"[1628392, 1628973]",1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.21,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
16,PT10M21.00S,2024-03-12T23:38:11.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612755,6,0,2024-03-12T23:38:11Z,160000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT10M10.00S,2024-03-12T23:41:58.2Z,1,REGULAR,3pt,Jump Shot,[],202699,13.748357424441524,3.6764705882352944,1610612755,6,0,2024-03-12T23:42:02Z,170000,False,232.0,77.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,24.4,Missed,,,,,,,,,,,,,,,,,,
18,PT10M08.00S,2024-03-12T23:42:00.2Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,6,0,2024-03-12T23:42:02Z,180000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M03.00S,2024-03-12T23:42:05.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,67.88764783180025,56.61764705882353,1610612752,6,0,2024-03-12T23:42:15Z,190000,False,33.0,249.0,1,right,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
