actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
26,PT09M35.00S,2024-04-12T23:45:32.8Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,0,7,2024-04-12T23:45:37Z,260000,False,,,0,,J. Sims REBOUND (Off:1 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M32.00S,2024-04-12T23:45:35.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,69.46452036793693,23.52941176470588,1610612752,0,7,2024-04-12T23:45:41Z,270000,False,-132.0,235.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,,,,,,,,,,,,,,,,,
28,PT09M31.00S,2024-04-12T23:45:36.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,0,7,2024-04-12T23:45:41Z,280000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M21.00S,2024-04-12T23:45:47.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.206964520367937,49.50980392156863,1610612751,0,9,2024-04-12T23:45:51Z,290000,False,2.0,-4.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (C. Thomas 1 AST),"[1629651, 1630560]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,2.0,,,,,,C. Thomas,1630560.0,1.0,,,,,
31,PT08M59.00S,2024-04-12T23:46:08.0Z,1,REGULAR,2pt,Jump Shot,[],1628973,76.69185282522996,68.38235294117648,1610612752,0,9,2024-04-12T23:46:31Z,310000,False,92.0,167.0,1,right,MISS J. Brunson 19' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,19.03,Missed,,,,,,,,,,,,,,,,,,
32,PT08M58.00S,2024-04-12T23:46:09.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,0,9,2024-04-12T23:46:13Z,320000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,16-24 Right Center,,,31.0,,,,,,,,,,,,,,,,,
34,PT08M35.00S,2024-04-12T23:46:45.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630560,14.536793692509855,38.48039215686275,1610612751,0,9,2024-04-12T23:47:45Z,340000,False,58.0,84.0,1,left,MISS C. Thomas 10' driving Hook,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Right,10.19,Missed,,,,,,,,,,,,,,,,,,
35,PT08M33.00S,2024-04-12T23:46:47.5Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,0,9,2024-04-12T23:47:45Z,350000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,
36,PT08M27.00S,2024-04-12T23:46:52.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,17.69053876478318,50.73529411764706,1610612751,0,11,2024-04-12T23:48:02Z,360000,False,-4.0,114.0,1,left,C. Thomas 11' pullup Jump Shot (2 PTS) (N. Claxton 3 AST),"[1630560, 1629651]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,11.39,Made,,,,,2.0,,,,,,N. Claxton,1629651.0,3.0,,,,,
38,PT08M17.00S,2024-04-12T23:47:04.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,0,11,2024-04-12T23:47:04Z,380000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M04.00S,2024-04-12T23:50:13.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,73.53810775295663,82.1078431372549,1610612752,3,11,2024-04-12T23:50:20Z,390000,False,161.0,196.0,1,right,D. DiVincenzo 25' 3PT  (3 PTS) (J. Brunson 1 AST),"[1628978, 1628973]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.35,Made,,,,,3.0,,,,,,J. Brunson,1628973.0,1.0,,,,,
41,PT07M47.00S,2024-04-12T23:50:32.7Z,1,REGULAR,foul,offensive,[],1630570,,,1610612751,3,11,2024-04-12T23:50:38Z,410000,False,,,0,,T. Watford charge offensive FOUL (1 PF),"[1630570, 1628973]",1610612751.0,BKN,charge,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,1.0,0.0,Brunson,1628973.0,,,,,,,,
43,PT07M47.00S,2024-04-12T23:50:32.7Z,1,REGULAR,turnover,offensive foul,[],1630570,,,1610612751,3,11,2024-04-12T23:50:32Z,430000,False,,,0,,T. Watford offensive foul TURNOVER (1 TO),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,,,,,,,,1.0,,,,
44,PT07M24.00S,2024-04-12T23:51:10.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628384,82.07950065703022,50.0,1610612752,3,11,2024-04-12T23:51:35Z,440000,False,0.0,116.0,1,right,MISS O. Anunoby 11' step back Shot,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,11.6,Missed,,,,,,,,,,,,,,,,,,
45,PT07M21.00S,2024-04-12T23:51:13.2Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,3,11,2024-04-12T23:51:35Z,450000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,,
46,PT07M07.00S,2024-04-12T23:51:28.2Z,1,REGULAR,3pt,Jump Shot,[],1628969,23.73521681997372,13.23529411764706,1610612751,3,11,2024-04-12T23:52:13Z,460000,False,184.0,171.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
47,PT07M05.00S,2024-04-12T23:51:30.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,3,11,2024-04-12T23:52:13Z,470000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT06M59.00S,2024-04-12T23:51:35.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,93.77463863337714,47.30392156862745,1610612752,5,11,2024-04-12T23:52:43Z,480000,False,-13.0,6.0,1,right,J. Hart running Layup (2 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.48,Made,,,,,2.0,,,,,,,,,,,,,
49,PT06M47.00S,2024-04-12T23:51:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,10.200394218134035,42.64705882352941,1610612751,5,11,2024-04-12T23:53:30Z,490000,False,37.0,43.0,1,left,MISS C. Thomas driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
50,PT06M45.00S,2024-04-12T23:51:49.1Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,5,11,2024-04-12T23:53:30Z,500000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,4.0,2.0,2.0,,,,,,,,,,,,,,
51,PT06M44.00S,2024-04-12T23:51:52.8Z,1,REGULAR,foul,personal,[],1630579,,,1610612751,5,11,2024-04-12T23:52:04Z,510000,False,,,0,,J. Sims personal FOUL (1 PF),"[1630579, 1629651]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,Claxton,1629651.0,,,,,,,,
53,PT06M44.00S,2024-04-12T23:52:20.0Z,1,REGULAR,substitution,out,[],1641730,,,1610612751,5,11,2024-04-12T23:52:32Z,530000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M44.00S,2024-04-12T23:52:20.0Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,5,11,2024-04-12T23:52:32Z,540000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M44.00S,2024-04-12T23:52:20.0Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,5,11,2024-04-12T23:52:32Z,550000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M44.00S,2024-04-12T23:52:20.0Z,1,REGULAR,substitution,in,[],1629022,,,1610612751,5,11,2024-04-12T23:52:32Z,560000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M35.00S,2024-04-12T23:52:45.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630570,16.376478318002626,48.529411764705884,1610612751,5,11,2024-04-12T23:54:08Z,570000,False,7.0,101.0,1,left,MISS T. Watford 10' driving floating Shot,[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,10.17,Missed,,,,,,,,,,,,,,,,,,
58,PT06M33.00S,2024-04-12T23:52:48.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,5,11,2024-04-12T23:52:48Z,580000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT06M15.00S,2024-04-12T23:53:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.21090670170827,50.245098039215684,1610612752,5,11,2024-04-12T23:54:36Z,590000,False,1.0,115.0,1,right,MISS J. Brunson 11' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.47,Missed,,,,,,,,,,,,,,,,,,
60,PT06M12.00S,2024-04-12T23:53:10.1Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,5,11,2024-04-12T23:54:36Z,600000,False,,,0,,J. Sims REBOUND (Off:2 Def:0),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,59.0,2.0,0.0,2.0,,,,,,,,,,,,,,
61,PT06M09.00S,2024-04-12T23:53:12.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630579,89.83245729303549,39.46078431372549,1610612752,5,11,2024-04-12T23:54:48Z,610000,False,-53.0,43.0,1,right,MISS J. Sims 6' turnaround Shot,[1630579],1610612752.0,NYK,turnaround,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
62,PT06M07.00S,2024-04-12T23:53:17.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,5,11,2024-04-12T23:53:17Z,620000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,61.0,,,,,,,,,,,,,,,,,
64,PT05M50.00S,2024-04-12T23:53:40.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,9.280551905387648,51.71568627450981,1610612751,5,11,2024-04-12T23:55:31Z,640000,False,-9.0,35.0,1,left,MISS N. Claxton Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
65,PT05M47.00S,2024-04-12T23:53:43.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,5,11,2024-04-12T23:53:43Z,650000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,64.0,4.0,4.0,0.0,,,,,,,,,,,,,,
66,PT05M40.00S,2024-04-12T23:53:51.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,74.06373193166885,80.63725490196079,1610612752,5,11,2024-04-12T23:55:44Z,660000,False,153.0,191.0,1,right,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.51,Missed,,,,,,,,,,,,,,,,,,
67,PT05M38.00S,2024-04-12T23:53:53.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,5,11,2024-04-12T23:55:44Z,670000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,66.0,5.0,3.0,2.0,,,,,,,,,,,,,,
68,PT05M16.00S,2024-04-12T23:54:20.9Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612751,5,11,2024-04-12T23:54:39Z,680000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Watford 2 FT),"[1628973, 1630570]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101283.0,1.0,0.0,Watford,1630570.0,,,,,,,,
70,PT05M16.00S,2024-04-12T23:54:47.8Z,1,REGULAR,freethrow,1 of 2,[],1630570,,,1610612751,5,11,2024-04-12T23:54:47Z,700000,False,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
71,PT05M16.00S,2024-04-12T23:54:47.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,5,11,2024-04-12T23:54:47Z,710000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,
72,PT05M16.00S,2024-04-12T23:54:54.2Z,1,REGULAR,substitution,out,[],1630579,,,1610612751,5,11,2024-04-12T23:54:57Z,720000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M16.00S,2024-04-12T23:54:54.2Z,1,REGULAR,substitution,in,[],1629011,,,1610612751,5,11,2024-04-12T23:54:57Z,730000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M16.00S,2024-04-12T23:55:14.2Z,1,REGULAR,freethrow,2 of 2,[],1630570,,,1610612751,5,12,2024-04-12T23:55:14Z,740000,False,,,0,,T. Watford Free Throw 2 of 2 (6 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
75,PT04M54.00S,2024-04-12T23:55:38.0Z,1,REGULAR,2pt,Jump Shot,[],1628404,89.17542706964521,66.66666666666666,1610612752,5,12,2024-04-12T23:56:45Z,750000,False,83.0,49.0,1,right,MISS J. Hart 9' turnaround fadeaway Shot,[1628404],1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,9.68,Missed,,,,,,,,,,,,,,,,,,
77,PT04M52.00S,2024-04-12T23:55:40.0Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,5,12,2024-04-12T23:56:45Z,770000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Right,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT04M36.00S,2024-04-12T23:55:56.0Z,1,REGULAR,2pt,Jump Shot,[],1629022,26.231931668856767,57.35294117647059,1610612751,5,14,2024-04-12T23:57:32Z,780000,False,-37.0,194.0,1,left,L. Walker IV 19' step back Jump Shot (2 PTS),[1629022],1610612751.0,BKN,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,19.76,Made,,,,,2.0,,,,,,,,,,,,,
79,PT04M16.00S,2024-04-12T23:56:16.8Z,1,REGULAR,3pt,Jump Shot,[],1628384,79.31997371879106,7.8431372549019605,1610612752,5,14,2024-04-12T23:57:54Z,790000,False,-211.0,142.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
80,PT04M13.00S,2024-04-12T23:56:19.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,5,14,2024-04-12T23:57:54Z,800000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,79.0,,,,,,,,,,,,,,,,,
82,PT04M01.00S,2024-04-12T23:56:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,7.178055190538765,48.28431372549019,1610612751,5,16,2024-04-12T23:56:52Z,820000,False,9.0,15.0,1,left,T. Watford driving Layup (8 PTS),[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,8.0,,,,,,,,,,,,,
83,PT03M40.00S,2024-04-12T23:57:08.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,75.77201051248358,11.76470588235294,1610612752,5,16,2024-04-12T23:57:14Z,830000,False,-191.0,175.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
