actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
31,PT09M56.00S,2024-03-01T00:39:21.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,7,2024-03-01T00:39:26Z,310000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,
32,PT09M50.00S,2024-03-01T00:39:27.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630228,93.9060446780552,43.13725490196079,1610612744,0,9,2024-03-01T00:39:45Z,320000,False,-34.0,5.0,1,right,J. Kuminga driving floating bank Jump Shot (2 PTS),[1630228],1610612744.0,GSW,driving floating bank,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.46,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M50.00S,2024-03-01T00:39:32.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,0,9,2024-03-01T00:39:32Z,330000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M33.00S,2024-03-01T00:43:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.258212877792378,50.49019607843137,1610612752,0,9,2024-03-01T00:43:22Z,340000,False,-2.0,6.0,1,left,MISS I. Hartenstein driving Layup - blocked,"[1628392, 1630228]",1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,,,Kuminga,1630228.0,,,,,,,,,
35,PT09M33.00S,2024-03-01T00:43:16.4Z,1,REGULAR,block,,[],1630228,,,1610612752,0,9,2024-03-01T00:43:19Z,350000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M31.00S,2024-03-01T00:43:18.4Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,9,2024-03-01T00:43:22Z,360000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,34.0,3.0,2.0,1.0,,,,,
37,PT09M26.00S,2024-03-01T00:43:22.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,71.82982917214193,18.38235294117647,1610612744,0,12,2024-03-01T01:33:49Z,370000,False,-158.0,212.0,1,right,S. Curry 26' 3PT running (9 PTS) (B. Podziemski 1 AST),"[201939, 1641764]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.47,Made,9.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
39,PT09M09.00S,2024-03-01T00:43:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,16.507884362680684,48.03921568627451,1610612752,0,12,2024-03-01T00:44:11Z,390000,False,10.0,103.0,1,left,MISS J. Hart 10' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,10.32,Missed,,,,,,,,,,,,,,,,,,
40,PT09M07.00S,2024-03-01T00:43:42.3Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,12,2024-03-01T00:43:46Z,400000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,39.0,4.0,3.0,1.0,,,,,
41,PT09M02.00S,2024-03-01T00:43:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,72.61826544021025,18.137254901960784,1610612744,0,12,2024-03-01T00:43:55Z,410000,False,-159.0,205.0,1,right,MISS B. Podziemski 25' running 3PT,[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
42,PT09M00.00S,2024-03-01T00:43:48.9Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,0,12,2024-03-01T00:43:55Z,420000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT08M54.00S,2024-03-01T00:43:55.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,32.40801576872536,26.715686274509803,1610612752,0,12,2024-03-01T00:44:28Z,430000,False,116.0,252.0,1,left,MISS D. DiVincenzo 27' running 3PT,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,27.77,Missed,,,,,,,,,,,,,,,,,,
44,PT08M53.00S,2024-03-01T00:43:56.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,0,12,2024-03-01T00:44:00Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,43.0,,,,,,,,
47,PT08M34.00S,2024-03-01T00:44:39.8Z,1,REGULAR,3pt,Jump Shot,[],201939,69.46452036793693,26.47058823529412,1610612744,0,12,2024-03-01T00:44:45Z,470000,False,-118.0,235.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
48,PT08M33.00S,2024-03-01T00:44:40.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,0,12,2024-03-01T00:44:45Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,47.0,,,,,,,,
50,PT08M12.00S,2024-03-01T00:45:07.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,27.151773981603156,86.27450980392157,1610612752,0,12,2024-03-01T00:45:15Z,500000,False,-181.0,203.0,1,left,MISS J. Brunson 27' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
51,PT08M10.00S,2024-03-01T00:45:09.9Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,0,12,2024-03-01T00:45:15Z,510000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,
52,PT08M01.00S,2024-03-01T00:45:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.77463863337714,46.32352941176471,1610612744,0,14,2024-03-01T00:45:25Z,520000,False,-18.0,6.0,1,right,J. Kuminga driving Layup (4 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.94,Made,4.0,,,,,,,,,,,,,,,,,
53,PT07M39.00S,2024-03-01T00:45:40.1Z,1,REGULAR,3pt,Jump Shot,[],1628404,31.225361366622867,30.88235294117647,1610612752,0,14,2024-03-01T00:45:48Z,530000,False,96.0,241.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
54,PT07M37.00S,2024-03-01T00:45:42.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,14,2024-03-01T00:45:48Z,540000,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,53.0,5.0,4.0,1.0,,,,,
55,PT07M34.00S,2024-03-01T00:45:46.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641764,93.64323258869908,49.50980392156863,1610612744,0,14,2024-03-01T00:45:52Z,550000,False,-2.0,7.0,1,right,MISS B. Podziemski running Layup,[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.77,Missed,,,,,,,,,,,,,,,,,,
56,PT07M32.00S,2024-03-01T00:45:48.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,14,2024-03-01T00:45:52Z,560000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
57,PT07M28.00S,2024-03-01T00:45:52.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,23.603810775295663,88.97058823529412,1610612752,0,14,2024-03-01T00:47:22Z,570000,False,-195.0,169.0,1,left,MISS D. DiVincenzo 25' running 3PT,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
58,PT07M26.00S,2024-03-01T00:45:54.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,14,2024-03-01T00:46:03Z,580000,False,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,57.0,6.0,5.0,1.0,,,,,
59,PT07M20.00S,2024-03-01T00:46:00.0Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,0,14,2024-03-01T00:46:06Z,590000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1628392]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Hartenstein,1628392.0,,,,,,,,,,,
60,PT07M20.00S,2024-03-01T00:46:00.0Z,1,REGULAR,steal,,[],1628392,,,1610612752,0,14,2024-03-01T00:46:01Z,600000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2024-03-01T00:46:07.7Z,1,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,0,14,2024-03-01T00:47:29Z,610000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (2 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,,,,,,202026.0,,,,
62,PT07M14.00S,2024-03-01T00:46:07.8Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,0,14,2024-03-01T00:46:35Z,620000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M14.00S,2024-03-01T00:46:07.8Z,1,REGULAR,substitution,in,[],202691,,,1610612744,0,14,2024-03-01T00:46:35Z,630000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M59.00S,2024-03-01T00:46:40.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,94.56307490144546,53.431372549019606,1610612744,0,14,2024-03-01T00:46:52Z,640000,False,17.0,-1.0,1,right,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
65,PT06M58.00S,2024-03-01T00:46:41.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,14,2024-03-01T00:46:52Z,650000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,
66,PT06M57.00S,2024-03-01T00:46:46.0Z,1,REGULAR,foul,personal,[],1630541,,,1610612752,0,14,2024-03-01T00:48:42Z,660000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1628404]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Hart,1628404.0
68,PT06M57.00S,2024-03-01T00:46:46.1Z,1,REGULAR,substitution,out,[],1628392,,,1610612752,0,14,2024-03-01T00:46:59Z,680000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M57.00S,2024-03-01T00:46:46.1Z,1,REGULAR,substitution,out,[],1630228,,,1610612752,0,14,2024-03-01T00:46:59Z,690000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M57.00S,2024-03-01T00:46:46.1Z,1,REGULAR,substitution,in,[],1630579,,,1610612752,0,14,2024-03-01T00:46:59Z,700000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2024-03-01T00:46:46.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612752,0,14,2024-03-01T00:46:59Z,710000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M34.00S,2024-03-01T00:47:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.258212877792378,45.09803921568628,1610612752,2,14,2024-03-01T00:47:33Z,720000,False,25.0,6.0,1,left,D. DiVincenzo driving Layup (2 PTS),[1628978],1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.53,Made,2.0,,,,,,,,,,,,,,,,,
73,PT06M21.00S,2024-03-01T00:47:43.2Z,1,REGULAR,3pt,Jump Shot,[],202691,84.05059132720105,95.58823529411765,1610612744,2,14,2024-03-01T00:47:49Z,730000,False,228.0,97.0,1,right,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,,
74,PT06M19.00S,2024-03-01T00:47:45.2Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,2,14,2024-03-01T00:47:49Z,740000,False,,,0,,S. Curry REBOUND (Off:2 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,73.0,7.0,5.0,2.0,,,,,
75,PT06M16.00S,2024-03-01T00:47:48.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,95.0886990801577,96.32352941176471,1610612744,2,17,2024-03-01T00:49:18Z,750000,False,232.0,-6.0,1,right,K. Thompson 3PT  (3 PTS) (S. Curry 1 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.17,Made,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
77,PT05M57.00S,2024-03-01T00:48:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,7.966491458607096,35.049019607843135,1610612752,4,17,2024-03-01T00:50:03Z,770000,False,75.0,22.0,1,left,J. Brunson 7' step back Jump Shot (2 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.81,Made,2.0,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2024-03-01T00:48:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,94.82588699080158,47.30392156862745,1610612744,4,17,2024-03-01T00:48:23Z,780000,False,-13.0,-4.0,1,right,MISS G. Payton II driving Layup,[1627780],1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.41,Missed,,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2024-03-01T00:48:15.7Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,4,17,2024-03-01T00:48:23Z,790000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,78.0,3.0,3.0,0.0,,,,,
80,PT05M41.00S,2024-03-01T00:48:23.6Z,1,REGULAR,3pt,Jump Shot,[],1628973,30.436925098554536,17.892156862745097,1610612752,4,17,2024-03-01T00:48:29Z,800000,False,161.0,234.0,1,left,MISS J. Brunson 28' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,,,,,,,,,,,,,,,,,
