actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT04M48.00S,2024-03-25T23:56:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,92.06636005256242,49.50980392156863,1610612765,24,8,2024-03-25T23:56:25Z,850000,False,-2.0,22.0,1,right,MISS T. Evbuomwan driving Layup - blocked,"[1641787, 1628392]",1610612765.0,DET,driving,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,,2.22,Missed,,,,,,,,,Hartenstein,1628392.0,,
87,PT04M48.00S,2024-03-25T23:56:18.1Z,1,REGULAR,block,,[],1628392,,,1610612765,24,8,2024-03-26T00:19:29Z,860000,False,,,0,,I. Hartenstein BLOCK (2 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M47.00S,2024-03-25T23:56:19.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,24,8,2024-03-25T23:56:25Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,86.0,,,,,,,
90,PT04M47.00S,2024-03-25T23:56:23.4Z,1,REGULAR,substitution,out,[],1628392,,,1610612752,24,8,2024-03-25T23:56:29Z,890000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M47.00S,2024-03-25T23:56:23.4Z,1,REGULAR,substitution,in,[],1630173,,,1610612752,24,8,2024-03-25T23:56:29Z,900000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M36.00S,2024-03-25T23:56:51.1Z,1,REGULAR,foul,personal,['2freethrow'],1641787,,,1610612752,24,8,2024-03-25T23:57:06Z,910000,False,,,0,,T. Evbuomwan shooting personal FOUL (2 PF) (Brunson 2 FT),"[1641787, 1628973]",1610612765.0,DET,shooting,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,200834.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
95,PT04M36.00S,2024-03-25T23:57:07.0Z,1,REGULAR,substitution,out,[],1631093,,,1610612752,24,8,2024-03-25T23:57:38Z,925000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M36.00S,2024-03-25T23:57:07.0Z,1,REGULAR,substitution,out,[],1630164,,,1610612752,24,8,2024-03-25T23:57:38Z,927500,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M36.00S,2024-03-25T23:57:07.0Z,1,REGULAR,substitution,out,[],1641787,,,1610612752,24,8,2024-03-25T23:57:38Z,928750,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612765.0,DET,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M36.00S,2024-03-25T23:57:07.0Z,1,REGULAR,substitution,in,[],1629002,,,1610612752,24,8,2024-03-25T23:57:38Z,929375,False,,,0,,SUB in: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M36.00S,2024-03-25T23:57:07.0Z,1,REGULAR,substitution,in,[],203095,,,1610612752,24,8,2024-03-25T23:57:38Z,929687,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M36.00S,2024-03-25T23:57:07.0Z,1,REGULAR,substitution,in,[],1631197,,,1610612752,24,8,2024-03-25T23:57:38Z,929843,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2024-03-25T23:57:22.9Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,25,8,2024-03-25T23:57:22Z,930000,False,,,0,,J. Brunson Free Throw 1 of 2 (4 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
101,PT04M36.00S,2024-03-25T23:57:54.6Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,26,8,2024-03-25T23:57:54Z,940000,False,,,0,,J. Brunson Free Throw 2 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
102,PT04M22.00S,2024-03-25T23:58:12.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,90.48948751642575,55.14705882352941,1610612765,26,8,2024-03-25T23:58:16Z,950000,False,26.0,37.0,1,right,MISS C. Metu turnaround Hook,[1629002],1610612765.0,DET,turnaround,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.5,Missed,,,,,,,,,,,,
103,PT04M20.00S,2024-03-25T23:58:14.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,26,8,2024-03-25T23:58:16Z,960000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,,,
104,PT04M08.00S,2024-03-25T23:58:27.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,23.99802890932983,85.5392156862745,1610612752,29,8,2024-03-25T23:58:31Z,970000,False,-178.0,173.0,1,left,D. DiVincenzo 24' 3PT  (10 PTS) (P. Achiuwa 1 AST),"[1628978, 1630173]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,24.81,Made,10.0,P. Achiuwa,1630173.0,1.0,,,,,,,,
106,PT03M49.00S,2024-03-25T23:58:45.6Z,1,REGULAR,3pt,Jump Shot,[],1631197,74.58935611038108,15.196078431372548,1610612765,29,8,2024-03-25T23:58:52Z,990000,False,-174.0,186.0,1,right,MISS J. Rhoden 25' 3PT,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Left Center,,,,,,,25.5,Missed,,,,,,,,,,,,
107,PT03M46.00S,2024-03-25T23:58:48.6Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,29,8,2024-03-25T23:58:59Z,1000000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,106.0,2.0,2.0,0.0,,,,
108,PT03M36.00S,2024-03-25T23:58:59.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.995400788436268,54.65686274509803,1610612752,29,8,2024-03-25T23:59:02Z,1010000,False,-23.0,4.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,2.36,Missed,,,,,,,,,,,,
109,PT03M34.00S,2024-03-25T23:59:01.6Z,1,REGULAR,rebound,defensive,[],203095,,,1610612765,29,8,2024-03-25T23:59:02Z,1020000,False,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,
124,PT03M27.00S,2024-03-25T23:59:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,93.38042049934296,53.92156862745098,1610612765,29,8,2024-03-26T00:03:53Z,1035000,False,20.0,10.0,1,right,MISS M. Flynn driving Layup - blocked,"[1630201, 1630173]",1610612765.0,DET,driving,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,,,,2.19,Missed,,,,,,,,,Achiuwa,1630173.0,,
125,PT03M27.00S,2024-03-25T23:59:15.7Z,1,REGULAR,block,,[],1630173,,,1610612765,29,8,2024-03-26T00:03:39Z,1042500,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT03M26.00S,2024-03-25T23:59:16.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,29,8,2024-03-26T00:03:53Z,1046250,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,124.0,,,,,,,
112,PT03M26.00S,2024-03-25T23:59:31.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612765,29,8,2024-03-25T23:59:31Z,1050000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M26.00S,2024-03-25T23:59:32.7Z,1,REGULAR,substitution,out,[],1628973,,,1610612765,29,8,2024-03-26T00:02:21Z,1055000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M26.00S,2024-03-25T23:59:32.7Z,1,REGULAR,substitution,out,[],1631204,,,1610612765,29,8,2024-03-26T00:02:21Z,1057500,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M26.00S,2024-03-25T23:59:32.7Z,1,REGULAR,substitution,in,[],202711,,,1610612765,29,8,2024-03-26T00:02:21Z,1058750,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M26.00S,2024-03-25T23:59:32.7Z,1,REGULAR,substitution,in,[],1628972,,,1610612765,29,8,2024-03-26T00:02:21Z,1059375,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M11.00S,2024-03-26T00:02:52.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629002,85.49605781865965,53.92156862745098,1610612765,29,10,2024-03-26T00:03:39Z,1080000,False,20.0,84.0,1,right,C. Metu 8' pullup Jump Shot (2 PTS) (E. Fournier 1 AST),"[1629002, 203095]",1610612765.0,DET,pullup,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.61,Made,2.0,E. Fournier,203095.0,1.0,,,,,,,,
121,PT02M55.00S,2024-03-26T00:03:09.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630540,6.258212877792378,49.754901960784316,1610612752,31,10,2024-03-26T00:03:17Z,1100000,False,1.0,6.0,1,left,M. McBride driving DUNK (5 PTS),[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,0.64,Made,5.0,,,,,,,,,,,
123,PT02M35.00S,2024-03-26T00:03:29.2Z,1,REGULAR,3pt,Jump Shot,[],203095,71.30420499342969,74.01960784313727,1610612765,31,13,2024-03-26T00:04:32Z,1120000,False,120.0,217.0,1,right,E. Fournier 24' 3PT step back (3 PTS),[203095],1610612765.0,DET,step back,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,,,,,,,24.82,Made,3.0,,,,,,,,,,,
127,PT02M19.00S,2024-03-26T00:03:45.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,28.465834428383708,78.18627450980392,1610612752,34,13,2024-03-26T00:03:51Z,1130000,False,-141.0,215.0,1,left,D. DiVincenzo 25' 3PT  (13 PTS) (B. Bogdanovic 1 AST),"[1628978, 202711]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,25.71,Made,13.0,B. Bogdanovic,202711.0,1.0,,,,,,,,
129,PT02M01.00S,2024-03-26T00:04:02.7Z,1,REGULAR,2pt,Jump Shot,[],203095,88.38699080157687,30.392156862745097,1610612765,34,13,2024-03-26T00:04:07Z,1150000,False,-98.0,57.0,1,right,MISS E. Fournier 11' driving floating Shot,[203095],1610612765.0,DET,driving floating,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Left,,,,,,,11.32,Missed,,,,,,,,,,,,
130,PT01M57.00S,2024-03-26T00:04:06.7Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,34,13,2024-03-26T00:04:07Z,1160000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,129.0,2.0,2.0,0.0,,,,
131,PT01M46.00S,2024-03-26T00:04:17.3Z,1,REGULAR,3pt,Jump Shot,[],1630540,20.97568988173456,90.44117647058823,1610612752,34,13,2024-03-26T00:05:42Z,1170000,False,-202.0,145.0,1,left,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,24.86,Missed,,,,,,,,,,,,
132,PT01M46.00S,2024-03-26T00:04:17.3Z,1,REGULAR,rebound,defensive,[],1631197,,,1610612765,34,13,2024-03-26T00:05:42Z,1180000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:1),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,
133,PT01M26.00S,2024-03-26T00:04:41.7Z,1,REGULAR,foul,personal,[],202711,,,1610612765,34,13,2024-03-26T00:04:53Z,1190000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1629002]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,1629178.0,1.0,0.0,Metu,1629002.0,,,,,,,,,,,,,,,
135,PT01M20.00S,2024-03-26T00:05:02.8Z,1,REGULAR,2pt,Jump Shot,[],1630201,79.188567674113,32.1078431372549,1610612765,34,15,2024-03-26T00:05:10Z,1210000,False,-89.0,143.0,1,right,M. Flynn 16' driving floating Jump Shot (2 PTS),[1630201],1610612765.0,DET,driving floating,,,Flynn,M. Flynn,,,,,Mid-Range,16-24 Left Center,,,,,,,16.88,Made,2.0,,,,,,,,,,,
136,PT00M57.90S,2024-03-26T00:05:26.0Z,1,REGULAR,turnover,lost ball,[],1628978,,,1610612752,34,15,2024-03-26T00:10:47Z,1220000,False,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1630201]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,,,,,,,,,,,,,Flynn,1630201.0
137,PT00M57.90S,2024-03-26T00:05:26.0Z,1,REGULAR,steal,,[],1630201,,,1610612765,34,15,2024-03-26T00:10:43Z,1230000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
138,PT00M54.60S,2024-03-26T00:05:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630201,94.1688567674113,46.81372549019608,1610612765,34,17,2024-03-26T00:05:44Z,1240000,False,-16.0,2.0,1,right,M. Flynn running Layup (4 PTS) (J. Rhoden 1 AST),"[1630201, 1631197]",1610612765.0,DET,running,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,,,,,,,1.61,Made,4.0,J. Rhoden,1631197.0,1.0,,,,,,,,
139,PT00M54.60S,2024-03-26T00:05:38.3Z,1,REGULAR,violation,defensive goaltending,[],1630540,,,1610612765,34,17,2024-03-26T00:05:44Z,1250000,False,,,0,,M. McBride defensive goaltending VIOLATION,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,
141,PT00M37.90S,2024-03-26T00:06:06.3Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612752,34,17,2024-03-26T00:06:13Z,1260000,False,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 203095]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,,,Fournier,203095.0
142,PT00M37.90S,2024-03-26T00:06:06.3Z,1,REGULAR,steal,,[],203095,,,1610612765,34,17,2024-03-26T00:06:08Z,1270000,False,,,0,,E. Fournier STEAL (1 STL),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M37.90S,2024-03-26T00:06:10.8Z,1,REGULAR,turnover,out-of-bounds,[],203095,,,1610612765,34,17,2024-03-26T00:06:22Z,1280000,False,,,0,,E. Fournier lost ball out-of-bounds TURNOVER (1 TO),[203095],1610612765.0,DET,lost ball,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Left,200834.0,,,,,1.0,,,,,,,,,,,,,,
144,PT00M36.70S,2024-03-26T00:06:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630540,6.521024967148489,49.01960784313725,1610612752,36,17,2024-03-26T00:06:54Z,1290000,False,5.0,9.0,1,left,M. McBride Layup (7 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,1.01,Made,7.0,,,,,,,,,,,
145,PT00M29.10S,2024-03-26T00:06:55.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,86.28449408672799,58.82352941176471,1610612765,36,17,2024-03-26T00:06:59Z,1300000,False,44.0,76.0,1,right,MISS M. Flynn 8' driving floating Shot,[1630201],1610612765.0,DET,driving floating,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.82,Missed,,,,,,,,,,,,
146,PT00M27.20S,2024-03-26T00:06:57.6Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,36,17,2024-03-26T00:06:57Z,1310000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,145.0,3.0,3.0,0.0,,,,
147,PT00M08.70S,2024-03-26T00:07:16.2Z,1,REGULAR,3pt,Jump Shot,[],1630540,31.61957950065703,34.068627450980394,1610612752,36,17,2024-03-26T00:09:57Z,1320000,False,80.0,245.0,1,left,MISS M. McBride 25' pullup 3PT - blocked,"[1630540, 1629002]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,25.74,Missed,,,,,,,,,Metu,1629002.0,,
148,PT00M08.70S,2024-03-26T00:07:16.2Z,1,REGULAR,block,,[],1629002,,,1610612752,36,17,2024-03-26T00:07:19Z,1330000,False,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
149,PT00M05.40S,2024-03-26T00:07:19.5Z,1,REGULAR,rebound,defensive,[],203095,,,1610612765,36,17,2024-03-26T00:07:38Z,1340000,False,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,147.0,2.0,2.0,0.0,,,,
150,PT00M00.70S,2024-03-26T00:07:25.3Z,1,REGULAR,3pt,Jump Shot,[],203095,86.41590013140605,95.09803921568627,1610612765,36,17,2024-03-26T00:10:35Z,1350000,False,225.0,75.0,1,right,MISS E. Fournier 3PT,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Right Corner 3,24+ Right,,,,,,,23.77,Missed,,,,,,,,,,,,
151,PT00M00.10S,2024-03-26T00:07:25.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,36,17,2024-03-26T00:08:03Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,150.0,,,,,,,
152,PT00M00.00S,2024-03-26T00:07:28.7Z,1,REGULAR,period,end,[],0,,,1610612765,36,17,2024-03-26T00:07:28Z,1370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-26T00:08:08.1Z,2,REGULAR,substitution,out,['startperiod'],1628978,,,1610612765,36,17,2024-03-26T00:10:02Z,1380000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-03-26T00:08:08.1Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612765,36,17,2024-03-26T00:10:02Z,1390000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-03-26T00:10:09.2Z,2,REGULAR,period,start,[],0,,,1610612752,36,17,2024-03-26T00:10:09Z,1400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M41.00S,2024-03-26T00:10:27.3Z,2,REGULAR,3pt,Jump Shot,[],1628404,5.075558475689881,96.07843137254902,1610612752,36,17,2024-03-26T00:10:33Z,1410000,False,-230.0,-5.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,23.04,Missed,,,,,,,,,,,,
157,PT11M35.00S,2024-03-26T00:10:33.3Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612765,36,17,2024-03-26T00:10:33Z,1420000,False,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,,,
158,PT11M35.00S,2024-03-26T00:10:33.5Z,2,REGULAR,turnover,lost ball,[],1630201,,,1610612765,36,17,2024-03-26T00:10:36Z,1430000,False,,,0,,M. Flynn lost ball TURNOVER (1 TO),"[1630201, 1630173]",1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,,,Achiuwa,1630173.0
159,PT11M35.00S,2024-03-26T00:10:33.5Z,2,REGULAR,steal,,[],1630173,,,1610612752,36,17,2024-03-26T00:10:34Z,1440000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
160,PT11M32.00S,2024-03-26T00:10:37.7Z,2,REGULAR,foul,personal,['2freethrow'],1631197,,,1610612752,36,17,2024-03-26T00:10:45Z,1450000,False,,,0,,J. Rhoden shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1631197, 1630173]",1610612765.0,DET,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,202053.0,1.0,0.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,
163,PT11M32.00S,2024-03-26T00:10:50.9Z,2,REGULAR,substitution,out,[],1628404,,,1610612752,36,17,2024-03-26T00:11:05Z,1465000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M32.00S,2024-03-26T00:10:50.9Z,2,REGULAR,substitution,in,[],1628978,,,1610612752,36,17,2024-03-26T00:11:05Z,1467500,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M32.00S,2024-03-26T00:11:04.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612752,37,17,2024-03-26T00:11:04Z,1470000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (1 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
165,PT11M32.00S,2024-03-26T00:11:04.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612752,37,17,2024-03-26T00:11:25Z,1480000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
166,PT11M29.00S,2024-03-26T00:11:07.1Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612765,37,17,2024-03-26T00:11:33Z,1490000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,
167,PT11M14.00S,2024-03-26T00:11:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628972,89.30683311432325,49.01960784313725,1610612765,37,17,2024-03-26T00:11:43Z,1500000,False,-5.0,48.0,1,right,MISS T. Brown Jr. pullup Shot,[1628972],1610612765.0,DET,pullup,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.82,Missed,,,,,,,,,,,,
168,PT11M12.00S,2024-03-26T00:11:41.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,37,17,2024-03-26T00:11:43Z,1510000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,167.0,4.0,4.0,0.0,,,,
169,PT11M04.00S,2024-03-26T00:11:50.5Z,2,REGULAR,3pt,Jump Shot,[],202711,4.5499342969776615,94.36274509803921,1610612752,40,17,2024-03-26T00:11:54Z,1520000,False,-222.0,-10.0,1,left,B. Bogdanovic 3PT  (3 PTS) (M. McBride 2 AST),"[202711, 1630540]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,,,,22.2,Made,3.0,M. McBride,1630540.0,2.0,,,,,,,,
