actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M53.00S,2023-11-09T00:45:30.4Z,1,REGULAR,2pt,Jump Shot,[],1641705,10.988830486202366,66.17647058823529,1610612759,3,0,2023-11-09T00:46:29Z,170000,False,-81.0,51.0,1,left,MISS V. Wembanyama 9' fadeaway Shot,[1641705],1610612759.0,SAS,fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,9.55,Missed,,,,,,,,,,,,,,,,,,
18,PT10M51.00S,2023-11-09T00:45:32.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,3,0,2023-11-09T00:45:36Z,180000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M43.00S,2023-11-09T00:45:41.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.38042049934296,49.754901960784316,1610612752,5,0,2023-11-09T00:45:45Z,190000,False,-1.0,10.0,1,right,Q. Grimes driving finger roll Layup (2 PTS) (R. Barrett 1 AST),"[1629656, 1629628]",1610612752.0,NYK,driving finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,2.0,R. Barrett,1629628.0,1.0,,,,,,,,
21,PT10M24.00S,2023-11-09T00:45:59.3Z,1,REGULAR,3pt,Jump Shot,[],1641705,30.56833114323259,60.78431372549019,1610612759,5,0,2023-11-09T00:46:03Z,210000,False,-54.0,235.0,1,left,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,24.09,Missed,,,,,,,,,,,,,,,,,,
22,PT10M22.00S,2023-11-09T00:46:01.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,5,0,2023-11-09T00:46:03Z,220000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,21.0,3.0,3.0,0.0,,,,,,,,,,,,,,
23,PT10M17.00S,2023-11-09T00:46:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629656,76.95466491458606,11.27450980392157,1610612752,8,0,2023-11-09T00:46:13Z,230000,False,-194.0,164.0,1,right,Q. Grimes 25' 3PT  (5 PTS) (R. Barrett 2 AST),"[1629656, 1629628]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.38,Made,,,,,,,5.0,R. Barrett,1629628.0,2.0,,,,,,,,
25,PT10M15.00S,2023-11-09T00:46:12.6Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,8,0,2023-11-09T00:46:12Z,250000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M00.00S,2023-11-09T00:49:58.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,14.536793692509855,49.01960784313725,1610612759,8,0,2023-11-09T00:50:03Z,260000,False,5.0,84.0,1,left,MISS K. Johnson 8' turnaround Hook,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.42,Missed,,,,,,,,,,,,,,,,,,
27,PT09M58.00S,2023-11-09T00:50:00.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,8,0,2023-11-09T00:50:03Z,270000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,4.0,4.0,0.0,,,,,,,,,,,,,,
28,PT09M42.00S,2023-11-09T00:50:16.7Z,1,REGULAR,3pt,Jump Shot,[],203944,73.66951379763469,18.627450980392158,1610612752,11,0,2023-11-09T00:50:20Z,280000,False,-157.0,195.0,1,right,J. Randle 25' 3PT  (3 PTS) (J. Brunson 2 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,,,3.0,J. Brunson,1628973.0,2.0,,,,,,,,
30,PT09M22.00S,2023-11-09T00:50:36.5Z,1,REGULAR,2pt,Jump Shot,[],1631103,18.2161629434954,76.47058823529412,1610612759,11,0,2023-11-09T00:50:45Z,300000,False,-132.0,119.0,1,left,MISS M. Branham 17' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,17.78,Missed,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2023-11-09T00:50:39.5Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,11,0,2023-11-09T00:50:45Z,310000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M13.00S,2023-11-09T00:50:45.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,71.56701708278581,75.0,1610612752,11,0,2023-11-09T02:24:39Z,320000,False,125.0,215.0,1,right,MISS J. Brunson 24' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
33,PT09M11.00S,2023-11-09T00:50:47.3Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,11,0,2023-11-09T00:50:54Z,330000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,32.0,5.0,4.0,1.0,,,,,,,,,,,,,,
34,PT08M59.00S,2023-11-09T00:50:59.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.03745072273325,47.794117647058826,1610612752,13,0,2023-11-09T00:51:04Z,340000,False,-11.0,4.0,1,right,J. Randle driving Layup (5 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,5.0,,,,,,,,,,,
35,PT08M41.00S,2023-11-09T00:51:20.3Z,1,REGULAR,foul,personal,[],203944,,,1610612759,13,0,2023-11-09T00:51:25Z,350000,False,,,0,,J. Randle personal FOUL (1 PF),"[203944, 1631110]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1148.0,1.0,0.0,Sochan,1631110.0,,,
37,PT08M36.00S,2023-11-09T00:51:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,6.389618922470433,51.225490196078425,1610612759,13,2,2023-11-09T00:51:44Z,370000,False,-6.0,8.0,1,left,M. Branham alley-oop Layup (2 PTS) (Z. Collins 1 AST),"[1631103, 1628380]",1610612759.0,SAS,alley-oop,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,2.0,Z. Collins,1628380.0,1.0,,,,,,,,
39,PT08M28.00S,2023-11-09T00:51:51.2Z,1,REGULAR,turnover,backcourt,[],203944,,,1610612752,13,2,2023-11-09T00:51:59Z,390000,False,,,0,,J. Randle backcourt TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202007.0,,,,,1.0,,
40,PT08M18.00S,2023-11-09T00:52:14.3Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612759,13,2,2023-11-09T00:52:20Z,400000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1629011, 1641705]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,1.0,0.0,Wembanyama,1641705.0,,,
42,PT08M18.00S,2023-11-09T00:52:44.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641705,,,1610612759,13,3,2023-11-09T00:52:44Z,420000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (1 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
43,PT08M18.00S,2023-11-09T00:53:03.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641705,,,1610612759,13,4,2023-11-09T00:53:03Z,430000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (2 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
44,PT08M08.00S,2023-11-09T00:53:17.2Z,1,REGULAR,foul,personal,[],1628380,,,1610612752,13,4,2023-11-09T00:53:27Z,440000,False,,,0,,Z. Collins personal FOUL (1 PF),"[1628380, 1629011]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,1.0,0.0,Robinson,1629011.0,,,
46,PT07M57.00S,2023-11-09T00:53:41.4Z,1,REGULAR,2pt,Jump Shot,[],203944,76.2976346911958,70.83333333333334,1610612752,13,4,2023-11-09T00:54:12Z,460000,False,104.0,170.0,1,right,MISS J. Randle 19' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,19.96,Missed,,,,,,,,,,,,,,,,,,
47,PT07M55.00S,2023-11-09T00:53:43.4Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,13,4,2023-11-09T00:53:48Z,470000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Right Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M44.00S,2023-11-09T00:53:53.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,6.652431011826544,49.26470588235294,1610612759,13,6,2023-11-09T00:53:57Z,480000,False,4.0,10.0,1,left,J. Sochan DUNK (2 PTS) (V. Wembanyama 1 AST),"[1631110, 1641705]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,
50,PT07M23.00S,2023-11-09T00:54:16.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.56307490144546,50.245098039215684,1610612752,15,6,2023-11-09T00:54:20Z,500000,False,1.0,-1.0,1,right,M. Robinson alley-oop DUNK (2 PTS) (J. Brunson 3 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,,,2.0,J. Brunson,1628973.0,3.0,,,,,,,,
52,PT07M02.00S,2023-11-09T00:54:36.0Z,1,REGULAR,3pt,Jump Shot,[],1628380,31.35676741130092,30.14705882352941,1610612759,15,6,2023-11-09T00:54:43Z,520000,False,99.0,242.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,26.19,Missed,,,,,,,,,,,,,,,,,,
53,PT07M00.00S,2023-11-09T00:54:38.0Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612752,15,6,2023-11-09T00:54:43Z,530000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M56.00S,2023-11-09T00:54:41.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,72.88107752956637,79.65686274509804,1610612752,18,6,2023-11-09T00:54:48Z,540000,False,148.0,202.0,1,right,R. Barrett 25' 3PT running pullup (6 PTS) (Q. Grimes 1 AST),"[1629628, 1629656]",1610612752.0,NYK,running pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.09,Made,,,,,,,6.0,Q. Grimes,1629656.0,1.0,,,,,,,,
56,PT06M38.00S,2023-11-09T00:55:00.3Z,1,REGULAR,2pt,Jump Shot,[],1631103,6.783837056504599,29.166666666666668,1610612759,18,8,2023-11-09T00:55:04Z,560000,False,104.0,11.0,1,left,M. Branham 10' driving floating Jump Shot (4 PTS) (J. Sochan 1 AST),"[1631103, 1631110]",1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,10.48,Made,,,,,,,4.0,J. Sochan,1631110.0,1.0,,,,,,,,
58,PT06M31.00S,2023-11-09T00:55:09.6Z,1,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612752,18,8,2023-11-09T00:55:17Z,580000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Brunson 2 FT),"[1631110, 1628973]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1628954.0,1.0,0.0,Brunson,1628973.0,,,
60,PT06M31.00S,2023-11-09T00:55:37.7Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,19,8,2023-11-09T00:55:37Z,600000,False,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
61,PT06M31.00S,2023-11-09T00:55:37.8Z,1,REGULAR,substitution,out,[],1631110,,,1610612752,19,8,2023-11-09T00:55:44Z,610000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M31.00S,2023-11-09T00:55:37.8Z,1,REGULAR,substitution,out,[],1641705,,,1610612752,19,8,2023-11-09T00:55:44Z,620000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2023-11-09T00:55:37.8Z,1,REGULAR,substitution,in,[],1626224,,,1610612752,19,8,2023-11-09T00:55:44Z,630000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2023-11-09T00:55:37.8Z,1,REGULAR,substitution,in,[],1630200,,,1610612752,19,8,2023-11-09T00:55:44Z,640000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M31.00S,2023-11-09T00:56:03.7Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,20,8,2023-11-09T00:56:03Z,650000,False,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
66,PT06M14.00S,2023-11-09T00:56:22.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,10.726018396846255,46.32352941176471,1610612759,20,10,2023-11-09T00:56:25Z,660000,False,18.0,48.0,1,left,Z. Collins Hook (2 PTS) (C. Osman 1 AST),"[1628380, 1626224]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,,,2.0,C. Osman,1626224.0,1.0,,,,,,,,
68,PT05M58.00S,2023-11-09T00:56:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.1688567674113,45.09803921568628,1610612752,22,10,2023-11-09T00:56:46Z,680000,False,-25.0,2.0,1,right,J. Brunson driving Layup (4 PTS) (J. Randle 1 AST),"[1628973, 203944]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,,,4.0,J. Randle,203944.0,1.0,,,,,,,,
70,PT05M44.00S,2023-11-09T00:56:54.5Z,1,REGULAR,foul,offensive,[],1629640,,,1610612759,22,10,2023-11-09T00:57:08Z,700000,False,,,0,,K. Johnson charge offensive FOUL (1 PF),"[1629640, 1628973]",1610612759.0,SAS,charge,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628954.0,1.0,0.0,Brunson,1628973.0,,,
72,PT05M44.00S,2023-11-09T00:56:54.5Z,1,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,22,10,2023-11-09T00:56:54Z,720000,False,,,0,,K. Johnson offensive foul TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628954.0,,,,,1.0,,
73,PT05M44.00S,2023-11-09T00:56:54.6Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,22,10,2023-11-09T00:57:34Z,730000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M44.00S,2023-11-09T00:56:54.6Z,1,REGULAR,substitution,out,[],1631103,,,1610612752,22,10,2023-11-09T00:57:34Z,740000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M44.00S,2023-11-09T00:56:54.6Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,22,10,2023-11-09T00:57:34Z,750000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M44.00S,2023-11-09T00:56:54.6Z,1,REGULAR,substitution,in,[],1630170,,,1610612752,22,10,2023-11-09T00:57:34Z,760000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M25.00S,2023-11-09T00:57:38.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,93.24901445466492,49.26470588235294,1610612752,22,10,2023-11-09T00:57:45Z,770000,False,-4.0,11.0,1,right,MISS M. Robinson alley-oop DUNK,[1629011],1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
78,PT05M23.00S,2023-11-09T00:57:40.8Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,22,10,2023-11-09T00:57:45Z,780000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M22.00S,2023-11-09T00:57:44.9Z,1,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,22,10,2023-11-09T00:57:49Z,790000,False,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (2 TO),[1629640],1610612759.0,SAS,lost ball,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1628954.0,,,,,2.0,,
80,PT05M22.00S,2023-11-09T00:57:45.0Z,1,REGULAR,substitution,out,[],1628380,,,1610612752,22,10,2023-11-09T00:57:54Z,800000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M22.00S,2023-11-09T00:57:45.0Z,1,REGULAR,substitution,in,[],1629646,,,1610612752,22,10,2023-11-09T00:57:54Z,810000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M09.00S,2023-11-09T00:58:10.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,84.31340341655716,79.65686274509804,1610612752,22,10,2023-11-09T00:58:17Z,820000,False,148.0,95.0,1,right,MISS J. Brunson 17' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,17.61,Missed,,,,,,,,,,,,,,,,,,
83,PT05M07.00S,2023-11-09T00:58:12.7Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,22,10,2023-11-09T00:58:17Z,830000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M01.00S,2023-11-09T00:58:19.3Z,1,REGULAR,3pt,Jump Shot,[],1629640,4.02431011826544,94.6078431372549,1610612759,22,10,2023-11-09T00:58:26Z,840000,False,-223.0,-15.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.35,Missed,,,,,,,,,,,,,,,,,,
85,PT04M59.00S,2023-11-09T00:58:21.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,22,10,2023-11-09T00:58:26Z,850000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT04M56.00S,2023-11-09T00:58:26.0Z,1,REGULAR,substitution,out,[],1629656,,,1610612752,22,10,2023-11-09T00:58:41Z,870000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M56.00S,2023-11-09T00:58:26.0Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,22,10,2023-11-09T00:58:41Z,880000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M45.00S,2023-11-09T00:59:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.34231274638634,43.13725490196079,1610612752,22,10,2023-11-09T00:59:17Z,890000,False,-34.0,113.0,1,right,MISS J. Brunson 11' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.86,Missed,,,,,,,,,,,,,,,,,,
